Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  4,  20,  40,  4,  1, 0 , 0.326732
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  5,  4,  2,  8,  8, 0 , 0.276162
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  4,  2,  2,  32,  5, 0 , 0.362156
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  8,  5,  8,  8,  5, 0 , 0.36073
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  1,  5,  2,  20,  16, 0 , 0.373479
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  10,  1,  8,  20,  2, 0 , 0.367445
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  1,  25,  4,  4,  64, 0 , 0.309056
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  16,  5,  16,  5,  2, 0 , 0.360827
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 20,  20,  1,  4,  4,  4, 0 , 0.20643
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  25,  4,  2,  128,  1, 0 , 0.291318
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 25,  1,  8,  2,  2,  32, 0 , 0.271017
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 100,  2,  1,  64,  1,  2, 0 , 0.206313
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 5,  4,  2,  1,  80,  8, 0 , 0.333331
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  2,  4,  1,  160,  5, 0 , 0.331603
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  20,  1,  2,  32,  10, 0 , 0.373449
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  1,  40,  5,  16,  2, 0 , 0.367733
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  5,  4,  4,  16,  5, 0 , 0.353114
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 40,  2,  2,  2,  20,  4, 0 , 0.361027
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  1,  4,  40,  5,  4, 0 , 0.369739
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 5,  4,  8,  40,  1,  4, 0 , 0.327955
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  20,  4,  5,  2,  16, 0 , 0.350371
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  20,  40,  1,  8,  4, 0 , 0.127732
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  20,  4,  2,  8,  20, 0 , 0.367174
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 5,  1,  16,  20,  1,  16, 0 , 0.290859
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  4,  200,  16,  2,  1, 0 , 0.127796
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  16,  2,  10,  5,  16, 0 , 0.370478
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  4,  2,  5,  80,  2, 0 , 0.364357
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  50,  2,  1,  8,  16, 0 , 0.232432
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 16,  2,  1,  10,  8,  10, 0 , 0.370088
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 20,  1,  4,  40,  4,  2, 0 , 0.368141
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  2,  10,  2,  32,  10, 0 , 0.367431
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  80,  1,  8,  5,  4, 0 , 0.367201
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  5,  2,  160,  2,  2, 0 , 0.368974
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  5,  4,  1,  80,  2, 0 , 0.327468
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 100,  2,  1,  2,  32,  2, 0 , 0.2677
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  25,  4,  2,  32,  2, 0 , 0.265319
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 5,  4,  4,  2,  8,  20, 0 , 0.361608
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  5,  4,  16,  4,  10, 0 , 0.368796
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 25,  4,  2,  16,  2,  4, 0 , 0.268498
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  20,  1,  1,  64,  5, 0 , 0.262898
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  50,  1,  4,  32,  4, 0 , 0.291971
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  5,  16,  1,  5,  32, 0 , 0.328052
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  1,  25,  8,  8,  4, 0 , 0.368913
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 16,  2,  1,  10,  5,  16, 0 , 0.361953
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 100,  1,  4,  4,  2,  8, 0 , 0.206792
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  10,  5,  8,  32,  2, 0 , 0.370565
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  4,  4,  8,  10,  10, 0 , 0.362955
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  1,  50,  2,  2,  32, 0 , 0.269814
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  80,  1,  1,  32,  5, 0 , 0.315517
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  4,  10,  5,  2,  32, 0 , 0.360889
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  1,  40,  8,  4,  20, 0 , 0.29451
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  1,  20,  320,  1,  2, 0 , 0.294038
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  2,  5,  8,  8,  4, 0 , 0.360674
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  50,  1,  4,  8,  16, 0 , 0.292563
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  2,  10,  10,  8,  8, 0 , 0.368134
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 16,  5,  5,  8,  4,  2, 0 , 0.205025
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  5,  10,  4,  4,  16, 0 , 0.363142
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  5,  40,  1,  4,  16, 0 , 0.184809
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  20,  1,  5,  8,  4, 0 , 0.366145
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 40,  2,  2,  10,  1,  16, 0 , 0.327808
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  1,  4,  40,  8,  2, 0 , 0.37371
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  1,  4,  1,  16,  50, 0 , 0.29159
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  8,  10,  1,  8,  4, 0 , 0.144745
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 100,  8,  1,  8,  1,  4, 0 , 0.127539
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 20,  2,  1,  5,  2,  64, 0 , 0.37362
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 10,  1,  4,  8,  16,  5, 0 , 0.373502
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 16,  1,  2,  32,  1,  25, 0 , 0.292419
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 40,  1,  5,  2,  1,  64, 0 , 0.211911
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 8,  1,  10,  8,  4,  10, 0 , 0.367708
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  2,  100,  2,  4,  8, 0 , 0.21599
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 20,  8,  1,  16,  1,  10, 0 , 0.289817
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  1,  100,  1,  256,  1, 0 , 0.20371
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  5,  80,  4,  1,  16, 0 , 0.162892
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 4,  5,  20,  16,  2,  2, 0 , 0.205131
Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 2,  1,  80,  4,  5,  8, 0 , 0.36654
