Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,1,6,48,128,1,1,0,0.210374
0,4,6,24,32,2,1,0,0.210161
0,8,1,16,9,32,1,0,0.313848
0,3,1,128,6,8,2,0,0.316142
0,24,12,2,4,16,1,0,0.210064
0,24,1,2,48,1,16,0,0.317755
0,24,2,1,2,6,64,0,0.403736
0,288,1,4,1,2,16,0,0.129762
0,4,1,96,6,2,8,0,0.318251
0,48,4,6,2,8,2,0,0.164135
0,18,1,2,2,32,16,0,0.405859
0,1,64,2,36,2,4,0,0.389655
0,2,24,3,4,32,2,0,0.397883
0,4,3,12,4,4,16,0,0.398532
0,2,18,4,2,2,64,0,0.397958
0,24,8,2,2,24,2,0,0.315128
0,1,16,24,24,4,1,0,0.248969
0,16,1,4,72,2,4,0,0.401711
0,8,9,4,4,2,16,0,0.298321
0,1,1,1152,1,16,2,0,0.11287
0,2,6,16,12,4,4,0,0.396543
0,4,1,32,288,1,1,0,0.272339
0,96,1,2,1,8,24,0,0.313137
0,6,32,3,32,2,1,0,0.209683
0,36,16,2,4,8,1,0,0.146683
0,4,4,9,1,8,32,0,0.356115
0,1,12,16,4,24,2,0,0.397532
0,8,2,4,8,2,36,0,0.400403
0,4,2,36,64,2,1,0,0.269401
0,4,24,2,16,6,2,0,0.396698
0,3,1,96,2,16,4,0,0.299324
0,6,2,16,192,1,1,0,0.312907
0,12,1,32,12,2,4,0,0.312013
0,4,12,2,8,12,4,0,0.398664
0,3,32,4,16,6,1,0,0.282013
0,2,4,48,16,2,3,0,0.314487
0,6,2,32,4,8,3,0,0.318569
0,1,12,32,96,1,1,0,0.212899
0,4,12,2,2,16,12,0,0.399146
0,4,2,12,8,1,48,0,0.357433
0,4,32,9,1,16,2,0,0.147465
0,8,9,1,8,64,1,0,0.317041
0,4,48,3,8,8,1,0,0.210336
0,128,1,3,2,12,4,0,0.319079
0,3,24,8,2,16,2,0,0.234584
0,4,3,8,8,16,3,0,0.399486
0,1,4,9,32,16,2,0,0.405658
0,2,16,4,18,16,1,0,0.356073
0,64,1,1,64,9,1,0,0.274406
0,3,16,8,48,1,2,0,0.285271
0,6,2,8,1,24,16,0,0.357596
0,16,1,72,4,2,4,0,0.119019
0,3,32,6,32,2,1,0,0.2103
0,1,12,32,2,1,48,0,0.249431
0,3,1,16,2,64,6,0,0.403655
0,72,4,1,32,4,1,0,0.239115
0,12,4,2,3,2,64,0,0.399526
0,3,4,4,2,96,4,0,0.402625
0,2,64,1,32,1,9,0,0.314225
0,6,16,4,1,3,32,0,0.285172
0,8,18,2,2,4,16,0,0.298794
0,3,8,4,3,128,1,0,0.357686
0,4,4,4,96,1,6,0,0.358716
0,6,8,1,2,128,3,0,0.402758
0,8,24,3,2,4,8,0,0.23445
0,2,3,8,4,8,24,0,0.403045
0,8,2,6,1,48,8,0,0.357533
0,12,2,2,4,12,16,0,0.402592
0,72,1,16,1,2,16,0,0.13013
0,2,3,8,1,48,16,0,0.360734
0,32,12,1,6,16,1,0,0.247837
0,1,576,1,32,1,2,0,0.160445
0,8,2,6,192,2,1,0,0.357161
0,8,3,3,16,1,32,0,0.357876
0,32,3,2,4,16,3,0,0.396962
0,36,1,16,1,4,16,0,0.188529
0,1,12,32,4,2,12,0,0.313125
0,48,3,1,16,4,4,0,0.399101
0,1,16,36,8,1,8,0,0.1748
0,2,24,24,8,1,4,0,0.148026
0,1,24,16,8,2,6,0,0.311804
0,4,6,3,128,4,1,0,0.359248
0,4,3,6,1,256,2,0,0.359206
0,12,48,1,4,4,4,0,0.206938
0,64,3,6,2,2,8,0,0.164402
0,12,4,2,16,24,1,0,0.356861
0,9,8,2,32,1,8,0,0.356823
0,8,6,8,1,4,24,0,0.285392
0,16,6,2,16,3,4,0,0.396579
0,6,4,16,24,2,2,0,0.314445
0,12,4,1,64,1,12,0,0.316736
0,4,1,24,24,8,2,0,0.400542
0,3,64,2,2,8,6,0,0.31978
0,18,2,16,1,64,1,0,0.162932
0,18,1,16,4,2,16,0,0.302593
0,1,2,18,16,16,4,0,0.405601
0,6,1,12,256,2,1,0,0.317839
0,18,1,2,2,8,64,0,0.406097
0,2,96,1,96,1,2,0,0.312453
0,1,4,16,48,2,6,0,0.402097
0,4,24,3,8,4,4,0,0.2988
0,12,8,2,2,12,8,0,0.396324
