Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,4,2,6,48,1,4,0,0.180171
0,1,12,4,16,1,12,0,0.157653
0,9,1,2,64,4,2,0,0.251412
0,4,1,24,48,2,1,0,0.153483
0,8,1,4,12,24,1,0,0.159809
0,24,3,2,4,4,4,0,0.140679
0,3,6,1,128,2,2,0,0.241331
0,3,6,8,4,16,1,0,0.130478
0,3,3,4,32,8,1,0,0.169464
0,4,4,2,8,18,2,0,0.184984
0,1,16,1,36,16,1,0,0.192928
0,3,3,2,32,16,1,0,0.209081
0,12,2,1,24,1,16,0,0.166697
0,1,48,2,6,8,2,0,0.183943
0,1,48,2,96,1,1,0,0.13245
0,16,1,2,3,4,24,0,0.19281
0,8,1,36,1,1,32,0,0.088044
0,8,1,2,3,192,1,0,0.201395
0,3,2,16,4,2,12,0,0.184819
0,6,1,16,4,6,4,0,0.185551
0,6,2,1,2,16,24,0,0.29919
0,1,72,1,1,8,16,0,0.135559
0,36,1,2,4,8,4,0,0.197168
0,3,8,6,1,1,64,0,0.116875
0,3,2,2,32,1,24,0,0.273826
0,6,1,2,8,8,12,0,0.301738
0,8,4,3,2,48,1,0,0.171491
0,12,1,1,64,3,4,0,0.238313
0,6,4,1,128,1,3,0,0.173663
0,1,4,3,4,3,64,0,0.309889
0,48,2,1,2,48,1,0,0.155877
0,6,2,8,3,32,1,0,0.16483
0,9,1,4,4,1,64,0,0.15958
0,16,1,9,2,1,32,0,0.118386
0,4,1,3,1,16,48,0,0.250506
0,3,16,1,8,1,24,0,0.160675
0,8,2,1,24,24,1,0,0.209885
0,8,6,2,12,1,8,0,0.177407
0,1,16,1,2,36,8,0,0.218922
0,1,16,18,16,2,1,0,0.099584
0,16,1,9,64,1,1,0,0.101264
0,2,12,1,1,12,32,0,0.212803
0,1,3,4,128,1,6,0,0.245143
0,2,2,9,32,2,4,0,0.184203
0,8,1,2,18,8,4,0,0.256019
0,8,2,1,6,2,48,0,0.276831
0,16,2,1,1,32,9,0,0.177771
0,1,8,2,3,16,12,0,0.263891
0,16,2,1,4,12,6,0,0.196757
0,2,8,1,1,192,3,0,0.224756
0,4,8,3,1,48,2,0,0.163523
0,12,1,1,192,4,1,0,0.207183
0,12,1,1,4,3,64,0,0.219926
0,2,2,4,4,16,9,0,0.244238
0,8,2,1,24,3,8,0,0.270768
0,3,2,3,8,4,16,0,0.239094
0,3,16,1,8,2,12,0,0.197946
0,1,2,6,48,16,1,0,0.238073
0,2,12,12,2,2,8,0,0.121048
0,3,4,1,384,1,2,0,0.241704
0,6,2,1,3,32,8,0,0.277088
0,1,6,2,8,48,2,0,0.298837
0,1,1,16,288,1,2,0,0.196932
0,2,24,3,1,32,2,0,0.128867
0,4,24,1,1,2,48,0,0.168487
0,1,1,32,2,9,16,0,0.165428
0,48,1,3,2,4,8,0,0.146017
0,1,32,1,3,2,48,0,0.152605
0,2,1,16,6,4,12,0,0.190559
0,9,4,1,8,1,32,0,0.156811
0,9,1,16,2,16,2,0,0.142545
0,1,4,4,144,4,1,0,0.21201
0,9,4,1,8,4,8,0,0.201531
0,2,6,2,2,64,3,0,0.209647
