Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,2,32,2,4,4,8,0,0.266874
0,4,4,1,2,128,4,0,0.360026
0,1,64,1,8,1,32,0,0.198539
0,8,64,1,2,8,2,0,0.148056
0,2,4,8,2,4,32,0,0.269306
0,128,1,4,16,2,1,0,0.116764
0,16,8,2,4,16,1,0,0.176667
0,1,128,2,16,1,4,0,0.154408
0,4,1,16,1,16,16,0,0.22286
0,2,16,16,32,1,1,0,0.118696
0,2,1,8,2,8,64,0,0.364585
0,1,64,4,4,16,1,0,0.156691
0,1,1,16,4,32,8,0,0.292553
0,8,1,2,64,16,1,0,0.291865
0,256,1,1,4,8,2,0,0.155299
0,1,2,16,4,2,64,0,0.293448
0,256,1,1,1,32,2,0,0.13781
0,32,2,1,2,128,1,0,0.221064
0,16,1,1,32,2,16,0,0.288768
0,8,1,16,16,2,4,0,0.277834
0,16,4,2,1,32,4,0,0.250273
0,1,128,1,8,8,2,0,0.21841
0,4,8,1,16,8,4,0,0.306985
0,256,1,1,16,1,4,0,0.13586
0,1,8,2,4,4,64,0,0.36323
0,1,128,4,4,2,4,0,0.147153
0,16,1,2,128,2,2,0,0.277665
0,1,16,16,1,8,8,0,0.155892
0,64,4,1,16,4,1,0,0.155955
0,128,2,1,1,8,8,0,0.189314
0,2,128,2,16,1,2,0,0.132662
0,128,4,1,2,2,8,0,0.147617
0,4,16,1,2,64,2,0,0.281408
0,16,1,4,2,128,1,0,0.219454
0,8,1,16,2,1,64,0,0.238215
0,2,32,1,16,1,16,0,0.211584
0,4,32,1,32,1,4,0,0.219053
0,2,2,16,64,2,2,0,0.267601
0,2,2,64,8,2,4,0,0.191132
0,4,4,8,8,4,4,0,0.267228
0,1,16,2,512,1,1,0,0.196568
0,1,8,32,1,8,8,0,0.155401
0,4,64,2,4,4,2,0,0.144427
0,128,2,1,2,32,1,0,0.155358
0,4,128,1,8,2,2,0,0.147899
0,4,16,1,32,4,2,0,0.28068
0,4,64,1,1,32,2,0,0.193185
0,1,1,128,1,2,64,0,0.189933
0,2,32,4,1,8,8,0,0.175734
0,2,8,8,2,32,2,0,0.265903
0,16,4,4,1,8,8,0,0.175546
0,16,1,4,4,16,4,0,0.280414
0,2,8,2,4,2,64,0,0.268201
0,4,4,8,1,128,1,0,0.238533
0,1,16,16,32,2,1,0,0.156175
0,8,64,1,1,1,32,0,0.102897
0,2,2,16,256,1,1,0,0.226544
0,16,8,1,4,4,8,0,0.27848
0,1,2,64,2,1,64,0,0.220316
0,8,1,8,1,128,2,0,0.219743
0,1,8,2,1,512,2,0,0.289991
0,2,4,64,1,16,2,0,0.132173
0,4,16,4,1,8,8,0,0.176596
0,32,1,4,64,2,1,0,0.216619
0,1,64,4,8,2,4,0,0.195922
0,1,1,16,2,32,16,0,0.291776
0,4,4,8,8,8,2,0,0.266597
0,4,32,2,1,2,32,0,0.176132
0,4,1,16,2,16,8,0,0.278204
0,2,1,16,1,128,4,0,0.232829
0,4,128,1,8,1,4,0,0.117662
0,1,16,2,256,1,2,0,0.219838
0,2,2,16,1,256,1,0,0.220284
0,1,2,8,64,4,4,0,0.361788
0,8,16,1,2,4,16,0,0.275731
0,1,256,1,4,8,2,0,0.155332
0,1,128,1,2,1,64,0,0.195764
0,1,4,8,2,128,2,0,0.291243
0,32,1,8,4,16,1,0,0.156029
0,1,4,16,1,32,8,0,0.235287
0,2,4,2,32,1,32,0,0.328268
0,32,1,2,8,4,8,0,0.279531
0,4,1,4,2,256,2,0,0.364712
0,4,8,4,2,8,8,0,0.27803
0,8,2,8,1,64,2,0,0.249312
0,1,4,16,1,128,2,0,0.222238
0,1,64,4,8,8,1,0,0.156786
0,16,1,1,16,64,1,0,0.253417
0,4,4,4,1,16,16,0,0.245623
0,8,1,8,4,32,2,0,0.30463
0,2,1,64,1,4,32,0,0.212694
0,2,4,8,16,1,16,0,0.244515
0,1,1,16,32,4,8,0,0.288152
0,1,32,2,8,4,8,0,0.305308
0,16,4,1,8,32,1,0,0.221043
0,1,32,1,128,4,1,0,0.190905
0,1,32,8,1,4,16,0,0.156076
0,1,32,2,1,128,2,0,0.24272
0,8,2,2,128,2,2,0,0.268359
0,2,4,2,1,512,2,0,0.330966
0,2,2,32,4,1,32,0,0.241797
0,16,1,1,2,16,32,0,0.286242
0,128,2,2,2,4,4,0,0.145163
0,16,2,4,4,4,8,0,0.267224
0,1,2,64,8,2,8,0,0.275363
0,2,4,2,128,2,4,0,0.35539
0,256,1,2,2,2,8,0,0.147743
0,8,2,2,64,8,1,0,0.263798
0,32,1,1,1,128,4,0,0.209991
0,4,1,4,256,4,1,0,0.286831
0,1,16,2,16,2,16,0,0.279678
0,4,1,16,16,2,8,0,0.28132
0,2,32,4,1,64,1,0,0.156115
0,64,2,4,1,4,8,0,0.132419
0,1,2,64,8,4,4,0,0.276438
0,4,1,16,256,1,1,0,0.206318
0,1,1,16,32,1,32,0,0.244742
0,8,1,4,32,2,8,0,0.292385
0,16,2,16,4,8,1,0,0.132293
0,2,2,4,32,2,16,0,0.347491
0,4,1,4,4,32,8,0,0.366167
0,2,2,64,2,1,32,0,0.177369
0,4,64,1,1,2,32,0,0.181724
0,1,8,64,16,1,2,0,0.116366
0,1,2,256,32,1,1,0,0.101257
0,32,4,1,64,1,2,0,0.216594
0,4,16,1,2,128,1,0,0.220997
0,1,2,32,1,64,4,0,0.226667
