Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,7,4,2,1,64,14,0,0.379598
0,28,1,2,1,224,4,0,0.334985
0,112,1,2,1,8,28,0,0.335364
0,4,14,1,28,2,16,0,0.426021
0,49,1,2,8,64,1,0,0.338858
0,14,28,2,1,16,4,0,0.205872
0,98,8,1,4,2,8,0,0.230522
0,98,1,4,2,1,64,0,0.285802
0,2,196,2,2,8,4,0,0.229943
0,1,8,28,1,32,7,0,0.336036
0,4,1,98,32,4,1,0,0.262216
0,1,49,8,2,4,16,0,0.345363
0,2,7,14,1,4,64,0,0.37963
0,14,2,4,28,1,16,0,0.380694
0,14,4,7,1,4,32,0,0.326174
0,4,14,7,4,8,4,0,0.328101
0,2,7,4,14,8,8,0,0.424513
0,112,1,2,2,2,56,0,0.425635
0,49,16,2,16,1,2,0,0.155137
0,1,28,7,4,8,8,0,0.423534
0,784,2,1,32,1,1,0,0.118403
0,7,1,7,128,4,2,0,0.432517
0,1,14,8,8,1,56,0,0.33578
0,28,4,1,8,2,28,0,0.42594
0,7,1,16,7,32,2,0,0.425869
0,49,2,16,1,1,32,0,0.136697
0,196,1,2,32,2,2,0,0.335848
0,8,7,7,1,2,64,0,0.301438
0,2,98,1,16,16,1,0,0.33518
0,392,1,2,16,2,2,0,0.230406
0,1,1,112,56,4,2,0,0.335976
0,1,28,8,4,1,56,0,0.335836
0,2,1,28,14,1,64,0,0.335087
0,4,4,7,64,1,7,0,0.38033
0,1,7,14,16,4,8,0,0.429444
0,1,2,98,8,32,1,0,0.335641
0,8,7,2,2,56,4,0,0.42481
0,28,8,7,2,8,2,0,0.172525
0,2,49,4,64,1,2,0,0.303807
0,392,4,1,8,1,4,0,0.136663
0,14,28,2,32,1,2,0,0.205814
0,56,1,1,4,14,16,0,0.335287
0,8,1,14,224,1,2,0,0.335054
0,4,56,1,224,1,1,0,0.291031
0,2,4,7,448,2,1,0,0.38033
0,2,28,1,4,32,7,0,0.426105
0,1,56,14,1,2,32,0,0.181742
0,4,1,28,4,14,8,0,0.42588
0,7,1,16,8,14,4,0,0.425615
0,8,14,1,7,8,8,0,0.417269
0,1,112,2,7,8,4,0,0.426277
0,8,1,14,8,14,4,0,0.426029
0,7,4,7,16,4,4,0,0.425171
0,1,2,28,112,2,4,0,0.425973
0,14,1,112,2,8,2,0,0.173026
0,2,1,56,2,8,28,0,0.425898
0,4,1,14,1,128,7,0,0.33533
0,1,28,8,4,14,4,0,0.426156
0,4,49,1,8,16,2,0,0.426191
0,2,14,4,8,56,1,0,0.380171
0,98,1,8,2,1,32,0,0.181594
0,1,49,8,2,64,1,0,0.28675
0,2,16,7,14,8,2,0,0.424586
0,7,56,2,16,1,4,0,0.205759
0,7,8,7,2,1,64,0,0.323388
0,4,14,7,1,8,16,0,0.321967
0,224,1,1,1,112,2,0,0.290907
0,1,7,28,64,1,4,0,0.335804
0,2,1,49,2,16,16,0,0.429968
0,2,28,14,4,2,8,0,0.2302
0,56,1,1,32,7,4,0,0.335586
0,196,2,4,1,32,1,0,0.1366
0,14,4,14,4,2,8,0,0.233844
0,2,14,2,448,1,2,0,0.380575
0,14,7,1,16,2,16,0,0.429171
0,2,28,4,14,4,4,0,0.425214
0,1,1,196,8,1,32,0,0.290738
0,56,2,2,1,16,14,0,0.380106
0,28,4,2,1,7,32,0,0.380164
0,49,8,2,1,32,2,0,0.205601
0,1,2,56,1,8,56,0,0.335803
0,4,8,7,2,8,14,0,0.424712
0,7,2,7,1,32,16,0,0.382677
0,7,2,4,128,7,1,0,0.380694
0,2,1,28,14,8,8,0,0.425998
0,8,7,7,64,2,1,0,0.30785
0,4,14,7,4,4,8,0,0.337969
0,112,1,7,8,1,8,0,0.18758
0,1,56,28,2,8,2,0,0.173337
0,2,2,56,4,2,28,0,0.424417
0,4,14,4,2,8,14,0,0.424877
0,14,112,1,8,1,4,0,0.136561
0,7,7,32,1,8,4,0,0.155084
0,28,1,8,16,14,1,0,0.33611
0,2,2,28,28,8,2,0,0.423652
0,1,28,4,2,112,2,0,0.426293
0,49,4,4,1,8,8,0,0.20553
0,2,7,14,2,128,1,0,0.376911
0,14,2,4,16,4,7,0,0.424842
0,56,1,1,28,4,8,0,0.335874
0,1,56,1,14,2,32,0,0.335187
0,2,56,14,1,2,16,0,0.155009
0,56,14,2,16,1,2,0,0.15484
0,16,49,2,8,1,4,0,0.155157
0,7,2,56,32,2,1,0,0.205871
0,14,2,14,2,32,2,0,0.330365
0,28,14,2,8,8,1,0,0.210633
0,28,56,1,4,1,8,0,0.136611
0,2,2,196,8,8,1,0,0.205959
0,7,4,2,14,8,8,0,0.424316
0,1,14,112,8,1,4,0,0.136646
0,7,8,7,8,16,1,0,0.315209
0,14,14,1,8,4,8,0,0.426417
0,28,4,2,112,1,2,0,0.377982
0,2,14,7,2,128,1,0,0.380315
0,196,2,4,2,16,1,0,0.154767
0,2,14,14,4,2,16,0,0.351804
0,4,49,4,2,4,8,0,0.2298
0,2,14,8,8,4,7,0,0.424868
0,1,112,2,14,16,1,0,0.335631
0,4,28,2,4,7,8,0,0.424599
0,4,14,4,1,32,7,0,0.37982
0,112,1,2,1,56,4,0,0.335705
0,7,8,4,2,2,56,0,0.424796
0,14,4,1,16,8,7,0,0.425845
0,14,14,1,4,1,64,0,0.332414
0,1,1,392,32,1,4,0,0.230783
0,28,2,2,7,4,16,0,0.424359
0,1,112,2,7,2,16,0,0.425947
0,2,392,1,8,8,1,0,0.181486
