Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,1,4,8,2,8,32,0,0.326774
1,2,8,16,32,2,1,0,0.504353
1,2,32,1,2,4,32,0,0.340697
1,4,1,32,32,1,4,0,0.341561
1,1,128,2,16,1,4,0,0.504534
1,8,4,4,1,4,32,0,0.341054
1,1,2,64,8,1,16,0,0.341718
1,1,64,4,2,4,8,0,0.504414
1,1,16,2,8,8,8,0,0.326548
0,16,2,1,512,1,1,0,0.344236
1,2,2,128,4,2,4,0,0.766775
1,4,32,1,1,16,8,0,0.373734
1,8,8,1,2,64,2,0,0.34099
1,16,2,8,4,8,2,0,0.570197
0,16,4,8,2,1,16,0,0.77087
1,16,1,16,1,64,1,0,0.504097
1,2,4,16,1,4,32,0,0.34149
1,1,4,64,1,2,32,0,0.504406
1,8,2,32,16,2,1,0,0.766489
1,4,1,16,64,1,4,0,0.340701
1,4,8,2,32,4,2,0,0.34146
1,2,4,64,8,4,1,0,0.769331
1,4,2,2,1,1024,1,0,0.291697
1,4,128,1,1,4,8,0,0.776836
1,128,1,1,16,1,8,0,0.341715
1,8,1,32,2,4,8,0,0.504381
1,2,1,64,16,4,2,0,0.341656
1,16,1,2,2,64,4,0,0.326957
1,1,4,16,1,8,32,0,0.341125
1,128,1,2,2,8,4,0,0.504043
1,4,64,1,8,4,2,0,0.50421
1,2,2,8,4,32,4,0,0.326918
1,16,1,1,128,4,2,0,0.291408
1,2,8,4,32,1,8,0,0.341341
1,2,16,16,32,1,1,0,0.766014
1,2,2,32,32,1,4,0,0.341384
1,4,64,2,1,16,2,0,0.766063
1,1,2,16,4,8,16,0,0.326871
1,1,2,128,1,16,4,0,0.50412
1,4,2,16,1,32,4,0,0.341622
0,16,4,2,2,16,4,0,0.348929
1,8,4,1,16,4,8,0,0.326702
1,1,1,128,64,1,2,0,0.341648
1,1,128,1,16,1,8,0,0.341443
1,32,1,2,2,32,4,0,0.341179
1,2,4,8,4,32,2,0,0.341314
1,8,2,8,2,8,8,0,0.341378
1,64,1,2,4,1,32,0,0.340792
