Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,32,16,4,2,1,16,0,0.755261
1,2,256,1,1,128,1,0,0.004156
0,8,4,4,1,64,8,0,0.126941
1,1,8,16,8,8,8,0,0.018785
0,32,1,4,1,128,4,0,0.122616
0,2,512,1,1,4,16,0,0.55253
1,8,16,2,64,1,4,0,0.014351
1,256,1,4,1,1,64,0,0.505728
1,4,8,16,1,4,32,0,0.004114
1,64,32,1,1,4,8,0,0.757836
1,4,1,256,1,64,1,0,0.505618
1,8,1,8,8,8,16,0,0.003919
1,1,16,16,8,4,8,0,0.011571
1,2,16,8,2,4,32,0,0.009218
1,64,1,1,4,128,2,0,0.003914
1,16,1,16,1,256,1,0,0.014581
1,4,64,8,2,8,2,0,0.754897
1,32,2,4,2,128,1,0,0.009699
1,256,2,1,32,2,2,0,0.004859
1,16,16,2,8,16,1,0,0.004887
1,2,128,2,64,2,1,0,0.004499
1,2,2,16,1,32,32,0,0.016351
1,2,2,512,4,1,8,0,0.755315
1,1,2,128,16,4,4,0,0.01628
1,8,32,1,2,2,64,0,0.014737
1,32,4,8,64,1,1,0,0.506065
0,2,1,1024,4,1,8,0,0.771973
1,16,2,2,16,16,4,0,0.016437
1,4,128,4,16,1,2,0,0.755047
1,1,64,1,128,4,2,0,0.016035
1,16,2,16,1,32,4,0,0.004821
1,128,1,2,1,256,1,0,0.016371
1,16,2,32,2,1,32,0,0.505129
0,64,1,1,4,128,2,0,0.111209
1,2,32,8,1,32,4,0,0.005013
1,8,4,64,1,8,4,0,0.755207
1,1,1,256,32,1,8,0,0.016458
1,8,4,8,4,16,4,0,0.02207
1,4,2,128,32,1,2,0,0.507472
1,32,2,2,1,64,8,0,0.025521
1,2,128,8,4,2,4,0,0.755198
1,4,16,2,128,4,1,0,0.043569
0,8,2,16,8,2,16,0,0.13613
1,1,8,64,16,2,4,0,0.02314
1,4,16,1,64,16,1,0,0.019954
1,32,2,4,64,4,1,0,0.025203
1,2,256,4,32,1,1,0,0.755308
1,8,64,4,4,4,2,0,0.755531
1,16,16,1,128,2,1,0,0.014943
1,8,64,4,2,16,1,0,0.755309
0,2,128,1,1,8,32,0,0.127207
0,16,16,8,16,1,2,0,0.772234
1,8,4,2,32,32,1,0,0.020478
1,2,16,32,1,64,1,0,0.507235
1,1,64,32,8,1,4,0,0.755374
1,4,64,1,16,8,2,0,0.020527
1,1,2,64,2,128,2,0,0.071776
1,1024,2,1,1,1,32,0,0.755254
1,2,1,32,8,8,16,0,0.020038
1,4,32,1,4,4,32,0,0.027396
0,512,2,2,1,32,1,0,0.772549
1,2,4,16,1,64,8,0,0.032719
1,16,32,1,4,8,4,0,0.01978
1,2,1024,1,1,32,1,0,0.755375
1,1,128,2,2,4,32,0,0.015175
1,32,8,2,1,64,2,0,0.017639
1,1,8,8,64,1,16,0,0.020411
1,16,16,8,2,1,16,0,0.755558
1,32,1,8,32,1,8,0,0.02131
1,2,32,1,4,32,8,0,0.020046
1,4,8,16,8,16,1,0,0.015861
0,2,2,64,4,1,64,0,0.132072
1,2,2,32,4,2,64,0,0.030593
1,8,4,4,2,64,4,0,0.079216
1,8,256,1,1,2,16,0,0.757275
1,8,32,4,1,32,2,0,0.507458
1,2,32,32,1,32,1,0,0.755412
0,32,8,4,32,2,1,0,0.556875
0,32,1,64,2,1,16,0,0.7724
1,32,1,16,4,16,2,0,0.014736
1,16,2,4,8,32,2,0,0.038645
1,16,8,4,8,4,4,0,0.017661
0,1,32,4,16,1,32,0,0.134557
0,8,2,4,8,2,64,0,0.11691
1,2,4,32,1,64,4,0,0.01503
1,4,16,1,4,32,8,0,0.019941
1,1,64,4,8,4,8,0,0.017518
1,4,2,8,4,16,16,0,0.020093
1,1,16,16,16,1,16,0,0.024912
1,1,2,32,1,512,2,0,0.020336
1,4,1,128,16,1,8,0,0.023805
0,2,32,8,8,8,2,0,0.148053
1,8,16,8,16,2,2,0,0.507234
1,16,4,4,64,4,1,0,0.086215
1,2,2,512,1,2,16,0,0.755268
1,256,1,2,1,2,64,0,0.021346
1,1,1,1024,1,16,4,0,0.507981
0,32,1,16,8,2,8,0,0.147042
1,8,128,2,1,8,4,0,0.755254
1,4,2,16,2,128,2,0,0.024335
1,2,64,1,128,1,4,0,0.024384
1,64,4,2,1,128,1,0,0.022542
1,2,64,1,4,16,8,0,0.023921
1,2,8,8,2,16,16,0,0.032688
1,1,64,2,16,4,8,0,0.038068
1,8,8,2,16,4,8,0,0.037037
1,1,1024,1,8,8,1,0,0.510201
1,4,8,8,1,8,32,0,0.01466
1,32,2,8,1,16,8,0,0.019669
1,16,4,8,4,1,32,0,0.018026
1,1,8,16,16,8,4,0,0.023774
0,1,8,8,4,32,8,0,0.118253
1,32,2,2,1,32,16,0,0.038
1,2,4,32,1,8,32,0,0.017835
0,2,1,64,2,8,32,0,0.133521
1,1,4,16,64,2,8,0,0.066787
1,1,64,1,256,1,4,0,0.020108
1,16,8,2,4,1,64,0,0.024999
1,4,512,1,2,2,8,0,0.755409
1,1,16,8,64,4,2,0,0.024313
1,16,2,2,128,2,4,0,0.006468
1,64,2,4,8,16,1,0,0.012874
1,256,2,1,2,4,16,0,0.020123
1,32,2,2,512,1,1,0,0.02494
1,1,16,128,8,2,2,0,0.75514
1,32,1,8,8,16,2,0,0.017683
1,16,2,8,16,4,4,0,0.021178
1,1,64,2,8,32,2,0,0.032494
1,4,4,8,1,64,8,0,0.025047
1,1,16,32,1,8,16,0,0.017091
1,32,4,4,16,2,4,0,0.015343
1,4,4,4,2,32,16,0,0.034262
1,1,2048,1,4,8,1,0,0.755414
1,1,2,256,1,128,1,0,0.023346
0,64,1,8,16,1,8,0,0.139496
1,4,32,2,1,64,4,0,0.018288
0,64,1,1,128,2,4,0,0.117273
1,4,64,4,32,1,2,0,0.506259
1,4,1,32,16,8,4,0,0.02446
1,16,4,2,4,4,32,0,0.023899
1,16,4,1,8,16,8,0,0.007945
0,512,4,1,2,2,8,0,0.771573
1,64,1,2,1,64,8,0,0.040829
1,16,8,16,8,4,1,0,0.755568
1,2,4,16,16,16,2,0,0.037869
1,32,1,64,32,1,1,0,0.754867
1,4,4,16,4,4,16,0,0.034453
1,16,8,4,128,1,1,0,0.025444
1,16,8,2,4,2,32,0,0.015093
1,2,16,32,4,1,16,0,0.509501
1,16,8,2,128,2,1,0,0.014969
0,32,2,4,32,8,1,0,0.141027
1,8,4,8,32,8,1,0,0.017565
1,64,1,16,1,4,16,0,0.508143
1,256,1,8,2,16,1,0,0.755519
