Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
1,2,1,320,1,40,4,0,0.077145
1,16,2,10,5,16,4,0,0.081397
1,1,2,160,2,32,5,0,0.079525
1,5,16,4,40,4,2,0,0.095692
1,4,20,8,2,5,16,0,0.075091
1,32,1,5,10,1,64,0,0.081056
1,20,5,4,256,1,1,0,0.016183
1,16,8,5,40,2,2,0,0.077583
1,1,8,20,16,20,2,0,0.081327
1,10,10,8,8,1,16,0,0.018666
1,2,4,80,1,4,40,0,0.076747
1,128,25,1,2,16,1,0,0.758307
1,1,50,4,128,2,2,0,0.02299
1,2,8,40,16,1,10,0,0.076859
0,40,8,2,10,16,1,0,0.172054
1,1,2,100,4,64,2,0,0.023229
1,5,32,1,16,5,8,0,0.076679
1,1,4,25,16,16,4,0,0.012829
1,20,40,1,4,2,16,0,0.021724
1,16,2,25,32,2,2,0,0.01998
1,5,16,5,2,2,64,0,0.021658
1,4,100,2,2,1,64,0,0.022841
1,4,20,5,1,8,32,0,0.015474
1,80,2,2,1,80,4,0,0.079555
0,2,50,2,8,32,2,0,0.128585
1,16,10,2,320,1,1,0,0.079791
1,5,4,20,4,32,2,0,0.022559
1,8,5,5,1,8,64,0,0.019086
1,40,2,8,80,2,1,0,0.076705
0,1,4,25,16,16,4,0,0.105488
1,8,20,5,2,8,8,0,0.017437
1,1,16,40,20,2,4,0,0.07966
1,2,10,8,16,10,4,0,0.081781
1,64,5,10,2,2,8,0,0.752953
1,4,8,20,4,1,40,0,0.077517
0,8,2,10,32,4,5,0,0.17077
0,2,64,1,160,1,5,0,0.296491
1,2,5,64,32,5,1,0,0.078861
1,8,25,4,8,4,4,0,0.02372
1,10,8,4,10,32,1,0,0.11826
1,2,80,1,8,4,20,0,0.080957
1,80,4,2,5,8,4,0,0.077669
1,2,1,800,8,4,2,0,0.515603
1,32,4,1,2,8,50,0,0.239799
1,1,320,1,20,1,16,0,0.081914
1,2,2,40,16,2,20,0,0.082027
1,1,16,200,4,8,1,0,0.753046
1,1,16,40,2,16,5,0,0.078443
1,64,2,5,40,2,2,0,0.079728
1,80,2,4,4,20,2,0,0.075305
1,1,160,4,2,10,8,0,0.078705
1,4,8,25,8,8,2,0,0.021321
1,20,10,8,64,1,1,0,0.513976
1,10,1,64,40,1,4,0,0.0785
1,20,80,1,1,4,16,0,0.531069
1,8,10,2,2,80,4,0,0.081632
1,16,2,25,64,2,1,0,0.025688
1,2,10,8,1,20,32,0,0.082581
1,2,64,1,16,1,50,0,0.240797
1,5,16,2,64,5,2,0,0.08238
1,5,4,20,8,32,1,0,0.02138
0,1,10,10,128,1,8,0,0.101048
1,320,5,1,4,16,1,0,0.516073
1,5,64,1,20,16,1,0,0.081707
1,1,4,100,1,16,16,0,0.020561
1,80,1,4,16,10,2,0,0.080775
1,80,1,2,64,2,5,0,0.081942
1,2,100,4,8,2,8,0,0.019826
1,2,20,40,32,1,2,0,0.514648
1,1,64,10,5,8,4,0,0.078118
1,2,16,100,1,4,8,0,0.753023
0,2,32,2,1,800,1,0,0.297995
1,10,5,16,1,128,1,0,0.021358
1,1,1600,1,4,1,16,0,0.513841
1,1,16,200,2,2,8,0,0.752832
1,10,4,4,16,5,8,0,0.07764
1,1,8,200,2,16,2,0,0.514121
1,2,320,1,80,2,1,0,0.077775
1,1,10,80,8,8,2,0,0.019526
0,1,2,64,2,50,8,0,0.297894
1,100,4,4,8,8,1,0,0.514831
1,80,10,1,2,64,1,0,0.022521
1,10,4,8,2,8,20,0,0.082127
1,1,1,128,80,1,10,0,0.240615
1,10,5,2,32,32,1,0,0.019182
1,10,8,8,1,16,10,0,0.077729
1,8,25,16,2,1,16,0,0.753021
0,5,64,1,16,5,4,0,0.176057
0,2,5,80,32,4,1,0,0.137964
0,1,8,16,40,10,2,0,0.297392
1,64,1,10,16,1,10,0,0.083043
1,160,10,1,1,32,2,0,0.510069
1,8,2,10,80,2,4,0,0.081077
1,2,8,10,80,8,1,0,0.080443
1,50,32,2,4,8,1,0,0.753025
1,2,10,5,16,32,2,0,0.019087
1,1,8,25,4,64,2,0,0.024402
1,2,40,2,4,8,20,0,0.08094
1,10,40,8,16,2,1,0,0.753132
1,2,4,40,40,4,2,0,0.082572
1,4,40,2,8,40,1,0,0.081142
1,2,10,8,8,40,2,0,0.082832
1,10,1,32,1,64,5,0,0.082402
1,128,1,5,2,5,16,0,0.078953
1,2,64,1,16,10,5,0,0.240627
1,25,32,2,4,8,2,0,0.514074
1,40,4,2,4,5,16,0,0.081753
1,2,1,64,8,25,4,0,0.240388
1,4,25,4,16,2,8,0,0.020783
1,160,1,5,4,4,8,0,0.021394
1,4,8,4,2,25,16,0,0.240707
1,8,2,8,10,20,4,0,0.24075
1,40,1,5,2,16,16,0,0.020753
1,40,40,2,2,16,1,0,0.753123
0,2,50,1,128,8,1,0,0.102946
1,1,5,64,8,8,5,0,0.07999
1,16,4,2,20,10,4,0,0.240342
1,5,1,64,64,5,1,0,0.081744
