gx,gy,gz,bx,by,bz,gpuId,smefficiency 
2,2,4,16,16,1,0,6.89 
2,4,2,16,16,1,0,6.88 
2,8,1,16,16,1,0,6.86 
4,1,4,16,16,1,0,6.86 
4,2,2,16,16,1,0,6.91 
4,4,1,16,16,1,0,6.91 
8,1,2,16,16,1,0,6.86 
8,2,1,16,16,1,0,7.02 
16,1,1,16,16,1,0,6.92 
1,1,8,32,16,1,0,4.93 
1,2,4,32,16,1,0,4.96 
1,4,2,32,16,1,0,4.9 
1,8,1,32,16,1,0,4.91 
2,1,4,32,16,1,0,4.94 
2,2,2,32,16,1,0,4.95 
2,4,1,32,16,1,0,4.94 
4,1,2,32,16,1,0,5.16 
4,2,1,32,16,1,0,4.95 
8,1,1,32,16,1,0,4.88 
1,1,4,64,16,1,0,3.95 
1,2,2,64,16,1,0,3.93 
1,4,1,64,16,1,0,3.94 
2,1,2,64,16,1,0,3.95 
2,2,1,64,16,1,0,3.96 
4,1,1,64,16,1,0,3.91 
1,1,128,1,32,1,0,13.29 
1,2,64,1,32,1,0,13.01 
1,4,32,1,32,1,0,13.13 
1,8,16,1,32,1,0,13.07 
1,16,8,1,32,1,0,13.34 
1,32,4,1,32,1,0,13.09 
1,64,2,1,32,1,0,13.11 
1,128,1,1,32,1,0,13.03 
2,1,64,1,32,1,0,13.44 
2,2,32,1,32,1,0,13.43 
2,4,16,1,32,1,0,15.16 
2,8,8,1,32,1,0,13.3 
2,16,4,1,32,1,0,13.42 
2,32,2,1,32,1,0,13.53 
2,64,1,1,32,1,0,13.21 
4,1,32,1,32,1,0,13.48 
4,2,16,1,32,1,0,13.48 
4,4,8,1,32,1,0,13.43 
4,8,4,1,32,1,0,13.43 
4,16,2,1,32,1,0,13.45 
4,32,1,1,32,1,0,13.35 
8,1,16,1,32,1,0,13.49 
8,2,8,1,32,1,0,13.45 
8,4,4,1,32,1,0,13.87 
8,8,2,1,32,1,0,13.46 
8,16,1,1,32,1,0,13.77 
16,1,8,1,32,1,0,13.43 
16,2,4,1,32,1,0,13.45 
16,4,2,1,32,1,0,13.44 
16,8,1,1,32,1,0,13.36 
32,1,4,1,32,1,0,13.45 
32,2,2,1,32,1,0,13.42 
32,4,1,1,32,1,0,13.34 
64,1,2,1,32,1,0,13.87 
64,2,1,1,32,1,0,13.35 
128,1,1,1,32,1,0,12.95 
1,1,64,2,32,1,0,9.66 
1,2,32,2,32,1,0,9.56 
1,4,16,2,32,1,0,10.46 
1,8,8,2,32,1,0,9.54 
1,16,4,2,32,1,0,9.67 
1,32,2,2,32,1,0,9.63 
1,64,1,2,32,1,0,9.57 
2,1,32,2,32,1,0,9.67 
2,2,16,2,32,1,0,9.74 
2,4,8,2,32,1,0,9.8 
2,8,4,2,32,1,0,10.02 
2,16,2,2,32,1,0,9.77 
2,32,1,2,32,1,0,9.7 
4,1,16,2,32,1,0,9.64 
4,2,8,2,32,1,0,9.72 
4,4,4,2,32,1,0,9.8 
4,8,2,2,32,1,0,9.75 
4,16,1,2,32,1,0,9.68 
8,1,8,2,32,1,0,9.68 
8,2,4,2,32,1,0,9.81 
8,4,2,2,32,1,0,9.77 
8,8,1,2,32,1,0,9.74 
16,1,4,2,32,1,0,9.7 
16,2,2,2,32,1,0,9.8 
16,4,1,2,32,1,0,9.72 
32,1,2,2,32,1,0,9.69 
32,2,1,2,32,1,0,9.71 
64,1,1,2,32,1,0,9.6 
1,1,32,4,32,1,0,9.41 
1,2,16,4,32,1,0,9.78 
1,4,8,4,32,1,0,9.57 
1,8,4,4,32,1,0,9.61 
1,16,2,4,32,1,0,9.56 
1,32,1,4,32,1,0,9.56 
2,1,16,4,32,1,0,9.61 
2,2,8,4,32,1,0,9.98 
2,4,4,4,32,1,0,9.73 
2,8,2,4,32,1,0,9.64 
2,16,1,4,32,1,0,9.69 
4,1,8,4,32,1,0,9.54 
4,2,4,4,32,1,0,9.8 
4,4,2,4,32,1,0,9.7 
4,8,1,4,32,1,0,9.67 
8,1,4,4,32,1,0,9.61 
8,2,2,4,32,1,0,9.8 
8,4,1,4,32,1,0,9.68 
16,1,2,4,32,1,0,9.56 
16,2,1,4,32,1,0,9.69 
32,1,1,4,32,1,0,9.55 
1,1,16,8,32,1,0,6.85 
1,2,8,8,32,1,0,6.77 
1,4,4,8,32,1,0,6.75 
1,8,2,8,32,1,0,6.81 
1,16,1,8,32,1,0,6.81 
2,1,8,8,32,1,0,7.72 
2,2,4,8,32,1,0,6.89 
2,4,2,8,32,1,0,6.91 
2,8,1,8,32,1,0,6.8 
4,1,4,8,32,1,0,6.83 
4,2,2,8,32,1,0,6.9 
4,4,1,8,32,1,0,6.88 
8,1,2,8,32,1,0,6.83 
8,2,1,8,32,1,0,6.87 
16,1,1,8,32,1,0,6.64 
1,1,8,16,32,1,0,4.83 
1,2,4,16,32,1,0,4.78 
1,4,2,16,32,1,0,4.9 
1,8,1,16,32,1,0,4.73 
2,1,4,16,32,1,0,4.89 
2,2,2,16,32,1,0,4.91 
2,4,1,16,32,1,0,4.9 
4,1,2,16,32,1,0,4.88 
4,2,1,16,32,1,0,5.03 
8,1,1,16,32,1,0,4.85 
1,1,4,32,32,1,0,3.93 
1,2,2,32,32,1,0,3.9 
1,4,1,32,32,1,0,3.93 
2,1,2,32,32,1,0,3.93 
2,2,1,32,32,1,0,3.94 
4,1,1,32,32,1,0,3.9 
1,1,64,1,64,1,0,9.19 
1,2,32,1,64,1,0,9.13 
1,4,16,1,64,1,0,9.15 
1,8,8,1,64,1,0,9.22 
1,16,4,1,64,1,0,9.13 
1,32,2,1,64,1,0,9.13 
1,64,1,1,64,1,0,9.12 
2,1,32,1,64,1,0,9.55 
2,2,16,1,64,1,0,9.56 
2,4,8,1,64,1,0,9.55 
2,8,4,1,64,1,0,9.54 
2,16,2,1,64,1,0,9.55 
2,32,1,1,64,1,0,9.83 
4,1,16,1,64,1,0,9.5 
4,2,8,1,64,1,0,9.51 
4,4,4,1,64,1,0,9.56 
4,8,2,1,64,1,0,9.55 
4,16,1,1,64,1,0,9.37 
8,1,8,1,64,1,0,9.56 
8,2,4,1,64,1,0,9.82 
8,4,2,1,64,1,0,9.54 
8,8,1,1,64,1,0,9.42 
16,1,4,1,64,1,0,9.56 
16,2,2,1,64,1,0,9.52 
16,4,1,1,64,1,0,9.47 
32,1,2,1,64,1,0,9.55 
32,2,1,1,64,1,0,9.47 
64,1,1,1,64,1,0,9.12 
1,1,32,2,64,1,0,9.58 
1,2,16,2,64,1,0,9.47 
1,4,8,2,64,1,0,9.5 
