Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,4,6,2,6,8,16,0,6.68
0,4,4,3,1,768,1,0,6.66
0,3,4,32,3,2,16,0,10.84
0,2,3,16,24,2,8,0,6.74
0,3,1,48,32,8,1,0,6.74
0,1,16,3,16,24,2,0,6.66
0,2,1,48,8,48,1,0,6.72
0,4,8,4,16,2,9,0,6.75
0,24,1,16,8,6,2,0,10.59
0,1,384,1,16,3,2,0,10.63
0,4,3,3,2,32,16,0,6.63
0,12,8,4,1,16,6,0,10.89
0,1,6,64,4,2,12,0,10.71
0,9,8,2,2,64,2,0,6.75
0,1,2,24,48,1,16,0,6.67
0,9,2,4,8,16,4,0,6.68
0,192,3,2,1,1,32,0,24.53
0,2,288,1,8,4,2,0,13.17
0,8,2,3,8,48,2,0,6.67
0,1,32,4,48,1,6,0,6.74
0,2,3,8,2,192,2,0,6.68
0,4,12,8,6,2,8,0,10.83
0,24,4,1,3,16,8,0,6.72
0,4,32,1,4,9,8,0,6.73
0,4,6,6,4,4,16,0,6.76
0,3,32,6,8,2,4,0,13.21
0,2,16,2,48,6,2,0,6.7
0,16,2,6,2,24,4,0,6.77
0,48,2,6,1,16,4,0,13.05
0,8,24,1,4,24,2,0,6.74
0,3,32,2,2,6,16,0,6.78
0,2,6,32,24,2,2,0,10.79
0,1,72,4,32,2,2,0,10.48
0,6,32,2,1,3,32,0,10.78
0,2,1,72,16,8,2,0,6.73
0,3,16,1,2,128,3,0,6.67
0,1,16,8,9,1,32,0,6.73
0,64,1,1,3,6,32,0,6.7
0,8,4,9,4,1,32,0,10.24
0,1,64,3,1,192,1,0,6.74
0,2,2,48,12,4,4,0,6.79
0,36,1,2,64,1,8,0,6.69
0,4,2,12,12,8,4,0,6.72
0,16,4,2,3,3,32,0,6.75
0,4,48,2,32,3,1,0,10.78
0,1,96,6,2,4,8,0,13.84
0,3,24,16,32,1,1,0,24.5
0,3,12,2,512,1,1,0,6.69
0,4,9,2,2,16,16,0,6.69
0,2,16,2,1,288,2,0,6.69
0,2,4,18,1,128,2,0,6.74
0,3,32,1,1,96,4,0,5.28
0,1,8,8,9,64,1,0,6.7
0,8,1,8,36,8,2,0,6.69
0,2,16,18,4,16,1,0,13.58
0,8,3,16,6,16,1,0,10.12
0,4,32,1,36,2,4,0,6.71
0,2,48,12,2,1,16,0,24.53
0,12,8,3,2,1,64,0,10.28
0,48,3,2,1,32,4,0,10.28
0,8,1,24,8,2,12,0,6.76
0,1,1,64,6,96,1,0,6.67
0,48,8,1,1,32,3,0,10.82
0,8,2,3,16,1,48,0,6.67
0,16,1,12,1,96,2,0,6.75
0,48,1,12,2,2,16,0,13.2
0,16,1,8,36,1,8,0,6.74
0,1,3,12,64,1,16,0,6.62
0,12,2,16,1,96,1,0,10.19
0,8,6,1,1,24,32,0,4.51
0,8,6,1,192,2,2,0,6.66
0,2,18,1,1,1024,1,0,6.6
0,6,8,1,32,8,3,0,6.65
0,18,4,1,16,16,2,0,6.68
0,1,4,9,8,128,1,0,6.58
0,2,16,9,1,64,2,0,10.25
0,8,36,1,16,8,1,0,10.35
0,2,6,4,2,24,16,0,6.66
0,6,16,1,16,8,3,0,6.72
0,24,4,1,48,2,4,0,6.71
0,8,12,1,8,16,3,0,6.71
0,6,4,16,3,16,2,0,10.76
0,32,4,3,2,8,6,0,10.43
0,32,9,4,2,1,16,0,24.61
0,3,4,8,24,1,16,0,6.73
0,2,144,4,8,2,2,0,24.78
0,16,3,24,1,2,16,0,24.52
0,8,8,6,12,2,4,0,10.53
0,4,12,24,2,4,4,0,24.86
0,8,1,6,32,1,24,0,6.66
0,4,12,1,2,96,4,0,6.65
0,4,12,2,1,48,8,0,6.73
0,64,1,1,16,2,18,0,6.68
0,24,3,2,8,2,16,0,6.75
0,8,8,2,48,6,1,0,6.73
0,1,384,3,4,4,2,0,24.67
0,144,2,2,8,4,2,0,13.62
0,3,4,8,4,8,12,0,6.73
0,4,72,2,32,1,2,0,13.88
0,4,8,2,1,16,36,0,6.7
0,8,8,3,2,8,12,0,6.76
0,6,4,16,8,4,3,0,10.88
0,3,4,3,32,16,2,0,6.64
0,3,16,3,4,4,16,0,6.74
0,2,16,6,6,4,8,0,6.77
0,1,8,48,32,1,3,0,10.73
0,18,4,2,2,2,64,0,6.82
0,2,3,6,128,4,2,0,6.64
0,2,8,24,24,2,2,0,10.89
0,16,3,4,16,3,4,0,6.93
0,1,12,32,1,6,16,0,10.82
0,4,18,1,256,2,1,0,6.68
0,32,3,2,2,8,12,0,6.78
0,16,1,6,16,3,8,0,6.72
0,3,16,1,16,2,24,0,6.65
0,1,4,16,36,2,8,0,6.69
0,2,8,9,2,8,16,0,6.75
0,1,8,24,16,12,1,0,6.76
0,8,4,18,16,2,2,0,13.85
0,48,1,4,8,4,6,0,6.75
0,1,32,6,4,6,8,0,6.76
0,2,1,144,32,2,2,0,10.29
0,8,2,8,1,96,3,0,6.74
0,48,4,1,6,4,8,0,6.75
0,3,8,3,512,1,1,0,6.7
0,8,18,1,32,1,8,0,6.78
0,32,2,2,3,24,4,0,6.73
0,12,16,1,64,3,1,0,6.77
0,72,8,1,32,2,1,0,13.25
0,12,1,16,2,16,6,0,6.76
0,4,12,2,192,1,2,0,6.7
0,18,4,8,16,1,4,0,13.83
0,1,8,18,4,16,4,0,6.74
0,48,2,4,1,12,8,0,11.05
0,9,16,1,1,128,2,0,6.09
0,2,24,24,2,2,8,0,24.95
0,3,4,48,4,1,16,0,13.83
0,1,2,64,4,72,1,0,6.73
0,1,6,24,8,8,4,0,6.71
0,4,12,1,3,128,2,0,6.66
0,2,3,16,24,8,2,0,6.71
0,6,1,64,2,1,48,0,10.69
0,2,24,3,32,8,1,0,6.74
0,96,1,1,4,8,12,0,6.71
0,1,32,3,4,4,24,0,6.72
0,4,1,16,64,1,9,0,6.69
0,3,1,64,32,3,2,0,6.76
0,4,18,1,1,16,32,0,5.03
0,1,192,3,2,8,4,0,13.85
0,288,1,4,16,2,1,0,24.63
0,3,4,4,128,1,6,0,6.67
0,1,8,6,96,2,4,0,6.67
0,3,4,8,8,48,1,0,6.72
0,36,2,8,1,32,2,0,12.76
0,12,3,2,1,64,8,0,6.65
0,1,288,1,1,64,2,0,10.36
0,2,6,16,1,64,3,0,6.77
0,4,1,96,2,3,16,0,10.62
0,24,3,8,8,4,2,0,13.9
0,2,6,12,128,2,1,0,6.75
0,4,4,3,128,1,6,0,6.66
0,24,2,1,4,96,2,0,6.67
0,8,9,2,2,16,8,0,6.75
0,1,16,3,192,1,4,0,6.66
0,36,4,1,2,128,1,0,6.74
0,24,1,24,2,4,8,0,13.82
0,8,3,4,2,32,6,0,6.75
0,1,16,4,36,4,4,0,6.67
0,1,32,4,16,18,1,0,6.74
0,1,4,24,2,48,4,0,6.72
0,4,8,2,9,64,1,0,6.7
0,9,2,64,2,8,2,0,24.79
0,4,32,3,8,3,4,0,10.65
0,128,3,1,2,48,1,0,10.74
0,1,64,1,8,36,2,0,6.7
0,2,6,4,16,16,3,0,6.68
0,16,24,1,48,2,1,0,10.89
0,4,4,24,2,3,16,0,10.38
0,96,1,4,12,1,8,0,10.08
0,192,1,1,3,4,16,0,6.76
0,16,1,36,2,8,4,0,13.85
0,24,2,3,8,2,16,0,6.74
0,2,4,12,384,1,1,0,6.71
0,1,12,3,8,8,16,0,6.62
0,2,48,4,48,1,2,0,10.71
0,1,72,8,1,2,32,0,13.82
0,4,16,1,4,6,24,0,6.67
0,8,3,3,256,1,2,0,6.69
0,1,4,32,4,8,9,0,6.71
0,1,6,32,64,1,3,0,6.76
0,8,12,1,32,12,1,0,6.72
0,16,4,1,9,1,64,0,6.7
0,2,4,144,1,2,16,0,24.52
0,1,32,2,72,8,1,0,6.69
0,9,4,2,8,32,2,0,6.7
0,18,2,8,8,1,16,0,10.52
0,1,64,1,1,64,9,0,6.68
0,2,2,24,3,4,32,0,6.73
