Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 80,  1,  1,  10,  2,  16, 0 , 9.82 
 0, 2,  20,  5,  16,  1,  8, 0 , 17.84 
 0, 4,  4,  25,  32,  1,  2, 0 , 26.05 
 0, 1,  100,  2,  2,  64,  1, 0 , 18.04 
 0, 8,  20,  1,  16,  1,  10, 0 , 9.71 
 0, 10,  1,  4,  10,  64,  1, 0 , 9.69 
 0, 2,  10,  5,  4,  16,  4, 0 , 9.72 
 0, 4,  4,  10,  2,  8,  10, 0 , 9.78 
 0, 2,  5,  4,  20,  4,  8, 0 , 9.73 
 0, 160,  1,  1,  1,  8,  20, 0 , 9.7 
 0, 2,  20,  1,  8,  5,  16, 0 , 9.73 
 0, 2,  2,  8,  20,  1,  40, 0 , 9.77 
 0, 1,  1,  200,  32,  4,  1, 0 , 17.76 
 0, 1,  50,  16,  4,  1,  8, 0 , 42.43 
 0, 10,  2,  8,  4,  4,  10, 0 , 9.79 
 0, 1,  20,  4,  1,  8,  40, 0 , 9.73 
 0, 2,  2,  50,  4,  1,  32, 0 , 17.82 
 0, 1,  2,  16,  40,  20,  1, 0 , 9.7 
 0, 16,  1,  25,  1,  64,  1, 0 , 25.95 
 0, 40,  2,  1,  4,  8,  10, 0 , 9.76 
 0, 4,  4,  5,  32,  2,  5, 0 , 9.75 
 0, 2,  10,  40,  1,  1,  32, 0 , 42.43 
 0, 8,  5,  5,  2,  64,  1, 0 , 17.81 
 0, 1,  25,  16,  64,  1,  1, 0 , 26.23 
 0, 1,  2,  40,  40,  2,  4, 0 , 9.78 
 0, 50,  1,  16,  2,  2,  8, 0 , 42.45 
 0, 20,  1,  4,  1,  80,  4, 0 , 9.71 
 0, 2,  50,  8,  2,  16,  1, 0 , 42.45 
 0, 1,  20,  2,  8,  5,  16, 0 , 9.76 
 0, 2,  10,  2,  40,  8,  2, 0 , 9.73 
 0, 40,  1,  1,  2,  40,  8, 0 , 9.78 
 0, 1,  25,  2,  16,  2,  16, 0 , 10.02 
 0, 10,  8,  5,  4,  4,  4, 0 , 26.06 
 0, 160,  1,  1,  2,  16,  5, 0 , 9.81 
 0, 4,  4,  2,  5,  4,  40, 0 , 9.82 
 0, 25,  1,  16,  2,  8,  4, 0 , 26.01 
 0, 2,  1,  80,  80,  1,  2, 0 , 9.73 
 0, 5,  20,  4,  1,  1,  64, 0 , 26.0 
 0, 2,  10,  2,  16,  4,  10, 0 , 10.07 
 0, 2,  2,  10,  1,  64,  10, 0 , 9.71 
 0, 2,  1,  400,  32,  1,  1, 0 , 42.35 
 0, 10,  20,  1,  1,  8,  16, 0 , 18.98 
 0, 4,  20,  2,  20,  8,  1, 0 , 10.03 
 0, 1,  20,  10,  4,  16,  2, 0 , 17.84 
 0, 2,  16,  5,  16,  2,  5, 0 , 9.78 
 0, 4,  8,  5,  2,  2,  40, 0 , 9.8 
 0, 5,  2,  4,  20,  4,  8, 0 , 9.73 
 0, 1,  40,  1,  4,  16,  10, 0 , 9.69 
 0, 8,  2,  2,  16,  5,  10, 0 , 9.83 
 0, 10,  2,  2,  10,  2,  32, 0 , 9.73 
 0, 5,  5,  8,  2,  2,  32, 0 , 17.82 
 0, 1,  16,  10,  32,  1,  5, 0 , 9.71 
 0, 50,  1,  1,  16,  2,  16, 0 , 9.76 
 0, 2,  8,  2,  50,  1,  16, 0 , 10.19 
