Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 49,  1,  1,  64,  16,  1, 0 , 9.82 
 0, 1,  2,  28,  224,  4,  1, 0 , 9.87 
 0, 1,  2,  28,  8,  112,  1, 0 , 9.87 
 0, 16,  1,  7,  7,  4,  16, 0 , 9.92 
 0, 7,  16,  7,  16,  2,  2, 0 , 34.29 
 0, 4,  14,  1,  32,  2,  14, 0 , 9.94 
 0, 8,  7,  7,  1,  2,  64, 0 , 17.93 
 0, 14,  7,  2,  4,  16,  4, 0 , 9.87 
 0, 2,  7,  56,  8,  8,  1, 0 , 34.24 
 0, 4,  7,  2,  1,  56,  16, 0 , 9.89 
 0, 1,  49,  1,  256,  4,  1, 0 , 9.82 
 0, 196,  2,  4,  4,  8,  1, 0 , 58.76 
 0, 1,  49,  8,  8,  1,  16, 0 , 17.96 
 0, 7,  8,  1,  7,  32,  4, 0 , 9.95 
 0, 1,  4,  28,  1,  112,  4, 0 , 9.85 
 0, 2,  2,  56,  4,  2,  28, 0 , 9.87 
 0, 4,  49,  4,  2,  16,  2, 0 , 34.3 
 0, 14,  7,  2,  4,  32,  2, 0 , 9.86 
 0, 1,  8,  28,  4,  1,  56, 0 , 9.81 
 0, 4,  7,  28,  32,  1,  2, 0 , 34.26 
 0, 8,  7,  4,  112,  2,  1, 0 , 9.83 
 0, 2,  14,  2,  2,  32,  14, 0 , 9.97 
 0, 4,  4,  7,  16,  7,  4, 0 , 9.91 
 0, 28,  28,  1,  8,  8,  1, 0 , 34.2 
 0, 2,  1,  112,  224,  1,  1, 0 , 9.8 
 0, 14,  14,  8,  8,  4,  1, 0 , 58.7 
 0, 1,  1568,  1,  8,  4,  1, 0 , 58.87 
 0, 8,  7,  7,  4,  1,  32, 0 , 17.96 
 0, 16,  2,  7,  7,  8,  4, 0 , 9.87 
 0, 28,  1,  28,  1,  16,  4, 0 , 34.19 
 0, 1,  28,  2,  1,  64,  14, 0 , 9.87 
 0, 4,  7,  2,  32,  1,  28, 0 , 9.91 
 0, 1,  2,  98,  1,  64,  4, 0 , 9.81 
 0, 2,  392,  1,  2,  16,  2, 0 , 34.36 
 0, 112,  2,  7,  4,  4,  2, 0 , 58.83 
 0, 1,  28,  2,  4,  14,  16, 0 , 9.95 
 0, 8,  7,  28,  16,  1,  2, 0 , 58.76 
 0, 2,  7,  7,  1,  32,  16, 0 , 9.84 
 0, 1,  1,  224,  1,  8,  28, 0 , 9.8 
 0, 1,  98,  1,  8,  4,  16, 0 , 9.82 
 0, 1,  56,  2,  1,  56,  8, 0 , 9.85 
 0, 112,  1,  7,  32,  2,  1, 0 , 34.24 
 0, 14,  16,  7,  16,  2,  1, 0 , 58.7 
 0, 2,  28,  4,  16,  7,  2, 0 , 9.86 
 0, 14,  2,  4,  1,  14,  32, 0 , 9.85 
 0, 49,  8,  1,  1,  4,  32, 0 , 19.27 
 0, 7,  8,  4,  14,  1,  16, 0 , 9.84 
 0, 14,  2,  56,  2,  16,  1, 0 , 58.73 
 0, 8,  7,  2,  1,  56,  8, 0 , 9.86 
 0, 2,  2,  56,  16,  1,  14, 0 , 9.84 
 0, 2,  14,  8,  2,  14,  8, 0 , 9.87 
 0, 1,  32,  7,  14,  1,  16, 0 , 9.82 
 0, 7,  7,  2,  2,  8,  32, 0 , 9.86 
 0, 28,  4,  14,  1,  8,  4, 0 , 58.68 
 0, 2,  98,  8,  32,  1,  1, 0 , 58.67 
 0, 14,  28,  1,  8,  4,  4, 0 , 17.97 
 0, 14,  2,  4,  112,  4,  1, 0 , 9.87 
 0, 8,  49,  4,  16,  2,  1, 0 , 58.67 
 0, 98,  4,  2,  16,  1,  4, 0 , 34.23 
 0, 2,  2,  14,  32,  2,  14, 0 , 9.94 
 0, 2,  56,  1,  1,  64,  7, 0 , 9.37 
 0, 8,  7,  14,  2,  8,  4, 0 , 34.34 
 0, 2,  112,  1,  28,  8,  1, 0 , 9.83 
 0, 2,  7,  16,  28,  8,  1, 0 , 9.84 
 0, 1,  1,  112,  1,  112,  4, 0 , 9.84 
 0, 1,  56,  4,  2,  4,  28, 0 , 9.86 
 0, 1,  7,  32,  16,  14,  1, 0 , 9.81 
 0, 14,  28,  2,  64,  1,  1, 0 , 34.14 
 0, 1,  8,  28,  1,  224,  1, 0 , 9.81 
 0, 4,  14,  2,  1,  32,  14, 0 , 9.86 
 0, 2,  49,  16,  4,  2,  4, 0 , 58.8 
 0, 28,  28,  1,  4,  16,  1, 0 , 34.21 
 0, 1,  16,  14,  4,  4,  14, 0 , 9.86 
 0, 2,  4,  14,  1,  112,  4, 0 , 9.86 
 0, 2,  1,  98,  2,  4,  32, 0 , 9.86 
 0, 112,  7,  2,  16,  1,  2, 0 , 58.69 
 0, 98,  2,  8,  8,  2,  2, 0 , 58.82 
 0, 2,  8,  7,  32,  14,  1, 0 , 9.86 
 0, 1,  7,  14,  64,  1,  8, 0 , 9.81 
 0, 4,  14,  4,  2,  112,  1, 0 , 9.84 
 0, 1,  8,  14,  8,  14,  4, 0 , 9.89 
 0, 4,  7,  7,  4,  16,  4, 0 , 9.86 
 0, 1,  14,  7,  1,  256,  2, 0 , 9.82 
 0, 28,  1,  8,  8,  28,  1, 0 , 9.83 
 0, 7,  8,  1,  1,  14,  64, 0 , 9.69 
 0, 8,  7,  28,  1,  2,  16, 0 , 58.76 
 0, 28,  2,  1,  2,  56,  8, 0 , 9.93 
 0, 7,  16,  1,  8,  4,  14, 0 , 9.89 
 0, 4,  2,  14,  1,  56,  8, 0 , 9.86 
 0, 7,  1,  56,  1,  64,  2, 0 , 17.97 
 0, 2,  112,  1,  2,  8,  14, 0 , 9.86 
 0, 1,  8,  28,  14,  8,  2, 0 , 9.86 
 0, 49,  2,  4,  4,  2,  16, 0 , 17.96 
 0, 7,  4,  28,  2,  8,  4, 0 , 34.29 
 0, 28,  4,  1,  2,  224,  1, 0 , 9.85 
 0, 49,  8,  1,  4,  4,  8, 0 , 17.96 
 0, 2,  14,  4,  28,  2,  8, 0 , 9.92 
 0, 4,  1,  28,  16,  1,  28, 0 , 9.91 
 0, 196,  2,  2,  2,  32,  1, 0 , 34.22 
 0, 1,  2,  98,  128,  1,  2, 0 , 9.82 
 0, 14,  14,  4,  2,  16,  2, 0 , 34.3 
 0, 7,  28,  8,  1,  16,  2, 0 , 58.74 
 0, 2,  14,  4,  2,  224,  1, 0 , 9.86 
 0, 7,  1,  7,  32,  1,  32, 0 , 9.93 
 0, 1,  8,  49,  1,  8,  16, 0 , 17.93 
 0, 2,  2,  14,  2,  224,  2, 0 , 9.94 
 0, 28,  1,  8,  2,  7,  16, 0 , 9.88 
 0, 1,  14,  4,  1,  16,  56, 0 , 9.87 
 0, 14,  14,  1,  1,  16,  16, 0 , 10.78 
 0, 7,  1,  16,  1,  64,  7, 0 , 9.91 
 0, 2,  28,  4,  4,  7,  8, 0 , 9.86 
 0, 112,  7,  2,  2,  1,  16, 0 , 58.78 
 0, 49,  1,  1,  4,  16,  16, 0 , 9.85 
 0, 1,  32,  7,  112,  2,  1, 0 , 9.83 
 0, 7,  32,  1,  1,  4,  56, 0 , 11.55 
 0, 1,  98,  1,  128,  1,  4, 0 , 9.81 
 0, 4,  98,  2,  16,  1,  4, 0 , 34.22 
 0, 4,  28,  7,  1,  1,  64, 0 , 34.24 
 0, 1,  8,  28,  4,  8,  7, 0 , 9.87 
 0, 2,  4,  14,  16,  28,  1, 0 , 9.86 
 0, 8,  4,  49,  4,  8,  1, 0 , 58.77 
 0, 98,  1,  4,  32,  4,  1, 0 , 17.92 
 0, 56,  4,  1,  8,  4,  7, 0 , 9.87 
 0, 1,  112,  2,  14,  1,  16, 0 , 9.82 
 0, 112,  1,  7,  16,  1,  4, 0 , 34.21 
 0, 1,  28,  14,  2,  64,  1, 0 , 17.93 
 0, 1,  7,  8,  14,  32,  2, 0 , 9.96 
 0, 2,  49,  2,  1,  128,  2, 0 , 9.83 
 0, 7,  1,  112,  8,  4,  2, 0 , 34.22 
 0, 14,  1,  16,  4,  28,  2, 0 , 9.87 
 0, 2,  98,  8,  1,  16,  2, 0 , 58.72 
 0, 1,  1,  112,  7,  2,  32, 0 , 9.89 
 0, 2,  28,  1,  28,  4,  8, 0 , 9.93 
 0, 1,  28,  7,  16,  2,  8, 0 , 9.87 
 0, 2,  7,  8,  16,  7,  4, 0 , 9.92 
 0, 1,  2,  392,  16,  4,  1, 0 , 34.16 
 0, 98,  8,  1,  1,  4,  16, 0 , 35.19 
 0, 8,  14,  1,  2,  7,  32, 0 , 9.88 
 0, 28,  7,  1,  64,  2,  2, 0 , 9.86 
 0, 16,  7,  1,  7,  8,  8, 0 , 9.9 
 0, 2,  98,  4,  1,  8,  8, 0 , 34.23 
 0, 8,  2,  14,  7,  1,  32, 0 , 9.85 
 0, 4,  7,  8,  1,  112,  2, 0 , 9.83 
 0, 7,  56,  4,  16,  1,  2, 0 , 58.71 
 0, 1,  1,  98,  4,  8,  16, 0 , 9.82 
 0, 28,  2,  4,  4,  8,  7, 0 , 9.86 
 0, 98,  1,  1,  4,  4,  32, 0 , 9.82 
 0, 8,  7,  4,  2,  8,  14, 0 , 9.87 
 0, 1,  16,  7,  2,  4,  56, 0 , 9.89 
 0, 28,  2,  2,  56,  8,  1, 0 , 9.86 
 0, 1,  224,  1,  7,  2,  16, 0 , 9.83 
 0, 2,  7,  112,  4,  8,  1, 0 , 58.72 
 0, 8,  1,  14,  4,  56,  2, 0 , 9.91 
 0, 49,  1,  32,  2,  1,  16, 0 , 58.74 
 0, 56,  1,  14,  2,  8,  4, 0 , 34.28 
 0, 4,  2,  98,  2,  2,  16, 0 , 34.28 
 0, 4,  2,  196,  16,  2,  1, 0 , 58.75 
 0, 4,  49,  2,  32,  1,  4, 0 , 17.97 
 0, 28,  7,  1,  8,  1,  32, 0 , 9.83 
 0, 4,  4,  14,  2,  28,  4, 0 , 9.87 
 0, 2,  2,  49,  4,  32,  2, 0 , 9.86 
 0, 196,  2,  4,  1,  4,  8, 0 , 58.69 
 0, 4,  7,  14,  4,  8,  4, 0 , 17.98 
 0, 2,  1,  56,  56,  1,  8, 0 , 9.91 
 0, 98,  4,  4,  1,  32,  1, 0 , 58.65 
 0, 98,  4,  1,  4,  4,  8, 0 , 17.96 
 0, 2,  2,  28,  2,  4,  56, 0 , 9.92 
 0, 1,  28,  56,  16,  1,  2, 0 , 58.73 
