Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  100,  1,  16,  8,  2, 0 , 82.06 
 0, 1,  8,  50,  2,  128,  1, 0 , 82.11 
 0, 5,  128,  1,  4,  40,  1, 0 , 81.65 
 0, 40,  2,  2,  8,  2,  40, 0 , 89.92 
 0, 1,  100,  8,  2,  2,  32, 0 , 73.65 
 0, 8,  5,  80,  8,  2,  2, 0 , 17.8 
 0, 10,  16,  2,  1,  8,  40, 0 , 90.03 
 0, 32,  4,  25,  1,  8,  4, 0 , 17.81 
 0, 25,  2,  4,  1,  128,  4, 0 , 90.03 
 0, 16,  100,  1,  4,  2,  8, 0 , 57.47 
 0, 10,  8,  2,  5,  4,  32, 0 , 89.93 
 0, 4,  5,  8,  8,  10,  8, 0 , 89.94 
 0, 4,  16,  5,  8,  40,  1, 0 , 89.96 
 0, 5,  40,  1,  4,  64,  2, 0 , 89.96 
 0, 1,  2,  80,  8,  5,  16, 0 , 89.93 
 0, 16,  1,  8,  1,  20,  40, 0 , 89.93 
 0, 1,  4,  32,  10,  20,  4, 0 , 89.82 
 0, 8,  8,  2,  2,  80,  5, 0 , 89.83 
 0, 8,  1,  40,  5,  16,  4, 0 , 89.94 
 0, 20,  1,  16,  8,  8,  5, 0 , 89.93 
 0, 2,  2,  80,  160,  2,  1, 0 , 90.01 
 0, 20,  4,  2,  5,  128,  1, 0 , 89.97 
 0, 1,  20,  160,  2,  8,  2, 0 , 17.71 
 0, 100,  1,  2,  1,  128,  4, 0 , 90.0 
 0, 5,  16,  8,  4,  40,  1, 0 , 81.67 
 0, 2,  5,  16,  128,  1,  5, 0 , 89.93 
 0, 32,  1,  4,  5,  5,  32, 0 , 89.81 
 0, 1600,  1,  2,  8,  4,  1, 0 , 17.85 
 0, 5,  4,  40,  8,  4,  4, 0 , 73.68 
 0, 4,  2,  20,  32,  5,  4, 0 , 89.92 
 0, 10,  16,  1,  16,  5,  8, 0 , 89.93 
 0, 50,  2,  16,  1,  2,  32, 0 , 57.53 
 0, 20,  5,  4,  32,  2,  4, 0 , 82.07 
 0, 8,  5,  4,  1,  32,  20, 0 , 89.98 
 0, 1,  16,  20,  40,  4,  2, 0 , 89.97 
 0, 4,  40,  2,  10,  4,  8, 0 , 89.93 
 0, 8,  8,  2,  2,  400,  1, 0 , 89.87 
 0, 8,  2,  20,  2,  80,  2, 0 , 89.95 
 0, 10,  40,  2,  8,  8,  2, 0 , 73.65 
 0, 4,  80,  1,  160,  2,  1, 0 , 89.97 
 0, 2,  32,  2,  10,  80,  1, 0 , 89.88 
 0, 16,  10,  2,  160,  1,  2, 0 , 89.94 
 0, 1,  400,  1,  4,  1,  64, 0 , 82.08 
 0, 8,  10,  20,  1,  64,  1, 0 , 57.5 
 0, 1,  10,  32,  40,  2,  4, 0 , 89.94 
 0, 2,  25,  32,  2,  16,  2, 0 , 57.43 
 0, 1,  32,  4,  80,  5,  2, 0 , 89.81 
 0, 32,  1,  20,  5,  4,  8, 0 , 81.65 
 0, 4,  40,  4,  1,  10,  16, 0 , 81.68 
 0, 1,  2,  64,  100,  8,  1, 0 , 89.9 
 0, 40,  1,  10,  4,  4,  16, 0 , 82.04 
 0, 16,  2,  4,  10,  4,  20, 0 , 89.84 
 0, 5,  8,  16,  10,  2,  8, 0 , 81.63 
 0, 1,  40,  80,  4,  1,  8, 0 , 17.75 
 0, 10,  40,  4,  1,  1,  64, 0 , 57.44 
 0, 25,  4,  2,  4,  16,  8, 0 , 89.96 
 0, 2,  2,  400,  4,  8,  2, 0 , 57.47 
 0, 2,  50,  1,  128,  8,  1, 0 , 89.95 
 0, 200,  1,  4,  64,  2,  1, 0 , 73.67 
 0, 1,  16,  8,  50,  4,  4, 0 , 89.81 
 0, 2,  2,  40,  20,  4,  8, 0 , 89.92 
 0, 4,  2,  20,  8,  2,  40, 0 , 89.91 
 0, 10,  16,  4,  5,  1,  32, 0 , 81.64 
 0, 1,  20,  20,  8,  4,  8, 0 , 82.05 
 0, 80,  1,  4,  4,  10,  8, 0 , 89.94 
 0, 10,  4,  8,  4,  4,  20, 0 , 89.95 
 0, 32,  1,  4,  20,  8,  5, 0 , 89.82 
 0, 5,  2,  20,  32,  2,  8, 0 , 89.96 
 0, 8,  2,  10,  4,  160,  1, 0 , 89.95 
 0, 8,  1,  40,  80,  2,  2, 0 , 89.95 
 0, 40,  1,  4,  8,  80,  1, 0 , 89.98 
 0, 1,  32,  5,  8,  16,  5, 0 , 89.93 
 0, 4,  1,  40,  20,  1,  32, 0 , 90.06 
 0, 10,  16,  2,  4,  2,  40, 0 , 89.95 
 0, 8,  5,  8,  2,  20,  8, 0 , 89.94 
 0, 4,  16,  10,  1,  8,  20, 0 , 81.71 
 0, 128,  1,  1,  5,  32,  5, 0 , 89.89 
 0, 2,  80,  1,  32,  4,  5, 0 , 89.91 
 0, 50,  1,  4,  32,  8,  2, 0 , 89.95 
 0, 2,  10,  32,  5,  1,  32, 0 , 81.6 
 0, 1,  2,  1600,  32,  1,  1, 0 , 17.79 
 0, 2,  16,  4,  4,  5,  40, 0 , 89.86 
 0, 5,  10,  32,  8,  1,  8, 0 , 57.45 
 0, 10,  10,  4,  1,  128,  2, 0 , 82.1 
 0, 10,  2,  5,  64,  1,  16, 0 , 89.99 
 0, 8,  10,  2,  5,  16,  8, 0 , 89.92 
 0, 4,  8,  25,  8,  8,  2, 0 , 73.65 
 0, 32,  4,  5,  2,  4,  20, 0 , 81.63 
 0, 1,  64,  2,  4,  50,  4, 0 , 89.83 
