Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc 
 0, 1,  16,  20,  10,  2,  16, 0 , 0.697201
 0, 80,  1,  4,  16,  2,  10, 0 , 0.698972
 0, 2,  32,  2,  40,  1,  20, 0 , 0.724805
 0, 5,  160,  1,  4,  4,  8, 0 , 0.858895
 0, 16,  1,  40,  2,  8,  10, 0 , 0.80597
 0, 160,  10,  2,  2,  1,  16, 0 , 0.958008
 0, 1,  8,  50,  8,  1,  32, 0 , 0.831135
 0, 20,  1,  32,  5,  1,  32, 0 , 0.834974
 0, 20,  8,  1,  32,  2,  10, 0 , 0.700271
 0, 2,  5,  10,  8,  128,  1, 0 , 0.723139
 0, 64,  5,  10,  4,  1,  8, 0 , 0.957996
 0, 4,  4,  20,  80,  2,  2, 0 , 0.698261
 0, 80,  8,  1,  2,  2,  40, 0 , 0.805739
 0, 20,  16,  10,  1,  4,  8, 0 , 0.957966
 0, 2,  16,  20,  4,  10,  4, 0 , 0.805759
 0, 16,  1,  8,  400,  2,  1, 0 , 0.742971
 0, 5,  160,  2,  2,  4,  8, 0 , 0.912281
 0, 50,  2,  2,  2,  4,  64, 0 , 0.697131
 0, 5,  4,  5,  16,  16,  4, 0 , 0.706521
 0, 1,  32,  4,  2,  50,  8, 0 , 0.703162
 0, 2,  5,  16,  160,  2,  2, 0 , 0.700286
 0, 5,  2,  80,  4,  32,  1, 0 , 0.869684
 0, 1,  160,  1,  2,  32,  10, 0 , 0.742185
 0, 25,  2,  64,  32,  1,  1, 0 , 0.961383
 0, 32,  4,  5,  8,  20,  1, 0 , 0.821139
 0, 2,  50,  16,  4,  2,  8, 0 , 0.91226
 0, 20,  4,  2,  1,  320,  2, 0 , 0.721522
 0, 16,  2,  4,  25,  32,  1, 0 , 0.72362
 0, 5,  5,  4,  4,  8,  32, 0 , 0.699844
 0, 8,  10,  8,  2,  80,  1, 0 , 0.82109
 0, 1,  16,  100,  32,  2,  1, 0 , 0.925299
 0, 1,  1,  640,  1,  80,  2, 0 , 0.849501
 0, 32,  1,  10,  5,  64,  1, 0 , 0.743829
 0, 32,  1,  5,  40,  2,  8, 0 , 0.7005
 0, 2,  4,  40,  8,  10,  4, 0 , 0.699056
 0, 2,  1,  320,  16,  2,  5, 0 , 0.805708
 0, 25,  1,  32,  16,  4,  2, 0 , 0.858873
 0, 5,  1,  32,  4,  32,  5, 0 , 0.700918
 0, 40,  10,  2,  16,  4,  2, 0 , 0.858734
 0, 80,  1,  2,  32,  10,  2, 0 , 0.700407
 0, 4,  5,  10,  1,  16,  32, 0 , 0.719586
 0, 64,  5,  2,  1,  16,  10, 0 , 0.820176
 0, 1,  1,  160,  20,  16,  2, 0 , 0.743025
 0, 5,  1,  64,  5,  4,  16, 0 , 0.699302
 0, 2,  64,  5,  10,  16,  1, 0 , 0.820458
 0, 1,  40,  5,  2,  8,  32, 0 , 0.697917
 0, 80,  4,  1,  1,  320,  1, 0 , 0.766723
 0, 640,  1,  1,  5,  8,  4, 0 , 0.834884
 0, 10,  20,  16,  1,  4,  8, 0 , 0.957957
 0, 32,  2,  2,  40,  4,  5, 0 , 0.700346
 0, 25,  2,  8,  2,  16,  8, 0 , 0.802438
 0, 20,  1,  8,  1,  64,  10, 0 , 0.741517
 0, 64,  2,  5,  8,  5,  4, 0 , 0.805345
 0, 160,  1,  4,  1,  80,  2, 0 , 0.834685
 0, 100,  8,  4,  8,  1,  4, 0 , 0.957993
 0, 4,  25,  2,  1,  256,  2, 0 , 0.720407
 0, 4,  25,  8,  4,  2,  16, 0 , 0.858576
 0, 10,  4,  8,  2,  16,  10, 0 , 0.698405
 0, 4,  5,  32,  16,  1,  10, 0 , 0.821418
 0, 8,  1,  80,  4,  2,  20, 0 , 0.805969
 0, 2,  20,  20,  128,  1,  1, 0 , 0.879936
 0, 5,  20,  4,  4,  32,  2, 0 , 0.801721
 0, 10,  2,  8,  16,  4,  10, 0 , 0.699468
 0, 4,  40,  4,  4,  40,  1, 0 , 0.820499
 0, 1,  10,  64,  10,  8,  2, 0 , 0.805757
 0, 2,  32,  5,  32,  5,  2, 0 , 0.697002
 0, 5,  10,  2,  4,  256,  1, 0 , 0.722423
 0, 10,  16,  4,  2,  16,  5, 0 , 0.805368
 0, 5,  8,  20,  2,  4,  16, 0 , 0.858716
 0, 4,  8,  20,  5,  1,  32, 0 , 0.821473
 0, 5,  32,  10,  8,  1,  8, 0 , 0.918909
 0, 10,  16,  4,  40,  4,  1, 0 , 0.82107
