Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
1,4,2,12,9,24,4,1,97.36
1,54,1,3,32,16,1,1,96.83
0,1,24,12,1,32,9,1,75.67
1,36,6,1,24,8,2,1,97.84
1,16,9,6,2,4,12,1,97.26
0,6,8,6,3,4,24,1,75.77
1,1,24,12,1,32,9,1,97.59
0,144,2,3,8,12,1,1,76.28
0,12,12,9,8,2,4,1,76.37
0,24,9,2,24,8,1,1,76.04
0,9,96,1,8,3,4,1,75.81
0,4,3,216,16,2,1,1,78.2
0,1,2,432,6,1,16,1,75.17
0,4,36,2,16,1,18,1,74.58
0,27,1,3,64,1,16,1,73.71
0,6,6,3,64,6,2,1,75.47
0,3,9,24,1,64,2,1,75.52
0,27,8,4,2,6,8,1,76.6
0,2,3,16,3,288,1,1,74.09
0,32,3,9,16,2,3,1,75.79
0,2,162,2,8,4,4,1,76.01
0,2,3,36,192,2,1,1,75.06
0,1,36,4,18,8,4,1,75.68
0,8,6,6,6,8,6,1,75.83
0,2,4,18,4,12,12,1,74.83
0,18,1,9,128,2,2,1,75.68
0,18,1,48,1,32,3,1,75.51
0,6,16,1,54,8,2,1,74.03
0,4,24,3,1,24,12,1,75.67
0,4,36,1,3,32,6,1,75.23
1,27,1,3,64,1,16,1,93.52
0,144,3,2,16,1,6,1,76.49
0,4,6,4,36,2,12,1,73.53
1,4,6,4,36,2,12,1,97.12
0,2,24,2,4,8,27,1,73.55
0,6,1,16,12,24,3,1,74.47
0,6,1,144,48,2,1,1,74.99
0,12,1,9,8,4,24,1,76.39
0,12,8,1,72,4,3,1,74.44
0,54,4,3,2,32,2,1,76.25
0,32,9,3,6,8,2,1,75.24
0,48,1,3,1,144,4,1,73.28
0,48,27,1,2,8,4,1,75.56
0,1,27,6,2,256,1,1,75.4
0,12,3,8,32,9,1,1,75.63
0,36,6,2,4,2,24,1,75.77
0,2,12,4,2,12,36,1,74.37
0,16,9,2,1,288,1,1,76.29
0,16,3,2,216,1,4,1,73.23
0,6,1,18,256,3,1,1,76.42
0,3,18,2,4,8,24,1,75.37
0,9,2,24,3,32,2,1,75.85
0,6,6,18,32,4,1,1,75.99
0,4,9,36,1,16,4,1,75.09
0,4,6,6,3,16,12,1,75.47
0,1,6,16,1,18,48,1,73.6
0,27,24,2,4,8,2,1,75.27
0,2,24,6,1,48,6,1,74.62
0,2,24,3,2,144,2,1,73.51
1,12,9,4,8,3,8,1,98.76
1,1,1,96,12,4,18,1,97.1
1,108,4,2,4,24,1,1,97.63
0,27,1,8,1,96,4,1,75.18
0,6,24,3,12,4,4,1,74.6
0,1,27,16,4,12,4,1,75.96
0,1,3,48,4,18,8,1,74.23
0,144,3,3,8,8,1,1,75.56
0,288,3,3,2,4,4,1,78.59
0,8,3,4,6,48,3,1,73.85
1,2,6,8,9,3,32,1,97.11
0,6,48,1,1,144,2,1,72.39
0,3,12,8,2,16,9,1,76.26
1,6,48,1,1,144,2,1,95.88
0,9,2,16,2,8,18,1,75.48
0,8,324,1,8,4,1,1,77.57
0,1,432,3,2,1,32,1,75.04
0,2,1,72,3,12,16,1,74.12
0,3,36,1,4,12,16,1,74.69
0,108,1,6,64,1,2,1,74.44
0,1,18,24,16,1,12,1,73.9
0,9,2,8,16,1,36,1,75.25
0,4,2,18,12,12,4,1,74.19
0,18,4,4,48,1,6,1,75.31
0,36,2,12,3,1,32,1,74.43
0,1,3,48,3,4,48,1,74.36
0,18,3,48,2,1,16,1,77.96
0,3,48,3,3,1,64,1,75.22
0,3,2,18,1,192,4,1,74.87
0,1,1,288,8,3,12,1,72.66
0,16,1,162,1,4,8,1,77.85
0,6,216,1,8,4,2,1,75.7
0,27,4,4,192,1,1,1,75.89
0,6,2,72,12,2,4,1,76.06
0,1,216,4,48,1,2,1,75.71
0,9,18,1,8,4,16,1,74.35
0,9,32,1,9,4,8,1,75.39
0,6,4,18,3,1,64,1,75.22
0,288,1,1,32,9,1,1,75.56
1,8,1,36,96,1,3,1,96.6
0,432,1,3,1,16,4,1,75.8
0,1,1,1296,8,4,2,1,75.92
1,4,18,2,4,24,6,1,97.41
0,2,144,1,3,16,6,1,75.5
0,4,12,9,1,64,3,1,75.41
0,72,2,9,64,1,1,1,73.42
0,6,1,16,9,24,4,1,74.27
1,16,27,2,1,16,6,1,97.7
1,4,1,648,1,4,8,1,98.8
1,2,72,6,4,1,24,1,96.39
0,9,4,24,24,1,4,1,75.97
0,12,1,8,72,4,3,1,73.96
0,3,16,6,36,2,4,1,73.77
0,32,9,9,2,1,16,1,78.04
0,216,3,1,4,8,4,1,76.24
0,1,4,324,1,2,32,1,75.84
0,3,8,6,24,8,3,1,73.99
0,2,27,8,24,4,2,1,76.11
0,24,6,18,2,1,16,1,78.1
0,9,2,9,2,4,64,1,74.8
0,32,1,3,6,8,18,1,73.91
0,48,1,3,12,24,2,1,75.74
0,4,1,24,6,36,4,1,72.19
0,16,2,3,9,8,12,1,74.06
0,1,9,24,48,4,2,1,74.98
0,2,16,9,18,16,1,1,76.35
0,54,1,4,12,4,8,1,75.1
0,18,4,4,6,6,8,1,75.18
0,1,9,16,9,64,1,1,73.61
0,6,3,24,1,24,8,1,72.95
0,8,18,1,2,288,1,1,74.7
0,144,1,18,4,8,1,1,77.7
0,4,36,1,12,8,6,1,74.69
0,4,3,12,32,1,18,1,75.39
0,2,3,16,3,18,16,1,73.62
0,32,3,1,24,6,6,1,73.61
0,6,4,18,2,12,8,1,75.53
0,3,8,6,288,1,2,1,74.84
0,3,16,2,288,1,3,1,74.11
0,36,72,1,1,8,4,1,74.77
0,1,3,36,128,2,3,1,76.09
0,2,24,2,1,36,24,1,72.25
0,1296,1,1,1,64,1,1,75.53
0,2,1,162,2,128,1,1,75.6
0,96,3,1,3,96,1,1,75.27
0,12,24,1,2,6,24,1,74.1
1,4,1,24,6,36,4,1,97.12
0,12,3,12,1,16,12,1,75.82
1,18,16,1,8,18,2,1,96.38
0,4,36,1,12,12,4,1,73.27
0,3,24,2,1,48,12,1,75.52
0,4,72,1,4,12,6,1,76.18
1,2,48,3,9,1,32,1,96.4
0,1,216,1,32,6,2,1,75.71
0,2,3,18,128,2,3,1,76.49
