Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,1,2,18,2,256,2,1,61.45
0,1,2,32,48,3,4,1,68.83
1,1,1,128,8,4,9,1,92.8
0,48,1,8,4,4,6,1,69.48
0,2,3,8,64,4,3,1,67.55
0,48,1,24,2,2,8,1,66.8
0,6,16,4,4,8,3,1,68.8
1,2,6,4,32,1,24,1,85.5
0,4,32,9,8,1,4,1,68.42
0,1,576,2,1,2,16,1,67.49
1,2,6,12,1,16,16,1,93.37
1,1,12,6,1,32,16,1,93.64
1,1,2,18,2,256,2,1,92.82
0,8,6,4,4,4,12,1,68.82
0,4,3,48,2,8,4,1,67.21
0,6,1,192,8,2,2,1,66.79
0,3,6,4,2,256,1,1,65.49
0,2,18,2,2,128,2,1,65.98
0,9,32,1,1,32,4,1,66.8
0,8,1,144,4,2,4,1,67.13
1,48,3,2,4,16,2,1,95.04
0,3,1,16,48,16,1,1,67.78
1,6,32,1,2,6,16,1,92.27
1,36,1,16,1,1,64,1,96.34
1,1,8,8,288,2,1,1,85.79
1,3,3,64,8,4,2,1,97.82
0,1,18,2,128,1,8,1,59.25
0,48,1,1,8,2,48,1,66.7
0,3,3,64,4,8,2,1,67.74
0,4,1,12,192,2,2,1,67.61
1,2,6,12,4,64,1,1,92.96
0,4,2,144,8,4,1,1,67.44
1,1,18,2,128,1,8,1,91.78
1,3,3,8,8,16,4,1,94.37
0,3,2,8,1,16,48,1,66.49
0,2,6,8,12,16,2,1,68.64
1,12,1,24,32,1,4,1,94.1
0,1,48,24,1,16,2,1,67.45
0,1,4,32,8,1,36,1,67.45
0,1,24,3,128,2,2,1,67.55
0,6,1,8,64,12,1,1,67.84
0,2,2,12,128,1,6,1,67.82
1,1,1,64,1,96,6,1,86.19
1,8,3,12,4,2,16,1,94.2
0,576,1,1,2,2,16,1,68.42
0,64,6,1,1,3,32,1,65.48
0,48,2,1,4,96,1,1,67.16
0,3,32,1,24,1,16,1,67.11
0,1,96,1,2,48,4,1,68.56
1,6,3,32,4,4,4,1,98.49
1,16,2,4,6,12,4,1,93.44
1,2,1,18,1,16,64,1,92.76
1,1,36,4,32,1,8,1,94.33
0,96,2,2,3,32,1,1,70.12
1,4,4,24,32,3,1,1,96.22
0,32,2,1,24,6,4,1,67.22
0,36,2,2,8,16,2,1,68.8
0,4,8,2,144,1,4,1,68.13
1,16,2,2,4,12,12,1,85.82
1,1,48,8,32,3,1,1,96.43
1,2,8,24,16,2,3,1,97.77
0,12,2,16,12,4,2,1,69.23
0,64,1,1,16,18,2,1,67.63
1,8,8,2,6,1,48,1,93.53
0,8,1,18,64,1,4,1,68.27
0,1,4,96,16,6,1,1,65.99
0,32,1,3,16,4,6,1,68.24
1,2,4,9,8,32,2,1,93.61
1,4,2,8,24,8,3,1,86.37
1,4,2,24,12,1,16,1,91.56
0,12,2,4,1,64,6,1,69.39
1,3,4,8,3,2,64,1,91.62
0,96,6,1,1,4,16,1,64.52
0,3,16,4,16,1,12,1,68.29
0,8,4,4,2,3,48,1,68.58
1,4,6,2,2,24,16,1,85.61
1,16,1,8,3,48,2,1,92.93
0,4,32,1,24,3,4,1,69.06
0,12,1,8,4,2,48,1,68.47
1,2,12,8,96,1,2,1,91.55
0,12,2,4,24,1,16,1,69.05
0,6,32,2,2,12,4,1,69.21
1,16,4,18,8,1,4,1,97.16
0,16,3,6,4,16,2,1,69.32
0,2,48,2,64,3,1,1,67.55
0,8,1,48,16,2,3,1,68.85
0,4,8,2,64,1,9,1,68.61
0,6,4,3,16,1,32,1,65.87
1,1,48,4,1,8,24,1,91.19
1,2,16,6,4,6,8,1,92.54
1,4,9,1,2,256,2,1,92.79
0,32,9,1,8,4,4,1,69.01
1,1,1,192,1,32,6,1,92.75
0,6,16,4,2,8,6,1,68.78
0,12,8,3,32,4,1,1,69.34
0,8,4,2,2,72,4,1,68.29
0,1,9,16,16,1,16,1,67.48
0,6,48,4,8,1,4,1,67.74
0,2,288,2,2,1,16,1,67.55
0,18,4,1,2,4,64,1,63.19
0,8,2,4,64,3,3,1,68.1
1,9,16,4,1,8,8,1,97.66
1,6,96,2,4,4,2,1,97.32
1,16,2,4,1,32,9,1,93.2
1,16,1,24,1,2,48,1,95.49
1,4,3,6,2,4,64,1,92.42
0,1,2,288,2,4,8,1,69.09
1,2,36,1,8,32,2,1,94.38
0,24,4,12,4,4,2,1,67.22
0,2,48,2,48,1,4,1,69.2
0,1,1,192,16,2,6,1,68.43
0,72,4,2,32,1,2,1,67.71
0,128,3,3,8,1,4,1,66.69
1,6,8,1,4,3,64,1,85.53
1,4,16,1,24,6,4,1,85.81
0,8,4,2,2,8,36,1,68.54
1,3,2,8,128,3,2,1,85.19
0,9,1,32,8,1,16,1,67.54
0,18,16,1,8,2,8,1,69.55
0,32,3,2,8,1,24,1,66.27
0,32,2,9,64,1,1,1,69.17
0,2,2,72,32,4,1,1,68.57
0,64,1,3,32,2,3,1,68.81
1,6,2,96,1,4,8,1,96.94
0,4,1,16,144,4,1,1,68.5
0,64,18,1,1,16,2,1,66.62
0,1,6,16,24,1,16,1,68.84
1,8,8,3,3,4,16,1,91.83
0,6,6,32,2,8,2,1,67.0
0,96,1,4,6,4,4,1,69.35
0,8,48,1,1,3,32,1,65.59
1,18,1,2,8,8,16,1,92.77
0,4,1,12,8,3,32,1,65.04
0,32,9,1,1,64,2,1,66.99
0,6,2,16,2,6,16,1,66.36
0,1,1,72,16,1,32,1,66.62
1,48,1,8,12,2,4,1,97.44
1,8,8,6,2,48,1,1,96.28
1,24,4,6,4,1,16,1,95.64
0,72,2,1,4,64,1,1,66.5
0,16,18,2,1,32,2,1,67.58
1,16,1,6,8,8,6,1,90.62
0,12,6,2,4,1,64,1,69.25
0,2,16,2,4,12,12,1,68.97
0,6,8,4,12,8,2,1,68.15
0,64,6,3,16,2,1,1,67.67
0,9,8,1,8,1,64,1,66.47
0,1,24,8,24,4,2,1,69.43
1,2,96,6,1,1,32,1,96.78
0,6,4,2,8,2,48,1,68.03
0,6,1,64,2,12,4,1,69.23
1,8,1,16,3,32,3,1,92.21
0,2,9,8,1,128,2,1,68.7
0,1,48,2,16,12,2,1,69.86
0,96,4,1,32,1,3,1,68.96
1,2,12,48,2,2,8,1,97.11
0,2,9,4,128,2,2,1,66.29
0,2,32,3,16,12,1,1,69.15
0,8,3,24,8,1,8,1,68.38
1,8,4,4,16,1,18,1,93.11
0,24,2,3,16,4,4,1,68.68
0,64,1,3,1,24,8,1,67.26
1,2,64,3,6,2,8,1,97.57
1,4,6,24,32,1,2,1,96.56
0,3,6,2,4,256,1,1,60.84
0,1,48,3,16,2,8,1,70.3
1,6,64,1,48,1,2,1,96.75
0,6,2,96,1,16,2,1,67.28
0,24,12,2,16,4,1,1,68.52
0,3,1,24,16,32,1,1,66.82
0,6,96,1,16,4,1,1,66.97
1,6,3,8,16,16,1,1,94.25
1,1,48,12,1,32,2,1,98.29
0,3,3,32,16,4,2,1,68.31
1,8,6,2,32,4,3,1,91.05
1,4,6,48,4,2,4,1,97.04
0,1,2,24,2,16,24,1,67.72
0,1,24,2,1,24,32,1,68.09
0,12,3,16,32,2,1,1,69.04
0,6,6,2,4,4,32,1,66.79
1,32,2,3,4,16,3,1,92.19
0,3,128,1,48,2,1,1,69.14
1,12,6,1,4,128,1,1,94.29
1,1,48,3,4,64,1,1,94.17
0,16,3,1,1,768,1,1,68.32
0,1,1,384,16,3,2,1,69.27
0,2,4,48,3,2,16,1,68.57
1,16,12,1,6,2,16,1,93.18
1,6,192,1,16,2,1,1,96.86
0,16,3,3,2,32,4,1,68.42
1,3,6,16,1,64,2,1,94.87
1,9,1,64,1,1,64,1,98.1
0,1,384,1,6,8,2,1,69.37
0,9,4,16,2,1,32,1,68.4
0,16,4,2,12,8,3,1,68.67
0,1,8,8,1,12,48,1,68.5
0,6,4,2,2,192,2,1,67.32
1,6,16,4,2,4,12,1,97.21
1,12,6,1,2,8,32,1,93.67
0,6,4,6,2,128,1,1,68.33
1,3,2,6,8,2,64,1,92.59
0,4,8,9,4,8,4,1,68.1
0,18,32,1,1,64,1,1,67.82
1,6,1,16,12,16,2,1,90.01
0,12,8,3,64,1,2,1,69.0
0,9,4,8,16,1,8,1,68.17
0,2,32,2,16,6,3,1,68.48
0,12,16,3,4,4,4,1,67.84
1,8,8,18,16,1,2,1,97.37
0,6,2,32,16,6,1,1,68.62
0,1,24,12,64,2,1,1,69.11
1,6,12,16,1,16,2,1,96.36
1,16,4,2,1,36,8,1,94.39
1,18,2,1,32,2,16,1,91.69
0,12,8,2,12,1,16,1,68.42
0,6,4,4,4,48,2,1,68.6
0,6,12,2,2,128,1,1,68.76
1,12,8,4,1,24,4,1,95.85
0,2,1,288,1,4,16,1,67.12
1,16,8,1,3,6,16,1,93.87
1,3,1,16,3,256,1,1,85.09
1,1,4,16,64,9,1,1,85.95
1,8,2,8,1,144,2,1,92.48
0,8,8,1,9,16,4,1,69.12
0,2,1,48,6,16,4,1,68.25
0,4,6,2,48,1,16,1,66.45
1,8,72,1,64,1,1,1,97.71
1,18,4,2,1,128,2,1,93.01
0,1,48,4,1,96,2,1,68.51
0,6,16,4,48,2,1,1,68.96
1,8,8,2,1,8,36,1,93.45
1,1,2,48,96,4,1,1,90.68
0,2,32,2,8,6,6,1,68.88
0,6,1,8,2,64,6,1,66.73
1,2,16,18,16,4,1,1,98.29
0,64,1,9,4,8,2,1,68.51
1,4,16,1,36,8,2,1,85.91
0,16,1,3,2,6,64,1,66.68
1,384,3,1,2,1,16,1,96.59
0,2,8,8,24,1,12,1,69.0
0,48,1,4,96,2,1,1,68.44
1,6,12,8,4,8,2,1,94.99
0,24,1,2,96,4,2,1,67.52
0,1,2,64,72,2,2,1,69.25
0,1,6,96,1,16,4,1,68.3
0,1,2,72,4,16,4,1,68.79
0,32,2,9,1,8,8,1,67.11
1,4,1,48,12,16,1,1,91.3
1,6,2,8,4,12,8,1,91.16
0,24,1,8,24,8,1,1,68.27
0,64,1,1,12,8,6,1,67.96
1,2,36,1,32,4,4,1,93.63
1,6,8,8,1,12,8,1,96.24
1,16,24,3,4,4,2,1,97.04
0,36,1,4,256,1,1,1,68.34
0,48,3,2,32,1,4,1,68.82
0,12,4,4,3,8,8,1,68.66
0,144,2,1,4,16,2,1,68.92
0,6,8,4,4,12,4,1,68.27
0,1,16,3,4,24,8,1,68.68
1,3,12,8,4,1,32,1,94.6
0,4,24,4,12,1,8,1,69.48
1,4,1,24,24,4,4,1,90.37
0,96,1,2,2,32,3,1,68.98
0,128,1,1,16,3,6,1,67.99
1,12,2,6,8,2,16,1,92.98
0,12,6,1,16,32,1,1,65.62
0,8,12,4,1,12,8,1,68.86
0,48,2,4,1,48,2,1,68.31
0,24,8,1,2,16,6,1,68.28
0,9,4,16,16,2,2,1,68.09
1,4,2,6,8,8,12,1,85.56
1,4,2,8,576,1,1,1,85.82
0,48,4,2,6,16,1,1,68.75
0,288,1,1,8,16,1,1,67.76
0,2,16,2,12,6,8,1,68.64
0,2,3,16,16,4,6,1,68.42
0,18,2,1,128,4,2,1,60.22
0,12,24,1,16,4,2,1,70.24
0,1,288,2,1,1,64,1,67.4
1,1,384,1,1,24,4,1,97.13
1,18,1,2,32,4,8,1,91.71
0,12,1,96,4,2,4,1,67.3
1,3,1,16,1,128,6,1,85.57
0,3,16,24,1,8,4,1,67.74
0,1,24,6,32,1,8,1,68.67
0,12,3,2,1,256,2,1,66.41
1,2,4,9,2,128,2,1,92.46
0,4,16,1,72,2,4,1,67.9
0,1,4,9,1,64,16,1,60.26
1,1,2,24,6,64,2,1,85.58
0,12,1,96,16,1,2,1,67.07
0,4,24,4,6,2,8,1,69.23
1,12,4,4,24,8,1,1,91.67
1,1,2,144,2,16,4,1,94.45
0,16,3,1,6,2,64,1,67.47
0,12,2,4,3,16,8,1,68.17
0,1,8,24,12,16,1,1,67.65
0,16,4,2,48,2,3,1,68.71
0,128,1,3,4,3,8,1,67.83
0,1,144,4,2,4,8,1,69.1
0,4,8,12,4,12,2,1,68.6
0,96,2,1,4,4,12,1,68.39
1,1,96,1,96,4,1,1,89.58
1,4,4,4,4,9,16,1,85.8
1,6,2,16,1,192,1,1,92.13
0,6,4,16,12,8,1,1,68.91
0,2,4,8,3,16,12,1,67.95
0,1,9,16,4,32,2,1,70.0
1,2,24,8,32,3,1,1,97.34
0,2,6,3,4,32,8,1,59.79
1,1,64,6,6,8,2,1,96.31
1,1,2,48,1,8,48,1,89.54
0,1,12,8,4,3,32,1,69.61
0,2,3,48,1,16,8,1,68.35
0,2,32,6,16,6,1,1,69.51
1,4,3,32,1,96,1,1,96.65
1,2,3,64,1,96,1,1,96.1
