Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
1,8,4,1,512,1,1,1,94.78
1,32,8,1,2,1,32,1,99.73
0,2,4,8,32,1,8,1,62.0
1,2,8,4,1,16,16,1,97.55
1,2,16,8,4,8,2,1,99.77
0,1,4,4,128,4,2,1,60.24
0,128,4,1,1,1,32,1,62.0
0,64,2,4,16,1,2,1,63.55
1,2,1,32,8,4,8,1,97.54
0,4,4,32,2,8,2,1,63.62
0,1,16,1,1,64,16,1,61.85
0,1,4,4,256,4,1,1,60.83
0,4,16,8,1,32,1,1,63.65
0,4,2,64,4,2,4,1,63.23
1,8,4,4,16,2,4,1,97.98
1,64,1,1,16,16,1,1,97.52
1,2,1,16,2,32,8,1,94.72
0,1,64,4,2,32,1,1,59.71
1,8,4,4,8,8,2,1,97.83
1,2,4,32,4,2,8,1,99.73
1,1,2,128,4,2,8,1,99.7
0,4,16,8,8,4,1,1,63.67
0,4,2,16,2,1,64,1,60.34
1,1,64,2,16,2,4,1,97.79
1,64,1,2,128,1,1,1,97.87
0,1,64,8,16,1,2,1,63.53
1,4,1,64,8,8,1,1,99.75
0,4,16,4,2,4,8,1,59.94
1,32,1,16,2,8,2,1,94.84
1,1,8,16,32,4,1,1,97.72
1,1,32,2,4,16,4,1,97.42
0,2,32,2,1,16,8,1,60.75
0,16,32,1,2,16,1,1,62.08
0,1,4,16,4,16,4,1,62.24
1,1,1,256,2,4,8,1,99.68
0,1,16,1,16,16,4,1,60.97
0,1,8,4,4,64,2,1,62.44
0,2,4,8,64,2,2,1,60.85
1,2,16,2,1,16,16,1,97.48
0,2,8,1,512,2,1,1,60.69
0,4,32,1,8,1,16,1,59.87
1,2,1,16,1,128,4,1,94.85
0,1,4,32,16,1,8,1,58.7
0,16,8,2,32,1,2,1,59.77
1,1,1,128,32,1,4,1,97.75
0,16,1,1,2,128,4,1,60.86
0,4,1,4,256,2,2,1,60.15
0,1,2,8,8,64,2,1,61.11
0,4,16,1,1,4,64,1,58.57
1,1,16,2,1,256,2,1,94.83
1,2,16,2,128,1,2,1,97.52
1,8,1,16,2,8,8,1,97.76
0,2,16,1,32,8,2,1,59.13
0,16,4,1,4,1,64,1,60.64
1,32,8,2,4,2,4,1,95.25
0,4,16,8,1,2,16,1,63.69
0,4,4,4,64,4,1,1,61.07
1,4,2,4,1,8,64,1,94.83
0,16,2,1,8,8,8,1,60.13
0,2,16,4,1,8,16,1,60.18
0,2,2,8,32,2,8,1,61.3
1,1,1,16,128,1,8,1,90.05
1,2,1,16,2,16,16,1,94.79
0,4,4,2,1,256,2,1,61.53
1,2,2,16,32,4,2,1,97.48
0,8,2,1,32,16,2,1,60.97
0,2,64,1,8,16,1,1,59.6
0,4,16,1,1,8,32,1,58.19
0,2,2,8,512,1,1,1,60.49
0,4,128,1,2,2,8,1,60.56
1,8,4,1,256,1,2,1,94.71
1,1,32,4,16,1,8,1,97.83
1,32,1,4,1,16,8,1,97.83
1,4,1,32,16,4,2,1,97.74
1,16,2,1,2,16,16,1,94.78
0,1,4,16,256,1,1,1,59.68
1,32,8,2,4,8,1,1,95.42
0,4,16,4,16,2,2,1,59.57
0,16,16,1,4,4,4,1,59.38
0,8,2,2,128,1,4,1,61.71
0,8,2,1,16,32,2,1,61.83
1,1,4,4,1,1024,1,1,89.86
0,1,1,128,16,8,1,1,58.86
0,4,8,16,2,16,1,1,63.26
1,8,32,2,8,2,2,1,95.04
0,4,128,1,2,16,1,1,61.76
1,2,64,1,32,4,1,1,97.74
0,8,2,2,128,2,2,1,61.1
0,4,2,2,1024,1,1,1,59.95
0,8,1,32,1,1,64,1,59.83
0,1,8,2,4,64,4,1,59.22
1,1,2,8,8,8,16,1,89.91
0,16,32,1,1,8,4,1,61.07
1,8,16,2,32,2,1,1,99.68
0,8,2,1,8,128,1,1,60.05
0,8,1,8,8,32,1,1,61.02
0,2,4,4,128,2,2,1,61.22
0,4,8,4,8,8,2,1,59.82
0,64,1,2,4,16,2,1,59.0
1,1,8,32,1,32,2,1,99.73
1,4,1,32,2,16,4,1,97.87
0,8,1,8,2,32,4,1,59.81
1,2,1,128,2,2,16,1,99.7
1,2,8,1,128,8,1,1,89.89
0,32,2,2,8,8,2,1,61.25
0,2,4,4,2,256,1,1,61.51
0,64,8,1,1,8,4,1,61.31
1,2,4,2,128,8,1,1,89.84
0,2,2,4,32,8,4,1,60.97
0,8,1,2,64,1,16,1,60.18
0,1,128,2,4,16,1,1,59.92
1,8,32,1,4,16,1,1,99.73
0,8,2,1,1,16,64,1,59.48
0,1,2,32,256,1,1,1,59.75
1,1,64,1,64,4,1,1,97.39
0,1,32,2,1,128,2,1,60.94
0,128,1,2,1,1,64,1,59.87
0,4,2,4,16,2,16,1,61.27
1,2,2,128,32,1,1,1,95.02
0,8,2,1,4,64,4,1,59.41
0,8,8,1,64,2,2,1,59.9
1,4,4,4,2,64,2,1,97.39
0,2,8,1,16,16,4,1,60.33
0,2,8,16,4,2,8,1,59.5
0,8,1,4,64,2,4,1,58.93
1,1,8,2,1,32,32,1,89.78
1,8,32,1,32,2,1,1,99.7
1,2,8,32,2,1,16,1,92.08
1,16,1,32,2,2,8,1,95.37
0,1,32,1,8,8,8,1,62.21
0,16,32,1,16,1,2,1,63.2
0,1,2,16,16,16,2,1,61.83
0,16,1,2,4,4,32,1,60.22
1,1,16,32,1,1,32,1,95.74
0,2,8,1,2,256,2,1,60.44
1,8,1,32,16,2,2,1,99.7
0,8,1,64,4,8,1,1,63.75
0,2,4,64,1,2,16,1,63.35
1,2,16,2,8,8,4,1,97.57
0,8,2,16,4,16,1,1,58.44
0,16,4,8,1,4,8,1,63.42
1,2,4,2,8,128,1,1,90.01
1,32,8,2,2,4,4,1,95.18
0,64,4,1,4,2,8,1,59.77
0,8,8,1,8,2,16,1,59.87
1,64,8,1,4,1,8,1,95.46
1,8,2,1,128,2,4,1,89.88
1,1,2,16,2,16,16,1,94.87
1,16,4,4,1,32,2,1,99.72
1,4,1,32,128,1,1,1,97.81
0,32,8,2,2,16,1,1,63.16
