Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,40,40,1,1,4,16,1,77.2
0,100,8,1,8,8,2,1,78.75
1,10,1,40,1,64,4,1,95.43
0,100,1,2,64,1,8,1,77.08
0,5,320,2,4,1,8,1,80.77
0,4,10,4,8,10,8,1,79.06
0,2,4,25,16,1,32,1,77.57
1,50,32,2,1,1,32,1,98.84
0,16,25,1,1,8,32,1,76.75
0,1,16,10,4,5,32,1,78.89
1,10,4,4,2,320,1,1,93.54
1,16,2,20,20,1,8,1,95.69
0,16,5,8,20,1,8,1,79.49
0,8,5,5,64,1,8,1,77.53
0,8,20,5,32,4,1,1,79.15
1,50,4,2,64,1,4,1,95.01
0,2,40,10,2,8,8,1,78.82
0,25,4,1,8,128,1,1,77.26
0,5,4,10,16,16,2,1,78.61
1,5,32,2,2,160,1,1,94.51
0,1,8,40,10,4,8,1,79.32
1,16,25,1,1,8,32,1,87.43
0,5,40,8,8,1,8,1,78.86
1,4,4,100,1,16,4,1,98.16
1,2,20,8,1,8,40,1,93.92
1,100,2,8,2,32,1,1,98.44
1,8,20,4,2,16,5,1,94.7
0,8,4,5,4,160,1,1,77.69
0,4,50,16,1,16,2,1,80.73
1,10,80,2,16,1,4,1,98.05
1,2,16,5,4,16,10,1,93.56
0,1,1,128,16,5,10,1,78.03
0,20,8,5,4,2,16,1,77.23
1,80,1,4,1,320,1,1,93.63
0,4,50,2,2,32,4,1,77.0
1,160,5,2,4,8,2,1,97.5
0,100,8,1,1,32,4,1,76.78
0,8,20,10,2,2,16,1,78.66
1,4,16,2,160,5,1,1,97.4
1,4,32,1,2,16,25,1,97.39
1,2,50,1,128,4,2,1,95.09
0,8,5,16,10,4,4,1,77.23
0,2,5,10,2,32,16,1,77.23
0,2,8,40,20,2,4,1,79.97
1,100,1,1,8,4,32,1,95.1
0,32,10,2,16,5,2,1,78.17
0,4,20,5,2,4,32,1,78.66
0,5,10,64,8,4,1,1,81.27
1,1,40,8,2,10,16,1,93.81
1,20,80,2,8,1,4,1,99.23
1,10,10,32,2,2,8,1,99.28
0,1,50,2,1,128,8,1,77.31
0,2,80,1,128,1,5,1,78.81
0,8,1,40,10,16,2,1,79.54
1,10,16,1,1,160,4,1,97.21
0,1,4,160,5,32,1,1,79.13
0,5,5,32,8,8,2,1,78.15
1,5,5,8,1,32,16,1,94.97
1,4,8,4,20,5,8,1,97.4
0,2,80,5,1,16,8,1,78.73
0,1,40,40,1,2,32,1,78.32
1,8,2,40,20,1,8,1,95.02
0,4,20,4,80,1,4,1,79.08
0,1,80,40,1,1,32,1,80.51
0,40,2,10,8,1,16,1,78.35
0,50,1,8,4,1,64,1,78.91
0,5,8,10,2,2,64,1,78.41
1,10,5,2,1,64,16,1,94.35
1,1,20,16,2,5,32,1,94.2
0,64,5,2,16,2,5,1,79.26
0,20,80,1,4,4,4,1,78.77
0,1,40,40,16,2,2,1,79.09
1,4,16,10,2,20,4,1,95.48
0,8,40,1,1,40,8,1,75.78
0,5,5,4,4,16,16,1,77.03
1,4,5,16,2,160,1,1,93.93
0,2,10,16,4,20,4,1,78.89
0,2,2,40,8,5,16,1,78.54
1,1,50,2,64,16,1,1,95.06
0,25,2,16,2,16,4,1,78.89
1,2,40,4,4,80,1,1,94.62
0,640,1,5,32,1,1,1,80.86
1,2,4,16,1,50,16,1,97.38
1,40,2,8,4,8,5,1,94.47
1,1,8,25,16,16,2,1,95.93
1,10,2,5,2,32,16,1,95.86
0,10,8,10,2,1,64,1,79.49
0,1,1600,2,32,1,1,1,80.04
0,25,1,16,4,4,16,1,77.99
0,4,100,1,128,1,2,1,77.66
1,40,4,2,40,2,4,1,95.14
0,2,16,5,32,20,1,1,77.92
1,2,40,4,160,2,1,1,94.16
0,1,320,10,2,1,16,1,80.58
0,4,80,10,32,1,1,1,81.24
0,32,10,5,8,8,1,1,79.9
1,40,4,2,1,32,10,1,94.1
0,8,20,1,2,160,2,1,78.17
0,1,128,25,1,2,16,1,80.67
0,20,5,1,32,8,4,1,77.09
1,80,10,1,4,16,2,1,97.22
1,160,1,2,4,8,10,1,94.44
0,4,10,8,8,20,2,1,79.3
1,100,2,2,4,2,32,1,95.21
0,20,1,8,2,32,10,1,78.2
0,2,2,100,32,4,2,1,78.05
0,10,4,16,5,8,4,1,78.99
0,400,1,2,8,2,8,1,79.16
0,5,4,16,16,5,4,1,78.52
1,2,1,100,256,1,2,1,95.65
1,5,1,32,32,20,1,1,93.52
0,16,25,2,1,2,64,1,79.7
0,16,5,2,2,40,8,1,78.24
0,5,16,2,160,4,1,1,77.81
0,40,1,20,16,8,1,1,78.2
0,4,2,100,8,16,1,1,79.01
0,10,64,1,4,5,8,1,79.01
0,16,25,4,1,8,8,1,77.51
0,1,16,8,4,40,5,1,77.65
0,2,32,5,1,320,1,1,78.44
0,10,4,4,16,2,20,1,77.35
0,100,4,8,4,4,2,1,79.86
1,128,5,5,1,4,8,1,99.0
0,2,100,4,8,1,16,1,78.41
0,10,8,40,4,1,8,1,80.79
1,8,40,1,1,40,8,1,91.71
1,10,16,20,1,2,16,1,98.77
0,32,4,5,1,32,5,1,78.99
0,16,1,20,8,40,1,1,77.87
0,5,5,32,32,4,1,1,79.35
1,16,10,1,1,40,16,1,89.5
0,128,1,5,1,80,2,1,79.28
1,32,2,2,4,10,20,1,97.45
1,4,4,50,4,8,4,1,96.2
0,2,1,160,64,1,5,1,78.2
0,8,8,2,800,1,1,1,78.01
1,4,4,50,8,8,2,1,97.68
1,160,1,4,8,1,20,1,96.15
0,8,2,100,64,1,1,1,78.19
0,160,2,10,1,16,2,1,79.37
1,40,8,1,4,10,8,1,93.96
1,2,16,20,4,8,5,1,94.59
0,100,16,1,4,1,16,1,78.9
0,2,16,20,1,160,1,1,78.89
0,25,1,8,16,32,1,1,78.28
0,2,200,2,1,64,2,1,79.58
0,8,40,1,16,1,20,1,78.58
0,8,8,2,40,1,20,1,78.44
0,1,2,1600,16,1,2,1,81.14
1,320,1,2,2,16,5,1,95.07
0,5,5,16,16,16,1,1,78.21
0,2,4,100,4,2,16,1,78.04
0,8,16,25,2,2,8,1,80.47
1,5,1,80,1,64,4,1,95.74
0,8,1,40,1,5,64,1,78.09
1,2,8,8,40,10,2,1,97.45
1,1,2,80,40,2,8,1,93.26
0,2,16,10,10,8,4,1,79.46
0,100,8,1,2,32,2,1,78.27
0,5,2,20,16,32,1,1,78.65
1,10,2,8,20,32,1,1,94.78
1,4,8,5,128,1,5,1,93.67
0,8,8,2,40,5,4,1,79.01
0,80,4,1,4,5,16,1,78.65
0,5,10,4,128,1,4,1,76.77
0,5,5,128,16,1,2,1,79.89
0,1,80,40,8,4,1,1,80.53
1,10,10,32,2,16,1,1,99.23
0,20,8,5,2,16,4,1,79.15
0,1,160,5,1,128,1,1,78.78
1,1,50,64,1,1,32,1,99.24
1,5,80,8,4,8,1,1,99.44
0,40,2,5,16,8,2,1,78.15
1,2,16,4,5,40,4,1,97.45
0,16,8,1,4,50,4,1,78.05
0,50,2,4,16,16,1,1,78.64
0,10,1,16,5,8,16,1,77.42
1,10,20,2,2,2,64,1,96.34
1,10,2,40,1,4,32,1,96.53
1,2,80,2,4,4,20,1,93.57
1,1,8,80,5,1,32,1,94.36
1,4,32,5,4,10,4,1,94.93
0,320,1,1,5,16,4,1,78.69
0,1,10,32,40,8,1,1,79.57
1,1,32,5,80,1,8,1,93.48
1,1,160,10,64,1,1,1,97.35
0,32,1,4,5,8,20,1,78.42
0,2,8,40,16,10,1,1,79.11
0,2,40,2,40,4,4,1,78.76
0,8,4,10,4,10,8,1,76.53
0,40,1,16,5,16,2,1,79.73
0,2,8,8,2,20,20,1,76.34
0,1,160,2,2,10,16,1,77.23
1,8,40,2,4,2,20,1,95.08
0,16,4,5,80,2,2,1,80.16
0,1,80,8,2,2,40,1,78.23
0,1,4,50,2,16,16,1,78.05
1,8,5,16,10,4,4,1,96.08
0,2,4,40,2,8,20,1,79.51
0,2,100,1,4,4,32,1,78.5
0,5,32,4,5,32,1,1,79.46
1,2,5,40,2,8,16,1,95.46
0,5,1,64,2,4,40,1,78.73
0,160,5,1,32,2,2,1,79.18
0,5,32,1,8,40,2,1,77.61
1,4,10,20,32,1,4,1,96.37
1,5,32,5,2,8,8,1,97.27
0,5,4,32,8,1,20,1,79.62
1,1,20,8,20,1,32,1,93.94
0,8,10,2,16,2,20,1,77.66
0,5,2,160,1,32,2,1,78.43
0,4,50,16,1,1,32,1,81.27
1,2,100,1,8,16,4,1,95.27
0,1,40,4,10,32,2,1,78.87
1,400,4,1,4,4,4,1,96.78
1,5,2,40,1,4,64,1,95.46
0,1,8,80,2,16,5,1,79.86
0,4,5,10,16,32,1,1,76.99
0,5,128,1,2,20,4,1,79.07
0,4,1,32,16,25,2,1,78.58
0,8,8,2,40,4,5,1,77.96
1,10,8,4,10,16,2,1,94.08
1,50,4,1,8,64,1,1,95.07
0,10,5,16,2,1,64,1,79.74
0,5,8,80,1,4,8,1,80.3
0,32,20,1,1,80,2,1,77.59
0,4,5,8,40,4,4,1,78.1
0,10,16,5,4,2,16,1,78.7
1,32,4,5,20,1,8,1,95.6
0,1,25,128,1,8,4,1,81.36
0,8,100,1,16,8,1,1,79.01
1,25,16,2,64,2,1,1,96.86
1,5,20,1,128,8,1,1,95.71
0,1,50,64,2,2,8,1,80.93
1,8,10,10,16,2,4,1,96.06
1,40,1,20,4,16,2,1,96.13
0,25,8,16,1,2,16,1,81.47
1,16,5,4,8,5,8,1,94.33
0,1,800,4,2,1,16,1,80.47
1,4,1,32,10,5,16,1,97.46
0,5,8,5,8,32,2,1,78.14
1,1,80,10,4,1,32,1,96.97
0,16,10,2,16,2,10,1,77.57
1,5,8,4,1,40,16,1,93.5
1,2,40,4,1,64,5,1,93.6
1,5,8,16,4,8,5,1,94.98
1,10,4,16,4,20,2,1,94.18
0,4,4,8,8,25,4,1,78.58
0,2,16,4,32,1,25,1,78.78
0,10,2,32,4,10,4,1,79.08
1,1600,1,1,2,32,1,1,97.47
0,2,16,5,80,1,8,1,75.86
0,5,10,4,4,2,64,1,77.65
0,4,25,2,512,1,1,1,77.12
0,8,4,10,2,5,32,1,78.61
0,4,1,160,2,10,8,1,79.0
1,1,5,80,32,2,4,1,94.93
1,2,32,2,25,8,4,1,97.4
1,2,200,1,16,2,8,1,95.73
0,10,1,320,2,1,16,1,80.54
0,64,1,50,4,8,1,1,80.54
0,20,2,5,8,8,8,1,78.46
0,2,64,5,20,1,8,1,77.52
0,1,100,2,64,1,8,1,78.04
0,2,50,1,4,128,2,1,75.96
1,10,20,16,1,1,32,1,98.59
0,8,20,4,1,4,40,1,79.68
1,16,2,25,32,1,4,1,97.9
1,2,8,8,10,2,40,1,97.46
1,400,1,1,32,1,8,1,96.21
0,1,25,16,1,8,32,1,78.1
1,8,25,1,8,2,32,1,95.85
0,8,16,1,2,25,16,1,78.27
0,80,5,2,2,1,64,1,78.61
0,1,10,16,10,1,64,1,78.26
1,2,20,10,4,16,4,1,95.37
0,1,80,10,8,8,2,1,79.4
0,2,5,20,1,32,16,1,79.2
1,80,1,2,128,1,5,1,93.57
1,8,4,25,32,2,2,1,96.92
0,1,20,32,1,10,16,1,77.44
1,5,20,8,8,4,4,1,96.91
0,5,80,1,16,8,2,1,78.02
0,5,8,16,2,5,16,1,78.07
0,1,5,64,1,32,10,1,79.44
1,2,10,8,8,2,40,1,93.6
0,2,64,5,10,16,1,1,79.25
1,5,20,32,8,1,4,1,99.21
1,8,5,8,20,4,4,1,94.11
0,1,50,2,32,4,8,1,77.82
1,16,8,25,1,4,8,1,99.25
0,5,1,20,8,128,1,1,76.27
0,8,5,20,1,64,2,1,79.24
0,2,10,16,4,80,1,1,78.69
0,40,2,2,10,8,8,1,78.77
