Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
1,10,40,1,4,1,16,1,99.1
1,1,4,10,20,32,1,1,90.99
1,4,20,10,1,1,32,1,90.94
1,2,5,10,64,1,4,1,96.29
0,50,2,2,128,1,1,1,61.17
1,1,10,10,128,1,2,1,96.32
0,2,1,400,32,1,1,1,62.39
0,4,4,10,80,1,2,1,61.2
1,2,8,5,20,2,8,1,97.11
1,1,10,4,128,5,1,1,90.97
1,1,2,25,8,1,64,1,94.21
1,2,1,40,5,32,2,1,97.27
1,10,20,1,1,2,64,1,98.51
1,1,16,25,8,1,8,1,99.18
1,1,20,4,40,8,1,1,97.22
1,16,5,1,5,16,4,1,97.18
0,1,200,1,1,16,8,1,61.57
1,50,2,2,128,1,1,1,98.5
0,1,4,8,100,4,2,1,56.43
0,5,8,10,4,8,2,1,60.67
1,1,4,8,100,4,2,1,96.23
0,8,4,5,2,10,8,1,60.51
0,2,16,1,100,8,1,1,56.25
0,1,5,80,2,8,4,1,61.9
0,2,4,100,1,4,8,1,62.7
0,1,5,80,1,8,8,1,61.04
0,2,2,50,16,8,1,1,61.26
0,8,4,1,8,5,20,1,56.0
0,2,20,5,1,16,8,1,61.78
0,5,5,16,16,4,1,1,61.76
0,1,16,50,1,16,2,1,63.15
0,2,2,8,50,4,4,1,56.27
0,1,20,8,2,40,2,1,62.17
0,5,4,10,8,4,4,1,61.83
0,4,5,4,5,32,2,1,63.04
0,80,1,5,1,8,8,1,60.47
0,32,1,1,4,200,1,1,55.77
0,32,1,1,100,8,1,1,55.18
0,1,20,4,20,2,8,1,63.0
0,1,1,400,4,2,8,1,60.52
0,8,4,1,8,25,4,1,54.5
0,20,5,1,4,2,32,1,62.26
0,16,2,5,40,2,2,1,62.19
0,1,4,25,1,128,2,1,63.03
0,80,1,1,5,1,64,1,61.62
0,1,2,200,1,2,32,1,60.44
0,50,2,8,4,8,1,1,63.25
0,2,5,16,10,2,8,1,61.46
0,2,50,1,8,1,32,1,61.98
0,2,5,4,16,1,40,1,63.81
0,2,5,4,5,16,8,1,63.0
0,40,1,2,64,1,5,1,62.69
0,1,16,5,1,20,16,1,63.98
0,2,8,2,50,8,2,1,55.78
