Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
1,1,98,8,1,1,64,1,96.07
0,4,4,14,112,2,1,1,70.33
1,4,14,1,1,448,2,1,94.32
0,4,7,8,1,16,14,1,69.89
0,1,7,7,8,4,32,1,69.08
0,16,7,1,2,56,4,1,69.45
1,16,7,1,8,1,56,1,93.77
0,98,2,1,2,16,8,1,69.49
0,1,49,32,2,16,1,1,69.08
0,1,56,7,1,8,16,1,70.51
0,1,28,56,1,1,32,1,68.83
0,4,8,7,2,8,14,1,70.16
0,1,16,7,1,16,28,1,69.73
0,1,196,1,2,128,1,1,67.91
0,49,1,2,2,64,4,1,69.22
0,7,28,4,8,4,2,1,68.27
1,4,2,14,448,1,1,1,93.67
0,2,4,28,7,1,32,1,70.23
0,49,1,2,8,1,64,1,68.04
0,7,56,1,4,32,1,1,70.36
0,2,4,7,2,7,64,1,68.58
0,56,1,1,28,8,4,1,69.95
1,4,28,14,4,8,1,1,98.1
1,112,7,1,1,1,64,1,95.08
0,1,1,49,4,256,1,1,66.62
0,2,4,98,4,8,2,1,69.85
0,2,28,4,4,1,56,1,70.9
0,1,1568,1,16,2,1,1,68.77
0,7,1,112,2,4,8,1,69.07
0,1,16,7,8,1,56,1,67.61
0,56,2,2,7,2,16,1,70.6
0,14,2,2,8,8,14,1,68.41
1,14,7,1,4,8,16,1,89.24
0,1,8,14,4,4,28,1,70.54
0,1,1,56,56,1,16,1,67.85
0,7,1,8,16,4,14,1,68.82
0,1,4,56,16,1,14,1,69.1
0,1,28,8,32,7,1,1,70.31
0,8,7,7,4,16,2,1,70.65
0,1,49,8,1,16,8,1,70.02
0,4,98,2,8,1,8,1,68.96
0,4,14,7,4,1,32,1,70.95
0,28,2,2,28,16,1,1,68.31
0,2,8,14,4,7,8,1,71.3
1,4,28,2,1,224,1,1,94.3
0,56,1,2,2,14,16,1,69.4
0,196,1,1,4,16,4,1,69.66
0,14,7,4,128,1,1,1,70.26
0,1,1,49,16,32,2,1,67.7
0,4,4,7,4,112,1,1,69.04
0,8,1,196,8,4,1,1,68.84
0,2,784,1,8,1,4,1,70.97
0,14,7,1,8,64,1,1,68.81
0,2,98,4,1,4,16,1,69.92
0,7,16,1,14,8,4,1,70.63
1,2,28,2,2,16,14,1,93.61
0,8,1,7,32,7,4,1,67.31
0,1,2,98,8,8,4,1,69.96
0,56,2,14,32,1,1,1,69.94
0,784,1,1,1,16,4,1,69.42
0,14,56,2,16,2,1,1,70.15
0,14,4,2,1,32,14,1,68.35
0,4,2,7,224,4,1,1,68.6
0,1,2,28,32,4,7,1,69.27
0,4,2,7,4,4,56,1,68.63
0,14,7,1,16,32,1,1,69.75
0,7,28,1,64,4,1,1,69.66
0,2,4,7,4,56,4,1,69.36
1,1,1,49,4,256,1,1,86.63
0,2,2,56,14,16,1,1,71.0
0,2,7,7,512,1,1,1,69.13
0,98,2,4,1,32,2,1,69.27
1,1,1,56,896,1,1,1,92.17
1,392,1,1,4,8,4,1,90.61
0,1,8,7,2,448,1,1,68.49
0,14,1,56,2,8,4,1,69.92
0,2,28,4,1,16,14,1,70.97
