Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  32,  2,  4,  4,  2, 1,71.36
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 4,  16,  4,  4,  2,  32, 1,98.16
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 8,  8,  8,  2,  4,  16, 1,99.1
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 16,  128,  1,  2,  8,  2, 1,98.8
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  32,  4,  4,  8,  16, 1,72.37
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  128,  4,  2,  8,  4, 1,72.86
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  32,  1,  2,  32,  8, 1,70.92
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  16,  4,  64,  4,  4, 1,69.72
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 16,  16,  2,  1,  4,  32, 1,98.9
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 128,  4,  1,  16,  4,  2, 1,98.19
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 1,  2,  64,  8,  32,  2, 1,97.65
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  2,  2,  32,  32,  1, 1,68.1
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  4,  32,  32,  1,  16, 1,69.56
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 16,  2,  2,  32,  32,  1, 1,98.59
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 256,  4,  2,  4,  1,  8, 1,72.73
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 2,  8,  64,  1,  32,  2, 1,99.5
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 1,  1,  256,  128,  2,  1, 1,98.17
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  16,  1,  32,  2,  16, 1,69.3
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 128,  4,  4,  1,  16,  2, 1,73.79
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  32,  8,  8,  1,  4, 1,73.9
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 128,  1,  4,  16,  2,  4, 1,72.11
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 128,  2,  1,  1,  4,  64, 1,92.24
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 16,  2,  4,  2,  256,  1, 1,97.64
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  4,  64,  4,  16,  4, 1,72.5
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  4,  8,  64,  2,  2, 1,71.59
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  128,  2,  2,  4,  8, 1,73.11
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  256,  2,  16,  2,  4, 1,74.08
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 64,  4,  1,  256,  1,  1, 1,98.16
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 2,  2,  64,  256,  1,  1, 1,98.16
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  256,  2,  1,  4,  32, 1,73.07
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  32,  4,  1,  8,  16, 1,73.73
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  2048,  1,  1,  16,  2, 1,72.97
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  64,  4,  8,  8,  2, 1,73.12
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  64,  1,  4,  64,  2, 1,70.76
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  8,  64,  64,  2,  1, 1,72.89
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  256,  1,  16,  8,  2, 1,72.06
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  4,  128,  1,  8,  16, 1,72.88
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  8,  4,  32,  4,  1, 1,73.34
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  8,  4,  8,  1,  64, 1,70.62
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  2,  128,  4,  2,  8, 1,71.79
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  2,  8,  4,  8,  4, 1,73.32
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  64,  2,  8,  4,  1, 1,71.1
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 16,  2,  2,  8,  2,  64, 1,98.57
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  128,  2,  4,  16,  2, 1,73.54
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2048,  1,  1,  1,  1,  32, 1,73.88
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  128,  1,  16,  1,  32, 1,67.75
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  1,  32,  4,  16,  8, 1,70.2
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  1,  4,  4,  4,  32, 1,71.71
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 1,  128,  1,  16,  1,  32, 1,97.64
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  4,  2,  2,  64,  2, 1,71.18
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  16,  1,  128,  2,  2, 1,69.86
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  1,  512,  64,  1,  1, 1,73.54
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  16,  4,  64,  1, 1,73.45
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  16,  32,  1,  1,  32, 1,73.18
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  4,  8,  64,  2, 1,69.57
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  2,  128,  2,  4,  8, 1,71.32
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 64,  1,  1,  512,  1,  2, 1,68.16
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 128,  4,  2,  2,  8,  4, 1,72.4
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  1,  8,  128,  4,  1, 1,71.71
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  128,  8,  2,  4,  4, 1,72.01
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  4,  8,  32,  4,  2, 1,72.1
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  4,  8,  1,  32,  4, 1,72.68
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  4,  8,  2,  4,  64, 1,70.66
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 256,  2,  1,  2,  8,  8, 1,73.52
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  1,  32,  1,  512,  2, 1,66.71
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 64,  1,  1,  256,  1,  4, 1,67.11
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  256,  1,  4,  8,  4, 1,71.82
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  64,  2,  64,  2,  2, 1,71.68
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  1,  256,  4,  1,  8, 1,72.9
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 2,  1,  32,  1,  512,  2, 1,96.73
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  16,  32,  4,  4,  4, 1,72.27
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  32,  64,  8,  2,  2, 1,73.09
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  128,  1,  1,  32, 1,73.31
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  32,  2,  8,  16,  8, 1,66.96
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  32,  4,  1,  8,  8, 1,72.37
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  4,  8,  32,  4, 1,68.89
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  4,  4,  256,  1, 1,69.55
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 128,  1,  1,  8,  32,  2, 1,70.29
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  1,  512,  32,  2,  2, 1,73.46
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  8,  16,  4,  1,  32, 1,74.28
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  64,  16,  2,  4,  4, 1,72.18
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  4,  16,  4,  4,  2, 1,72.88
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  4,  16,  8,  4,  4, 1,72.14
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  8,  1,  2,  8,  64, 1,69.62
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  2,  8,  64,  8,  1, 1,71.78
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 64,  16,  1,  8,  4,  2, 1,72.98
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 16,  2,  2,  8,  8,  16, 1,68.17
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  8,  4,  512,  2,  1, 1,69.23
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  1,  8,  32,  8,  4, 1,68.56
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 128,  8,  1,  1,  16,  4, 1,70.13
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  1,  1024,  4,  2,  4, 1,71.47
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 32,  8,  1,  32,  8,  1, 1,70.79
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 256,  4,  1,  8,  1,  8, 1,73.75
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 8,  2,  4,  8,  16,  8, 1,68.69
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 1,  32,  16,  1,  4,  32, 1,72.64
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 2,  2,  256,  8,  1,  8, 1,71.69
Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
