Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,100,2,8,4,8,2,0,0.265373
0,2,2,32,400,2,1,0,0.416672
0,10,32,10,4,4,2,0,0.181185
0,5,16,20,4,8,2,0,0.283282
0,4,8,100,16,1,2,0,0.162556
0,3200,1,1,16,2,1,0,0.12437
0,80,10,1,2,8,8,0,0.376304
0,1,1,320,1,5,64,0,0.317352
0,80,20,1,2,8,4,0,0.264365
0,2,1,80,5,2,64,0,0.463853
0,20,5,2,64,2,4,0,0.461651
0,80,1,2,32,2,10,0,0.463976
0,160,4,1,4,5,8,0,0.459416
0,4,20,8,2,16,5,0,0.461343
0,2,4,50,256,1,1,0,0.32368
0,25,2,4,4,128,1,0,0.410969
0,8,25,4,2,64,1,0,0.336408
0,80,5,2,128,1,1,0,0.293937
0,32,2,10,20,4,2,0,0.457313
0,1,5,160,2,4,16,0,0.3754
0,160,1,4,40,4,1,0,0.363742
0,1,5,80,1,16,16,0,0.317382
0,32,1,25,8,1,16,0,0.297817
0,4,200,2,2,32,1,0,0.234614
0,80,2,1,4,5,32,0,0.464378
0,2,1,100,2,32,8,0,0.461613
0,16,25,2,2,4,16,0,0.372955
0,2,200,1,8,4,8,0,0.401998
0,1,64,2,50,8,2,0,0.461733
0,1,20,16,8,20,2,0,0.463218
0,64,5,1,4,40,2,0,0.462302
0,1,64,25,4,2,8,0,0.273744
0,8,20,2,40,2,4,0,0.464503
0,5,16,4,10,8,4,0,0.463832
0,10,16,1,20,8,4,0,0.465035
0,10,4,5,8,1,64,0,0.41302
0,20,1,32,10,1,16,0,0.364527
0,160,2,2,8,1,20,0,0.411216
0,2,16,4,100,2,4,0,0.466833
0,80,2,1,20,16,2,0,0.465068
0,8,2,100,32,2,1,0,0.228912
0,1,64,5,1,5,64,0,0.365883
0,5,16,20,4,1,16,0,0.236519
0,1,40,4,8,8,10,0,0.463655
0,1,20,16,5,1,64,0,0.366557
0,4,2,200,2,16,2,0,0.264449
0,200,1,8,1,1,64,0,0.174665
0,20,2,16,8,10,2,0,0.460092
0,5,8,16,1,20,8,0,0.411859
0,64,2,1,16,50,1,0,0.367749
0,2,10,32,5,4,8,0,0.460576
0,4,4,200,2,4,4,0,0.18111
0,4,1,400,64,1,1,0,0.174824
0,20,1,5,2,64,8,0,0.467461
0,1,4,200,16,2,4,0,0.374842
0,4,16,5,4,40,2,0,0.46387
0,800,4,1,4,8,1,0,0.143166
0,4,8,20,32,5,1,0,0.413037
0,32,4,5,8,20,1,0,0.413138
0,5,64,1,20,1,16,0,0.366157
0,16,10,1,40,16,1,0,0.366807
0,32,1,5,2,32,10,0,0.464442
0,4,4,20,4,8,10,0,0.463961
0,1,100,1,16,64,1,0,0.31831
0,1,4,80,10,2,16,0,0.462619
0,1,20,5,4,4,64,0,0.467509
0,2,20,10,1,128,2,0,0.359193
0,8,5,8,2,10,16,0,0.463889
0,4,100,1,16,2,8,0,0.401983
0,10,1,64,8,5,4,0,0.46076
0,32,20,1,4,20,2,0,0.456734
0,10,5,4,2,8,32,0,0.461906
0,16,1,20,1,160,2,0,0.366499
0,1,1,160,8,5,16,0,0.367259
0,16,20,5,2,1,32,0,0.233983
0,10,20,16,4,2,4,0,0.18127
0,1,16,8,5,4,40,0,0.461809
0,16,4,2,1,32,25,0,0.417182
0,16,20,2,8,1,20,0,0.412988
0,32,5,5,2,2,32,0,0.375377
0,32,1,10,5,16,4,0,0.461356
0,20,8,2,10,8,4,0,0.464158
0,2,50,16,1,1,64,0,0.201531
0,200,2,8,2,4,4,0,0.181655
0,40,8,10,4,2,4,0,0.181463
0,100,4,4,1,2,32,0,0.244651
0,1,4,100,1,8,32,0,0.316895
0,4,1,32,2,80,5,0,0.459211
0,5,2,20,16,4,8,0,0.461892
0,4,20,4,1,20,16,0,0.414976
0,10,40,2,32,2,2,0,0.389606
0,4,8,10,20,4,4,0,0.46276
0,32,25,1,8,16,1,0,0.297857
0,2,160,1,4,2,40,0,0.461521
0,1,8,80,8,4,5,0,0.461339
0,32,25,2,4,8,2,0,0.264567
0,10,20,1,2,4,64,0,0.462654
0,1,1,200,4,32,4,0,0.364839
0,4,10,20,1,8,16,0,0.334073
0,800,1,1,64,1,2,0,0.257752
0,10,1,160,8,2,4,0,0.25604
0,5,20,4,128,2,1,0,0.359766
0,8,40,1,8,8,5,0,0.462612
0,4,80,1,80,4,1,0,0.366423
0,20,2,8,8,2,20,0,0.46424
0,4,1,50,256,2,1,0,0.363459
0,80,2,1,8,4,20,0,0.464536
0,1,128,1,20,10,4,0,0.368883
0,160,2,2,32,5,1,0,0.413253
0,16,25,4,32,1,2,0,0.243362
0,8,8,10,20,2,4,0,0.461897
0,8,5,4,2,160,2,0,0.465537
0,4,16,2,20,5,8,0,0.46638
0,50,4,2,16,4,4,0,0.401552
0,10,4,8,5,2,32,0,0.463307
0,10,4,4,1,64,10,0,0.416474
0,16,10,2,4,16,5,0,0.463816
0,4,16,2,25,4,8,0,0.466957
0,200,1,16,2,1,16,0,0.143674
0,1,2,80,16,1,40,0,0.367655
0,2,25,8,1,16,16,0,0.35914
0,5,8,16,10,4,4,0,0.459057
0,5,10,4,128,2,2,0,0.461713
0,4,4,25,4,64,1,0,0.359476
