Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,72,1,1,2,16,4,0,0.175895
0,8,3,4,4,1,24,0,0.164827
0,6,2,2,1,48,8,0,0.203726
0,4,12,1,1,16,12,0,0.174839
0,4,1,24,8,6,2,0,0.190222
0,24,1,2,12,4,4,0,0.191142
0,32,1,1,18,16,1,0,0.160828
0,16,1,1,24,2,12,0,0.305381
0,1,8,36,1,1,32,0,0.15684
0,8,6,6,4,4,2,0,0.183232
0,12,2,4,8,1,12,0,0.173988
0,3,12,2,8,8,2,0,0.183294
0,3,8,4,12,1,8,0,0.173873
0,8,2,3,3,64,1,0,0.17519
0,2,2,9,4,64,1,0,0.174259
0,2,8,9,4,8,2,0,0.180569
0,2,48,1,48,1,2,0,0.160062
0,16,1,6,8,3,4,0,0.190486
0,8,2,6,1,12,8,0,0.176355
1,8,3,2,8,6,4,0,0.136627
0,8,1,6,1,96,2,0,0.169049
0,48,2,1,12,1,8,0,0.168264
1,1,3,4,96,1,8,0,0.269695
1,3,2,3,8,1,64,0,0.191646
1,1,32,3,12,4,2,0,0.132715
0,1,6,8,24,2,4,0,0.174633
1,1,4,8,8,12,3,0,0.1493
1,3,2,12,16,2,4,0,0.132754
1,6,2,8,12,1,8,0,0.133667
1,16,1,2,1,16,18,0,0.147587
1,1,1,24,8,8,6,0,0.148001
1,2,2,4,4,3,48,0,0.232089
1,2,8,3,48,4,1,0,0.135544
0,2,2,3,48,4,4,0,0.418242
1,12,3,4,8,2,4,0,0.133347
1,96,1,3,2,16,1,0,0.128611
1,3,2,6,8,8,4,0,0.15242
1,1,3,8,2,192,1,0,0.147416
1,24,1,1,16,24,1,0,0.147961
1,2,16,3,6,2,8,0,0.131929
1,9,2,1,8,2,32,0,0.191524
1,6,1,16,6,1,16,0,0.133281
1,4,4,2,18,4,4,0,0.147179
1,6,3,2,4,64,1,0,0.153013
1,9,2,1,8,16,4,0,0.188142
0,96,1,3,2,16,1,0,0.166453
1,24,2,1,64,3,1,0,0.137333
1,8,2,2,2,6,24,0,0.149963
1,2,3,12,4,16,2,0,0.134573
1,6,4,4,8,4,3,0,0.133332
1,1,6,24,32,1,2,0,0.133194
1,16,1,18,1,1,32,0,0.129261
1,24,1,1,24,2,8,0,0.149763
1,72,1,2,16,2,2,0,0.133323
1,1,36,8,4,2,4,0,0.13023
1,16,2,1,3,16,6,0,0.147399
1,12,6,2,4,1,16,0,0.133096
1,1,2,6,6,128,1,0,0.27066
1,4,12,3,8,2,4,0,0.13335
1,2,12,3,4,16,2,0,0.135926
1,2,1,16,6,48,1,0,0.146843
1,2,12,1,1,384,1,0,0.149223
1,3,2,6,32,2,4,0,0.154189
1,3,2,24,16,2,2,0,0.131956
1,18,2,2,1,128,1,0,0.135154
1,6,8,2,4,12,2,0,0.126544
1,1,4,8,1,36,8,0,0.148948
1,6,1,4,2,4,48,0,0.148383
1,9,8,2,8,8,1,0,0.133624
1,4,4,3,16,1,12,0,0.136335
0,6,8,2,4,12,2,0,0.182577
1,8,1,2,1,96,6,0,0.229582
1,3,2,48,32,1,1,0,0.129645
1,1,3,24,1,32,4,0,0.132386
1,4,1,4,12,24,2,0,0.232533
1,1,32,1,4,18,4,0,0.148199
1,2,1,9,4,64,2,0,0.189731
1,2,4,2,8,9,8,0,0.230356
