Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
1,96,1,6,1,8,8,0,0.042695
0,32,2,2,36,2,4,0,0.652553
1,24,16,3,1,8,4,0,0.050922
1,3,32,4,3,16,2,0,0.042744
1,3,3,8,1,16,32,0,0.047357
1,8,6,3,1,256,1,0,0.04352
1,4,4,8,12,6,4,0,0.044542
1,4,12,6,128,1,1,0,0.042697
1,4,2,144,1,2,16,0,0.050459
1,3,48,4,1,1,64,0,0.042894
0,8,2,4,18,2,16,0,0.66748
1,2,4,24,96,2,1,0,0.043158
1,8,16,1,6,12,4,0,0.044601
1,6,4,8,12,1,16,0,0.042598
1,6,6,4,16,4,4,0,0.043227
1,16,1,3,6,2,64,0,0.048689
1,24,2,1,4,12,16,0,0.049119
1,1,72,1,8,16,4,0,0.047451
1,2,48,1,8,16,3,0,0.045501
1,2,1,64,16,1,18,0,0.044264
1,4,9,2,8,1,64,0,0.047345
1,3,2,8,96,1,8,0,0.048852
1,36,4,1,16,16,1,0,0.043441
0,2,1,64,4,2,36,0,0.689916
0,2,6,32,6,2,8,0,0.653058
0,3,48,1,1,32,8,0,0.688313
1,1,96,1,12,4,8,0,0.044924
1,8,6,2,2,16,12,0,0.045332
1,4,3,4,384,2,1,0,0.048575
1,4,96,1,12,2,4,0,0.042538
1,24,8,1,16,2,6,0,0.04319
1,6,8,24,4,8,1,0,0.050681
1,96,2,2,24,1,4,0,0.042502
1,1,2,48,1,6,64,0,0.044836
0,6,1,16,2,4,48,0,0.70066
0,16,2,2,1,36,16,0,0.645154
1,2,12,4,3,16,8,0,0.044843
1,12,4,1,2,32,12,0,0.048988
1,2,4,16,16,2,9,0,0.044742
1,6,2,4,24,8,4,0,0.048671
1,48,2,2,4,12,4,0,0.04258
1,1,4,32,36,2,4,0,0.044285
1,24,4,2,4,12,4,0,0.042612
1,16,1,3,64,6,2,0,0.048523
1,1,6,64,8,1,12,0,0.042211
1,8,6,2,32,4,3,0,0.044756
1,16,2,3,4,8,12,0,0.045609
0,2,4,8,12,6,8,0,0.615423
1,16,1,3,2,12,32,0,0.048316
1,2,48,6,1,1,64,0,0.042656
0,16,9,1,64,1,4,0,0.580606
0,16,2,4,6,1,48,0,0.645957
0,9,8,1,4,64,2,0,0.669494
1,3,8,16,8,6,2,0,0.042478
1,24,1,2,1,192,4,0,0.048649
0,2,48,3,2,4,16,0,0.678676
0,2,96,2,1,16,6,0,0.613752
0,24,6,2,2,16,4,0,0.639279
0,6,4,4,48,8,1,0,0.639716
1,1,32,18,32,1,2,0,0.042894
0,1,48,8,1,6,16,0,0.60818
1,64,3,2,48,1,2,0,0.042675
1,4,16,3,2,24,4,0,0.042546
1,3,192,1,16,2,2,0,0.042838
0,48,4,3,64,1,1,0,0.610176
1,1,1,192,4,12,4,0,0.042975
1,8,12,1,12,8,4,0,0.044842
1,24,1,2,48,4,4,0,0.048733
1,24,2,1,16,2,24,0,0.049191
0,4,9,1,8,128,1,0,0.625924
1,64,1,1,2,96,3,0,0.046343
1,8,6,12,16,1,4,0,0.042903
0,6,48,4,8,4,1,0,0.505429
1,6,2,8,3,128,1,0,0.045136
1,4,12,2,64,3,2,0,0.044743
1,16,8,9,1,16,2,0,0.050825
1,16,3,4,32,3,2,0,0.043003
1,4,4,8,2,4,36,0,0.044482
1,96,12,1,16,2,1,0,0.050989
1,4,18,1,32,16,1,0,0.046718
1,6,32,1,2,12,8,0,0.042997
1,8,1,16,16,1,18,0,0.044304
1,1,96,2,16,2,6,0,0.043096
1,2,1,288,2,32,1,0,0.042766
1,2,1,576,1,8,4,0,0.050732
0,1,6,64,8,1,12,0,0.637513
1,6,2,8,2,16,12,0,0.044898
1,3,8,2,768,1,1,0,0.048653
0,2,12,12,128,1,1,0,0.609725
0,1,12,4,3,32,8,0,0.657675
0,576,1,2,1,8,4,0,0.497123
1,96,2,1,3,4,16,0,0.042822
1,48,2,3,1,128,1,0,0.042834
1,48,8,1,4,4,6,0,0.042551
1,1,16,12,12,8,2,0,0.042833
1,3,3,8,32,1,16,0,0.046902
1,6,48,4,2,8,2,0,0.05097
1,6,16,4,8,3,4,0,0.042773
0,12,2,2,6,64,2,0,0.669068
1,96,1,1,1,192,2,0,0.044702
1,16,6,6,2,2,16,0,0.04293
1,8,6,6,2,4,16,0,0.042508
1,6,16,2,6,2,16,0,0.042735
1,24,1,24,2,8,4,0,0.043086
1,2,4,8,1,144,4,0,0.046024
1,8,4,2,24,8,3,0,0.045918
1,8,2,12,32,3,2,0,0.042942
1,4,1,12,8,2,48,0,0.04859
1,16,12,1,16,1,12,0,0.04244
1,1,64,18,8,2,2,0,0.050994
1,18,8,8,4,4,2,0,0.050631
1,2,1,288,1,8,8,0,0.042747
1,8,2,3,48,8,2,0,0.049193
1,1,18,32,4,16,1,0,0.042948
1,3,6,16,8,2,8,0,0.042932
1,48,1,4,2,48,2,0,0.042832
1,144,2,1,16,2,4,0,0.042906
1,36,2,8,2,8,4,0,0.042798
1,128,1,1,9,4,8,0,0.044644
0,16,1,8,12,2,12,0,0.680271
0,48,12,1,4,1,16,0,0.585685
0,48,3,8,8,4,1,0,0.481209
1,2,1,64,24,1,12,0,0.044554
1,1,16,4,16,12,3,0,0.046611
1,6,8,24,1,8,4,0,0.050908
1,96,2,3,64,1,1,0,0.043217
1,1,96,1,24,4,4,0,0.044945
1,96,1,2,1,3,64,0,0.042709
1,2,16,18,1,16,4,0,0.042701
1,1,1152,1,1,16,2,0,0.050704
1,4,32,1,72,1,4,0,0.044506
1,4,12,1,6,64,2,0,0.048889
1,3,96,1,4,2,16,0,0.042608
1,1,96,2,1,96,2,0,0.042849
1,8,3,2,24,8,4,0,0.04872
1,96,2,1,24,1,8,0,0.042861
1,4,6,8,32,2,3,0,0.042582
1,48,1,8,1,6,16,0,0.042922
1,1,16,8,6,1,48,0,0.044817
0,2,4,12,8,8,6,0,0.634502
0,96,3,1,8,1,16,0,0.620996
1,2,2,36,1,128,2,0,0.042851
1,4,3,4,8,12,8,0,0.049038
1,3,32,6,16,1,4,0,0.042883
1,6,1,16,128,3,1,0,0.04501
1,6,3,8,2,4,32,0,0.043118
1,8,8,2,6,2,24,0,0.044506
1,1,64,1,16,6,6,0,0.04631
1,3,16,8,4,3,8,0,0.042805
1,2,8,4,24,6,4,0,0.046275
1,2,2,16,12,16,3,0,0.046021
0,9,16,2,16,8,1,0,0.625173
1,9,4,1,2,16,32,0,0.050357
1,4,8,3,2,8,24,0,0.044875
1,4,24,1,24,1,16,0,0.045057
1,4,1,16,6,32,3,0,0.0465
1,6,6,1,1,128,8,0,0.51777
1,12,32,1,8,12,1,0,0.042762
1,1,48,2,64,2,3,0,0.044874
1,1,4,12,8,4,24,0,0.048864
1,6,8,24,2,2,8,0,0.051
1,36,16,2,16,1,2,0,0.050783
0,2,32,3,8,8,3,0,0.659823
1,2,1,96,4,1,48,0,0.042822
1,1,128,3,6,1,16,0,0.04231
1,128,1,1,3,24,4,0,0.044737
1,64,2,1,16,2,9,0,0.044778
1,16,1,6,8,12,4,0,0.045075
1,16,2,12,6,16,1,0,0.042504
1,16,1,24,48,2,1,0,0.04256
1,36,1,1,1,16,64,0,0.04979
1,9,32,1,1,128,1,0,0.042535
1,4,3,24,8,16,1,0,0.043076
1,12,1,8,96,4,1,0,0.045062
1,12,8,4,1,96,1,0,0.042787
1,4,1,12,8,4,24,0,0.048613
1,1,2,32,96,3,2,0,0.045735
1,1,48,8,2,1,48,0,0.042624
1,16,12,6,1,32,1,0,0.050335
1,16,12,1,4,1,48,0,0.042788
1,24,1,2,2,8,48,0,0.048575
1,8,16,1,32,1,9,0,0.044201
1,8,6,1,128,6,1,0,0.0485
1,2,144,1,16,1,8,0,0.042587
1,32,1,18,2,8,4,0,0.042547
1,1,8,6,1,16,48,0,0.048557
1,2,4,9,64,4,2,0,0.046468
0,3,32,3,1,8,16,0,0.60298
0,6,8,4,4,24,2,0,0.658192
0,6,8,24,8,1,4,0,0.472476
1,8,1,12,2,96,2,0,0.044662
1,2,8,6,8,16,3,0,0.044813
0,16,4,3,2,8,12,0,0.664109
1,1,192,1,48,4,1,0,0.042558
1,2,24,1,4,64,3,0,0.048885
1,72,2,4,64,1,1,0,0.042944
0,12,8,4,24,2,2,0,0.654192
1,1,2,48,6,2,32,0,0.04473
1,12,4,4,4,6,8,0,0.042612
0,1,6,16,64,2,3,0,0.660234
1,6,2,16,24,1,8,0,0.043013
1,2,6,6,8,2,32,0,0.046879
1,1,12,4,2,8,48,0,0.048783
1,12,2,12,8,8,2,0,0.042875
1,1,64,3,8,6,4,0,0.042542
1,12,2,4,64,3,2,0,0.044779
1,3,4,48,2,1,32,0,0.042931
1,3,3,8,8,32,2,0,0.046731
1,1,3,64,4,8,6,0,0.042693
1,4,24,4,6,2,8,0,0.042519
1,4,8,2,6,48,2,0,0.045966
1,1,12,16,8,6,4,0,0.042508
1,2,8,3,8,48,2,0,0.048764
1,1,12,12,2,64,2,0,0.043154
1,2,9,2,32,4,8,0,0.050411
1,1,1,48,2,128,3,0,0.048537
1,16,6,3,32,1,4,0,0.042748
1,2,72,8,8,4,1,0,0.051096
1,1,96,2,6,1,32,0,0.042785
0,192,1,3,2,32,1,0,0.590359
1,9,2,64,1,8,4,0,0.050525
1,8,36,4,8,1,4,0,0.050928
1,2,36,2,2,64,2,0,0.043227
1,3,48,8,2,2,8,0,0.050586
1,6,24,4,8,8,1,0,0.042772
1,3,1,32,6,2,32,0,0.044581
1,3,8,3,2,32,8,0,0.046606
0,36,4,2,1,16,8,0,0.643622
1,4,24,2,96,2,1,0,0.042765
1,32,1,3,64,6,1,0,0.044996
1,8,18,1,1,16,16,0,0.509766
1,128,1,1,2,18,8,0,0.044542
1,16,1,36,4,4,4,0,0.042801
1,6,1,32,1,24,8,0,0.042499
1,12,6,8,2,4,8,0,0.042744
1,3,1,64,3,4,16,0,0.042752
1,48,4,2,1,2,48,0,0.042732
1,8,3,6,16,16,1,0,0.043139
0,24,4,4,2,1,48,0,0.631811
1,32,6,2,4,8,3,0,0.042406
0,1,144,2,128,1,1,0,0.587429
1,8,16,1,3,32,3,0,0.044442
1,6,8,4,8,3,8,0,0.042356
1,6,4,4,16,1,24,0,0.045214
1,8,3,16,2,8,6,0,0.04259
1,1,6,64,16,1,6,0,0.042745
1,2,2,16,36,4,4,0,0.046504
1,6,8,3,4,32,2,0,0.043051
0,8,4,2,9,2,32,0,0.672327
1,8,3,3,256,2,1,0,0.04651
1,16,12,3,4,8,2,0,0.042517
1,4,3,8,8,12,4,0,0.045112
1,4,8,3,1,12,32,0,0.045128
1,1,288,2,4,2,8,0,0.042903
0,18,1,4,4,64,2,0,0.676858
1,2,48,1,1,192,2,0,0.06945
1,8,2,18,16,1,8,0,0.042586
0,24,4,1,2,16,12,0,0.701818
1,2,36,8,1,64,1,0,0.042949
1,2,4,6,3,4,64,0,0.048477
1,9,128,1,16,2,1,0,0.050796
1,8,2,12,2,48,2,0,0.042504
1,24,2,1,16,4,12,0,0.048952
1,144,8,1,2,1,16,0,0.050522
1,64,1,3,3,64,1,0,0.042914
1,2,16,2,48,6,2,0,0.046241
1,12,2,2,3,128,2,0,0.048669
1,144,2,1,8,2,8,0,0.042563
1,4,6,8,2,3,32,0,0.0426
0,12,1,6,2,64,4,0,0.692768
0,18,1,4,32,8,2,0,0.708718
1,4,12,4,24,4,2,0,0.042814
1,2,9,2,2,64,8,0,0.050193
0,1,1,64,24,1,24,0,0.632854
1,6,8,2,12,8,4,0,0.044843
1,1,8,9,32,16,1,0,0.046873
1,2,12,3,1,512,1,0,0.046404
1,8,36,1,2,8,8,0,0.043209
0,4,3,3,128,8,1,0,0.652237
0,6,4,4,24,1,16,0,0.621523
1,6,24,4,4,2,8,0,0.042768
1,2,288,1,8,4,2,0,0.042704
1,24,6,2,2,64,1,0,0.042488
1,2,12,8,6,8,4,0,0.042643
1,16,8,1,6,8,6,0,0.044497
1,72,1,1,4,8,16,0,0.046922
1,1,8,6,4,12,16,0,0.048562
0,4,1,48,32,1,6,0,0.615063
0,4,12,2,24,2,8,0,0.653115
1,8,36,1,16,4,2,0,0.042732
1,4,2,6,32,24,1,0,0.048701
1,6,1,64,8,6,2,0,0.04275
1,18,8,8,1,2,16,0,0.050964
1,32,1,6,3,2,32,0,0.042933
1,6,3,8,8,32,1,0,0.043254
1,24,2,6,32,1,4,0,0.042529
1,8,1,12,1,16,24,0,0.045211
1,72,4,4,2,4,4,0,0.050283
1,16,4,3,1,96,2,0,0.042746
1,1,6,16,3,4,32,0,0.044851
1,3,96,2,1,2,32,0,0.04303
1,4,16,2,4,72,1,0,0.04494
1,2,6,24,2,8,8,0,0.042568
1,48,1,6,4,16,2,0,0.043098
1,4,18,16,2,16,1,0,0.050762
1,192,1,1,2,24,4,0,0.042895
1,4,8,2,16,12,3,0,0.046237
1,4,48,3,1,2,32,0,0.042821
1,4,96,1,1,32,3,0,0.079976
0,1,96,2,2,16,6,0,0.661605
1,4,1,12,4,24,8,0,0.04845
1,32,6,2,3,32,1,0,0.042657
1,6,4,2,16,16,3,0,0.048559
1,4,24,1,4,96,1,0,0.04525
0,2,4,6,24,1,32,0,0.635902
1,3,16,2,4,6,16,0,0.045214
1,1,36,2,32,1,16,0,0.046913
1,1,1,48,384,1,2,0,0.048824
0,3,24,1,8,1,64,0,0.61082
1,2,12,3,8,16,4,0,0.046558
1,24,4,2,32,2,3,0,0.042736
1,48,1,2,2,4,48,0,0.045082
1,4,12,12,16,4,1,0,0.042702
1,4,2,16,8,1,36,0,0.044559
1,32,9,1,16,8,1,0,0.043082
1,4,8,3,6,1,64,0,0.045191
1,6,4,3,2,16,16,0,0.04634
1,2,3,16,128,3,1,0,0.044832
1,3,4,32,1,6,16,0,0.042442
1,8,8,6,3,8,4,0,0.042957
1,36,1,1,2,64,8,0,0.050711
1,1,8,24,4,1,48,0,0.043146
1,64,1,3,2,6,16,0,0.042859
1,36,8,4,2,1,16,0,0.050986
1,32,3,2,2,3,32,0,0.042808
1,1,8,8,9,2,32,0,0.046824
1,4,1,96,2,16,3,0,0.042741
1,3,1,24,16,8,4,0,0.046914
1,24,3,1,1,32,16,0,0.454688
1,32,4,3,4,6,4,0,0.042752
1,1,1,72,4,16,8,0,0.046606
1,1,48,4,4,8,6,0,0.042904
1,12,8,4,4,12,2,0,0.042645
1,2,12,3,4,128,1,0,0.047075
1,1,72,8,1,2,32,0,0.042777
1,1,3,32,6,4,16,0,0.044993
1,4,2,48,4,2,12,0,0.042816
1,12,48,1,8,8,1,0,0.042993
1,4,6,8,1,24,8,0,0.042945
1,18,2,8,8,16,1,0,0.042902
1,12,6,4,4,32,1,0,0.04306
1,48,24,1,16,1,2,0,0.050495
1,1,24,8,16,1,12,0,0.042737
1,16,2,3,16,2,12,0,0.044522
1,1,12,3,1,16,64,0,0.05038
1,3,64,1,4,8,6,0,0.042737
1,2,6,24,1,4,32,0,0.042761
1,1,1,36,128,1,8,0,0.050298
1,16,6,2,4,12,4,0,0.04297
1,6,6,1,1,256,4,0,0.306826
1,8,3,2,6,16,8,0,0.049028
1,6,1,8,16,48,1,0,0.048559
1,1,24,4,8,6,8,0,0.045489
1,4,1,144,1,2,32,0,0.042936
1,32,6,1,1,48,4,0,0.128341
1,1,32,9,8,2,8,0,0.042772
1,2,12,4,12,32,1,0,0.044917
1,2,1,48,1,48,8,0,0.045298
1,16,1,4,8,36,2,0,0.046852
1,8,4,3,96,4,1,0,0.044998
1,1,48,3,1,256,1,0,0.043075
1,1,2,96,192,1,1,0,0.042696
1,3,16,8,2,16,3,0,0.042749
1,2,4,8,3,192,1,0,0.046186
1,1,8,48,3,4,8,0,0.04268
1,1,3,48,2,64,2,0,0.043224
1,3,2,16,8,1,48,0,0.044872
1,9,4,1,1024,1,1,0,0.049981
1,4,1,24,12,2,16,0,0.044917
1,2,4,24,6,8,4,0,0.042914
1,3,12,2,4,64,2,0,0.046653
1,4,4,4,3,96,2,0,0.046435
1,6,32,3,16,2,2,0,0.042814
1,2,4,18,1,4,64,0,0.043362
1,12,4,2,6,1,64,0,0.04479
1,4,2,8,18,4,8,0,0.046027
1,4,2,36,64,2,1,0,0.042512
1,2,12,8,24,2,4,0,0.042608
1,9,4,4,8,2,16,0,0.04348
1,3,12,1,2,256,2,0,0.050275
1,9,4,2,64,2,4,0,0.046351
1,1,96,1,48,8,1,0,0.044964
1,1,32,2,3,12,16,0,0.046123
1,16,12,2,4,6,4,0,0.042838
1,72,1,4,4,16,2,0,0.043329
1,6,4,48,16,2,1,0,0.050184
1,24,4,6,8,4,2,0,0.042927
1,4,12,3,4,32,2,0,0.043108
1,6,32,1,8,4,6,0,0.042673
1,3,32,2,3,4,16,0,0.042681
1,8,8,1,8,18,4,0,0.046547
1,2,32,2,36,2,4,0,0.04453
1,16,1,8,9,32,1,0,0.044769
1,3,4,4,6,64,2,0,0.048563
1,12,6,4,1,4,32,0,0.04316
1,3,16,2,1,48,8,0,0.044892
1,1,8,16,16,1,18,0,0.044345
1,2,12,8,1,24,8,0,0.042769
1,2,8,12,48,2,2,0,0.042652
1,8,8,3,6,2,16,0,0.042989
1,24,1,8,1,24,8,0,0.043364
1,2,2,24,2,8,24,0,0.045768
1,4,1,16,144,4,1,0,0.04656
1,128,1,1,3,12,8,0,0.044303
1,6,6,2,4,4,32,0,0.047282
1,1,16,8,4,4,18,0,0.044722
1,2,8,3,24,4,8,0,0.049044
1,4,12,1,16,8,6,0,0.048684
1,12,4,3,2,32,4,0,0.043485
1,32,2,1,12,12,4,0,0.046151
1,3,384,1,4,8,1,0,0.051004
1,1,48,2,192,1,2,0,0.044973
1,2,2,9,1,32,32,0,0.050577
1,3,8,2,6,2,64,0,0.0486
1,6,1,16,3,64,2,0,0.04533
1,1,32,2,16,36,1,0,0.046036
1,6,2,4,48,1,16,0,0.048698
1,3,1,24,2,16,16,0,0.046855
1,1,3,48,64,4,1,0,0.043048
1,1,48,3,1,32,8,0,0.043113
1,1,1,48,8,2,48,0,0.048586
1,16,4,3,24,4,2,0,0.042483
1,1,6,64,8,6,2,0,0.042983
1,24,8,1,2,2,48,0,0.042819
1,12,16,3,4,8,2,0,0.042764
1,1,8,144,2,2,8,0,0.050595
1,36,16,1,2,16,2,0,0.042794
1,8,1,8,18,32,1,0,0.046071
1,12,3,1,4,16,16,0,0.049806
1,2,2,18,64,8,1,0,0.046549
0,6,24,2,16,2,4,0,0.6645
1,8,12,1,12,2,16,0,0.045071
1,48,2,1,4,4,24,0,0.04501
1,2,2,9,4,128,2,0,0.050074
1,1,192,1,12,4,4,0,0.042699
0,1,16,4,1,12,48,0,0.616668
0,4,1,32,96,3,1,0,0.603995
1,2,9,32,2,16,2,0,0.042628
0,128,1,1,16,18,1,0,0.599854
0,4,8,12,12,4,2,0,0.645514
0,4,1,96,24,2,2,0,0.678265
0,3,6,64,2,1,16,0,0.489091
0,8,18,2,4,4,8,0,0.628732
0,12,4,1,12,32,2,0,0.699699
1,12,4,1,2,16,24,0,0.048624
1,16,9,1,16,16,1,0,0.043262
1,6,24,4,1,16,4,0,0.042721
1,6,1,16,3,128,1,0,0.044964
0,1,6,32,1,64,3,0,0.619372
0,1,576,1,4,4,4,0,0.560919
1,8,4,4,96,1,3,0,0.044239
1,4,16,3,4,24,2,0,0.042548
0,2,8,3,12,8,8,0,0.664725
1,36,2,4,4,8,4,0,0.042823
0,16,4,1,2,8,36,0,0.696315
0,8,16,3,1,3,32,0,0.631437
1,1,64,1,4,6,24,0,0.046093
1,6,8,8,4,24,1,0,0.042424
1,6,2,32,1,3,32,0,0.042441
1,384,1,1,1,2,48,0,0.042492
1,1,9,64,16,1,4,0,0.042731
1,16,2,2,36,16,1,0,0.046241
1,1,12,8,16,1,24,0,0.045075
1,2,64,1,8,1,36,0,0.044871
1,3,4,4,48,1,16,0,0.048687
0,16,4,6,24,4,1,0,0.6004
0,16,1,36,32,1,2,0,0.602941
1,96,4,3,8,1,4,0,0.051089
1,32,2,1,32,1,18,0,0.046273
1,12,2,3,1,8,64,0,0.046761
1,1,24,16,4,8,3,0,0.042931
1,3,16,2,6,8,8,0,0.044764
1,8,6,8,16,1,6,0,0.042407
1,18,1,8,32,4,2,0,0.043267
1,24,48,1,2,16,1,0,0.050943
1,1,24,2,64,1,12,0,0.048915
1,8,72,1,8,4,2,0,0.043004
1,3,32,1,2,48,4,0,0.044857
1,3,128,1,2,48,1,0,0.042385
1,1,2,144,16,4,2,0,0.042873
1,1,2,144,64,1,2,0,0.043001
1,18,1,8,64,1,4,0,0.04307
1,2,6,4,256,1,3,0,0.048702
1,8,6,4,2,12,8,0,0.043126
1,128,1,1,1,24,12,0,0.044431
1,2,3,16,2,32,6,0,0.044989
1,1,72,16,1,16,2,0,0.050739
1,4,96,1,1,3,32,0,0.137345
1,12,4,1,2,384,1,0,0.048449
1,32,6,6,2,8,2,0,0.050996
1,12,4,12,4,1,16,0,0.042921
1,48,2,1,2,24,8,0,0.044832
1,2,9,4,512,1,1,0,0.046886
1,8,24,3,2,2,16,0,0.042675
1,8,2,4,12,4,12,0,0.046037
1,3,1,16,64,4,3,0,0.049156
0,48,1,4,24,8,1,0,0.620794
0,4,48,1,3,4,16,0,0.69182
1,3,48,1,256,1,1,0,0.043084
1,16,1,9,4,1,64,0,0.043118
1,1,8,12,4,32,3,0,0.045212
1,8,6,8,3,8,4,0,0.04278
1,4,4,8,16,18,1,0,0.044311
1,2,8,6,2,64,3,0,0.044911
1,2,2,32,12,4,6,0,0.044444
1,1,16,12,12,1,16,0,0.043003
1,8,1,48,3,1,32,0,0.042617
0,2,1,36,32,1,16,0,0.632218
1,4,3,12,4,32,2,0,0.042932
1,12,32,3,1,4,8,0,0.050044
1,8,16,1,16,18,1,0,0.044184
1,32,3,3,4,4,8,0,0.042712
1,3,12,8,4,8,4,0,0.042824
0,1152,1,1,4,4,2,0,0.502353
1,4,4,8,4,8,9,0,0.044195
0,2,1,64,24,2,6,0,0.695059
0,24,16,3,1,8,4,0,0.499465
1,16,2,2,12,24,2,0,0.046276
1,8,1,16,16,9,2,0,0.044837
1,1,4,48,1,32,6,0,0.042854
1,4,8,4,6,16,3,0,0.044587
1,128,9,1,1,32,1,0,0.050542
1,4,6,6,4,4,16,0,0.04319
1,1,4,32,9,32,1,0,0.044412
1,4,12,3,16,16,1,0,0.043291
1,3,3,16,64,2,2,0,0.043461
1,4,8,4,2,12,12,0,0.044362
1,6,4,8,1,6,32,0,0.042835
1,2,4,48,12,4,2,0,0.04251
1,4,4,3,48,4,4,0,0.048687
1,6,8,8,1,4,24,0,0.042572
1,72,2,1,1,4,64,0,0.18364
1,48,1,3,2,64,2,0,0.042935
0,6,4,4,8,24,2,0,0.676228
1,4,4,4,3,32,6,0,0.046074
1,2,8,3,8,24,4,0,0.048611
1,2,3,12,8,32,2,0,0.046701
1,64,3,1,1,192,1,0,0.042742
1,6,16,1,64,3,2,0,0.045203
1,1,6,48,2,32,2,0,0.042828
1,2,18,1,1,16,64,0,0.600906
1,4,8,4,9,8,4,0,0.044573
1,9,64,2,4,4,2,0,0.050645
0,4,4,4,48,12,1,0,0.622121
0,4,2,6,96,1,8,0,0.65414
1,12,2,3,4,16,8,0,0.046578
1,4,8,12,4,4,6,0,0.04273
1,16,2,12,4,12,2,0,0.042691
1,24,2,2,8,16,3,0,0.045058
1,144,1,2,2,4,16,0,0.043056
1,12,2,24,16,2,2,0,0.042724
0,8,6,2,32,4,3,0,0.666285
1,1,128,1,4,6,12,0,0.044494
1,6,3,4,16,2,16,0,0.046718
1,1,12,4,12,8,8,0,0.048987
1,9,32,1,4,4,8,0,0.043134
1,3,48,4,4,1,16,0,0.043
0,2,18,4,4,8,8,0,0.663139
0,4,2,72,8,4,2,0,0.626188
1,2,24,1,256,3,1,0,0.048701
1,2,12,4,32,1,12,0,0.04442
1,2,16,9,2,8,8,0,0.042385
0,1,36,16,2,1,32,0,0.607842
1,1,8,72,1,16,4,0,0.043058
1,4,8,18,8,4,2,0,0.042839
1,32,2,18,2,1,16,0,0.050661
0,9,4,8,4,2,16,0,0.665208
1,2,8,12,16,4,3,0,0.042921
0,4,1,36,1,64,4,0,0.652984
0,8,12,1,12,8,4,0,0.696287
0,1,6,16,8,1,48,0,0.635495
1,2,8,6,2,6,32,0,0.04541
0,384,1,1,32,1,3,0,0.614607
0,16,12,2,2,1,48,0,0.638372
0,64,1,1,1,48,12,0,0.608537
1,1,384,3,1,8,4,0,0.050515
1,16,1,3,24,32,1,0,0.048521
0,64,2,9,4,8,1,0,0.504109
0,8,1,12,48,1,8,0,0.587231
1,2,2,24,16,3,8,0,0.044936
