Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
1,32,3,1,16,6,1,1,98.81
0,3,3,1,256,1,4,1,36.14
0,3,3,1,256,1,4,0,19.15
0,4,2,4,16,1,18,1,59.98
0,2,12,4,2,6,8,1,59.34
0,16,2,1,1,36,8,0,57.12
1,3,3,1,256,1,4,0,31.84
0,1,3,16,24,2,4,0,58.79
0,4,2,2,96,6,1,0,34.48
1,12,1,1,16,1,48,1,79.59
1,96,3,1,2,4,4,1,99.53
1,1,24,6,2,8,4,1,99.48
0,8,3,12,1,2,16,0,55.11
0,2,48,3,4,2,4,0,55.86
0,1,3,96,1,8,4,0,55.36
0,1,8,3,2,12,16,0,50.48
0,8,4,1,3,48,2,1,59.37
0,1,4,6,16,1,24,0,49.58
0,6,3,16,1,8,4,0,55.71
0,1,4,4,72,2,4,0,34.01
0,9,1,1,1,256,4,0,19.39
0,4,4,3,48,2,2,0,58.17
0,2,3,8,32,6,1,0,58.5
0,1,1,12,48,2,8,0,25.97
0,12,3,8,2,2,8,0,55.57
0,3,24,1,1,32,4,0,56.76
0,6,1,2,768,1,1,0,25.64
0,3,2,2,48,8,2,0,25.71
0,3,6,1,4,8,16,0,37.82
0,1,4,4,8,18,4,1,60.76
0,2,4,3,8,16,3,0,50.23
0,16,18,1,1,4,8,0,54.55
0,16,1,1,1,24,24,0,34.38
0,8,1,6,4,6,8,0,57.63
0,24,1,1,8,12,4,0,49.83
0,2,16,3,1,12,8,0,57.44
0,4,6,1,2,16,12,1,59.33
0,6,2,1,8,6,16,0,25.37
1,2,8,2,72,4,1,1,94.69
0,2,16,1,1,16,18,0,57.91
1,3,2,2,12,64,1,1,79.6
0,2,4,4,6,12,4,0,59.74
0,3,8,4,6,8,2,0,58.41
0,1,24,2,4,4,12,0,58.66
0,1,24,1,1,12,32,0,50.88
0,12,1,3,8,4,8,0,56.93
0,1,2,144,8,4,1,0,55.57
0,3,4,3,2,16,8,0,59.14
0,2,6,6,4,1,32,0,57.86
0,6,1,12,1,2,64,0,57.11
0,6,4,3,1,32,4,0,58.08
0,8,1,3,1,96,4,0,49.67
0,1,24,6,1,1,64,0,57.9
0,2,18,1,256,1,1,0,58.28
0,12,3,1,16,2,8,0,58.58
0,8,6,6,16,2,1,0,55.73
0,1,24,2,1,192,1,0,57.75
0,16,1,6,2,24,2,0,56.92
0,3,4,8,12,4,2,0,57.68
0,1,2,36,4,2,16,0,58.9
0,16,1,2,8,36,1,0,59.88
0,8,1,4,9,8,4,0,58.0
0,144,1,1,2,16,2,0,57.01
0,3,8,2,6,2,16,0,58.14
1,4,9,4,2,4,8,0,97.14
0,16,2,1,9,4,8,0,58.06
0,2,4,6,2,48,2,0,58.19
0,2,2,4,16,4,9,0,33.86
1,1,2,8,16,36,1,0,56.37
0,4,2,3,4,96,1,1,60.32
0,2,8,6,3,4,8,0,53.26
0,4,3,2,8,1,48,0,49.77
0,4,4,2,9,32,1,0,58.75
0,3,1,16,8,12,2,0,58.29
0,1,1,9,16,2,32,0,18.94
0,12,1,6,1,4,32,0,56.74
0,1,1,9,16,2,32,1,35.88
0,1,4,4,24,3,8,0,34.45
0,2,2,9,4,4,16,0,58.33
0,1,2,8,192,1,3,0,33.67
1,2,12,2,1,8,24,1,96.92
1,4,2,9,8,4,4,0,95.39
0,3,2,4,1,384,1,0,50.65
0,8,1,3,1,32,12,0,48.78
0,2,1,8,4,144,1,0,33.89
0,3,4,1,192,2,2,0,25.5
0,1,6,6,1,16,16,0,58.36
0,12,4,2,1,12,8,0,57.87
0,1,144,2,4,1,8,0,54.84
1,1,1,9,16,2,32,0,31.75
0,8,2,6,6,1,16,0,58.28
0,8,6,3,32,1,2,0,57.02
0,32,3,1,24,2,2,0,57.8
0,8,3,2,4,48,1,1,59.81
0,16,1,2,4,9,8,0,57.89
0,1,4,4,144,2,2,0,34.02
0,1,1,16,1,144,4,0,33.12
0,9,2,1,2,256,1,0,37.04
0,3,2,4,2,6,32,0,50.74
0,4,9,2,1,64,2,0,58.28
0,1,1,144,1,2,32,0,55.97
0,2,9,4,16,1,8,0,57.99
0,12,24,1,2,1,16,0,55.42
0,3,4,8,3,4,8,0,57.14
0,1,8,12,2,24,2,0,56.67
0,6,8,2,1,32,3,0,58.24
0,8,1,9,128,1,1,0,58.35
0,2,2,6,3,8,16,1,60.43
0,4,2,2,6,2,48,0,33.79
0,36,2,2,4,2,8,0,58.13
0,2,12,3,32,4,1,0,58.28
1,12,2,6,4,8,2,0,97.02
0,8,9,4,1,4,8,0,55.39
0,16,1,1,8,36,2,0,33.74
0,3,12,2,8,4,4,1,59.5
0,3,3,4,4,2,32,0,58.69
0,2,1,16,32,3,3,0,57.73
0,3,6,1,16,4,8,0,37.12
0,2,4,6,16,4,3,0,58.16
0,1,3,8,2,4,48,0,51.14
0,1,1,12,8,96,1,0,25.03
0,2,16,3,12,2,4,0,57.94
0,12,3,1,128,2,1,0,57.25
0,16,1,2,24,6,2,0,55.79
0,8,2,6,12,8,1,0,57.8
0,1,4,9,32,2,4,0,58.78
0,3,16,1,8,12,2,0,57.48
0,4,24,1,3,8,4,0,58.65
0,2,1,6,12,32,2,0,25.59
0,2,1,6,4,8,24,0,25.66
0,3,8,1,4,24,4,0,50.28
0,1,4,3,8,32,3,1,48.54
0,4,2,6,1,8,24,0,58.86
0,1,6,4,3,32,4,0,50.52
0,2,1,72,2,32,1,0,57.32
0,2,6,3,8,2,16,0,58.88
0,48,1,1,24,8,1,0,58.23
0,2,8,2,18,1,16,0,59.81
0,4,1,8,16,2,9,0,58.28
1,6,1,12,8,2,8,1,96.97
0,3,2,2,256,1,3,1,48.87
0,1,8,3,48,4,2,0,50.98
0,2,2,9,8,4,8,0,58.23
1,1,1,9,16,2,32,1,59.67
0,2,6,2,4,32,3,0,50.64
0,24,1,2,4,1,48,1,59.93
0,2,4,4,6,2,24,0,58.65
0,2,3,12,2,32,2,0,58.54
0,1,4,4,3,48,4,0,34.49
0,1,1,24,6,32,2,0,50.33
0,1,16,6,48,2,1,0,58.17
0,2,4,6,4,1,48,0,57.33
0,72,2,2,1,1,32,1,57.07
0,2,4,3,32,2,6,0,50.68
0,6,1,2,4,192,1,0,25.76
0,2,24,1,3,64,1,0,57.63
0,1,48,1,2,24,4,0,58.23
0,1,2,48,8,2,6,0,58.1
0,2,4,18,2,4,8,1,58.78
0,4,3,8,8,3,4,0,58.32
0,9,4,1,8,1,32,1,59.12
0,32,1,9,4,2,4,0,55.06
0,24,3,1,1,128,1,0,58.19
0,2,8,1,64,3,3,0,33.72
1,4,6,4,1,32,3,1,98.81
1,2,9,16,1,1,32,1,99.53
0,3,4,3,1,16,16,1,59.7
0,6,4,1,2,16,12,0,49.67
0,8,1,2,24,12,2,0,34.01
0,12,3,4,2,8,4,0,57.0
1,4,6,1,24,2,8,1,88.78
0,2,8,2,2,24,6,0,59.85
0,4,4,18,2,2,8,1,57.25
0,2,2,72,4,4,2,1,56.71
0,4,4,2,3,48,2,1,59.57
1,2,1,6,96,8,1,1,79.51
1,3,24,1,8,8,2,1,96.9
0,3,6,4,1,32,4,0,57.45
0,6,1,2,32,6,4,0,25.97
0,2,2,3,32,24,1,0,26.06
1,8,3,2,4,1,48,0,95.8
0,1,48,2,4,3,8,0,58.18
0,8,3,4,4,6,4,0,57.43
0,9,8,4,4,1,8,1,55.36
0,3,2,2,384,2,1,0,25.7
0,18,4,4,8,4,1,0,54.71
1,3,2,4,24,1,16,1,88.97
1,4,2,3,2,192,1,1,88.62
0,2,4,2,48,4,3,0,31.12
0,3,1,6,128,1,4,0,34.9
0,3,2,4,6,64,1,0,45.25
0,2,18,2,4,2,16,0,52.77
0,1,2,12,128,3,1,0,50.72
1,2,18,4,4,2,8,1,99.39
0,2,2,3,32,6,4,0,25.62
0,6,3,1,256,2,1,0,37.09
0,2,1,9,4,128,1,0,38.24
0,1,48,2,32,3,1,0,58.1
0,4,1,8,24,4,3,0,58.33
