Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  12,  4,  4,  16,  3, 0,0.324528
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  4,  3,  64,  4,  4, 0,0.331842
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  2,  8,  48,  2,  6, 0,0.32856
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  6,  4,  2,  96,  1, 0,0.323564
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 36,  4,  8,  1,  16,  2, 0,0.080431
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  8,  6,  1,  12,  32, 0,0.327011
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  8,  3,  8,  8,  3, 0,0.324323
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 18,  1,  32,  1,  8,  8, 0,0.168836
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  8,  6,  16,  6,  4, 0,0.327974
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 12,  16,  1,  32,  1,  6, 0,0.323665
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1,  144,  8,  16,  1, 0,0.244206
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  36,  4,  64,  2,  1, 0,0.237524
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  24,  2,  16,  4,  4, 0,0.326854
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  36,  8,  1,  2,  64, 0,0.23237
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 6,  8,  2,  8,  16,  3, 0,0.327511
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  9,  2,  16,  2,  32, 0,0.332001
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  3,  8,  3,  16,  16, 0,0.330336
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  16,  6,  4,  6,  8, 0,0.324382
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  8,  48,  2,  2,  24, 0,0.234348
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  1,  8,  2,  12,  24, 0,0.327749
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  2,  64,  1,  96,  1, 0,0.238193
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 18,  16,  1,  16,  1,  8, 0,0.238228
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  64,  2,  24,  6,  2, 0,0.325171
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 6,  32,  1,  48,  4,  1, 0,0.323332
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 12,  12,  2,  2,  32,  2, 0,0.250467
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 24,  2,  4,  3,  32,  2, 0,0.32471
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  3,  4,  4,  96,  2, 0,0.331449
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  8,  48,  4,  4,  6, 0,0.237581
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 24,  4,  6,  4,  1,  16, 0,0.169336
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  36,  8,  32,  4,  1, 0,0.23534
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  2,  6,  16,  2,  6, 0,0.325105
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  6,  24,  2,  8,  8, 0,0.240789
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 18,  1,  8,  2,  8,  16, 0,0.324554
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  18,  1,  32,  8,  1, 0,0.325262
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  6,  16,  8,  8,  6, 0,0.325792
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 32,  2,  1,  144,  4,  1, 0,0.327501
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 12,  2,  3,  2,  128,  2, 0,0.329939
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  96,  2,  1,  24,  4, 0,0.240435
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  2,  6,  32,  24,  1, 0,0.329294
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1,  96,  16,  1,  12, 0,0.323891
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 24,  1,  4,  2,  16,  12, 0,0.325919
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  24,  2,  12,  64,  1, 0,0.328725
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
