Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,4,20,8,40,2,2,0,0.389735
0,10,4,5,1,16,32,0,0.431424
0,50,4,1,128,1,4,0,0.430225
0,2,400,4,16,1,2,0,0.067176
0,2,25,2,2,32,16,0,0.423951
0,4,100,4,4,2,8,0,0.209353
0,2,1,200,16,1,16,0,0.368659
0,2,10,20,1,128,2,0,0.367942
0,10,1,40,256,1,1,0,0.367053
0,4,1,80,2,80,2,0,0.428917
0,400,1,1,32,2,4,0,0.368288
0,5,8,8,2,5,32,0,0.429481
0,50,1,8,8,1,32,0,0.367568
0,1,80,2,2,20,16,0,0.422237
0,8,2,20,8,4,10,0,0.42893
0,5,20,1,256,4,1,0,0.423062
0,8,10,8,1,16,10,0,0.388137
0,20,2,10,2,8,16,0,0.371621
0,40,40,2,8,4,1,0,0.067573
0,5,80,2,1,64,2,0,0.323857
0,1,128,1,10,40,2,0,0.359462
0,5,2,10,128,1,8,0,0.423073
0,2,5,160,2,1,32,0,0.209265
0,4,32,5,4,40,1,0,0.388231
0,10,5,2,4,4,64,0,0.423699
0,1,640,1,80,1,2,0,0.386678
0,50,32,2,2,16,1,0,0.067583
0,40,5,8,16,4,1,0,0.203008
0,1,64,10,10,16,1,0,0.387533
0,1,5,128,20,1,8,0,0.385964
0,4,16,2,4,50,4,0,0.361061
0,64,2,1,2,8,50,0,0.368565
0,1,5,20,256,1,4,0,0.421952
0,5,40,1,4,16,8,0,0.439691
0,8,200,2,8,1,4,0,0.06726
0,1,50,2,128,4,2,0,0.428722
0,4,2,80,2,2,40,0,0.392057
0,160,2,2,16,10,1,0,0.387154
0,2,20,8,16,10,2,0,0.429062
0,8,4,5,16,4,10,0,0.420848
0,80,1,2,20,1,32,0,0.4203
0,4,10,20,32,1,4,0,0.322183
0,64,10,1,10,16,1,0,0.388498
0,2,10,10,4,32,4,0,0.430296
0,2,80,1,40,8,2,0,0.424089
0,20,2,5,2,4,64,0,0.432973
0,50,32,2,1,8,4,0,0.066779
0,64,10,1,16,1,10,0,0.387742
0,8,5,8,80,1,4,0,0.428846
0,1,16,50,8,4,4,0,0.318058
0,4,40,20,16,1,2,0,0.067357
0,8,2,40,8,2,10,0,0.389594
0,20,5,1,128,4,2,0,0.431215
0,40,1,16,1,40,4,0,0.388844
0,1,2,800,1,32,2,0,0.203287
0,5,4,16,2,16,10,0,0.428799
0,8,4,100,1,4,8,0,0.066754
0,1,40,5,8,1,64,0,0.430656
0,4,200,1,2,16,4,0,0.331606
0,4,10,16,32,5,1,0,0.387904
0,100,2,1,32,16,1,0,0.429996
0,4,8,4,1,200,4,0,0.360972
0,2,10,8,16,8,5,0,0.420372
0,5,4,5,1,64,16,0,0.423584
0,64,5,1,8,4,10,0,0.430249
0,10,5,32,1,64,1,0,0.204374
0,1,1,160,1,16,40,0,0.419334
0,32,20,5,8,4,1,0,0.067352
0,8,10,5,32,8,1,0,0.368127
0,2,2,200,8,2,8,0,0.337156
0,20,5,4,128,1,2,0,0.369123
0,8,4,4,4,8,25,0,0.361063
0,16,1,25,64,4,1,0,0.36772
0,16,10,1,32,20,1,0,0.420194
0,2,4,80,2,5,16,0,0.389129
0,2,4,20,40,1,16,0,0.421143
0,4,4,20,20,1,16,0,0.428799
0,200,1,4,32,1,4,0,0.320446
0,320,1,2,2,20,4,0,0.387987
0,16,1,10,80,2,4,0,0.422487
0,100,2,16,1,2,16,0,0.066923
0,128,25,1,32,1,1,0,0.064545
0,8,4,4,2,8,50,0,0.360653
0,5,20,4,4,32,2,0,0.367979
0,32,2,5,80,4,1,0,0.429293
0,10,32,1,40,4,2,0,0.431101
0,2,10,20,4,8,8,0,0.36788
0,8,1,80,1,5,32,0,0.387809
0,10,2,10,64,2,4,0,0.430892
0,4,4,200,4,8,1,0,0.067332
0,1,10,16,5,128,1,0,0.419302
0,10,2,32,8,5,4,0,0.391721
0,2,64,1,10,2,40,0,0.367489
0,2,2,80,80,1,4,0,0.428463
0,4,25,4,8,8,4,0,0.386324
0,4,20,4,4,5,16,0,0.433316
0,20,40,1,4,4,8,0,0.325123
0,20,1,80,1,64,1,0,0.214609
0,8,8,2,5,5,32,0,0.360726
0,2,8,10,8,8,10,0,0.420838
0,32,2,2,4,100,2,0,0.361722
0,2,4,50,1,16,16,0,0.38561
0,4,100,4,8,2,4,0,0.212105
0,1,40,10,32,1,8,0,0.368067
0,32,2,2,5,32,5,0,0.361585
0,1,5,160,2,8,8,0,0.318856
0,64,25,2,8,4,1,0,0.066914
0,1,2,64,5,16,10,0,0.367645
0,5,8,20,2,32,2,0,0.336239
0,4,5,8,5,8,16,0,0.421528
0,4,25,1,256,2,2,0,0.431377
0,1,10,64,40,2,2,0,0.389493
0,1,80,4,1,320,1,0,0.427683
0,8,2,200,32,1,1,0,0.069024
0,2,2,40,16,1,40,0,0.423789
0,25,2,64,1,1,32,0,0.066345
0,40,8,1,4,10,8,0,0.430224
0,20,2,5,4,32,4,0,0.430577
0,8,20,5,8,16,1,0,0.323046
0,4,4,50,8,4,4,0,0.318782
0,5,5,4,128,8,1,0,0.424178
0,5,20,1,2,256,2,0,0.430592
