Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,8,50,2,2,16,1,0,0.085562
0,2,80,5,16,2,1,0,0.085484
0,10,4,2,20,2,8,0,0.256191
0,2,25,2,1,256,1,0,0.268542
0,100,4,2,4,4,2,0,0.0877
0,5,16,2,2,80,1,0,0.253589
0,10,1,4,8,20,4,0,0.275174
0,1,20,8,20,1,8,0,0.253166
0,1,16,2,400,1,2,0,0.255767
0,2,20,2,16,5,4,0,0.255891
0,10,80,1,8,4,1,0,0.086265
0,10,8,1,5,8,8,0,0.264562
0,1,8,4,25,2,16,0,0.272643
0,1,20,8,5,2,16,0,0.270445
0,10,2,2,4,10,16,0,0.260602
0,16,1,2,50,16,1,0,0.255499
0,160,1,1,4,10,4,0,0.252761
0,10,4,2,2,160,1,0,0.25419
0,4,50,4,32,1,1,0,0.089444
0,4,4,2,20,4,10,0,0.257874
0,2,5,4,1,20,32,0,0.257775
0,4,8,5,2,16,5,0,0.255684
0,5,16,2,8,5,4,0,0.25582
0,4,4,2,50,2,8,0,0.255543
0,1,25,8,1,128,1,0,0.183711
0,4,2,5,40,1,16,0,0.258105
0,2,2,10,160,4,1,0,0.257716
0,2,25,2,4,2,32,0,0.256716
0,1,25,32,1,4,8,0,0.086662
0,4,20,5,2,32,1,0,0.132324
0,50,1,16,2,1,16,0,0.085333
0,5,4,4,8,2,20,0,0.256374
0,10,40,2,2,2,8,0,0.087342
0,1,1,160,2,20,4,0,0.253046
0,10,8,1,10,32,1,0,0.253829
0,2,1,20,20,1,32,0,0.257109
0,1,25,2,8,16,4,0,0.272754
0,25,4,4,64,1,1,0,0.139281
0,5,2,5,1,8,64,0,0.255098
0,5,1,5,256,1,4,0,0.270282
0,20,8,1,1,8,20,0,0.256896
0,1,2,20,40,16,1,0,0.257439
0,2,16,5,4,20,2,0,0.254849
0,1,200,1,4,16,2,0,0.185687
0,5,20,1,2,64,2,0,0.265895
0,5,10,2,1,32,8,0,0.255022
0,10,2,2,5,4,32,0,0.26241
0,1,16,2,5,10,16,0,0.271458
0,20,10,2,16,1,4,0,0.132975
0,1,40,2,80,1,4,0,0.254105
0,1,2,25,128,4,1,0,0.25541
0,10,1,10,1,256,1,0,0.253862
0,8,50,1,4,8,2,0,0.139842
0,1,50,2,64,2,2,0,0.272054
0,2,1,100,16,2,4,0,0.198938
0,1,8,5,32,4,5,0,0.274982
0,1,80,2,40,2,2,0,0.270553
0,16,1,2,2,20,20,0,0.271335
0,80,2,5,1,32,1,0,0.093739
0,2,2,8,4,20,10,0,0.258219
0,2,2,20,64,5,1,0,0.254158
0,1,50,4,1,16,8,0,0.185519
0,80,10,1,16,2,1,0,0.085465
0,1,20,10,2,64,1,0,0.18349
0,1,20,4,4,16,5,0,0.270453
0,80,10,1,4,1,8,0,0.08599
0,160,1,1,1,5,32,0,0.253004
0,2,2,25,1,16,16,0,0.254905
0,40,4,1,2,16,5,0,0.264248
0,1,5,8,10,16,4,0,0.27447
0,1,100,4,1,2,32,0,0.133752
0,40,5,2,1,8,8,0,0.133129
0,2,80,1,2,40,2,0,0.26443
0,4,20,10,2,2,8,0,0.088052
0,80,1,1,1,80,4,0,0.253279
0,1,4,200,16,2,1,0,0.086688
0,2,2,25,16,2,8,0,0.256507
0,4,8,1,80,5,2,0,0.267215
0,1,10,20,8,16,1,0,0.183758
0,4,1,25,1,128,2,0,0.25429
0,40,2,1,1,20,16,0,0.246656
0,1,25,4,4,16,4,0,0.271111
0,2,25,1,8,8,8,0,0.266705
0,50,2,4,16,4,1,0,0.132975
0,2,4,5,40,1,16,0,0.263418
0,20,2,4,40,4,1,0,0.253283
0,200,1,1,1,2,64,0,0.183822
0,4,1,25,128,1,2,0,0.254763
0,2,1,20,5,32,4,0,0.275151
0,1,80,2,8,4,5,0,0.270428
0,8,1,20,1,40,4,0,0.252679
0,4,1,40,2,4,20,0,0.268327
0,16,5,10,1,2,16,0,0.085587
0,8,4,1,50,8,2,0,0.266842
0,2,4,20,2,80,1,0,0.253843
0,8,50,1,1,1,64,0,0.137172
0,400,2,1,2,2,8,0,0.09175
0,4,4,2,10,4,20,0,0.258528
