Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,16,2,8,8,8,16,0,0.481309
0,1,4,2048,2,4,4,0,0.060408
0,4,16,4,1024,1,1,0,0.484054
0,8,16,16,32,1,4,0,0.332451
0,8,32,32,2,1,16,0,0.058691
0,4,32,2,1,1024,1,0,0.484594
0,32,4,4,32,16,1,0,0.493242
0,128,4,1,4,32,4,0,0.503557
0,128,4,4,16,4,2,0,0.332415
0,128,4,8,1,32,2,0,0.212477
0,128,4,2,4,2,32,0,0.431196
0,1,64,4,128,1,8,0,0.482069
0,4,64,8,8,4,4,0,0.333816
0,1,16,16,32,8,4,0,0.485743
0,8,1,32,32,1,32,0,0.481889
0,8,2,16,2,32,16,0,0.483898
0,2,16,16,16,8,4,0,0.494344
0,16,8,2,2,128,4,0,0.481863
0,16,4,8,4,64,2,0,0.49442
0,16,4,64,4,1,16,0,0.214648
0,256,8,1,1,32,4,0,0.364847
0,256,1,32,1,4,8,0,0.058428
0,16,8,16,4,8,4,0,0.332826
0,16,256,2,2,8,2,0,0.059776
0,1,64,32,1,128,1,0,0.333305
0,1,8,32,256,2,2,0,0.489269
0,2,32,8,1,128,4,0,0.493487
0,1,128,8,1,8,32,0,0.431042
0,32,128,2,2,8,2,0,0.059435
0,16,128,1,2,1,64,0,0.331258
0,32,16,1,4,4,32,0,0.499058
0,256,2,4,4,32,1,0,0.33162
0,8,4,8,1,1024,1,0,0.486523
0,32,8,2,1,128,4,0,0.494323
0,8,512,1,1,16,4,0,0.229177
0,32,128,1,2,1,32,0,0.213448
0,256,4,2,4,4,8,0,0.331494
0,2,16,32,4,32,2,0,0.43059
0,128,1,2,32,2,16,0,0.486389
0,8,1,32,1,256,4,0,0.481801
0,64,4,1,4,128,2,0,0.487738
0,1024,1,1,8,16,2,0,0.429967
0,1024,8,1,2,16,1,0,0.058049
0,128,2,8,8,4,4,0,0.33425
0,64,4,8,32,1,4,0,0.334662
0,64,128,1,4,2,4,0,0.058581
0,1,8,64,1,512,1,0,0.494018
0,512,16,1,8,4,1,0,0.058595
0,2,64,8,32,2,4,0,0.432067
0,2,128,4,8,32,1,0,0.430012
0,32,4,8,2,2,64,0,0.4298
0,2,2,256,1,8,32,0,0.429746
0,8,512,1,4,8,2,0,0.216408
0,2,128,32,1,2,16,0,0.059832
0,16,1,64,8,8,4,0,0.436523
0,128,1,2,4,4,64,0,0.487712
0,4,64,8,2,1,64,0,0.333096
0,1,8,1024,8,4,1,0,0.057855
0,16,16,1,8,128,1,0,0.481821
0,8,256,1,8,8,2,0,0.335154
0,4096,2,1,2,8,2,0,0.059595
0,1,16,32,4,64,2,0,0.499213
0,2048,1,4,2,16,1,0,0.057949
0,256,2,2,2,8,16,0,0.430274
0,8,32,16,1,8,8,0,0.212871
0,16,16,1,1,128,8,0,0.582818
0,64,64,1,2,4,8,0,0.215098
0,8,4,32,64,4,1,0,0.431828
0,4,4,64,4,2,32,0,0.430388
0,1,2,512,16,1,16,0,0.430011
0,4,1,128,16,8,4,0,0.499181
0,2,4,1024,2,4,4,0,0.060376
0,2,1,512,16,4,4,0,0.434362
0,4,128,2,1,32,8,0,0.431419
0,32,8,16,32,2,1,0,0.213187
0,32,8,1,8,16,8,0,0.48643
0,64,2,16,1,64,2,0,0.334754
0,4,256,1,2,64,2,0,0.433804
0,1,1,2048,64,2,1,0,0.334331
0,1,8,512,4,1,16,0,0.213573
0,256,16,1,8,4,2,0,0.21618
0,4,8,64,16,2,4,0,0.332528
0,8,2,64,4,8,8,0,0.429815
0,2,1024,2,8,4,2,0,0.213272
0,2,32,64,2,2,16,0,0.21295
0,1,128,16,1,32,4,0,0.33414
0,16,32,16,8,2,2,0,0.059134
0,1,4096,1,4,1,16,0,0.212373
0,64,64,2,2,4,4,0,0.059787
0,16,16,2,4,64,2,0,0.494206
0,4,4,512,2,4,4,0,0.059393
0,2,32,128,2,1,16,0,0.058725
0,2,1,1024,32,1,4,0,0.334005
0,1024,2,2,2,4,8,0,0.21437
0,8,32,2,2,64,4,0,0.493842
0,1,64,16,128,2,1,0,0.430411
0,1024,4,1,4,4,4,0,0.215934
0,512,8,2,8,2,2,0,0.059849
0,4,16,4,1,128,8,0,0.484075
0,16,32,1,16,2,16,0,0.498444
0,128,4,2,64,1,4,0,0.430174
0,32,8,2,256,1,2,0,0.494787
0,4,32,2,4,4,64,0,0.48193
0,1,32,32,4,2,32,0,0.434446
0,2048,2,1,16,4,1,0,0.213412
0,32,16,16,2,4,4,0,0.059521
0,4,2,64,2,128,2,0,0.493714
0,2,128,8,1,2,64,0,0.331473
0,16,16,16,2,4,8,0,0.214728
0,16,4,16,8,4,8,0,0.430108
0,256,1,1,2,256,2,0,0.482305
0,32,1,32,4,16,4,0,0.433704
0,8,16,4,1,128,4,0,0.493885
0,1024,1,1,4,8,8,0,0.430459
0,64,16,4,2,1,32,0,0.216033
