Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,1,8,4,16,18,1,0,0.116086
0,1,2,16,8,1,36,0,0.113713
0,4,1,18,4,1,32,0,0.110305
0,2,12,2,1,4,48,0,0.114394
0,1,1,16,6,96,1,0,0.150775
0,1,9,2,4,8,16,0,0.154325
0,2,12,2,24,8,1,0,0.115987
0,24,1,1,24,2,8,0,0.122217
0,2,4,2,9,16,4,0,0.163118
0,1,12,4,4,4,12,0,0.117443
0,2,24,1,2,8,12,0,0.11227
0,1,9,1,16,16,4,0,0.190142
0,8,3,4,48,1,2,0,0.111458
0,9,1,16,16,1,4,0,0.085142
0,1,1,24,48,2,4,0,0.125699
0,12,2,4,8,6,2,0,0.113212
0,3,16,1,1,32,6,0,0.127392
0,6,1,6,16,1,16,0,0.110763
0,1,1,24,64,2,3,0,0.124555
0,2,6,2,8,6,8,0,0.12901
0,8,6,1,4,3,16,0,0.116868
0,8,3,2,16,12,1,0,0.111957
0,1,12,4,16,4,3,0,0.117997
0,32,1,1,1,6,48,0,0.111356
0,1,4,4,8,36,2,0,0.161138
0,1,1,12,32,4,6,0,0.177518
0,2,12,1,1,384,1,0,0.126388
0,1,24,1,2,48,4,0,0.126228
0,2,3,4,2,4,48,0,0.130252
0,4,1,6,12,1,32,0,0.123891
0,4,6,3,16,1,8,0,0.111836
0,24,2,1,12,8,2,0,0.112394
0,8,1,9,8,8,2,0,0.113322
0,12,12,1,8,1,8,0,0.086776
0,4,6,1,1,96,4,0,0.183708
0,2,72,1,16,4,1,0,0.087377
0,16,6,1,1,96,1,0,0.114673
0,8,1,4,12,3,8,0,0.116541
0,12,3,1,8,16,2,0,0.112995
0,24,2,2,1,3,32,0,0.110829
0,4,1,6,1,192,2,0,0.12157
0,3,16,3,1,32,2,0,0.087774
0,1,48,3,16,2,2,0,0.088651
0,3,8,1,4,8,12,0,0.126764
0,2,1,16,4,8,9,0,0.112731
0,1,12,1,768,1,1,0,0.168918
0,4,3,1,16,48,1,0,0.171261
0,4,4,3,4,2,24,0,0.113637
0,8,3,1,8,1,48,0,0.126487
0,3,1,4,1,384,2,0,0.181154
0,3,1,3,32,8,4,0,0.194301
0,6,12,2,2,1,32,0,0.086881
0,3,12,1,32,4,2,0,0.116814
0,6,4,1,1,192,2,0,0.1416
0,8,4,3,4,6,4,0,0.117569
0,24,1,1,1,96,4,0,0.119282
0,36,1,4,8,1,8,0,0.085136
0,2,3,2,16,8,6,0,0.187296
0,2,9,1,128,1,4,0,0.14091
0,1,4,9,8,2,16,0,0.118991
0,1,72,2,8,8,1,0,0.086653
0,24,2,1,16,3,4,0,0.11235
0,3,3,2,1,512,1,0,0.150636
0,3,2,4,1,192,2,0,0.125468
0,9,4,4,64,1,1,0,0.085933
0,8,2,3,2,2,48,0,0.117226
0,4,12,3,8,8,1,0,0.087563
0,2,6,1,12,4,16,0,0.182016
0,1,3,8,8,16,3,0,0.128423
0,3,2,4,1,8,48,0,0.120844
0,8,1,6,6,1,32,0,0.114043
0,24,1,1,2,12,16,0,0.122328
0,1,1,32,1,48,6,0,0.111509
0,2,3,2,1,64,12,0,0.182132
0,6,1,2,1,32,24,0,0.182151
0,4,6,1,2,12,16,0,0.127076
0,12,1,3,8,2,16,0,0.117406
0,1,1,48,2,16,6,0,0.116926
0,1,12,2,8,4,12,0,0.12817
0,8,6,2,24,1,4,0,0.115187
0,1,12,1,12,1,64,0,0.175344
0,1,8,4,1,24,12,0,0.115527
0,1,96,3,4,8,1,0,0.069345
0,24,4,3,2,1,16,0,0.06991
0,3,8,4,4,24,1,0,0.115576
0,4,4,6,2,12,4,0,0.113392
0,4,1,24,2,2,24,0,0.116029
0,32,1,3,1,48,2,0,0.116043
0,18,8,1,1,64,1,0,0.0866
0,3,16,1,4,12,4,0,0.112531
0,1,12,12,4,1,16,0,0.087508
0,12,1,12,1,1,64,0,0.084848
0,8,4,1,3,2,48,0,0.116163
0,12,4,1,2,48,2,0,0.11221
0,4,1,6,8,48,1,0,0.121179
0,6,1,8,6,16,2,0,0.117167
0,16,1,1,144,4,1,0,0.147458
0,12,1,6,2,64,1,0,0.115638
0,3,8,6,1,1,64,0,0.08701
0,1,8,3,6,2,32,0,0.129289
0,1,4,3,96,4,2,0,0.184511
0,9,1,8,4,8,4,0,0.118747
0,16,6,1,6,1,16,0,0.114602
0,9,16,2,1,32,1,0,0.070777
0,4,2,6,16,6,2,0,0.11739
0,3,2,8,6,1,32,0,0.115805
0,32,3,1,8,2,6,0,0.115871
0,4,18,1,8,16,1,0,0.116246
0,8,3,2,4,24,2,0,0.117471
0,2,1,8,1,96,6,0,0.150383
0,8,1,36,32,1,1,0,0.069233
0,9,2,16,4,8,1,0,0.071088
0,1,2,6,24,1,32,0,0.181544
0,3,16,1,4,16,3,0,0.116105
0,1,9,1,256,2,2,0,0.19091
0,4,6,2,12,16,1,0,0.115365
0,2,2,4,36,4,4,0,0.163294
0,2,24,1,1,24,8,0,0.128743
0,1,72,2,2,16,2,0,0.088746
0,6,1,24,8,2,4,0,0.088205
0,3,48,1,1,32,2,0,0.087601
0,2,1,16,4,12,6,0,0.112657
0,24,1,1,64,2,3,0,0.122364
0,1,8,2,36,16,1,0,0.15517
0,9,2,1,4,64,2,0,0.149775
0,3,1,24,16,4,2,0,0.11727
0,2,3,2,32,12,2,0,0.187426
0,2,2,36,16,1,4,0,0.087081
0,24,1,2,16,4,3,0,0.113323
0,16,3,1,3,8,8,0,0.1123
0,1,2,8,36,8,2,0,0.160797
0,6,2,1,6,64,2,0,0.17159
0,8,3,1,192,2,1,0,0.126666
0,8,1,3,96,4,1,0,0.126335
0,6,4,2,16,6,2,0,0.117418
0,24,1,4,8,12,1,0,0.111449
0,1,4,36,8,1,8,0,0.087522
0,1,8,12,2,1,48,0,0.111576
0,1,16,6,1,2,48,0,0.115146
0,16,1,2,4,9,8,0,0.116425
0,8,2,1,2,24,12,0,0.158801
0,3,8,4,1,6,16,0,0.113505
0,2,3,4,96,4,1,0,0.126915
0,6,2,6,16,8,1,0,0.112322
0,32,1,1,2,12,12,0,0.112183
0,4,12,6,16,2,1,0,0.071055
0,3,4,1,4,12,16,0,0.18187
0,4,4,3,4,8,6,0,0.117415
0,12,1,1,3,4,64,0,0.17569
0,3,1,96,8,4,1,0,0.069872
0,1,12,1,4,32,6,0,0.170413
0,8,4,9,32,1,1,0,0.068678
0,1,8,4,24,1,12,0,0.115888
0,1,8,4,18,4,4,0,0.116412
0,6,2,1,96,8,1,0,0.182193
0,4,24,1,3,8,4,0,0.115801
0,12,1,4,2,6,16,0,0.117159
0,1,8,36,16,2,1,0,0.069523
0,1,1,48,48,4,1,0,0.114352
0,3,4,4,3,32,2,0,0.113533
0,4,2,6,4,1,48,0,0.115771
0,4,6,6,4,8,2,0,0.090947
0,4,2,4,16,2,9,0,0.114534
0,2,24,1,4,3,16,0,0.116028
0,4,3,4,4,4,12,0,0.117334
0,24,1,1,2,4,48,0,0.122346
0,4,1,4,32,2,9,0,0.160501
0,1,6,8,1,48,4,0,0.1118
0,1,6,4,64,2,3,0,0.12404
0,6,6,2,4,16,2,0,0.117436
0,16,2,1,4,3,24,0,0.116146
0,2,3,2,8,3,32,0,0.194881
0,16,1,1,192,1,3,0,0.150099
0,8,2,1,3,16,12,0,0.151382
0,1,16,1,64,3,3,0,0.150628
0,6,1,6,64,4,1,0,0.112064
0,1,8,4,16,6,3,0,0.112944
0,6,8,6,2,1,16,0,0.069846
0,8,2,1,24,12,2,0,0.151679
0,2,1,6,1,12,64,0,0.170829
0,4,6,4,2,1,48,0,0.115184
0,1,3,8,64,6,1,0,0.125805
0,8,3,3,32,2,2,0,0.117085
0,6,3,1,1,128,4,0,0.187428
0,3,12,4,1,16,4,0,0.087101
0,3,2,4,4,32,3,0,0.128955
