Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1936,  1,  1,  32,  1,  2, 1,0.992564
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 44,  1,  44,  1,  2,  32, 1,0.84868
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 2,  44,  2,  2,  22,  16, 1,0.685775
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 176,  2,  1,  44,  2,  4, 1,0.767816
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  22,  176,  2,  16,  1, 1,0.499005
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  22,  176,  2,  16,  1, 1,0.420911
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 2,  1,  121,  8,  4,  16, 1,0.992823
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 8,  1,  44,  8,  4,  11, 1,0.832663
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 44,  8,  11,  4,  2,  4, 1,0.424852
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  4,  22,  1,  32,  2, 1,0.835242
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  8,  2,  11,  8,  4, 1,0.763635
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  44,  4,  176,  4,  1, 1,0.685778
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 2,  11,  88,  4,  8,  2, 1,0.993172
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 242,  2,  8,  4,  4,  2, 1,0.499074
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1,  88,  352,  2,  1, 1,0.624914
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 22,  16,  1,  2,  16,  11, 1,0.830475
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 88,  22,  2,  4,  1,  8, 1,0.424215
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  88,  11,  32,  1,  4, 1,0.885758
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 22,  8,  2,  176,  1,  2, 1,0.832545
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  2,  44,  32,  22,  1, 1,0.625987
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  22,  16,  8,  2,  2, 1,0.419389
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  121,  1,  1,  4,  64, 1,0.887027
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  121,  8,  8,  2,  8, 1,0.881542
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 121,  2,  4,  2,  32,  2, 1,0.882159
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  4,  22,  1,  32,  22, 1,0.624084
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  2,  88,  8,  1,  44, 1,0.768541
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  44,  4,  8,  2,  2, 1,0.416058
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 121,  32,  1,  2,  4,  4, 1,0.426803
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  1,  88,  11,  8,  4, 1,0.769456
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  88,  1,  2,  32,  11, 1,0.62085
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1,  176,  1,  8,  44, 1,0.771417
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  22,  88,  2,  2,  16, 1,0.847632
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  22,  4,  4,  88,  2, 1,0.616793
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  242,  16,  1,  4,  8, 1,0.408893
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  22,  1,  32,  2,  4, 1,0.888116
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  1,  44,  32,  2,  4, 1,0.8764
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 121,  4,  1,  1,  64,  4, 1,0.902606
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  32,  11,  88,  1,  4, 1,0.760997
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  121,  8,  8,  4,  2, 1,0.839128
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  44,  4,  1,  22,  32, 1,0.621125
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  176,  1,  16,  1,  4, 1,0.834223
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1,  484,  32,  4,  1, 1,0.878029
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 88,  44,  1,  2,  8,  2, 1,0.423865
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  1,  242,  4,  1,  16, 1,0.837313
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  22,  2,  4,  32,  2, 1,0.889389
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  44,  8,  1,  8,  44, 1,0.764298
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  11,  32,  88,  2,  2, 1,0.767277
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  242,  16,  1,  4,  8, 1,0.49916
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  176,  2,  1,  32,  11, 1,0.832894
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  484,  1,  2,  1,  64, 1,0.88124
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 242,  8,  2,  2,  4,  4, 1,0.413899
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 44,  1,  44,  32,  2,  1, 1,0.833963
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  11,  2,  11,  1,  32, 1,0.764588
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  2,  176,  2,  16,  11, 1,0.762297
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  4,  4,  22,  1,  16, 1,0.760367
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  11,  1,  16,  8,  4, 1,0.894535
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  22,  4,  44,  1,  16, 1,0.616311
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 484,  1,  2,  8,  16,  1, 1,0.993361
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 242,  2,  1,  1,  256,  1, 1,0.992367
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  22,  44,  2,  2,  32, 1,0.992948
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  8,  11,  11,  32,  1, 1,0.76232
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  1,  88,  2,  2,  16, 1,0.846561
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  4,  22,  11,  64,  1, 1,0.628563
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  22,  8,  88,  1,  8, 1,0.624972
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  11,  1,  2,  8,  44, 1,0.628603
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 32,  11,  1,  4,  8,  11, 1,0.761052
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  2,  121,  1,  16,  8, 1,0.886507
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  484,  1,  16,  2,  2, 1,0.839169
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  8,  11,  11,  4,  8, 1,0.768387
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  4,  44,  2,  8,  44, 1,0.618306
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  16,  11,  8,  2,  44, 1,0.617101
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 44,  22,  1,  16,  8,  1, 1,0.993671
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 121,  16,  1,  8,  8,  1, 1,0.839897
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  1,  121,  512,  2,  1, 1,0.892361
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 176,  11,  2,  1,  2,  16, 1,0.499015
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  16,  11,  4,  4,  22, 1,0.764587
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  8,  2,  11,  1,  64, 1,0.62357
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 121,  8,  1,  4,  32,  1, 1,0.878855
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  8,  11,  4,  2,  8, 1,0.842227
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  8,  2,  8,  2,  44, 1,0.624474
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 4,  11,  11,  4,  16,  4, 1,0.992929
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 2,  22,  11,  256,  1,  1, 1,0.992968
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 484,  1,  4,  8,  4,  2, 1,0.992828
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  2,  11,  11,  8,  4, 1,0.766005
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 176,  1,  22,  4,  2,  4, 1,0.420788
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  1,  44,  1,  4,  32, 1,0.875354
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  4,  22,  2,  8,  8, 1,0.88772
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  176,  1,  176,  4,  1, 1,0.617831
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 242,  16,  1,  4,  2,  4, 1,0.425676
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  2,  8,  44,  1,  16, 1,0.624907
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  2,  121,  32,  1,  1, 1,0.41929
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 1,  22,  8,  16,  22,  2, 1,0.685748
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 176,  1,  11,  4,  16,  1, 1,0.83942
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  1936,  1,  2,  16,  1, 1,0.413694
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 88,  22,  2,  8,  2,  2, 1,0.415007
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 8,  11,  2,  8,  8,  11, 1,0.685772
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 1, 2,  88,  2,  8,  4,  11, 1,0.834719
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 11,  88,  1,  8,  2,  8, 1,0.878698
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 22,  1,  16,  88,  1,  4, 1,0.76002
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
