Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,8,4,8,4,32,2,1,0.992374
0,1,512,1,1,8,16,1,0.850779
0,16,8,4,1,128,1,1,0.847948
0,8,2,4,16,32,2,1,0.910278
0,1,64,32,2,8,2,1,0.409774
0,256,4,2,4,4,2,1,0.398572
1,16,128,1,8,2,2,1,0.497921
0,2,1024,1,2,16,1,1,0.411471
0,4,16,4,32,1,8,1,0.881095
1,4,128,4,1,2,16,1,0.498356
0,2,32,1,8,2,64,1,0.91057
0,4,16,4,256,1,1,1,0.885975
0,64,2,1,1,64,8,1,0.901613
0,2,16,8,128,1,2,1,0.877112
0,8,1,8,128,2,4,1,0.912988
0,16,2,8,4,8,8,1,0.875933
0,4,8,2,8,4,32,1,0.905453
0,1,4,256,16,4,1,1,0.807912
0,128,1,16,8,1,4,1,0.408291
0,2,8,4,64,4,4,1,0.903997
0,1,128,2,1,8,32,1,0.878788
1,256,4,2,4,4,2,1,0.497808
0,4,16,4,1,256,1,1,0.888292
0,32,2,1,2,256,2,1,0.90561
0,8,16,2,16,4,4,1,0.871442
0,4,16,4,1,128,2,1,0.871463
0,2,16,32,2,8,4,1,0.809284
0,2,128,1,1,32,8,1,0.906739
0,4,4,4,2,8,64,1,0.907481
1,128,16,1,4,1,8,1,0.49767
0,128,1,1,8,64,1,1,0.887932
0,8,256,1,2,8,2,1,0.411938
1,4,2,16,64,2,4,1,0.992475
0,2,32,1,2,16,32,1,0.907533
0,16,2,16,32,4,1,1,0.847829
0,2,16,2,8,16,8,1,0.908384
0,32,1,2,2,512,1,1,0.906148
1,1,8,256,1,4,8,1,0.498189
1,4,1,128,32,4,1,1,0.991264
0,1,32,32,32,2,1,1,0.804182
0,16,8,8,32,2,1,1,0.818818
1,1,128,2,2,8,16,1,0.991394
0,1,32,2,1,1024,1,1,0.900444
0,8,4,16,1,32,4,1,0.830377
0,1,8,8,4,32,8,1,0.908535
0,2,64,2,8,2,16,1,0.878935
0,16,8,2,64,1,4,1,0.886111
1,2,32,8,32,4,1,1,0.991312
0,64,4,1,32,1,8,1,0.884772
0,2,128,8,2,8,2,1,0.400103
0,2,32,4,1,64,4,1,0.867157
0,2,4,64,1,32,4,1,0.835155
0,8,2,128,4,4,2,1,0.415754
