Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,2,24,2,2,4,12,1,0.297523
0,2,12,4,1,6,16,1,0.297506
0,1,9,1,8,4,32,1,0.494489
0,3,3,8,16,4,2,1,0.297961
1,1,48,1,4,1,48,1,0.293111
0,24,1,4,3,16,2,1,0.297445
1,4,3,8,32,3,1,1,0.29203
1,2,16,3,48,1,2,1,0.292103
1,8,12,3,4,1,8,1,0.295912
1,4,9,8,2,4,4,1,0.295968
1,4,1,8,9,16,2,1,0.293378
1,8,4,3,12,2,4,1,0.29196
1,6,6,1,8,1,32,1,0.301696
1,48,2,1,2,48,1,1,0.292112
1,9,8,4,1,8,4,1,0.295923
1,1,12,24,32,1,1,1,0.295755
1,6,16,1,12,1,8,1,0.291867
1,8,1,3,16,12,2,1,0.312125
1,12,12,1,32,1,2,1,0.292697
1,1,6,48,2,1,16,1,0.295924
1,2,16,1,144,2,1,1,0.293378
1,1,1,96,3,16,2,1,0.292002
0,2,6,1,384,2,1,1,0.371758
1,8,1,4,6,24,2,1,0.29323
1,2,72,2,16,2,1,1,0.296004
1,1,24,2,1,3,64,1,0.292779
1,6,1,3,2,32,8,1,0.304842
1,2,1,144,1,32,1,1,0.296047
1,2,4,6,1,8,24,1,0.292907
1,1,6,6,1,128,2,1,0.301658
1,18,4,2,4,1,16,1,0.29276
1,2,3,8,4,12,4,1,0.293085
1,4,2,12,2,8,6,1,0.291882
1,12,2,1,32,4,3,1,0.31239
1,72,4,1,16,2,1,1,0.296023
1,6,4,3,16,2,4,1,0.300419
1,4,1,3,8,32,3,1,0.373774
0,1,2,16,24,6,2,1,0.297841
1,12,1,1,1,192,4,1,0.373693
1,48,1,1,1,16,12,1,0.293017
1,16,3,2,4,24,1,1,0.292155
1,12,3,2,2,16,4,1,0.300697
1,4,1,6,4,3,32,1,0.312786
1,24,2,2,4,3,8,1,0.29222
1,2,3,4,64,2,3,1,0.312688
1,6,16,1,16,6,1,1,0.291811
1,8,2,2,12,3,8,1,0.293193
1,4,1,4,4,16,9,1,0.295219
1,1,6,16,1,24,4,1,0.292131
1,1,2,18,32,1,8,1,0.301739
0,6,16,1,16,6,1,1,0.297344
1,4,1,24,12,4,2,1,0.291925
1,18,16,1,2,8,2,1,0.295984
1,2,1,48,3,4,8,1,0.291914
1,24,1,2,2,4,24,1,0.293155
1,32,1,1,1,144,2,1,0.293385
1,4,2,2,24,1,24,1,0.29538
1,4,4,2,6,2,24,1,0.293225
1,1,24,2,4,8,6,1,0.292998
1,1,2,8,12,4,12,1,0.29529
1,16,1,3,3,64,1,1,0.293164
1,6,3,2,256,1,1,1,0.301732
1,1,12,2,96,1,4,1,0.312734
1,9,1,1,2,16,32,1,0.498405
1,2,16,1,8,1,36,1,0.293214
0,9,32,1,2,16,1,1,0.289051
1,6,1,16,48,2,1,1,0.291929
0,8,3,3,32,2,2,1,0.29793
0,16,1,3,1,192,1,1,0.297633
0,2,3,4,12,1,32,1,0.298249
1,36,1,4,1,4,16,1,0.293153
0,2,4,4,8,3,12,1,0.297741
1,1,96,3,4,4,2,1,0.295963
1,6,4,2,2,12,8,1,0.292897
0,4,4,2,3,4,24,1,0.297688
0,3,24,4,1,2,16,1,0.289544
0,2,4,3,16,3,8,1,0.298242
0,1,1,36,4,32,2,1,0.298102
0,12,4,2,12,8,1,1,0.297463
0,12,2,1,2,192,1,1,0.29814
0,3,12,1,4,8,8,1,0.298046
1,9,32,1,2,16,1,1,0.296006
1,12,1,2,2,8,24,1,0.312683
1,4,2,2,4,72,2,1,0.295072
0,1,16,6,3,2,16,1,0.297543
0,1,18,16,1,32,1,1,0.28928
0,24,2,2,2,8,6,1,0.29751
1,2,9,1,8,16,4,1,0.305109
0,1,1,12,2,32,12,1,0.371825
0,18,4,4,1,8,4,1,0.290105
0,4,4,1,18,4,8,1,0.297427
1,16,1,1,24,6,4,1,0.295192
1,12,1,4,6,2,16,1,0.293259
0,1,16,2,9,2,16,1,0.29777
1,2,3,16,1,4,24,1,0.291688
1,4,24,1,2,6,8,1,0.292041
0,3,8,4,1,8,12,1,0.297452
0,18,16,1,8,4,1,1,0.289051
0,2,3,8,3,1,64,1,0.297733
1,2,2,6,16,6,4,1,0.312819
0,3,2,2,256,3,1,1,0.37189
0,3,1,4,6,32,4,1,0.371724
1,1,9,32,2,2,8,1,0.296105
0,1,1,18,32,16,1,1,0.298163
0,6,1,2,6,2,64,1,0.371787
0,1,3,48,1,2,32,1,0.296395
1,4,2,12,2,48,1,1,0.292053
1,36,8,1,2,16,1,1,0.296033
1,2,2,6,12,16,2,1,0.31277
1,1,12,6,1,64,2,1,0.300474
0,3,3,2,2,128,2,1,0.298215
0,2,4,6,6,2,16,1,0.297708
0,1,16,1,4,16,9,1,0.297657
0,4,1,6,4,4,24,1,0.298251
0,24,4,1,1,6,16,1,0.297262
0,3,16,2,1,8,12,1,0.29752
1,16,3,1,4,4,12,1,0.293258
1,4,6,2,3,2,32,1,0.292767
1,24,1,2,1,96,2,1,0.292832
1,1,24,6,2,1,32,1,0.292966
1,2,6,1,256,1,3,1,0.373926
1,6,1,2,24,8,4,1,0.373862
0,3,6,1,16,32,1,1,0.298071
0,3,3,2,1,128,4,1,0.298179
0,2,3,8,24,1,8,1,0.297789
0,8,9,4,8,4,1,1,0.289971
0,4,4,1,1,36,16,1,0.297392
0,3,3,16,4,2,8,1,0.296504
1,32,1,1,2,24,6,1,0.293318
0,1,16,1,576,1,1,1,0.297463
1,1,1,16,6,4,24,1,0.295268
1,6,1,3,2,64,4,1,0.30479
0,16,1,1,48,4,3,1,0.297472
0,2,2,24,4,6,4,1,0.297465
0,8,1,3,2,32,6,1,0.298295
0,96,1,1,1,96,1,1,0.297445
1,4,4,1,1,144,4,1,0.301805
1,3,2,12,4,1,32,1,0.300424
1,2,3,6,4,2,32,1,0.301555
0,4,1,4,16,6,6,1,0.297472
1,1,12,2,64,2,3,1,0.312337
0,8,3,6,64,1,1,1,0.296278
1,1,16,6,24,1,4,1,0.292095
1,4,4,3,6,2,16,1,0.2931
1,2,9,2,32,8,1,1,0.301789
1,1,9,1,2,32,16,1,0.498262
0,3,2,4,2,6,32,1,0.298183
0,1,24,12,8,1,4,1,0.289107
0,1,4,8,1,48,6,1,0.29781
0,9,2,1,8,2,32,1,0.298097
0,6,4,1,6,32,2,1,0.298168
1,1,32,3,12,4,2,1,0.291904
0,4,1,4,1,72,8,1,0.297438
1,2,2,12,2,6,16,1,0.292935
1,8,36,1,2,8,2,1,0.295955
0,8,4,1,6,3,16,1,0.297691
0,12,2,1,16,12,2,1,0.298162
0,2,3,4,8,2,24,1,0.29818
0,2,1,24,6,4,8,1,0.297646
0,6,1,24,1,64,1,1,0.296216
1,6,1,2,16,2,24,1,0.373911
0,3,16,2,24,1,4,1,0.297462
0,2,3,24,1,2,32,1,0.296518
1,12,1,2,6,64,1,1,0.312587
0,8,1,2,9,32,2,1,0.297469
0,3,1,32,1,6,16,1,0.297399
0,16,3,1,24,4,2,1,0.297761
1,12,2,4,3,1,32,1,0.292239
0,1,4,18,2,16,4,1,0.297875
0,4,24,1,2,1,48,1,0.297396
0,1,24,2,1,24,8,1,0.297723
1,2,3,2,8,24,4,1,0.373701
0,6,8,6,1,8,4,1,0.289761
0,6,1,2,12,1,64,1,0.371907
0,4,24,3,1,16,2,1,0.290118
1,4,1,18,64,1,2,1,0.300486
0,3,4,12,1,16,4,1,0.296564
1,2,1,6,192,4,1,1,0.373624
0,1,2,9,32,1,16,1,0.298071
1,1,16,1,2,18,16,1,0.295481
0,9,32,1,1,8,4,1,0.289471
1,2,2,3,6,2,64,1,0.373872
0,4,1,6,16,24,1,1,0.29828
0,4,3,3,2,2,64,1,0.298121
0,12,12,2,1,16,2,1,0.289591
1,2,6,1,12,32,2,1,0.373968
1,8,1,2,288,1,2,1,0.295213
1,36,1,1,4,4,16,1,0.301681
1,8,6,3,2,32,1,1,0.293068
1,8,9,1,128,1,1,1,0.300508
0,3,4,1,384,1,2,1,0.371734
0,4,6,1,1,16,24,1,0.298119
1,1,18,2,256,1,1,1,0.301532
0,72,2,1,1,2,32,1,0.296172
0,12,1,1,48,16,1,1,0.371865
0,24,1,1,384,1,1,1,0.298159
0,8,2,3,3,16,4,1,0.297744
0,16,3,1,12,8,2,1,0.297737
0,16,1,2,6,3,16,1,0.297663
0,4,8,1,4,3,24,1,0.29766
1,1,4,72,2,4,4,1,0.295974
0,2,2,4,12,6,8,1,0.297542
0,9,2,4,1,32,4,1,0.297884
1,6,3,1,16,4,8,1,0.304932
0,2,2,6,6,2,32,1,0.298167
0,8,1,2,24,1,24,1,0.297476
0,2,2,6,2,4,48,1,0.298175
1,8,3,3,8,8,2,1,0.300507
0,2,1,9,128,2,2,1,0.298124
0,8,6,1,32,3,2,1,0.29763
0,32,3,1,1,6,16,1,0.297332
1,48,1,3,4,2,8,1,0.293165
0,1,16,18,1,16,2,1,0.289776
0,1,1,36,8,1,32,1,0.29809
1,1,16,2,2,24,6,1,0.293452
0,1,3,3,8,64,2,1,0.494613
1,3,6,8,1,1,64,1,0.293136
1,8,6,3,4,16,1,1,0.292884
1,1,3,32,96,1,1,1,0.292151
1,2,2,6,2,192,1,1,0.312889
0,8,3,2,16,4,3,1,0.297701
0,8,3,6,1,32,2,1,0.296475
0,8,2,1,2,16,18,1,0.297443
0,1,24,3,8,16,1,1,0.297881
0,48,1,2,12,2,4,1,0.297498
0,1,8,2,18,16,2,1,0.297575
0,8,4,1,96,1,3,1,0.297689
0,1,12,2,8,6,8,1,0.298254
1,4,1,12,2,96,1,1,0.292996
1,4,1,24,4,6,4,1,0.292225
0,6,2,3,4,1,64,1,0.298102
0,2,4,2,32,18,1,1,0.297587
0,4,6,1,2,96,2,1,0.29821
1,1,2,12,24,4,4,1,0.312442
0,8,1,2,4,3,48,1,0.297512
0,16,3,1,4,6,8,1,0.297664
1,32,3,1,16,3,2,1,0.292188
