Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,4,9,2,128,4,1,1,0.987058
0,2,1,64,96,3,1,1,0.79834
0,2,8,3,8,2,48,1,0.649805
0,2,6,3,4,8,32,1,0.919818
0,2,8,3,1,24,32,1,0.654791
0,2,2,24,8,8,6,1,0.778722
0,32,2,9,8,1,8,1,0.760919
0,3,32,2,16,4,3,1,0.770362
0,2,3,64,8,12,1,1,0.788235
1,6,32,3,1,64,1,1,0.962667
0,12,2,16,4,1,24,1,0.790014
0,16,3,3,4,64,1,1,0.814895
0,16,6,2,1,192,1,1,0.785355
0,3,8,4,2,3,64,1,0.767352
1,32,1,4,3,3,32,1,0.957845
0,1,6,16,1,8,48,1,0.776212
0,6,192,1,2,1,16,1,0.397603
1,16,8,9,16,1,2,1,0.494085
1,1,1,128,2,8,18,1,0.951175
0,1,192,2,8,6,2,1,0.802245
1,64,1,1,1,288,2,1,0.818426
0,1,1,96,2,16,12,1,0.777184
0,8,18,8,8,1,4,1,0.398812
0,32,3,1,2,32,6,1,0.781235
1,1,6,12,2,8,32,1,0.985648
0,2,32,1,2,9,32,1,0.711286
0,6,1,192,16,2,1,1,0.398391
1,1,4,48,16,3,4,1,0.920462
1,96,1,1,48,1,8,1,0.925182
1,32,2,1,8,8,9,1,0.82242
1,18,16,1,1,64,2,1,0.985346
1,6,1,32,48,4,1,1,0.905949
1,3,8,8,6,4,8,1,0.909373
0,8,18,1,2,2,64,1,0.808403
0,1,4,16,3,32,6,1,0.719272
0,3,16,24,8,1,4,1,0.394776
0,3,16,2,12,4,8,1,0.761647
1,1,6,32,2,8,12,1,0.910398
1,4,1,9,4,32,8,1,0.993261
0,4,48,1,4,48,1,1,0.750459
0,16,36,1,1,1,64,1,0.749283
0,8,24,2,1,8,12,1,0.787629
1,1,4,16,2,32,9,1,0.822571
0,1,64,3,16,1,12,1,0.769389
1,4,32,3,3,32,1,1,0.927759
1,1,32,3,1,384,1,1,0.925224
1,3,32,3,1,32,4,1,0.983112
0,2,24,3,4,32,2,1,0.819418
0,16,8,1,1,96,3,1,0.776249
1,2,2,24,4,96,1,1,0.921581
1,64,2,1,6,16,3,1,0.957578
1,9,2,8,1,256,1,1,0.985672
1,2,32,3,3,64,1,1,0.90932
1,6,32,1,2,4,24,1,0.921122
0,48,2,2,12,2,8,1,0.765591
0,16,6,4,12,2,4,1,0.780219
1,2,24,4,1,8,24,1,0.918043
1,2,1,576,8,4,1,1,0.49244
0,48,1,4,2,6,16,1,0.761365
0,1,16,9,4,1,64,1,0.809476
0,4,4,8,2,12,12,1,0.806782
1,3,12,32,16,2,1,1,0.490905
0,2,36,8,2,2,16,1,0.749563
0,16,2,6,16,6,2,1,0.770926
0,8,4,12,2,1,48,1,0.797391
1,9,4,16,2,4,8,1,0.972974
0,1,18,2,2,8,64,1,0.923251
1,6,32,1,6,4,8,1,0.906372
0,4,4,18,1,4,32,1,0.795217
0,4,12,2,4,8,12,1,0.77429
0,1,192,1,16,3,4,1,0.777037
1,12,1,32,8,12,1,1,0.938456
1,3,8,3,32,16,1,1,0.988944
1,24,4,3,8,1,16,1,0.982581
1,2,2,16,1,36,16,1,0.822156
0,12,4,1,16,6,8,1,0.651229
0,2,24,6,2,32,2,1,0.813597
0,96,4,1,1,96,1,1,0.789536
0,1,2,64,8,2,18,1,0.808232
0,8,12,6,2,1,32,1,0.759817
1,12,4,1,1,192,4,1,0.745888
0,144,2,2,2,2,16,1,0.761031
0,1,576,2,2,4,4,1,0.396327
1,2,12,3,2,16,16,1,0.985295
0,1,2,36,4,4,32,1,0.854635
0,18,1,64,1,1,32,1,0.397813
1,3,12,1,64,16,1,1,0.989771
0,64,3,1,32,1,6,1,0.774562
1,24,2,1,12,1,64,1,0.746738
1,2,18,4,4,16,4,1,0.982671
1,16,4,1,36,2,8,1,0.818542
0,3,4,16,16,3,4,1,0.758182
0,18,1,16,4,32,1,1,0.81256
0,1,2,18,16,1,64,1,0.91144
1,96,4,1,16,3,2,1,0.93264
0,4,12,8,1,24,4,1,0.777941
0,6,8,2,3,4,32,1,0.776059
0,4,1,144,4,2,8,1,0.762563
1,2,24,4,4,8,6,1,0.901408
1,1,6,24,8,32,1,1,0.987875
0,2,2,9,2,64,8,1,0.918217
1,36,1,32,8,4,1,1,0.494198
0,2,36,2,64,1,4,1,0.815824
0,8,2,4,192,3,1,1,0.714448
1,1,12,3,32,2,16,1,0.992752
1,24,4,2,1,16,12,1,0.91665
0,2,9,64,16,2,1,1,0.402298
1,4,16,2,4,18,4,1,0.953006
1,12,4,2,128,3,1,1,0.923887
1,18,4,2,2,128,1,1,0.983681
0,2,64,3,3,1,32,1,0.782294
1,12,4,1,96,2,4,1,0.746777
1,3,64,1,3,4,16,1,0.918003
1,1,8,6,1,128,6,1,0.746622
1,2,9,2,2,8,64,1,0.988698
0,192,1,3,2,16,2,1,0.761688
0,16,12,1,8,3,8,1,0.767611
0,8,3,3,16,16,2,1,0.850041
0,24,1,4,48,2,4,1,0.758493
0,3,3,4,4,4,64,1,0.913821
1,3,2,64,2,8,6,1,0.943699
0,1,2,36,1,32,16,1,0.854222
0,6,3,4,8,64,1,1,0.849379
1,2,6,4,8,6,16,1,0.746659
1,2,2,96,4,8,3,1,0.93182
0,16,2,6,64,1,3,1,0.778064
0,6,24,1,4,32,2,1,0.815564
1,9,1,8,256,1,2,1,0.988513
0,1,3,128,12,1,8,1,0.791996
0,3,1,64,1,8,24,1,0.761365
1,3,2,32,6,4,8,1,0.910807
0,3,6,8,128,2,1,1,0.820412
1,6,32,2,16,6,1,1,0.932514
1,2,192,1,4,24,1,1,0.937321
1,8,1,144,1,2,16,1,0.492159
0,12,1,16,16,12,1,1,0.774911
0,8,12,3,4,1,32,1,0.810447
0,1,192,1,6,16,2,1,0.762627
1,8,12,4,6,1,16,1,0.943196
1,12,4,1,2,6,64,1,0.746565
0,1,16,12,1,8,24,1,0.771786
0,3,6,8,1,8,32,1,0.814865
1,1,72,8,16,4,1,1,0.960765
0,4,8,4,48,3,2,1,0.808559
0,1,8,6,32,6,4,1,0.658614
0,1,3,64,192,1,1,1,0.770033
1,192,1,1,4,12,4,1,0.916798
0,6,16,2,12,4,4,1,0.775027
0,1,8,24,96,2,1,1,0.773881
0,6,48,2,4,4,4,1,0.755596
1,8,8,3,16,6,2,1,0.913427
1,1,9,16,4,1,64,1,0.985062
1,4,24,4,1,48,2,1,0.933564
1,16,4,3,48,2,2,1,0.909711
0,8,4,36,16,2,1,1,0.397985
0,4,288,1,1,8,4,1,0.386172
1,2,1,192,8,6,2,1,0.93592
0,12,8,2,12,8,2,1,0.770284
1,12,4,4,12,1,16,1,0.906802
0,4,24,1,6,16,4,1,0.775087
1,3,4,8,48,8,1,1,0.92382
0,8,2,3,8,16,6,1,0.657488
1,8,1,16,2,36,4,1,0.955597
1,4,8,2,4,8,18,1,0.822336
1,16,2,4,6,48,1,1,0.960831
0,16,6,1,8,3,16,1,0.773189
0,8,6,1,64,1,12,1,0.656765
0,2,18,4,4,4,16,1,0.814848
1,32,1,6,192,1,1,1,0.912091
1,8,4,4,144,2,1,1,0.958922
1,1,24,24,4,16,1,1,0.955744
1,8,8,1,72,1,8,1,0.821866
1,4,6,2,16,24,2,1,0.747128
1,48,1,4,4,3,16,1,0.917201
0,4,24,1,8,6,8,1,0.773748
1,1,24,48,8,2,2,1,0.493406
0,3,32,1,4,48,2,1,0.777121
1,32,3,3,2,8,8,1,0.97889
0,9,1,8,2,64,4,1,0.854885
0,1,3,16,4,192,1,1,0.657448
1,8,3,2,32,1,24,1,0.746806
0,16,2,36,16,1,2,1,0.389362
1,3,1,32,384,1,1,1,0.924881
1,1,1,96,12,32,1,1,0.923467
0,16,1,12,3,64,1,1,0.772948
0,1,8,48,4,1,24,1,0.782785
0,4,1,16,4,72,2,1,0.715567
1,16,4,3,6,16,2,1,0.904552
1,4,12,2,32,6,2,1,0.915249
1,3,48,8,1,16,2,1,0.494206
1,2,24,4,8,8,3,1,0.904481
0,2,12,16,6,16,1,1,0.788046
0,4,36,2,8,4,4,1,0.792943
0,9,64,1,8,8,1,1,0.751118
1,3,4,16,4,12,4,1,0.919388
0,4,1,16,1,12,48,1,0.695264
0,12,2,24,8,2,4,1,0.754064
0,8,18,4,16,1,4,1,0.757192
0,2,1,64,3,6,16,1,0.809437
1,32,2,3,8,8,3,1,0.9117
1,384,1,1,16,2,3,1,0.9453
1,32,1,4,72,4,1,1,0.955529
0,6,16,2,1,32,6,1,0.777203
1,1,48,1,384,2,1,1,0.746919
0,4,2,12,32,6,2,1,0.774496
0,2,2,24,16,2,12,1,0.767939
1,12,2,2,6,32,4,1,0.746802
0,144,1,8,8,4,1,1,0.39965
1,4,288,1,1,8,4,1,0.471808
0,2,6,12,2,16,8,1,0.803862
1,6,4,24,1,8,8,1,0.970069
0,1,4,24,8,48,1,1,0.771936
1,24,4,3,16,8,1,1,0.9781
0,4,1,16,64,9,1,1,0.719492
1,8,9,1,4,16,8,1,0.987191
0,1,12,4,128,6,1,1,0.649033
1,2,9,32,2,8,4,1,0.96984
1,48,2,1,8,12,4,1,0.92364
0,2,192,3,2,8,2,1,0.390233
0,1,8,6,128,6,1,1,0.654751
0,1,12,32,2,24,2,1,0.791621
1,1,36,1,2,128,4,1,0.989288
0,3,8,4,1,6,64,1,0.75916
0,6,12,8,2,16,2,1,0.764373
0,3,6,16,8,1,16,1,0.800529
1,3,32,1,4,3,32,1,0.925193
0,1,2,24,6,2,64,1,0.656804
1,2,4,6,16,2,24,1,0.74687
0,4,2,9,2,4,64,1,0.844579
0,3,2,64,4,2,12,1,0.788191
0,8,2,9,4,64,1,1,0.822773
1,1,12,48,2,32,1,1,0.970005
0,12,2,8,4,16,3,1,0.758384
0,2,8,4,24,24,1,1,0.706428
0,12,1,8,128,3,1,1,0.765384
1,4,12,8,1,32,3,1,0.936498
0,18,2,32,16,1,2,1,0.396558
0,32,3,1,4,96,1,1,0.768369
1,1,16,24,4,1,24,1,0.944429
1,8,2,8,8,3,12,1,0.956462
1,96,2,2,16,6,1,1,0.929627
1,144,2,1,64,1,2,1,0.982434
1,1,12,4,256,1,3,1,0.746911
1,16,2,3,6,32,2,1,0.92551
1,2,4,6,32,8,3,1,0.746881
0,8,6,1,12,2,32,1,0.645749
0,2,1,32,4,4,36,1,0.715687
0,1,8,16,6,3,16,1,0.810965
