Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,1,256,2,8,4,1,0,68.68
1,1,2,8,1,128,8,0,78.49
1,4,32,4,2,2,8,0,96.88
0,32,2,4,8,4,2,0,63.61
0,1,1,16,1,1024,1,0,59.26
0,4,4,32,1,32,1,0,67.9
0,2,1,128,1,64,1,0,63.53
0,8,2,1,4,4,64,0,60.36
0,32,4,4,1,2,16,0,69.33
0,2,128,2,2,16,1,0,68.37
0,2,4,64,4,1,8,0,67.85
1,8,32,2,2,16,1,0,96.56
0,4,4,2,1,64,8,0,59.94
0,1,4,4,2,8,64,0,60.12
0,4,128,1,1,1,32,0,68.38
0,16,1,8,1,16,8,0,60.02
0,32,1,1,32,8,2,0,58.44
0,32,1,1,64,4,2,0,58.69
0,8,2,2,1,64,8,0,59.74
0,32,4,1,4,32,1,0,58.86
0,4,16,1,128,1,2,0,59.38
0,4,4,4,8,16,2,0,58.81
0,1,1,256,1,16,4,0,63.01
0,2,4,8,1,8,32,0,59.42
0,4,32,1,1,64,2,0,62.03
0,16,8,2,1,2,32,0,64.23
0,4,8,4,2,64,1,0,58.75
0,128,2,2,2,2,8,0,68.78
0,8,1,64,1,4,8,0,67.54
0,8,1,2,16,16,4,0,59.65
0,1,128,2,16,4,1,0,63.41
0,8,16,4,8,4,1,0,67.65
0,1,2,8,2,8,64,0,60.14
0,1,16,16,2,16,2,0,63.95
0,8,4,16,16,2,1,0,67.99
0,2,128,2,8,2,2,0,67.0
0,16,1,16,32,2,1,0,63.19
0,2,32,1,2,2,64,0,59.84
0,256,2,1,4,2,4,0,69.28
0,64,2,1,128,1,1,0,58.36
1,1,2,16,128,4,1,0,88.57
1,1,16,2,128,2,2,0,88.48
0,1,32,8,8,2,4,0,64.24
0,8,32,2,2,4,4,0,68.86
0,4,1,8,32,8,2,0,58.91
0,2,4,16,128,1,1,0,59.0
0,2,1,128,2,1,32,0,63.82
0,8,2,8,1,4,32,0,60.09
0,4,2,16,16,8,1,0,58.97
0,1,8,32,4,1,16,0,63.42
0,2,2,64,4,4,4,0,63.86
0,2,32,1,256,1,1,0,58.64
1,16,4,1,8,1,32,0,88.97
0,4,1,8,16,4,8,0,58.73
0,32,4,2,2,1,32,0,63.46
0,4,1,16,1,32,8,0,59.97
0,4,32,1,4,16,2,0,59.92
1,2,16,1,1,128,4,0,88.45
0,32,1,4,1,128,1,0,58.97
0,1,1,128,1,128,1,0,58.63
0,1,1,32,16,32,1,0,59.86
0,2,1,32,2,4,32,0,58.86
1,64,2,2,8,2,4,0,84.75
1,1,8,32,2,8,4,0,85.46
0,64,1,4,2,2,16,0,63.56
0,2,2,8,32,2,8,0,59.01
0,16,8,1,32,2,2,0,59.65
0,1,16,2,8,32,2,0,59.62
0,32,1,8,8,2,4,0,63.37
1,1,4,4,16,32,2,0,78.35
1,64,2,1,128,1,1,0,88.85
0,16,16,1,32,1,2,0,63.57
0,2,2,8,128,1,4,0,58.86
0,32,1,1,4,32,4,0,58.97
0,1,16,1,128,4,2,0,60.16
0,1,4,4,8,64,2,0,60.41
0,16,32,1,1,4,8,0,67.25
0,128,1,1,4,32,1,0,58.95
0,32,1,16,2,16,1,0,68.54
1,4,1,64,2,16,2,0,85.17
1,1,16,8,8,8,2,0,88.69
0,1,8,4,2,32,8,0,59.85
0,8,2,4,8,32,1,0,58.7
0,2,4,8,4,16,4,0,58.93
1,1,1,256,1,8,8,0,84.81
0,1,128,1,32,1,4,0,58.73
0,16,32,1,4,1,8,0,68.51
0,32,2,8,1,16,2,0,69.17
0,1,1,32,256,1,2,0,58.57
1,32,1,1,2,16,16,0,88.42
1,16,4,8,8,1,4,0,96.04
0,1,4,8,128,1,4,0,58.72
0,1,4,128,1,2,16,0,67.91
0,4,8,1,4,2,64,0,59.64
0,16,2,2,16,8,2,0,58.99
0,1,64,1,2,16,8,0,59.74
0,32,4,1,16,8,1,0,59.01
0,1,16,2,2,128,2,0,59.65
0,1,256,2,2,8,2,0,67.72
0,2,16,16,8,4,1,0,67.82
0,2,2,4,16,32,2,0,59.39
0,1,1,64,128,2,1,0,59.82
0,1,64,1,8,16,2,0,59.72
0,2,4,32,2,4,8,0,63.56
0,128,1,4,1,16,2,0,69.3
0,4,2,32,16,1,4,0,63.35
0,1,4,8,8,8,8,0,59.44
1,1,4,4,8,64,2,0,78.47
0,2,32,1,1,32,8,0,62.31
0,1,2,32,16,1,16,0,58.84
0,4,2,2,16,8,8,0,59.6
0,32,2,8,2,2,8,0,69.0
0,2,16,2,128,1,2,0,58.68
0,32,1,1,8,2,32,0,58.5
0,1,8,16,8,2,8,0,59.7
1,128,1,1,2,16,4,0,88.67
0,1,64,8,1,2,16,0,68.6
1,2,16,1,512,1,1,0,88.51
0,4,2,4,32,16,1,0,59.0
0,16,8,1,4,4,8,0,59.83
0,1,8,8,4,64,1,0,58.91
0,2,8,16,8,8,1,0,63.28
0,1,32,8,1,1,64,0,63.19
0,8,1,32,2,32,1,0,63.18
0,8,2,16,1,64,1,0,63.18
0,1,16,4,32,8,1,0,58.78
0,16,4,8,1,4,8,0,69.52
0,2,1,32,32,8,1,0,58.68
0,1,1,256,16,2,2,0,63.4
0,4,2,64,1,16,2,0,67.61
0,2,4,8,128,2,1,0,58.76
0,16,4,2,2,32,2,0,59.03
0,2,16,4,32,2,2,0,59.05
0,4,4,2,16,2,16,0,58.67
0,2,1,128,2,2,16,0,63.19
0,2,8,1,2,128,4,0,60.49
0,16,1,1,4,4,64,0,59.61
0,2,32,2,4,32,1,0,59.1
0,8,8,4,64,1,1,0,63.11
1,16,4,1,4,32,2,0,89.05
0,8,8,8,4,8,1,0,67.68
0,16,1,16,2,2,16,0,63.24
0,1,128,2,4,16,1,0,63.28
0,2,64,1,8,4,4,0,60.11
0,4,1,128,1,8,4,0,68.29
0,2,32,8,1,1,32,0,66.78
0,2,4,2,4,64,4,0,59.57
0,8,2,16,2,4,8,0,63.15
0,512,1,1,2,4,4,0,68.43
1,1,64,2,16,1,8,0,88.95
1,4,16,2,32,1,4,0,88.93
0,1,128,1,1,2,64,0,59.28
0,2,8,32,8,4,1,0,66.87
0,4,1,64,1,32,2,0,64.12
0,1,64,1,2,4,32,0,59.75
1,1,4,128,4,2,4,0,96.08
0,1,1,64,1,4,64,0,58.5
0,8,1,16,2,8,8,0,58.74
0,2,32,1,2,4,32,0,59.81
0,1,8,2,32,4,8,0,59.92
0,32,2,2,4,32,1,0,58.85
0,1,16,16,8,4,2,0,64.01
0,16,2,8,2,8,4,0,63.56
0,1,2,256,2,4,4,0,68.31
0,1,1,64,256,1,1,0,58.5
0,4,4,4,4,4,16,0,58.68
0,1,4,32,32,2,2,0,59.78
0,16,2,1,8,1,64,0,58.63
0,8,8,8,4,1,8,0,68.5
0,8,4,2,4,32,2,0,58.77
0,8,8,2,32,4,1,0,58.75
0,4,128,1,4,4,2,0,69.36
0,4,2,64,1,32,1,0,68.68
0,128,1,2,8,2,4,0,63.31
0,32,4,4,4,8,1,0,68.67
0,1,4,4,4,64,4,0,60.16
0,4,8,4,32,4,1,0,58.87
0,1,128,1,1,8,16,0,58.95
0,4,1,8,64,2,4,0,58.7
0,1,4,4,32,2,16,0,59.99
0,8,4,16,4,2,4,0,67.94
1,16,1,8,64,2,1,0,88.85
1,4,1,64,64,1,1,0,84.55
0,4,2,32,16,2,2,0,63.39
0,32,1,8,2,8,4,0,63.36
0,4,1,8,2,16,16,0,58.62
0,64,8,1,4,1,8,0,67.68
0,2,2,4,1,1024,1,0,58.97
0,32,1,1,8,64,1,0,58.42
0,2,8,1,32,8,4,0,60.22
0,16,1,2,64,4,2,0,58.94
0,32,2,1,32,1,8,0,59.22
0,32,2,1,8,4,8,0,59.75
0,128,1,4,1,2,16,0,67.36
0,1,2,8,4,64,4,0,60.01
0,2,2,16,16,1,16,0,58.64
0,4,8,16,1,2,16,0,68.37
0,32,8,1,8,8,1,0,63.31
0,16,1,8,2,16,4,0,58.85
0,2,256,1,2,2,8,0,69.35
0,4,4,8,16,1,8,0,59.2
0,2,8,4,2,8,16,0,58.7
0,16,2,2,4,8,8,0,58.79
0,2,128,1,2,4,8,0,64.07
0,16,32,1,16,1,2,0,67.79
0,1,16,4,64,1,4,0,58.71
0,4,2,2,128,8,1,0,59.38
0,2,2,64,2,2,16,0,63.37
0,64,4,1,16,1,4,0,63.44
0,4,8,1,128,4,1,0,58.94
0,2,1,8,4,8,32,0,59.49
0,2,1,32,16,16,1,0,58.7
0,1,4,8,8,32,2,0,59.7
0,16,8,2,2,16,2,0,63.59
0,1,2,8,8,2,64,0,59.94
0,16,16,2,1,4,8,0,69.31
0,16,8,1,16,2,4,0,59.85
1,2,1,64,16,1,8,0,92.28
0,4,16,4,32,2,1,0,63.05
1,1,4,4,1024,1,1,0,78.4
0,2,8,16,8,1,8,0,63.43
0,1,2,64,1,16,8,0,58.87
0,8,2,1,1,32,32,0,60.2
0,8,2,2,4,2,64,0,58.69
0,1,4,4,4,16,16,0,59.79
0,4,1,128,2,4,4,0,67.78
0,1,16,1,1,512,2,0,59.21
0,4,1,4,32,2,16,0,59.36
0,8,1,2,1,16,64,0,60.36
1,8,16,1,1,64,2,0,85.46
0,1,4,64,1,1,64,0,63.23
0,2,1,64,16,8,1,0,58.94
0,1,2,64,1,32,4,0,59.13
0,1,8,64,2,8,2,0,69.35
0,1,8,4,4,32,4,0,59.96
0,8,2,1,512,2,1,0,59.28
0,8,1,16,1,64,2,0,59.9
0,8,8,2,4,2,16,0,59.14
0,1,8,32,16,1,4,0,63.39
1,16,2,1,4,4,32,0,88.46
1,2,16,1,32,16,1,0,88.61
0,2,256,1,1,32,1,0,67.61
0,1,4,128,16,2,1,0,67.8
0,16,1,2,8,8,8,0,58.78
0,2,4,32,8,4,2,0,63.57
0,4,4,4,16,1,16,0,58.67
0,2,16,16,16,2,1,0,67.82
0,1,4,8,4,16,8,0,59.61
0,32,1,1,8,8,8,0,58.78
0,2,128,1,8,2,4,0,64.2
0,1,64,4,64,1,1,0,64.18
0,1,1,256,16,1,4,0,63.3
0,4,1,8,32,2,8,0,58.62
0,64,4,2,1,1,32,0,67.53
0,16,1,32,2,2,8,0,67.75
0,2,8,4,16,16,1,0,58.32
1,1,128,1,128,1,1,0,89.02
0,32,2,2,1,2,64,0,60.1
0,1,8,4,512,1,1,0,59.39
