Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 1, 2,  6,  4,  4,  6,  32, 0 , 95.9 
 1, 1,  6,  16,  8,  3,  16, 0 , 88.67 
 0, 4,  8,  3,  32,  3,  4, 0 , 67.68 
 0, 24,  2,  1,  3,  256,  1, 0 , 68.76 
 0, 6,  4,  4,  2,  64,  3, 0 , 67.73 
 1, 4,  8,  2,  8,  6,  12, 0 , 88.95 
 0, 6,  16,  1,  4,  48,  2, 0 , 68.3 
 0, 4,  18,  1,  64,  2,  4, 0 , 68.23 
 0, 24,  2,  2,  24,  8,  2, 0 , 67.84 
 1, 9,  8,  1,  4,  64,  2, 0 , 96.23 
 0, 8,  16,  3,  1,  6,  16, 0 , 68.82 
 0, 36,  1,  4,  64,  2,  2, 0 , 66.11 
 0, 1,  32,  4,  48,  1,  6, 0 , 66.91 
 0, 4,  2,  72,  8,  1,  8, 0 , 70.61 
 1, 4,  6,  4,  48,  4,  2, 0 , 86.55 
 1, 9,  64,  1,  1,  1,  64, 0 , 95.77 
 0, 36,  1,  1,  32,  4,  8, 0 , 67.25 
 0, 144,  2,  2,  4,  8,  2, 0 , 70.55 
 0, 3,  32,  2,  48,  1,  4, 0 , 66.74 
 0, 1,  64,  6,  12,  8,  1, 0 , 68.71 
 0, 1,  384,  3,  2,  1,  16, 0 , 76.04 
 0, 6,  2,  6,  8,  1,  64, 0 , 67.41 
 0, 1,  6,  8,  4,  24,  8, 0 , 68.6 
 0, 1,  192,  2,  3,  4,  8, 0 , 69.23 
 1, 12,  4,  1,  1,  48,  16, 0 , 99.79 
 0, 1,  2,  72,  64,  1,  4, 0 , 67.17 
 0, 48,  1,  2,  16,  2,  12, 0 , 67.68 
 0, 1,  1,  48,  1,  32,  24, 0 , 67.71 
 0, 8,  8,  9,  4,  8,  2, 0 , 70.61 
 0, 4,  4,  24,  1,  96,  1, 0 , 68.25 
 0, 6,  2,  12,  4,  4,  16, 0 , 67.56 
 1, 6,  1,  96,  8,  1,  8, 0 , 95.98 
 0, 2,  18,  4,  8,  4,  8, 0 , 67.29 
 1, 1,  3,  128,  8,  3,  4, 0 , 93.57 
 0, 2,  36,  8,  1,  4,  16, 0 , 70.89 
 0, 8,  1,  12,  1,  96,  4, 0 , 68.24 
 0, 4,  9,  8,  8,  2,  8, 0 , 65.98 
 1, 24,  1,  2,  3,  16,  16, 0 , 95.03 
 0, 18,  1,  4,  128,  1,  4, 0 , 67.49 
 0, 1,  36,  1,  32,  2,  16, 0 , 68.32 
 0, 2,  72,  8,  16,  2,  1, 0 , 76.49 
 0, 6,  64,  3,  2,  4,  4, 0 , 76.33 
 0, 8,  18,  2,  1,  32,  4, 0 , 67.24 
 0, 2,  3,  16,  8,  2,  24, 0 , 67.98 
 1, 8,  1,  36,  4,  16,  2, 0 , 86.75 
