Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,5,1,16,10,32,1,0,62.28
0,10,16,1,2,10,8,0,64.77
0,1,800,1,8,2,2,0,73.83
1,5,1,16,10,32,1,0,78.82
0,2,5,4,5,4,32,0,57.76
0,1,25,8,2,64,1,0,60.92
0,10,2,10,1,128,1,0,62.28
0,25,2,1,4,32,4,0,56.77
1,25,2,1,4,32,4,0,86.07
0,2,2,20,40,8,1,0,62.26
0,2,2,10,4,32,5,0,57.99
1,1,5,5,4,4,64,0,85.77
0,25,1,4,1,32,8,0,59.01
0,20,1,5,4,2,32,0,58.18
0,2,5,80,1,1,32,0,73.18
0,25,1,2,2,128,2,0,55.87
0,400,1,2,2,4,4,0,73.27
0,20,4,5,8,2,4,0,67.8
0,2,2,10,128,5,1,0,57.75
1,4,2,25,8,4,4,0,88.37
0,400,1,1,2,32,1,0,67.58
0,1,1,50,4,16,8,0,56.04
0,40,1,1,320,2,1,0,57.79
0,2,8,5,8,8,5,0,62.25
0,1,32,1,8,5,20,0,61.74
1,2,40,5,16,4,1,0,93.32
1,40,5,1,1,128,1,0,88.26
0,1,5,8,20,4,8,0,58.33
0,2,200,2,8,4,1,0,73.24
1,1,50,2,8,1,32,0,86.72
0,2,8,25,1,16,4,0,68.05
0,40,2,1,1,32,10,0,63.76
1,1,50,1,16,2,16,0,86.52
0,4,10,2,10,32,1,0,62.33
1,10,1,5,32,8,2,0,86.19
1,10,5,8,4,1,16,0,92.75
1,2,16,1,4,40,5,0,80.91
0,2,16,1,8,100,1,0,61.45
0,16,1,5,2,5,32,0,62.21
0,8,4,5,8,1,20,0,64.09
1,25,1,2,2,128,2,0,86.27
0,1,20,40,2,8,2,0,73.52
0,1,5,5,32,32,1,0,54.04
1,5,1,32,5,2,16,0,75.87
0,1,16,5,5,64,1,0,62.07
0,1,40,1,64,5,2,0,58.55
1,10,1,10,8,8,4,0,86.79
0,20,1,4,5,2,32,0,62.15
0,16,1,5,20,2,8,0,61.79
1,1,5,5,32,32,1,0,86.2
0,5,1,5,2,64,8,0,53.78
0,40,1,4,10,1,16,0,63.6
1,5,1,5,2,64,8,0,86.3
0,1,40,1,5,32,4,0,58.54
0,10,2,10,32,1,4,0,58.93
