Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,1,50,8,8,1,32,0,8.95
0,1,16,20,8,1,40,0,6.09
0,10,40,2,2,4,16,0,14.84
0,40,2,10,4,32,1,0,14.77
0,16,5,8,8,4,5,0,11.48
0,20,32,1,80,1,2,0,11.58
0,8,1,100,8,16,1,0,14.75
0,20,4,2,64,10,1,0,6.09
0,100,1,4,1,8,32,0,8.95
0,2,5,160,4,8,2,0,20.39
0,4,8,20,32,5,1,0,11.52
0,16,20,2,8,5,4,0,11.6
0,4,4,8,8,25,4,0,6.09
0,64,50,1,16,2,1,0,38.5
0,8,100,4,1,1,32,0,38.52
0,1,4,40,4,4,40,0,6.1
0,200,8,1,16,2,2,0,20.84
0,20,8,1,1,64,10,0,4.87
0,4,16,5,2,4,40,0,6.11
0,4,2,20,4,5,32,0,6.11
0,8,40,10,1,2,16,0,38.54
0,4,8,50,1,32,2,0,21.02
0,200,8,2,2,1,16,0,38.49
0,4,2,40,1,16,20,0,6.1
0,40,8,10,1,32,1,0,38.6
0,32,5,1,2,5,64,0,6.09
0,1,4,32,160,1,5,0,6.08
0,1,2,64,80,1,10,0,6.07
0,1,200,1,8,64,1,0,6.13
0,200,1,1,1,16,32,0,6.13
0,4,100,2,1,8,16,0,14.96
0,100,2,8,1,16,4,0,20.31
0,1,8,25,8,2,32,0,6.14
0,2,800,2,2,16,1,0,38.54
0,1,20,32,1,16,10,0,11.55
0,4,1,32,2,400,1,0,6.09
0,2,8,8,2,10,40,0,6.09
0,20,80,2,16,2,1,0,38.55
0,1,1,128,10,40,2,0,6.07
0,80,1,8,160,1,1,0,11.56
0,8,4,4,10,4,20,0,6.1
0,2,20,8,80,1,4,0,6.11
0,16,4,10,16,1,10,0,11.55
0,2,16,20,4,10,4,0,11.44
0,10,32,1,80,1,4,0,6.1
0,1,8,16,4,50,4,0,6.18
0,10,1,10,32,2,16,0,6.05
0,20,2,5,128,1,4,0,6.13
0,2,4,20,1,32,20,0,6.09
0,10,16,2,4,10,8,0,6.11
0,1,200,16,8,1,4,0,38.39
0,1,5,40,4,128,1,0,6.11
0,5,32,4,5,4,8,0,11.45
0,2,32,2,5,160,1,0,6.09
0,32,4,1,5,20,8,0,6.1
0,4,20,8,32,5,1,0,11.46
0,5,16,5,2,64,2,0,8.98
0,20,16,1,1,320,1,0,6.09
0,10,10,2,16,2,16,0,6.14
0,2,10,16,2,80,2,0,6.11
0,1,4,40,10,2,32,0,6.12
0,1,25,8,64,2,4,0,6.13
0,10,2,32,2,20,4,0,11.44
0,2,20,4,2,8,40,0,6.11
0,1,100,16,2,2,16,0,21.01
