gx,gy,gz,bx,by,bz,gpuId,smefficiency   
2,1,16,2,64,1,0,10.62 
2,2,8,2,64,1,0,10.56 
2,4,4,2,64,1,0,10.57 
2,8,2,2,64,1,0,10.56 
2,16,1,2,64,1,0,10.66 
4,1,8,2,64,1,0,10.63 
4,2,4,2,64,1,0,10.56 
4,4,2,2,64,1,0,10.56 
4,8,1,2,64,1,0,10.64 
8,1,4,2,64,1,0,10.62 
8,2,2,2,64,1,0,10.56 
8,4,1,2,64,1,0,10.63 
16,1,2,2,64,1,0,10.62 
16,2,1,2,64,1,0,10.64 
32,1,1,2,64,1,0,10.48 
1,1,16,4,64,1,0,10.47 
1,2,8,4,64,1,0,10.52 
1,4,4,4,64,1,0,10.52 
1,8,2,4,64,1,0,10.57 
1,16,1,4,64,1,0,10.63 
2,1,8,4,64,1,0,10.62 
2,2,4,4,64,1,0,10.56 
2,4,2,4,64,1,0,10.55 
2,8,1,4,64,1,0,10.62 
4,1,4,4,64,1,0,10.61 
4,2,2,4,64,1,0,10.56 
4,4,1,4,64,1,0,10.63 
8,1,2,4,64,1,0,10.6 
8,2,1,4,64,1,0,10.66 
16,1,1,4,64,1,0,10.48 
1,1,8,8,64,1,0,9.58 
1,2,4,8,64,1,0,9.61 
1,4,2,8,64,1,0,9.61 
1,8,1,8,64,1,0,9.66 
2,1,4,8,64,1,0,9.65 
2,2,2,8,64,1,0,9.64 
2,4,1,8,64,1,0,9.67 
4,1,2,8,64,1,0,9.65 
4,2,1,8,64,1,0,9.67 
8,1,1,8,64,1,0,9.59 
1,1,4,16,64,1,0,8.64 
1,2,2,16,64,1,0,8.67 
1,4,1,16,64,1,0,8.66 
2,1,2,16,64,1,0,8.67 
2,2,1,16,64,1,0,8.69 
4,1,1,16,64,1,0,8.65 
1,1,32,1,128,1,0,10.57 
1,2,16,1,128,1,0,10.47 
1,4,8,1,128,1,0,10.47 
1,8,4,1,128,1,0,10.48 
1,16,2,1,128,1,0,10.48 
1,32,1,1,128,1,0,10.49 
2,1,16,1,128,1,0,10.61 
2,2,8,1,128,1,0,10.63 
2,4,4,1,128,1,0,10.62 
2,8,2,1,128,1,0,10.63 
2,16,1,1,128,1,0,10.52 
4,1,8,1,128,1,0,10.59 
4,2,4,1,128,1,0,10.67 
4,4,2,1,128,1,0,10.63 
4,8,1,1,128,1,0,10.55 
8,1,4,1,128,1,0,10.59 
8,2,2,1,128,1,0,10.63 
8,4,1,1,128,1,0,10.53 
16,1,2,1,128,1,0,10.59 
16,2,1,1,128,1,0,10.52 
32,1,1,1,128,1,0,10.64 
1,1,16,2,128,1,0,10.47 
1,2,8,2,128,1,0,10.51 
1,4,4,2,128,1,0,10.51 
1,8,2,2,128,1,0,10.51 
1,16,1,2,128,1,0,10.58 
2,1,8,2,128,1,0,10.61 
2,2,4,2,128,1,0,10.56 
2,4,2,2,128,1,0,10.56 
2,8,1,2,128,1,0,10.62 
4,1,4,2,128,1,0,10.61 
4,2,2,2,128,1,0,10.56 
4,4,1,2,128,1,0,10.62 
8,1,2,2,128,1,0,10.61 
8,2,1,2,128,1,0,10.62 
16,1,1,2,128,1,0,10.48 
1,1,8,4,128,1,0,9.58 
1,2,4,4,128,1,0,9.61 
1,4,2,4,128,1,0,9.61 
1,8,1,4,128,1,0,9.65 
2,1,4,4,128,1,0,9.66 
2,2,2,4,128,1,0,9.63 
2,4,1,4,128,1,0,9.68 
4,1,2,4,128,1,0,9.66 
4,2,1,4,128,1,0,9.69 
8,1,1,4,128,1,0,9.59 
1,1,4,8,128,1,0,8.65 
1,2,2,8,128,1,0,8.67 
1,4,1,8,128,1,0,8.66 
2,1,2,8,128,1,0,8.67 
2,2,1,8,128,1,0,8.69 
4,1,1,8,128,1,0,8.65 
1,1,16,1,256,1,0,10.56 
1,2,8,1,256,1,0,10.48 
1,4,4,1,256,1,0,10.45 
1,8,2,1,256,1,0,10.46 
1,16,1,1,256,1,0,10.46 
2,1,8,1,256,1,0,10.58 
2,2,4,1,256,1,0,10.61 
2,4,2,1,256,1,0,10.62 
2,8,1,1,256,1,0,10.51 
4,1,4,1,256,1,0,10.57 
4,2,2,1,256,1,0,10.61 
4,4,1,1,256,1,0,10.51 
8,1,2,1,256,1,0,10.58 
8,2,1,1,256,1,0,10.51 
16,1,1,1,256,1,0,10.61 
1,1,8,2,256,1,0,9.59 
1,2,4,2,256,1,0,9.62 
1,4,2,2,256,1,0,9.62 
1,8,1,2,256,1,0,9.65 
2,1,4,2,256,1,0,9.68 
2,2,2,2,256,1,0,9.63 
2,4,1,2,256,1,0,9.68 
4,1,2,2,256,1,0,9.66 
4,2,1,2,256,1,0,9.68 
8,1,1,2,256,1,0,9.59 
1,1,4,4,256,1,0,8.65 
1,2,2,4,256,1,0,8.68 
1,4,1,4,256,1,0,8.66 
2,1,2,4,256,1,0,8.67 
2,2,1,4,256,1,0,8.7 
4,1,1,4,256,1,0,8.65 
1,1,8,1,512,1,0,9.63 
1,2,4,1,512,1,0,9.58 
1,4,2,1,512,1,0,9.58 
1,8,1,1,512,1,0,9.56 
2,1,4,1,512,1,0,9.64 
2,2,2,1,512,1,0,9.66 
2,4,1,1,512,1,0,9.6 
4,1,2,1,512,1,0,9.65 
4,2,1,1,512,1,0,9.6 
8,1,1,1,512,1,0,9.67 
1,1,4,2,512,1,0,8.65 
1,2,2,2,512,1,0,8.67 
1,4,1,2,512,1,0,8.66 
2,1,2,2,512,1,0,8.67 
2,2,1,2,512,1,0,8.7 
4,1,1,2,512,1,0,8.65 
1,1,4,1,1024,1,0,8.67 
1,2,2,1,1024,1,0,8.64 
1,4,1,1,1024,1,0,8.64 
2,1,2,1,1024,1,0,8.68 
2,2,1,1,1024,1,0,8.66 
4,1,1,1,1024,1,0,8.68 
1,1,128,16,1,2,0,18.18 
1,2,64,16,1,2,0,18.3 
1,4,32,16,1,2,0,18.3 
1,8,16,16,1,2,0,18.3 
1,16,8,16,1,2,0,18.3 
1,32,4,16,1,2,0,18.28 
1,64,2,16,1,2,0,18.3 
1,128,1,16,1,2,0,18.38 
2,1,64,16,1,2,0,18.36 
2,2,32,16,1,2,0,18.38 
2,4,16,16,1,2,0,18.38 
2,8,8,16,1,2,0,18.38 
2,16,4,16,1,2,0,18.38 
2,32,2,16,1,2,0,18.36 
2,64,1,16,1,2,0,18.2 
4,1,32,16,1,2,0,18.38 
4,2,16,16,1,2,0,18.38 
4,4,8,16,1,2,0,18.37 
4,8,4,16,1,2,0,18.37 
4,16,2,16,1,2,0,18.37 
4,32,1,16,1,2,0,18.2 
8,1,16,16,1,2,0,18.37 
8,2,8,16,1,2,0,18.37 
8,4,4,16,1,2,0,18.37 
8,8,2,16,1,2,0,18.38 
8,16,1,16,1,2,0,18.2 
16,1,8,16,1,2,0,18.36 
16,2,4,16,1,2,0,18.38 
16,4,2,16,1,2,0,18.36 
16,8,1,16,1,2,0,18.21 
32,1,4,16,1,2,0,18.36 
32,2,2,16,1,2,0,18.37 
32,4,1,16,1,2,0,18.21 
64,1,2,16,1,2,0,18.36 
64,2,1,16,1,2,0,18.18 
128,1,1,16,1,2,0,18.18 
1,1,64,32,1,2,0,10.51 
1,2,32,32,1,2,0,10.64 
1,4,16,32,1,2,0,10.65 
1,8,8,32,1,2,0,10.66 
1,16,4,32,1,2,0,10.65 
1,32,2,32,1,2,0,10.64 
1,64,1,32,1,2,0,10.68 
2,1,32,32,1,2,0,10.7 
2,2,16,32,1,2,0,10.73 
2,4,8,32,1,2,0,10.72 
2,8,4,32,1,2,0,10.73 
2,16,2,32,1,2,0,10.72 
2,32,1,32,1,2,0,10.53 
4,1,16,32,1,2,0,10.72 
4,2,8,32,1,2,0,10.72 
4,4,4,32,1,2,0,10.73 
4,8,2,32,1,2,0,10.72 
4,16,1,32,1,2,0,10.53 
8,1,8,32,1,2,0,10.71 
8,2,4,32,1,2,0,10.73 
8,4,2,32,1,2,0,10.72 
8,8,1,32,1,2,0,10.53 
16,1,4,32,1,2,0,10.72 
16,2,2,32,1,2,0,10.73 
16,4,1,32,1,2,0,10.53 
32,1,2,32,1,2,0,10.72 
32,2,1,32,1,2,0,10.54 
64,1,1,32,1,2,0,10.51 
1,1,32,64,1,2,0,10.51 
1,2,16,64,1,2,0,10.63 
1,4,8,64,1,2,0,10.63 
1,8,4,64,1,2,0,10.63 
1,16,2,64,1,2,0,10.62 
1,32,1,64,1,2,0,10.66 
2,1,16,64,1,2,0,10.69 
2,2,8,64,1,2,0,10.7 
2,4,4,64,1,2,0,10.7 
2,8,2,64,1,2,0,10.72 
2,16,1,64,1,2,0,10.53 
4,1,8,64,1,2,0,10.69 
4,2,4,64,1,2,0,10.72 
4,4,2,64,1,2,0,10.72 
4,8,1,64,1,2,0,10.52 
8,1,4,64,1,2,0,10.69 
8,2,2,64,1,2,0,10.71 
8,4,1,64,1,2,0,10.53 
16,1,2,64,1,2,0,10.69 
16,2,1,64,1,2,0,10.52 
32,1,1,64,1,2,0,10.49 
1,1,16,128,1,2,0,10.53 
1,2,8,128,1,2,0,10.61 
1,4,4,128,1,2,0,10.6 
1,8,2,128,1,2,0,10.59 
1,16,1,128,1,2,0,10.63 
2,1,8,128,1,2,0,10.67 
2,2,4,128,1,2,0,10.69 
2,4,2,128,1,2,0,10.7 
2,8,1,128,1,2,0,10.51 
4,1,4,128,1,2,0,10.67 
4,2,2,128,1,2,0,10.7 
4,4,1,128,1,2,0,10.53 
8,1,2,128,1,2,0,10.67 
8,2,1,128,1,2,0,10.51 
16,1,1,128,1,2,0,10.47 
1,1,8,256,1,2,0,9.59 
1,2,4,256,1,2,0,9.66 
1,4,2,256,1,2,0,9.66 
1,8,1,256,1,2,0,9.69 
2,1,4,256,1,2,0,9.71 
2,2,2,256,1,2,0,9.72 
2,4,1,256,1,2,0,9.61 
4,1,2,256,1,2,0,9.71 
4,2,1,256,1,2,0,9.6 
8,1,1,256,1,2,0,9.58 
1,1,4,512,1,2,0,8.65 
1,2,2,512,1,2,0,8.69 
1,4,1,512,1,2,0,8.7 
2,1,2,512,1,2,0,8.72 
2,2,1,512,1,2,0,8.66 
4,1,1,512,1,2,0,8.65 
1,1,128,8,2,2,0,18.19 
1,2,64,8,2,2,0,18.21 
1,4,32,8,2,2,0,18.22 
1,8,16,8,2,2,0,18.19 
1,16,8,8,2,2,0,18.22 
1,32,4,8,2,2,0,18.22 
1,64,2,8,2,2,0,18.22 
1,128,1,8,2,2,0,18.22 
2,1,64,8,2,2,0,18.3 
2,2,32,8,2,2,0,18.41 
2,4,16,8,2,2,0,18.42 
2,8,8,8,2,2,0,18.4 
2,16,4,8,2,2,0,18.43 
2,32,2,8,2,2,0,18.41 
2,64,1,8,2,2,0,18.21 
4,1,32,8,2,2,0,18.29 
4,2,16,8,2,2,0,18.43 
4,4,8,8,2,2,0,18.42 
4,8,4,8,2,2,0,18.42 
4,16,2,8,2,2,0,18.45 
4,32,1,8,2,2,0,18.21 
8,1,16,8,2,2,0,18.31 
8,2,8,8,2,2,0,18.43 
8,4,4,8,2,2,0,18.43 
8,8,2,8,2,2,0,18.43 
8,16,1,8,2,2,0,18.22 
16,1,8,8,2,2,0,18.3 
16,2,4,8,2,2,0,18.42 
16,4,2,8,2,2,0,18.4 
16,8,1,8,2,2,0,18.23 
32,1,4,8,2,2,0,18.29 
32,2,2,8,2,2,0,18.42 
32,4,1,8,2,2,0,18.22 
64,1,2,8,2,2,0,18.3 
64,2,1,8,2,2,0,18.23 
128,1,1,8,2,2,0,18.35 
1,1,64,16,2,2,0,10.53 
1,2,32,16,2,2,0,10.57 
1,4,16,16,2,2,0,10.56 
1,8,8,16,2,2,0,10.57 
1,16,4,16,2,2,0,10.56 
1,32,2,16,2,2,0,10.57 
1,64,1,16,2,2,0,10.55 
2,1,32,16,2,2,0,10.64 
2,2,16,16,2,2,0,10.77 
2,4,8,16,2,2,0,10.78 
2,8,4,16,2,2,0,10.78 
2,16,2,16,2,2,0,10.78 
2,32,1,16,2,2,0,10.55 
4,1,16,16,2,2,0,10.64 
4,2,8,16,2,2,0,10.78 
4,4,4,16,2,2,0,10.78 
4,8,2,16,2,2,0,10.77 
4,16,1,16,2,2,0,10.55 
8,1,8,16,2,2,0,10.66 
8,2,4,16,2,2,0,10.78 
8,4,2,16,2,2,0,10.79 
8,8,1,16,2,2,0,10.56 
16,1,4,16,2,2,0,10.65 
16,2,2,16,2,2,0,10.78 
16,4,1,16,2,2,0,10.55 
32,1,2,16,2,2,0,10.65 
32,2,1,16,2,2,0,10.55 
64,1,1,16,2,2,0,10.71 
1,1,32,32,2,2,0,10.52 
1,2,16,32,2,2,0,10.55 
1,4,8,32,2,2,0,10.56 
1,8,4,32,2,2,0,10.54 
1,16,2,32,2,2,0,10.55 
1,32,1,32,2,2,0,10.56 
2,1,16,32,2,2,0,10.63 
2,2,8,32,2,2,0,10.76 
2,4,4,32,2,2,0,10.76 
2,8,2,32,2,2,0,10.83 
2,16,1,32,2,2,0,10.55 
4,1,8,32,2,2,0,10.63 
4,2,4,32,2,2,0,10.78 
4,4,2,32,2,2,0,10.77 
4,8,1,32,2,2,0,10.54 
8,1,4,32,2,2,0,10.62 
8,2,2,32,2,2,0,10.78 
8,4,1,32,2,2,0,10.54 
16,1,2,32,2,2,0,10.68 
16,2,1,32,2,2,0,10.54 
32,1,1,32,2,2,0,10.69 
1,1,16,64,2,2,0,10.53 
1,2,8,64,2,2,0,10.53 
1,4,4,64,2,2,0,10.53 
1,8,2,64,2,2,0,10.55 
1,16,1,64,2,2,0,10.53 
2,1,8,64,2,2,0,10.62 
2,2,4,64,2,2,0,10.75 
2,4,2,64,2,2,0,10.74 
2,8,1,64,2,2,0,10.53 
4,1,4,64,2,2,0,10.65 
4,2,2,64,2,2,0,10.74 
4,4,1,64,2,2,0,10.54 
8,1,2,64,2,2,0,10.6 
8,2,1,64,2,2,0,10.53 
16,1,1,64,2,2,0,10.66 
1,1,8,128,2,2,0,9.61 
1,2,4,128,2,2,0,9.64 
1,4,2,128,2,2,0,9.64 
1,8,1,128,2,2,0,9.61 
2,1,4,128,2,2,0,9.66 
2,2,2,128,2,2,0,9.76 
2,4,1,128,2,2,0,9.63 
4,1,2,128,2,2,0,9.67 
4,2,1,128,2,2,0,9.67 
8,1,1,128,2,2,0,9.7 
1,1,4,256,2,2,0,8.67 
1,2,2,256,2,2,0,8.71 
1,4,1,256,2,2,0,8.67 
2,1,2,256,2,2,0,8.72 
2,2,1,256,2,2,0,8.71 
4,1,1,256,2,2,0,8.71 
1,1,128,4,4,2,0,18.17 
1,2,64,4,4,2,0,18.23 
1,4,32,4,4,2,0,18.23 
1,8,16,4,4,2,0,18.22 
1,16,8,4,4,2,0,18.23 
1,32,4,4,4,2,0,18.21 
1,64,2,4,4,2,0,18.23 
1,128,1,4,4,2,0,18.24 
2,1,64,4,4,2,0,18.29 
2,2,32,4,4,2,0,18.4 
2,4,16,4,4,2,0,18.42 
2,8,8,4,4,2,0,18.43 
2,16,4,4,4,2,0,18.41 
2,32,2,4,4,2,0,18.42 
2,64,1,4,4,2,0,18.23 
4,1,32,4,4,2,0,18.3 
4,2,16,4,4,2,0,18.41 
4,4,8,4,4,2,0,18.41 
4,8,4,4,4,2,0,18.41 
4,16,2,4,4,2,0,18.42 
4,32,1,4,4,2,0,18.22 
8,1,16,4,4,2,0,18.28 
8,2,8,4,4,2,0,18.41 
8,4,4,4,4,2,0,18.43 
8,8,2,4,4,2,0,18.42 
8,16,1,4,4,2,0,18.21 
16,1,8,4,4,2,0,18.31 
16,2,4,4,4,2,0,18.43 
16,4,2,4,4,2,0,18.42 
16,8,1,4,4,2,0,18.21 
32,1,4,4,4,2,0,18.29 
32,2,2,4,4,2,0,18.43 
32,4,1,4,4,2,0,18.22 
64,1,2,4,4,2,0,18.29 
64,2,1,4,4,2,0,18.23 
128,1,1,4,4,2,0,18.35 
1,1,64,8,4,2,0,10.54 
1,2,32,8,4,2,0,10.57 
1,4,16,8,4,2,0,10.56 
1,8,8,8,4,2,0,10.56 
1,16,4,8,4,2,0,10.57 
1,32,2,8,4,2,0,10.57 
1,64,1,8,4,2,0,10.58 
2,1,32,8,4,2,0,10.65 
2,2,16,8,4,2,0,10.77 
2,4,8,8,4,2,0,10.83 
2,8,4,8,4,2,0,10.78 
2,16,2,8,4,2,0,10.78 
2,32,1,8,4,2,0,10.55 
4,1,16,8,4,2,0,10.65 
4,2,8,8,4,2,0,10.79 
4,4,4,8,4,2,0,10.77 
4,8,2,8,4,2,0,10.78 
4,16,1,8,4,2,0,10.56 
8,1,8,8,4,2,0,10.65 
8,2,4,8,4,2,0,10.78 
8,4,2,8,4,2,0,10.79 
8,8,1,8,4,2,0,10.56 
16,1,4,8,4,2,0,10.64 
16,2,2,8,4,2,0,10.78 
16,4,1,8,4,2,0,10.55 
32,1,2,8,4,2,0,10.64 
32,2,1,8,4,2,0,10.56 
64,1,1,8,4,2,0,10.7 
1,1,32,16,4,2,0,10.52 
1,2,16,16,4,2,0,10.54 
1,4,8,16,4,2,0,10.56 
1,8,4,16,4,2,0,10.53 
1,16,2,16,4,2,0,10.56 
1,32,1,16,4,2,0,10.55 
2,1,16,16,4,2,0,10.62 
2,2,8,16,4,2,0,10.76 
2,4,4,16,4,2,0,10.77 
2,8,2,16,4,2,0,10.76 
2,16,1,16,4,2,0,10.54 
4,1,8,16,4,2,0,10.63 
4,2,4,16,4,2,0,10.77 
4,4,2,16,4,2,0,10.76 
4,8,1,16,4,2,0,10.53 
8,1,4,16,4,2,0,10.61 
8,2,2,16,4,2,0,10.77 
8,4,1,16,4,2,0,10.54 
16,1,2,16,4,2,0,10.62 
16,2,1,16,4,2,0,10.54 
32,1,1,16,4,2,0,10.68 
1,1,16,32,4,2,0,10.52 
1,2,8,32,4,2,0,10.54 
1,4,4,32,4,2,0,10.54 
1,8,2,32,4,2,0,10.54 
1,16,1,32,4,2,0,10.54 
2,1,8,32,4,2,0,10.66 
2,2,4,32,4,2,0,10.76 
2,4,2,32,4,2,0,10.76 
2,8,1,32,4,2,0,10.54 
4,1,4,32,4,2,0,10.6 
4,2,2,32,4,2,0,10.76 
4,4,1,32,4,2,0,10.53 
8,1,2,32,4,2,0,10.62 
8,2,1,32,4,2,0,10.54 
16,1,1,32,4,2,0,10.67 
1,1,8,64,4,2,0,9.61 
1,2,4,64,4,2,0,9.64 
1,4,2,64,4,2,0,9.63 
1,8,1,64,4,2,0,9.61 
2,1,4,64,4,2,0,9.69 
2,2,2,64,4,2,0,9.76 
2,4,1,64,4,2,0,9.64 
4,1,2,64,4,2,0,9.67 
4,2,1,64,4,2,0,9.64 
8,1,1,64,4,2,0,9.71 
1,1,4,128,4,2,0,8.66 
1,2,2,128,4,2,0,8.71 
1,4,1,128,4,2,0,8.68 
2,1,2,128,4,2,0,8.72 
2,2,1,128,4,2,0,8.71 
4,1,1,128,4,2,0,8.72 
1,1,128,2,8,2,0,18.19 
1,2,64,2,8,2,0,18.23 
1,4,32,2,8,2,0,18.21 
1,8,16,2,8,2,0,18.23 
1,16,8,2,8,2,0,18.22 
1,32,4,2,8,2,0,18.24 
1,64,2,2,8,2,0,18.23 
1,128,1,2,8,2,0,18.22 
2,1,64,2,8,2,0,18.32 
2,2,32,2,8,2,0,18.42 
2,4,16,2,8,2,0,18.43 
2,8,8,2,8,2,0,18.43 
2,16,4,2,8,2,0,18.44 
2,32,2,2,8,2,0,18.43 
2,64,1,2,8,2,0,18.21 
4,1,32,2,8,2,0,18.3 
4,2,16,2,8,2,0,18.41 
4,4,8,2,8,2,0,18.41 
4,8,4,2,8,2,0,18.41 
4,16,2,2,8,2,0,18.4 
4,32,1,2,8,2,0,18.21 
8,1,16,2,8,2,0,18.3 
8,2,8,2,8,2,0,18.42 
8,4,4,2,8,2,0,18.43 
8,8,2,2,8,2,0,18.43 
8,16,1,2,8,2,0,18.2 
16,1,8,2,8,2,0,18.3 
16,2,4,2,8,2,0,18.41 
16,4,2,2,8,2,0,18.42 
16,8,1,2,8,2,0,18.23 
32,1,4,2,8,2,0,18.27 
32,2,2,2,8,2,0,18.44 
32,4,1,2,8,2,0,18.23 
64,1,2,2,8,2,0,18.31 
64,2,1,2,8,2,0,18.22 
128,1,1,2,8,2,0,18.37 
1,1,64,4,8,2,0,10.56 
1,2,32,4,8,2,0,10.56 
1,4,16,4,8,2,0,10.57 
1,8,8,4,8,2,0,10.58 
1,16,4,4,8,2,0,10.56 
1,32,2,4,8,2,0,10.57 
1,64,1,4,8,2,0,10.58 
2,1,32,4,8,2,0,10.65 
2,2,16,4,8,2,0,10.79 
2,4,8,4,8,2,0,10.8 
2,8,4,4,8,2,0,10.79 
2,16,2,4,8,2,0,10.79 
2,32,1,4,8,2,0,10.56 
4,1,16,4,8,2,0,10.65 
4,2,8,4,8,2,0,10.78 
4,4,4,4,8,2,0,10.78 
4,8,2,4,8,2,0,10.78 
4,16,1,4,8,2,0,10.57 
8,1,8,4,8,2,0,10.65 
8,2,4,4,8,2,0,10.89 
8,4,2,4,8,2,0,10.79 
8,8,1,4,8,2,0,10.57 
16,1,4,4,8,2,0,10.65 
16,2,2,4,8,2,0,10.78 
16,4,1,4,8,2,0,10.56 
32,1,2,4,8,2,0,10.65 
32,2,1,4,8,2,0,10.57 
64,1,1,4,8,2,0,10.72 
1,1,32,8,8,2,0,10.52 
1,2,16,8,8,2,0,10.56 
1,4,8,8,8,2,0,10.56 
1,8,4,8,8,2,0,10.56 
1,16,2,8,8,2,0,10.56 
1,32,1,8,8,2,0,10.55 
2,1,16,8,8,2,0,10.63 
2,2,8,8,8,2,0,10.8 
2,4,4,8,8,2,0,10.77 
2,8,2,8,8,2,0,10.77 
2,16,1,8,8,2,0,10.55 
4,1,8,8,8,2,0,10.63 
4,2,4,8,8,2,0,10.78 
4,4,2,8,8,2,0,10.77 
4,8,1,8,8,2,0,10.55 
8,1,4,8,8,2,0,10.63 
8,2,2,8,8,2,0,10.77 
8,4,1,8,8,2,0,10.55 
16,1,2,8,8,2,0,10.62 
16,2,1,8,8,2,0,10.55 
32,1,1,8,8,2,0,10.7 
1,1,16,16,8,2,0,10.52 
1,2,8,16,8,2,0,10.54 
1,4,4,16,8,2,0,10.54 
1,8,2,16,8,2,0,10.54 
1,16,1,16,8,2,0,10.54 
2,1,8,16,8,2,0,10.6 
2,2,4,16,8,2,0,10.75 
2,4,2,16,8,2,0,10.75 
2,8,1,16,8,2,0,10.53 
4,1,4,16,8,2,0,10.61 
4,2,2,16,8,2,0,10.73 
4,4,1,16,8,2,0,10.53 
8,1,2,16,8,2,0,10.61 
8,2,1,16,8,2,0,10.54 
16,1,1,16,8,2,0,10.67 
1,1,8,32,8,2,0,9.61 
1,2,4,32,8,2,0,9.64 
1,4,2,32,8,2,0,9.64 
1,8,1,32,8,2,0,9.61 
2,1,4,32,8,2,0,9.67 
2,2,2,32,8,2,0,9.76 
2,4,1,32,8,2,0,9.64 
4,1,2,32,8,2,0,9.67 
4,2,1,32,8,2,0,9.64 
8,1,1,32,8,2,0,9.71 
1,1,4,64,8,2,0,8.67 
1,2,2,64,8,2,0,8.71 
1,4,1,64,8,2,0,8.68 
2,1,2,64,8,2,0,8.72 
2,2,1,64,8,2,0,8.7 
4,1,1,64,8,2,0,8.72 
1,1,128,1,16,2,0,18.26 
1,2,64,1,16,2,0,18.19 
1,4,32,1,16,2,0,18.17 
1,8,16,1,16,2,0,18.18 
1,16,8,1,16,2,0,18.16 
1,32,4,1,16,2,0,18.17 
1,64,2,1,16,2,0,18.18 
1,128,1,1,16,2,0,18.17 
2,1,64,1,16,2,0,18.17 
2,2,32,1,16,2,0,18.21 
2,4,16,1,16,2,0,18.21 
2,8,8,1,16,2,0,18.2 
2,16,4,1,16,2,0,18.21 
2,32,2,1,16,2,0,18.21 
2,64,1,1,16,2,0,19.07 
4,1,32,1,16,2,0,18.16 
4,2,16,1,16,2,0,18.18 
4,4,8,1,16,2,0,18.19 
4,8,4,1,16,2,0,18.18 
4,16,2,1,16,2,0,18.22 
4,32,1,1,16,2,0,19.08 
8,1,16,1,16,2,0,18.18 
8,2,8,1,16,2,0,18.18 
8,4,4,1,16,2,0,18.19 
8,8,2,1,16,2,0,18.21 
8,16,1,1,16,2,0,19.08 
16,1,8,1,16,2,0,18.18 
16,2,4,1,16,2,0,18.24 
16,4,2,1,16,2,0,18.2 
16,8,1,1,16,2,0,19.09 
32,1,4,1,16,2,0,18.17 
32,2,2,1,16,2,0,18.19 
32,4,1,1,16,2,0,19.09 
64,1,2,1,16,2,0,18.17 
64,2,1,1,16,2,0,19.09 
128,1,1,1,16,2,0,18.16 
1,1,64,2,16,2,0,10.53 
1,2,32,2,16,2,0,10.57 
1,4,16,2,16,2,0,10.57 
1,8,8,2,16,2,0,10.56 
1,16,4,2,16,2,0,10.57 
1,32,2,2,16,2,0,10.61 
1,64,1,2,16,2,0,10.57 
2,1,32,2,16,2,0,10.65 
2,2,16,2,16,2,0,10.78 
2,4,8,2,16,2,0,10.78 
2,8,4,2,16,2,0,10.78 
2,16,2,2,16,2,0,10.81 
2,32,1,2,16,2,0,10.56 
4,1,16,2,16,2,0,10.64 
4,2,8,2,16,2,0,10.78 
4,4,4,2,16,2,0,10.78 
4,8,2,2,16,2,0,10.8 
4,16,1,2,16,2,0,10.56 
8,1,8,2,16,2,0,10.65 
8,2,4,2,16,2,0,10.77 
8,4,2,2,16,2,0,10.78 
8,8,1,2,16,2,0,10.56 
16,1,4,2,16,2,0,10.69 
16,2,2,2,16,2,0,10.78 
16,4,1,2,16,2,0,10.56 
32,1,2,2,16,2,0,10.64 
32,2,1,2,16,2,0,10.56 
64,1,1,2,16,2,0,10.76 
1,1,32,4,16,2,0,10.53 
1,2,16,4,16,2,0,10.55 
1,4,8,4,16,2,0,10.56 
1,8,4,4,16,2,0,10.56 
1,16,2,4,16,2,0,10.56 
1,32,1,4,16,2,0,10.56 
2,1,16,4,16,2,0,10.62 
2,2,8,4,16,2,0,10.78 
2,4,4,4,16,2,0,10.76 
2,8,2,4,16,2,0,10.77 
2,16,1,4,16,2,0,10.54 
4,1,8,4,16,2,0,10.62 
4,2,4,4,16,2,0,10.78 
4,4,2,4,16,2,0,10.76 
4,8,1,4,16,2,0,10.55 
8,1,4,4,16,2,0,10.62 
8,2,2,4,16,2,0,10.77 
8,4,1,4,16,2,0,10.54 
16,1,2,4,16,2,0,10.63 
16,2,1,4,16,2,0,10.54 
32,1,1,4,16,2,0,10.68 
1,1,16,8,16,2,0,10.52 
1,2,8,8,16,2,0,10.53 
1,4,4,8,16,2,0,10.54 
1,8,2,8,16,2,0,10.54 
1,16,1,8,16,2,0,10.53 
2,1,8,8,16,2,0,10.61 
2,2,4,8,16,2,0,10.75 
2,4,2,8,16,2,0,10.76 
2,8,1,8,16,2,0,10.53 
4,1,4,8,16,2,0,10.61 
4,2,2,8,16,2,0,10.75 
4,4,1,8,16,2,0,10.53 
8,1,2,8,16,2,0,10.62 
8,2,1,8,16,2,0,10.53 
16,1,1,8,16,2,0,10.66 
1,1,8,16,16,2,0,9.61 
1,2,4,16,16,2,0,9.64 
1,4,2,16,16,2,0,9.68 
1,8,1,16,16,2,0,9.61 
2,1,4,16,16,2,0,9.67 
2,2,2,16,16,2,0,9.77 
2,4,1,16,16,2,0,9.64 
4,1,2,16,16,2,0,9.67 
4,2,1,16,16,2,0,9.64 
8,1,1,16,16,2,0,9.71 
1,1,4,32,16,2,0,8.67 
1,2,2,32,16,2,0,8.71 
1,4,1,32,16,2,0,8.68 
2,1,2,32,16,2,0,8.72 
2,2,1,32,16,2,0,8.71 
4,1,1,32,16,2,0,8.72 
1,1,64,1,32,2,0,10.61 
1,2,32,1,32,2,0,10.53 
1,4,16,1,32,2,0,10.52 
1,8,8,1,32,2,0,10.53 
