Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  24,  6,  2,  4,  16, 0 , 0.874131
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 96,  2,  1,  8,  24,  1, 0 , 0.779484
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  12,  2,  96,  4,  1, 0 , 0.785083
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 12,  2,  4,  24,  1,  16, 0 , 0.78562
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  4,  4,  3,  8,  32, 0 , 0.802731
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  2,  36,  256,  1,  2, 0 , 0.777765
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  3,  8,  2,  64,  4, 0 , 0.776367
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  9,  4,  16,  8,  1, 0 , 0.874734
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  6,  8,  1,  8,  24, 0 , 0.785881
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  8,  3,  1,  48,  4, 0 , 0.786248
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 8,  4,  3,  1,  384,  1, 0 , 0.786225
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  1,  96,  32,  2,  6, 0 , 0.785512
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  72,  8,  64,  1,  1, 0 , 0.937261
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  2,  72,  2,  4,  32, 0 , 0.776435
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 9,  4,  4,  8,  32,  1, 0 , 0.777012
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 16,  72,  1,  16,  2,  1, 0 , 0.972397
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  18,  2,  32,  1,  8, 0 , 0.776569
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 6,  6,  4,  64,  1,  4, 0 , 0.776855
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  24,  16,  1,  48,  2, 0 , 0.892782
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 1,  2,  64,  72,  1,  4, 0 , 0.779801
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  9,  64,  1,  1,  32, 0 , 0.972212
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  2,  12,  12,  64,  1, 0 , 0.804246
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 36,  8,  1,  2,  8,  8, 0 , 0.874026
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  6,  24,  8,  8,  2, 0 , 0.874268
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 96,  1,  1,  6,  64,  1, 0 , 0.785388
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 36,  2,  1,  1,  32,  16, 0 , 0.678856
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 3,  12,  32,  2,  4,  4, 0 , 0.971689
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 4,  2,  16,  12,  4,  6, 0 , 0.778889
Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
