Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy 
 0, 2,  4,  2,  64,  2,  8, 0 , 0.82912 
 0, 2,  2,  64,  1,  8,  8, 0 , 0.925689 
 0, 16,  2,  2,  32,  2,  4, 0 , 0.830554 
 0, 32,  2,  2,  2,  8,  8, 0 , 0.832249 
 0, 1,  2,  128,  16,  2,  2, 0 , 0.924909 
 0, 16,  4,  2,  16,  1,  8, 0 , 0.833489 
 0, 8,  2,  1,  2,  16,  32, 0 , 0.825301 
 0, 8,  1,  4,  32,  8,  2, 0 , 0.826012 
 0, 32,  8,  1,  2,  2,  16, 0 , 0.925208 
 0, 1,  4,  8,  1,  128,  4, 0 , 0.829221 
 0, 8,  64,  1,  16,  1,  2, 0 , 0.969386 
 0, 32,  1,  16,  32,  1,  1, 0 , 0.969341 
 0, 4,  4,  1,  1,  128,  8, 0 , 0.505045 
 0, 2,  32,  2,  4,  32,  1, 0 , 0.838036 
 0, 2,  128,  1,  4,  2,  8, 0 , 0.92318 
 0, 16,  2,  4,  1,  64,  2, 0 , 0.837771 
 0, 2,  64,  1,  32,  1,  4, 0 , 0.838163 
 0, 4,  8,  4,  2,  1,  64, 0 , 0.833271 
 0, 16,  4,  1,  1,  128,  2, 0 , 0.790291 
 0, 1,  32,  4,  1,  128,  1, 0 , 0.817468 
 0, 1,  1,  64,  4,  4,  16, 0 , 0.837442 
 0, 4,  1,  8,  4,  128,  1, 0 , 0.809981 
 0, 32,  2,  2,  16,  1,  8, 0 , 0.833336 
 0, 8,  1,  16,  64,  1,  2, 0 , 0.832629 
 0, 4,  8,  1,  32,  16,  1, 0 , 0.835417 
 0, 1,  16,  1,  128,  1,  8, 0 , 0.831352 
 0, 16,  4,  2,  8,  8,  2, 0 , 0.831666 
 0, 1,  128,  1,  2,  64,  1, 0 , 0.836313 
 0, 2,  8,  8,  8,  8,  2, 0 , 0.831981 
 0, 32,  2,  1,  4,  64,  1, 0 , 0.835573 
 0, 16,  1,  4,  2,  2,  64, 0 , 0.827459 
 0, 4,  1,  16,  32,  4,  2, 0 , 0.826772 
 0, 1,  8,  2,  1,  256,  4, 0 , 0.829429 
 0, 16,  8,  1,  8,  8,  2, 0 , 0.830094 
 0, 8,  2,  1,  512,  1,  2, 0 , 0.836403 
 0, 32,  2,  8,  1,  2,  16, 0 , 0.969148 
 0, 32,  4,  2,  1,  32,  2, 0 , 0.925609 
 0, 2,  4,  2,  64,  16,  1, 0 , 0.834952 
 0, 64,  4,  1,  4,  16,  1, 0 , 0.924954 
 0, 16,  1,  2,  16,  2,  16, 0 , 0.825923 
 0, 32,  1,  4,  2,  1,  64, 0 , 0.834111 
 0, 1,  8,  16,  8,  2,  8, 0 , 0.837239 
 0, 2,  8,  1,  32,  8,  4, 0 , 0.825273 
 0, 4,  2,  32,  1,  64,  1, 0 , 0.925706 
 0, 2,  64,  2,  4,  1,  16, 0 , 0.923266 
 0, 256,  1,  2,  2,  16,  1, 0 , 0.968995 
 0, 4,  2,  8,  16,  16,  1, 0 , 0.836608 
 0, 2,  8,  16,  32,  2,  1, 0 , 0.925504 
 0, 2,  8,  16,  8,  4,  2, 0 , 0.922466 
 0, 8,  32,  2,  8,  1,  4, 0 , 0.968483 
 0, 16,  1,  4,  4,  16,  4, 0 , 0.826918 
 0, 4,  4,  4,  8,  4,  8, 0 , 0.830857 
 0, 1,  16,  8,  1,  8,  16, 0 , 0.830606 
 0, 1,  16,  1,  8,  2,  64, 0 , 0.834954 
 0, 32,  2,  8,  32,  1,  1, 0 , 0.969361 
 0, 16,  1,  1,  2,  8,  64, 0 , 0.830104 
 0, 8,  8,  8,  8,  1,  4, 0 , 0.968439 
 0, 1,  8,  8,  8,  1,  32, 0 , 0.832516 
 0, 8,  1,  64,  1,  1,  32, 0 , 0.969654 
 0, 8,  2,  2,  64,  8,  1, 0 , 0.835871 
 0, 4,  8,  1,  16,  2,  16, 0 , 0.827275 
 0, 64,  4,  1,  1,  2,  32, 0 , 0.903088 
 0, 64,  8,  1,  8,  1,  4, 0 , 0.969352 
 0, 1,  1,  16,  16,  8,  8, 0 , 0.835423 
 0, 4,  1,  8,  16,  32,  1, 0 , 0.836835 
 0, 2,  8,  8,  1,  16,  8, 0 , 0.837968 
 0, 1,  2,  16,  32,  4,  4, 0 , 0.833581 
 0, 2,  2,  32,  32,  2,  2, 0 , 0.831782 
 0, 2,  8,  1,  256,  4,  1, 0 , 0.834701 
 0, 16,  1,  1,  32,  2,  16, 0 , 0.830467 
 0, 2,  128,  1,  16,  4,  1, 0 , 0.925129 
 0, 2,  2,  128,  2,  1,  16, 0 , 0.968473 
 0, 1,  2,  32,  8,  32,  1, 0 , 0.836304 
 0, 1,  8,  2,  8,  128,  1, 0 , 0.8363 
 0, 8,  8,  2,  16,  8,  1, 0 , 0.838275 
 0, 1,  4,  4,  8,  32,  4, 0 , 0.830523 
 0, 16,  2,  4,  2,  64,  1, 0 , 0.837968 
 0, 32,  1,  4,  1,  64,  2, 0 , 0.838604 
 0, 64,  2,  4,  16,  1,  2, 0 , 0.968449 
 0, 8,  1,  8,  128,  1,  2, 0 , 0.83291 
 0, 8,  32,  1,  8,  2,  4, 0 , 0.923355 
 0, 4,  2,  16,  1,  32,  4, 0 , 0.837943 
 0, 512,  1,  1,  2,  4,  4, 0 , 0.968696 
 0, 4,  2,  8,  8,  2,  16, 0 , 0.831099 
 0, 8,  8,  2,  8,  4,  4, 0 , 0.832052 
 0, 4,  4,  16,  2,  4,  8, 0 , 0.922391 
 0, 2,  1,  16,  1,  128,  4, 0 , 0.836915 
 0, 16,  4,  4,  4,  4,  4, 0 , 0.922289 
 0, 32,  2,  1,  16,  16,  1, 0 , 0.835907 
 0, 1,  1,  256,  1,  16,  4, 0 , 0.923942 
 0, 4,  8,  4,  128,  1,  1, 0 , 0.837437 
 0, 16,  1,  8,  4,  2,  16, 0 , 0.825638 
 0, 8,  1,  2,  4,  8,  32, 0 , 0.824317 
 0, 16,  1,  2,  2,  128,  2, 0 , 0.826709 
 0, 16,  8,  4,  4,  2,  4, 0 , 0.96807 
 0, 4,  32,  1,  4,  2,  16, 0 , 0.830437 
 0, 16,  4,  2,  128,  1,  1, 0 , 0.838554 
 0, 1,  4,  128,  2,  2,  8, 0 , 0.969164 
 0, 32,  2,  1,  2,  128,  1, 0 , 0.83551 
 0, 4,  128,  1,  1,  16,  2, 0 , 0.960453 
 0, 4,  8,  2,  32,  2,  4, 0 , 0.831121 
 0, 16,  8,  2,  2,  2,  16, 0 , 0.922393 
 0, 1,  16,  4,  8,  2,  16, 0 , 0.836118 
 0, 4,  8,  2,  256,  1,  1, 0 , 0.836487 
 0, 2,  2,  64,  1,  4,  16, 0 , 0.914213 
 0, 8,  8,  1,  4,  2,  32, 0 , 0.82902 
 0, 16,  2,  1,  2,  4,  64, 0 , 0.827176 
 0, 1,  8,  32,  1,  4,  16, 0 , 0.923883 
 0, 1,  64,  4,  2,  4,  8, 0 , 0.92533 
 0, 128,  2,  1,  32,  2,  1, 0 , 0.924956 
 0, 2,  1,  16,  4,  64,  2, 0 , 0.825964 
 0, 16,  2,  1,  2,  128,  2, 0 , 0.827261 
 0, 4,  8,  8,  2,  1,  32, 0 , 0.910645 
 0, 1,  512,  1,  4,  4,  2, 0 , 0.969286 
 0, 1,  2,  8,  2,  32,  16, 0 , 0.830173 
 0, 16,  1,  32,  8,  2,  2, 0 , 0.968731 
 0, 2,  16,  4,  2,  16,  4, 0 , 0.831351 
 0, 1,  32,  4,  4,  2,  16, 0 , 0.836746 
