Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,2,20,5,16,4,2,0,0.878541
0,20,2,5,8,4,4,0,0.87816
0,1,5,16,2,16,10,0,0.795586
0,16,10,1,2,20,4,0,0.788139
0,10,10,4,8,8,1,0,0.943157
0,4,2,20,10,8,2,0,0.796042
0,100,2,1,32,4,1,0,0.880216
0,4,10,4,4,1,40,0,0.79657
0,160,5,1,2,1,16,0,0.971552
0,20,2,20,2,8,2,0,0.970424
0,100,4,2,1,32,1,0,0.97115
0,1,10,20,64,2,1,0,0.879965
0,4,2,4,80,5,2,0,0.814515
0,5,8,2,40,2,4,0,0.793894
0,1,8,4,200,4,1,0,0.818814
0,1,16,25,64,1,1,0,0.944291
0,20,20,1,1,16,4,0,0.920606
0,25,4,8,8,4,1,0,0.971186
0,5,5,16,4,4,4,0,0.941114
0,1,80,5,2,4,8,0,0.943175
0,5,1,8,64,1,10,0,0.796043
0,5,10,16,2,8,2,0,0.970465
0,1,10,8,1,160,2,0,0.788452
0,8,4,1,10,80,1,0,0.820053
0,4,4,5,16,1,20,0,0.795109
0,800,1,1,2,1,16,0,0.971674
0,40,1,5,1,128,1,0,0.873111
0,16,1,2,20,2,20,0,0.80868
0,1,16,25,1,2,32,0,0.943927
0,5,2,20,1,4,32,0,0.87992
0,16,5,10,2,2,8,0,0.970413
0,10,20,4,8,1,4,0,0.970775
0,10,5,16,8,4,1,0,0.971158
0,1,25,1,16,16,4,0,0.784505
0,1,400,1,16,4,1,0,0.943733
0,2,4,20,4,8,5,0,0.7957
0,50,2,4,64,1,1,0,0.943566
0,4,1,10,640,1,1,0,0.788148
0,8,2,10,5,1,32,0,0.796536
0,4,8,5,2,40,2,0,0.795493
0,1,10,8,8,5,8,0,0.794712
0,1,100,4,32,2,1,0,0.943738
0,2,10,2,40,2,8,0,0.792074
0,1,40,4,4,8,5,0,0.796122
0,4,2,20,1,80,2,0,0.796744
0,32,1,25,16,1,2,0,0.970918
0,5,32,5,1,1,32,0,0.970992
0,10,80,1,2,4,4,0,0.971136
0,2,5,8,40,1,8,0,0.795017
0,10,8,10,4,4,2,0,0.970425
0,1,4,10,64,5,2,0,0.793403
0,1,25,2,16,16,2,0,0.784362
0,40,1,2,1,64,5,0,0.796364
0,1,1,32,400,1,2,0,0.813152
0,5,4,8,1,16,10,0,0.797509
0,1,16,5,32,2,5,0,0.794996
0,8,10,2,10,2,8,0,0.790555
0,1,1,80,1,20,16,0,0.789825
0,4,8,1,4,5,40,0,0.809333
0,20,5,4,4,4,4,0,0.941123
0,10,2,4,1,40,8,0,0.795144
0,2,80,5,16,2,1,0,0.971156
0,50,2,1,32,4,2,0,0.775667
0,8,2,2,2,25,16,0,0.814045
0,2,5,8,8,1,40,0,0.79455
0,1,1,80,4,16,5,0,0.7958
0,50,1,1,1,512,1,0,0.786637
0,2,4,5,5,8,16,0,0.793257
0,8,2,5,4,5,16,0,0.794759
0,2,2,25,4,4,16,0,0.784571
0,1,40,1,128,5,1,0,0.795373
0,2,16,1,2,100,4,0,0.808722
0,1,40,5,1,128,1,0,0.880818
0,2,1,40,4,2,40,0,0.783773
0,1,1,80,32,2,5,0,0.795819
0,20,2,4,5,1,32,0,0.79658
0,5,2,80,1,1,32,0,0.971015
0,5,1,40,32,4,1,0,0.879901
0,2,20,1,4,80,2,0,0.784703
0,20,1,5,16,1,16,0,0.785172
0,2,10,10,1,4,32,0,0.880142
0,1,4,8,1,40,20,0,0.812062
0,2,50,8,1,8,4,0,0.971238
0,5,4,8,4,5,8,0,0.795695
0,10,4,4,2,2,40,0,0.795857
0,20,1,4,80,4,1,0,0.796015
0,5,4,8,2,16,5,0,0.794634
0,10,8,2,20,8,1,0,0.797151
0,1,200,2,32,1,2,0,0.94293
0,2,4,4,1,32,25,0,0.817407
0,1,40,1,160,4,1,0,0.794776
0,5,4,4,10,32,1,0,0.795259
0,5,1,16,20,8,2,0,0.784796
0,2,20,2,2,8,20,0,0.79391
0,1,1,25,16,2,32,0,0.784429
0,5,40,4,4,8,1,0,0.971181
0,5,1,20,1,128,2,0,0.777417
0,2,4,5,10,1,64,0,0.794233
0,100,2,2,1,32,2,0,0.943234
0,2,5,16,1,40,4,0,0.797568
0,5,2,8,80,1,4,0,0.795445
0,5,1,32,10,8,2,0,0.787445
0,2,10,4,80,1,4,0,0.795336
0,10,2,2,40,1,16,0,0.794976
0,2,8,5,80,4,1,0,0.795372
0,5,2,10,128,2,1,0,0.785396
0,1,5,8,2,320,1,0,0.79524
0,1,2,100,4,4,8,0,0.879511
0,2,20,1,5,16,8,0,0.794476
0,16,5,1,8,4,10,0,0.786804
0,40,2,1,1,160,2,0,0.753832
0,8,25,4,1,16,2,0,0.971227
0,2,10,20,8,2,4,0,0.941104
0,16,2,1,4,200,1,0,0.820124
0,1,400,2,2,4,4,0,0.971181
0,2,5,5,1,16,32,0,0.784043
0,2,5,4,40,16,1,0,0.794888
0,1,32,1,5,5,32,0,0.818392
0,10,4,1,2,5,64,0,0.784982
0,5,16,1,4,40,2,0,0.787133
0,1,4,100,1,32,2,0,0.943888
0,25,8,4,8,1,4,0,0.970751
0,8,5,1,16,10,4,0,0.784136
0,10,8,2,5,2,16,0,0.795917
0,8,4,1,2,400,1,0,0.818342
0,100,2,1,4,4,8,0,0.879875
0,100,4,1,16,1,4,0,0.943682
0,5,10,16,2,4,4,0,0.970412
0,4,5,40,16,2,1,0,0.971184
0,4,1,100,2,16,2,0,0.940779
0,16,5,2,2,20,4,0,0.795849
0,2,2,20,5,64,1,0,0.795082
0,5,8,4,8,10,2,0,0.795668
0,10,1,40,16,2,2,0,0.940882
0,2,4,20,8,4,5,0,0.794609
0,5,1,5,2,512,1,0,0.784616
0,25,16,2,8,2,2,0,0.970422
