'1, 1, 32768, 32, 1, 1, 1024, 1024, 1024, 12'
'1, 2, 16384, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 4, 8192, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 8, 4096, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 16, 2048, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 32, 1024, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 64, 512, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 128, 256, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 256, 128, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 512, 64, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 1024, 32, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 2048, 16, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 4096, 8, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 8192, 4, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 16384, 2, 32, 1, 1, 1024, 1024, 1024, 28'
'1, 32768, 1, 32, 1, 1, 1024, 1024, 1024, 20'
'2, 1, 16384, 32, 1, 1, 1024, 1024, 1024, 44'
'2, 2, 8192, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 4, 4096, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 8, 2048, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 16, 1024, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 32, 512, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 64, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 128, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 256, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 512, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 1024, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 2048, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 4096, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 8192, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'2, 16384, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'4, 1, 8192, 32, 1, 1, 1024, 1024, 1024, 44'
'4, 2, 4096, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 4, 2048, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 8, 1024, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 16, 512, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 32, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 64, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 128, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 256, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 512, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 1024, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 2048, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 4096, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'4, 8192, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'8, 1, 4096, 32, 1, 1, 1024, 1024, 1024, 44'
'8, 2, 2048, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 4, 1024, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 8, 512, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 16, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 32, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 64, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 128, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 256, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 512, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 1024, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 2048, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'8, 4096, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'16, 1, 2048, 32, 1, 1, 1024, 1024, 1024, 44'
'16, 2, 1024, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 4, 512, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 8, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 16, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 32, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 64, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 128, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 256, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 512, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 1024, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'16, 2048, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'32, 1, 1024, 32, 1, 1, 1024, 1024, 1024, 44'
'32, 2, 512, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 4, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 8, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 16, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 32, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 64, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 128, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 256, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 512, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'32, 1024, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'64, 1, 512, 32, 1, 1, 1024, 1024, 1024, 44'
'64, 2, 256, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 4, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 8, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 16, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 32, 16, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 64, 8, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 128, 4, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 256, 2, 32, 1, 1, 1024, 1024, 1024, 60'
'64, 512, 1, 32, 1, 1, 1024, 1024, 1024, 52'
'128, 1, 256, 32, 1, 1, 1024, 1024, 1024, 44'
'128, 2, 128, 32, 1, 1, 1024, 1024, 1024, 60'
'128, 4, 64, 32, 1, 1, 1024, 1024, 1024, 60'
'128, 8, 32, 32, 1, 1, 1024, 1024, 1024, 60'
'128, 16, 16, 32, 1, 1, 1024, 1024, 1024, 60'
