Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,320,1,5,16,4,1,1,0.147204
1,10,8,40,32,1,1,1,0.199811
1,320,2,1,2,16,5,1,0.144601
1,5,40,16,2,16,1,1,0.199765
1,1,25,4,4,256,1,1,0.149571
1,32,4,25,2,2,8,1,0.200998
1,40,5,2,128,2,1,1,0.148001
1,1,40,8,64,1,5,1,0.144696
1,16,5,5,32,4,2,1,0.148064
1,2,4,25,1,64,8,1,0.148588
1,4,1,80,5,2,32,1,0.144684
1,5,80,1,2,32,4,1,0.148495
1,4,40,4,32,5,1,1,0.144268
1,10,8,8,8,4,5,1,0.144327
1,1,10,80,2,32,2,1,0.148011
1,10,8,2,2,5,64,1,0.144941
1,40,4,4,16,1,10,1,0.14404
1,1,50,16,16,2,4,1,0.148558
1,40,40,2,8,2,2,1,0.200454
1,50,4,2,16,4,4,1,0.147882
1,80,8,5,2,16,1,1,0.200495
1,1,80,4,10,1,32,1,0.145815
1,10,20,4,2,2,32,1,0.148992
1,2,8,200,1,2,16,1,0.199455
1,10,5,4,16,32,1,1,0.149805
1,2,16,50,1,4,16,1,0.147913
1,2,5,64,10,2,8,1,0.144454
1,2,2,200,64,2,1,1,0.148706
1,4,20,8,80,2,1,1,0.145418
1,2,100,4,16,2,4,1,0.149923
1,2,40,4,2,80,2,1,0.145492
1,2,4,50,4,1,64,1,0.148279
1,4,5,5,64,16,1,1,0.149288
1,1,64,25,2,8,4,1,0.147212
1,4,5,8,320,1,2,1,0.144026
0,5,1,20,1,256,4,1,1.525814
1,5,16,2,160,1,4,1,0.143323
1,5,10,64,2,8,2,1,0.199957
1,40,1,20,2,32,2,1,0.147788
1,40,1,5,128,2,2,1,0.146516
1,160,1,2,4,8,10,1,0.144951
1,8,20,2,2,20,8,1,0.144671
1,20,2,16,2,2,40,1,0.144699
1,4,50,16,1,2,16,1,0.200362
0,160,1,2,64,1,5,1,1.544565
1,2,40,8,8,20,1,1,0.144241
0,20,8,10,1,2,32,1,1.220407
1,2,16,4,2,80,5,1,0.148125
1,64,5,5,2,4,8,1,0.147312
1,20,2,8,8,4,10,1,0.144289
1,5,1,32,64,1,10,1,0.145867
0,32,1,4,2,100,4,1,1.438842
1,1,32,50,2,32,1,1,0.146759
1,1,4,32,80,5,2,1,0.147457
1,50,32,1,8,2,4,1,0.14749
1,2,1,320,8,5,4,1,0.144873
1,20,4,8,10,16,1,1,0.145202
1,2,32,25,64,1,1,1,0.146383
1,2,10,8,1,40,16,1,0.144623
1,2,2,160,1,160,1,1,0.143787
1,2,20,8,80,2,2,1,0.145574
1,4,2,40,5,64,1,1,0.144486
1,2,5,20,2,4,64,1,0.147987
1,5,64,2,5,2,16,1,0.144794
1,400,2,1,1,2,64,1,0.280892
1,100,1,4,4,16,4,1,0.147613
1,2,5,40,2,32,4,1,0.148293
0,16,2,5,1,20,32,1,1.534234
1,4,5,80,2,16,2,1,0.146596
1,400,2,1,1,128,1,1,0.149628
1,10,10,4,8,32,1,1,0.147624
1,20,5,32,8,2,2,1,0.200191
1,5,80,2,2,8,8,1,0.148419
1,2,1,50,2,8,64,1,0.149336
1,160,4,5,8,2,2,1,0.199899
1,4,200,4,1,1,32,1,0.199853
1,32,1,10,4,16,5,1,0.143507
1,4,20,8,5,4,8,1,0.143399
0,16,10,2,1,16,20,1,1.536833
1,1,1600,2,2,1,16,1,0.199587
1,80,4,1,1,320,1,1,0.144897
1,32,4,5,4,20,2,1,0.144989
1,50,2,1,8,128,1,1,0.149588
1,16,100,2,2,1,16,1,0.200329
1,64,1,5,320,1,1,1,0.144795
1,25,1,16,64,2,2,1,0.147936
1,10,2,5,8,16,8,1,0.149621
1,5,40,1,64,2,4,1,0.147711
1,50,2,1,32,8,4,1,0.149454
1,2,8,100,8,4,2,1,0.147725
1,1,160,5,32,2,2,1,0.149404
1,1,2,80,160,4,1,1,0.143491
1,4,20,4,10,16,2,1,0.144642
1,1,8,16,50,2,8,1,0.14773
1,1,20,10,8,8,8,1,0.147327
1,320,2,5,8,2,2,1,0.200171
1,1,5,32,20,1,32,1,0.145117
1,2,8,100,2,4,8,1,0.147026
0,2,4,200,4,16,1,1,1.244236
0,25,64,1,8,2,4,1,1.241156
1,8,10,2,320,1,2,1,0.145683
1,320,1,10,2,2,8,1,0.200444
1,1,8,200,2,2,16,1,0.147023
1,64,5,5,8,4,2,1,0.147231
1,10,10,4,1,16,16,1,0.149324
1,8,20,1,2,320,1,1,0.143989
1,16,25,1,32,8,1,1,0.14815
1,160,2,2,1,8,20,1,0.144708
1,64,5,5,2,32,1,1,0.147893
0,320,1,5,2,1,32,1,1.218976
1,160,4,1,5,16,2,1,0.144603
1,32,5,1,32,5,4,1,0.145025
1,8,2,8,20,1,40,1,0.147735
0,20,2,4,10,8,8,1,1.561489
1,10,1,160,1,4,16,1,0.14642
1,10,64,1,5,16,2,1,0.143592
1,4,40,10,32,1,2,1,0.147422
1,5,4,80,2,4,8,1,0.146924
1,32,5,1,8,5,16,1,0.144033
1,1,16,8,800,1,1,1,0.147928
1,16,4,2,200,2,2,1,0.147568
1,1,320,2,80,2,1,1,0.144169
1,100,16,2,2,4,4,1,0.199785
1,16,4,5,80,2,2,1,0.144853
1,40,2,5,1,64,4,1,0.148278
0,1600,1,1,4,4,4,1,1.21434
1,1,2,400,16,1,8,1,0.148668
1,8,1,80,4,40,1,1,0.144074
1,5,10,32,8,1,8,1,0.147922
1,400,1,8,2,2,8,1,0.200094
0,2,16,4,8,100,1,1,1.419874
1,32,5,4,10,4,4,1,0.145469
1,5,2,40,1,8,32,1,0.148745
1,4,1,50,1,128,4,1,0.149181
1,10,10,4,32,8,1,1,0.146664
1,16,2,50,1,1,64,1,0.147002
0,64,1,2,5,5,32,1,1.438121
1,10,10,2,8,32,2,1,0.149956
1,400,1,8,16,2,1,1,0.200212
1,16,2,100,1,8,4,1,0.200543
1,4,10,16,5,4,8,1,0.144983
1,2,1600,1,1,8,4,1,0.811861
1,2,320,1,2,10,8,1,0.144294
1,80,1,10,4,2,16,1,0.149045
1,8,5,8,4,10,8,1,0.144452
1,8,16,1,10,10,8,1,0.148142
0,40,8,2,4,5,8,1,1.603638
1,4,5,10,8,4,16,1,0.147423
1,128,5,5,4,4,2,1,0.200484
1,10,8,2,20,2,16,1,0.144342
1,5,4,40,1,128,1,1,0.149924
1,5,2,64,4,2,20,1,0.145643
1,4,2,40,64,5,1,1,0.144859
1,8,100,1,64,1,2,1,0.147853
0,8,40,5,1,16,4,1,1.227055
1,50,2,16,1,2,32,1,0.147514
0,1,16,20,2,5,32,1,1.553914
1,5,10,32,1,1,64,1,0.146825
1,10,80,2,1,32,2,1,0.147918
1,320,1,1,16,1,20,1,0.144729
1,5,20,2,4,4,32,1,0.147921
1,32,2,2,20,1,40,1,0.147807
1,16,25,8,4,1,8,1,0.200332
1,50,4,4,8,2,8,1,0.149056
1,5,2,10,2,128,4,1,0.149781
1,32,5,1,80,4,2,1,0.143735
1,32,4,1,2,400,1,1,0.147229
0,10,1,16,10,32,2,1,1.559374
1,2,64,1,8,4,25,1,0.14754
1,20,2,4,20,16,2,1,0.145331
1,10,1,64,20,2,4,1,0.144922
1,5,16,2,16,5,8,1,0.144963
0,1,4,40,2,32,10,1,1.540504
1,4,80,5,64,1,1,1,0.146865
1,1,20,20,8,2,16,1,0.14817
1,16,1,20,1,8,40,1,0.14433
1,2,200,1,2,4,32,1,0.148885
1,10,2,20,8,32,1,1,0.147803
1,2,2,50,16,1,32,1,0.14764
0,40,5,4,4,16,2,1,1.605103
1,5,16,2,4,8,20,1,0.145113
1,2,20,8,10,8,4,1,0.145228
0,20,5,16,16,2,2,1,1.247645
1,25,4,16,4,16,1,1,0.146154
1,32,5,2,8,4,10,1,0.145121
1,1,50,64,32,1,1,1,0.199616
0,2,1,160,80,4,1,1,1.548426
0,5,2,10,32,1,32,1,1.563239
0,2,320,1,4,8,5,1,1.573238
1,8,1,40,10,32,1,1,0.145572
1,8,4,25,2,8,8,1,0.14837
1,5,16,20,1,64,1,1,0.147175
1,40,2,2,160,4,1,1,0.143753
1,4,1,400,2,2,16,1,0.146657
1,50,2,1,64,1,16,1,0.149355
1,160,10,2,4,4,2,1,0.199675
1,16,2,50,1,8,8,1,0.146924
1,1,8,25,4,8,16,1,0.147679
1,50,2,16,16,4,1,1,0.147751
1,4,20,2,2,32,10,1,0.143788
1,8,8,2,2,16,25,1,0.147862
1,4,200,4,1,32,1,1,0.199612
1,5,4,32,2,20,4,1,0.145158
1,8,1,16,4,5,40,1,0.147109
1,5,8,8,2,5,32,1,0.145376
1,8,5,20,2,8,8,1,0.147493
1,10,1,80,8,1,16,1,0.149088
1,5,32,10,2,16,2,1,0.146952
1,400,1,4,8,8,1,1,0.147374
1,4,5,16,10,16,2,1,0.144018
1,8,40,1,64,1,5,1,0.145968
1,4,20,4,1,8,40,1,0.145101
0,25,8,16,8,2,2,1,0.779379
1,16,5,4,2,20,8,1,0.144787
1,2,40,4,10,1,32,1,0.144707
1,5,4,5,512,2,1,1,0.14954
1,8,25,16,16,1,2,1,0.200045
0,50,8,2,2,4,16,1,1.605849
1,25,2,8,4,1,64,1,0.147805
1,2,20,5,1,32,16,1,0.147668
1,20,8,5,64,1,2,1,0.148076
1,2,4,16,2,16,25,1,0.147755
0,160,10,2,1,4,8,1,0.764119
1,1,100,1,2,128,4,1,0.149806
1,100,8,4,8,4,1,1,0.200243
1,4,20,8,4,20,2,1,0.143832
1,200,4,4,32,1,1,1,0.200041
1,1,2,800,32,1,2,1,0.148099
1,32,2,25,1,16,4,1,0.147675
1,40,1,4,8,80,1,1,0.144696
0,8,5,20,8,16,1,1,1.597355
1,5,4,160,8,4,1,1,0.200632
1,40,1,4,16,20,2,1,0.143713
1,32,2,2,2,40,10,1,0.147007
1,2,160,2,20,1,8,1,0.143535
1,5,32,1,8,2,40,1,0.145008
0,4,200,1,1,8,16,1,1.614885
0,16,1,20,64,5,1,1,1.551114
0,4,1,200,4,32,1,1,1.578337
1,4,800,1,4,8,1,1,0.200608
1,40,2,8,10,8,2,1,0.144633
1,8,20,1,8,16,5,1,0.145465
1,5,64,5,1,16,4,1,0.146554
1,5,20,8,4,8,4,1,0.147806
1,8,2,8,5,16,10,1,0.14776
1,80,4,1,5,32,2,1,0.144266
1,8,400,1,8,1,4,1,0.19989
0,2,1,64,4,25,8,1,1.435472
0,2,20,4,32,20,1,1,1.543977
1,10,2,8,16,20,2,1,0.145577
1,8,1,20,1,128,5,1,0.143746
1,1,32,4,1,160,5,1,0.147432
1,8,5,4,2,8,40,1,0.145514
1,20,4,8,5,1,32,1,0.14432
1,32,20,1,10,8,2,1,0.145101
1,4,1,80,2,40,4,1,0.14492
0,20,8,4,80,2,1,1,1.589345
1,5,4,32,10,4,4,1,0.145175
0,4,80,1,16,4,5,1,1.544409
1,100,1,2,1,512,1,1,0.149367
1,2,80,4,8,2,10,1,0.143858
1,4,2,20,1,160,4,1,0.145206
1,64,1,2,5,20,8,1,0.147026
1,2,32,25,1,1,64,1,0.147119
1,5,16,2,5,2,64,1,0.144766
0,4,50,4,8,1,16,1,1.614951
1,80,1,2,8,16,5,1,0.14499
1,4,2,20,80,4,2,1,0.145309
0,5,10,16,1,4,32,1,1.565673
1,10,2,5,2,8,64,1,0.150071
1,25,8,1,1,16,32,1,0.789648
1,2,2,32,32,1,25,1,0.147596
1,10,32,10,4,1,8,1,0.200545
1,64,5,1,10,1,32,1,0.145442
1,4,200,1,2,16,4,1,0.148205
1,16,1,8,5,16,10,1,0.148074
0,5,1,128,1,20,8,1,1.550107
1,32,5,1,2,160,2,1,0.145374
0,2,10,32,10,4,4,1,1.592257
1,16,4,2,8,50,2,1,0.147258
1,2,1,320,4,10,4,1,0.144119
1,2,20,80,16,1,2,1,0.199185
1,20,5,1,32,1,32,1,0.149767
1,160,1,5,1,16,8,1,0.147496
1,20,1,16,1,40,8,1,0.144772
1,64,1,2,5,160,1,1,0.147083
1,100,2,2,1,4,64,1,0.147771
0,64,1,25,4,8,2,1,1.261285
1,20,4,2,8,2,40,1,0.144747
1,1,25,8,128,1,4,1,0.148039
1,5,16,20,1,32,2,1,0.147555
1,2,1,400,64,1,2,1,0.149549
1,8,25,8,1,8,8,1,0.147622
1,16,20,2,8,4,5,1,0.143636
1,2,20,8,4,16,5,1,0.144702
1,80,1,5,8,4,8,1,0.148495
1,100,1,4,8,1,32,1,0.147341
1,1,2,400,1,4,32,1,0.147524
1,10,8,4,10,2,16,1,0.144835
0,1,100,2,16,2,16,1,1.570288
0,2,800,2,16,2,1,1,0.770829
1,80,5,8,1,8,4,1,0.200358
1,1,8,25,128,4,1,1,0.147832
1,20,1,5,32,16,2,1,0.148923
1,16,20,1,64,5,1,1,0.144528
1,5,640,1,4,8,1,1,0.200492
1,20,4,8,8,5,4,1,0.144972
1,4,5,5,32,2,16,1,0.149527
0,64,25,2,2,8,2,1,0.780362
1,50,4,1,2,256,1,1,0.148007
1,4,40,1,4,20,8,1,0.145192
1,8,8,2,20,4,10,1,0.148065
1,40,4,2,1,160,2,1,0.145029
1,16,10,5,16,8,1,1,0.149235
1,128,1,1,2,80,5,1,0.147867
1,10,1,64,20,4,2,1,0.143727
1,8,20,1,10,4,16,1,0.145109
1,32,25,1,16,2,4,1,0.148962
1,1600,1,1,64,1,1,1,0.147175
1,200,1,1,64,2,4,1,0.148342
1,2,25,4,1,512,1,1,0.149424
1,2,4,40,5,1,64,1,0.145305
1,32,50,2,4,4,2,1,0.200368
1,4,10,8,4,80,1,1,0.145634
1,2,10,16,2,5,32,1,0.145721
1,100,4,1,8,16,2,1,0.148311
1,4,4,40,160,1,1,1,0.143352
1,1,10,32,16,5,4,1,0.145769
1,4,5,10,16,8,4,1,0.147669
1,4,8,25,4,32,1,1,0.149019
1,1,40,16,1,4,40,1,0.143856
1,2,10,5,4,16,16,1,0.149862
1,25,4,8,8,2,8,1,0.148852
1,100,8,2,2,8,4,1,0.147461
1,8,2,40,80,2,1,1,0.144236
1,4,25,8,64,2,1,1,0.149571
1,20,2,40,8,2,4,1,0.147372
1,8,40,2,2,4,20,1,0.144199
1,2,40,10,2,2,32,1,0.148301
1,16,8,25,16,1,2,1,0.199653
1,20,1,80,16,1,4,1,0.147004
1,4,20,8,1,4,40,1,0.145151
1,10,8,2,8,20,4,1,0.145342
1,1,8,16,25,2,16,1,0.147817
1,10,40,4,4,8,2,1,0.146869
1,5,40,2,1,8,32,1,0.148703
1,16,4,2,4,20,10,1,0.147161
1,4,8,4,20,40,1,1,0.147586
1,16,4,2,25,32,1,1,0.147145
1,4,200,4,16,1,2,1,0.199912
1,10,1,40,1,32,8,1,0.148211
1,1,2,160,1,320,1,1,0.144819
1,50,1,4,16,8,4,1,0.149552
1,16,4,2,160,5,1,1,0.147161
1,1,16,10,16,20,2,1,0.144088
1,1,2,320,1,20,8,1,0.144351
1,1,2,160,8,5,8,1,0.143848
1,80,8,1,40,2,2,1,0.144351
1,25,32,4,1,32,1,1,0.199081
1,1,10,320,1,1,32,1,0.200584
1,5,8,4,160,2,2,1,0.144955
1,2,10,40,16,1,8,1,0.14917
1,1,320,5,1,1,64,1,0.147534
1,20,4,4,2,32,5,1,0.14468
1,1,32,10,5,16,4,1,0.145651
1,1,20,8,1,160,4,1,0.14507
1,5,4,32,5,4,8,1,0.143808
1,50,8,2,2,2,32,1,0.148472
1,5,2,16,4,40,4,1,0.145724
1,1,128,1,5,20,8,1,0.147791
1,10,10,4,32,2,4,1,0.148617
1,100,1,2,64,1,8,1,0.149111
1,20,8,10,2,32,1,1,0.146453
1,1,1,640,10,4,4,1,0.144245
1,8,5,8,20,4,4,1,0.143392
1,2,10,80,8,4,2,1,0.146062
1,10,16,5,1,2,64,1,0.148301
1,10,2,10,64,4,2,1,0.148324
1,5,4,80,2,2,16,1,0.147555
1,1,160,4,160,1,1,1,0.145248
1,2,20,16,1,10,16,1,0.144061
1,80,1,5,4,16,4,1,0.148527
1,5,1,32,160,4,1,1,0.144119
1,1,320,1,8,40,1,1,0.144909
1,16,8,5,16,1,10,1,0.143708
1,1,16,100,1,2,32,1,0.146618
1,10,2,8,10,64,1,1,0.145244
1,10,4,40,2,32,1,1,0.146376
1,20,1,16,1,5,64,1,0.144566
1,16,4,5,8,4,10,1,0.144746
1,10,4,20,8,8,2,1,0.147487
1,2,160,2,8,20,1,1,0.144483
1,50,16,1,2,32,2,1,0.147952
1,5,160,4,2,1,16,1,0.200288
1,10,8,10,64,1,2,1,0.148829
1,8,4,4,100,4,2,1,0.147067
1,2,1,100,4,64,2,1,0.147475
1,160,1,5,2,8,8,1,0.148341
1,16,25,4,1,8,8,1,0.14687
1,5,4,16,2,80,2,1,0.144209
1,1,20,40,16,8,1,1,0.147661
1,32,25,1,1,16,8,1,0.736989
1,2,4,40,2,40,4,1,0.145417
1,2,10,5,16,32,2,1,0.149687
1,160,2,2,4,5,8,1,0.14508
1,1,800,2,2,32,1,1,0.148017
1,1,5,320,16,1,4,1,0.147357
1,2,2,400,1,32,2,1,0.146325
1,1,32,10,16,1,20,1,0.144976
1,160,2,1,5,2,32,1,0.144461
1,8,4,4,25,2,16,1,0.147014
1,1,64,5,2,16,10,1,0.144748
1,4,25,8,1,16,8,1,0.148932
1,8,2,8,25,1,32,1,0.147181
1,5,5,8,16,8,4,1,0.147736
1,5,4,8,8,16,5,1,0.145249
1,5,160,4,2,2,8,1,0.200213
1,16,1,20,10,16,2,1,0.14539
1,4,32,25,2,1,16,1,0.199748
1,160,2,10,4,2,4,1,0.200575
1,20,10,4,16,8,1,1,0.14684
1,4,1,25,32,16,2,1,0.149782
1,20,2,4,8,16,5,1,0.145578
1,100,1,1,2,16,32,1,0.149701
1,8,1,20,1,32,20,1,0.145424
1,1,128,5,4,20,2,1,0.144526
1,4,10,16,5,16,2,1,0.14463
1,5,16,8,1,16,10,1,0.144705
1,10,2,16,4,80,1,1,0.144883
1,5,1,64,1,320,1,1,0.145916
1,5,16,4,1,20,16,1,0.144525
1,40,4,2,32,10,1,1,0.143996
1,8,1,80,160,1,1,1,0.144115
0,2,40,2,2,32,10,1,1.561633
1,40,2,5,4,2,32,1,0.148359
0,16,100,2,4,1,8,1,0.770951
1,4,25,1,8,128,1,1,0.149507
1,1,100,32,16,1,2,1,0.199686
1,64,5,1,5,8,8,1,0.14396
1,1,400,4,2,16,2,1,0.146533
1,16,4,2,80,5,2,1,0.147584
1,1,64,5,2,40,4,1,0.14544
1,10,5,4,512,1,1,1,0.148633
1,1,80,2,160,1,4,1,0.145736
1,1,4,40,160,1,4,1,0.145051
1,50,4,1,4,64,2,1,0.148153
1,16,1,10,2,64,5,1,0.145618
1,1,25,64,2,4,8,1,0.147037
1,2,1,800,16,1,4,1,0.146068
0,40,16,5,2,2,8,1,0.780406
1,200,8,2,2,1,16,1,0.200232
1,1,2,50,256,1,4,1,0.149444
1,4,4,8,80,5,2,1,0.147799
1,16,1,40,160,1,1,1,0.1431
1,20,8,1,2,320,1,1,0.144461
1,8,5,16,4,20,2,1,0.144755
1,20,4,4,32,10,1,1,0.144965
1,8,400,1,1,8,4,1,0.809453
1,4,8,10,16,10,2,1,0.145694
0,1,2,80,8,16,5,1,1.538633
1,4,8,20,5,32,1,1,0.144646
1,2,2,160,32,1,5,1,0.143799
1,25,64,1,1,1,64,1,0.146944
0,1,5,40,1,8,64,1,1.553904
1,16,25,4,1,4,16,1,0.147904
1,5,2,20,1,32,16,1,0.148138
1,5,80,8,8,1,4,1,0.199738
1,16,2,10,16,20,1,1,0.144151
1,2,80,2,4,40,2,1,0.144937
1,1,1,100,2,16,32,1,0.14981
1,100,2,1,4,4,32,1,0.148963
1,320,2,1,4,10,4,1,0.144675
1,1,40,5,4,4,32,1,0.148387
1,8,4,20,2,10,8,1,0.145168
1,80,8,1,5,32,1,1,0.144906
1,10,160,2,2,8,2,1,0.19965
1,1,16,8,5,5,32,1,0.147193
1,16,40,1,1,160,1,1,0.142926
1,2,8,50,1,4,32,1,0.149293
1,1,2,200,1,4,64,1,0.14985
0,16,40,1,1,160,1,1,1.514692
1,25,1,16,1,256,1,1,0.147782
0,5,4,8,10,2,32,1,1.560199
1,1,5,128,8,20,1,1,0.144724
1,2,320,1,4,2,20,1,0.144931
1,1,80,40,8,2,2,1,0.200252
1,1,10,20,8,16,4,1,0.146355
1,5,1,128,20,8,1,1,0.144039
1,1,40,16,16,5,2,1,0.144006
1,5,4,32,8,1,20,1,0.143903
1,16,10,4,1,20,8,1,0.144446
1,100,2,8,1,4,16,1,0.146276
1,40,4,2,32,5,2,1,0.145045
1,20,40,2,4,16,1,1,0.147592
1,2,50,2,8,2,32,1,0.149105
1,2,40,8,4,2,20,1,0.144142
1,16,4,2,10,2,40,1,0.147674
1,1,16,25,2,16,8,1,0.149051
1,20,4,10,8,1,16,1,0.149559
1,50,4,1,8,32,2,1,0.147992
1,400,1,2,4,4,8,1,0.148397
1,2,20,5,8,4,16,1,0.148525
1,10,4,8,4,20,4,1,0.145334
1,1,50,2,8,2,64,1,0.14954
1,2,10,16,80,2,2,1,0.145048
1,2,2,40,8,2,40,1,0.145308
1,1,5,640,1,8,4,1,0.200136
1,25,16,1,2,8,16,1,0.147728
1,20,2,8,2,20,8,1,0.144944
1,32,1,4,20,1,40,1,0.147632
1,5,40,4,8,2,8,1,0.149405
1,50,8,1,1,8,32,1,0.77294
1,128,5,1,80,2,1,1,0.144859
1,1,10,80,1,2,64,1,0.148385
1,20,16,1,2,20,8,1,0.144399
0,1,64,10,8,4,5,1,1.573304
1,5,40,1,16,8,4,1,0.147789
1,2,160,1,16,4,5,1,0.144445
1,5,10,8,16,1,16,1,0.147188
1,4,10,8,4,20,4,1,0.145463
1,10,4,16,8,10,2,1,0.144675
1,1,40,16,8,5,4,1,0.143866
1,2,10,8,2,32,10,1,0.144855
1,1,32,10,80,2,2,1,0.145175
1,4,10,10,2,16,8,1,0.145875
1,2,200,8,32,1,1,1,0.200335
1,8,50,4,8,1,8,1,0.146785
1,2,16,25,4,8,4,1,0.148545
1,1,2,80,40,4,4,1,0.144288
1,2,25,4,64,8,1,1,0.149326
1,80,2,4,1,5,32,1,0.144469
1,1,16,25,2,8,16,1,0.1459
1,1,16,10,4,5,32,1,0.14532
1,1,10,32,5,4,16,1,0.144488
1,1,2,160,16,5,4,1,0.144882
1,32,10,5,32,1,2,1,0.14733
1,4,5,40,4,1,32,1,0.14921
1,20,5,4,1,128,2,1,0.149313
1,4,5,8,4,80,2,1,0.144963
1,4,32,1,10,4,20,1,0.147964
1,8,1,40,5,1,64,1,0.144236
1,20,160,1,1,2,16,1,0.573221
1,8,16,25,2,8,2,1,0.200523
1,4,5,40,4,4,8,1,0.149254
1,64,2,1,50,8,2,1,0.147278
1,1600,1,2,4,2,4,1,0.199506
1,2,10,16,2,160,1,1,0.145317
1,64,5,1,20,2,8,1,0.144704
1,5,2,32,1,80,4,1,0.144007
1,200,16,1,8,1,4,1,0.199678
1,2,10,8,32,1,20,1,0.145097
0,16,10,5,4,1,32,1,1.587192
1,10,2,20,4,2,32,1,0.148566
1,2,1,64,10,40,2,1,0.148024
1,1,2,80,10,64,1,1,0.144259
1,4,4,50,16,1,8,1,0.148635
1,50,16,4,2,8,2,1,0.200054
1,8,10,10,8,8,2,1,0.14844
1,1,40,4,4,10,16,1,0.144987
1,4,40,1,64,1,10,1,0.145761
1,10,4,8,2,160,1,1,0.14435
1,50,2,4,256,1,1,1,0.147717
1,1,10,320,4,1,8,1,0.199973
1,20,20,8,2,1,16,1,0.199299
1,4,16,5,8,10,4,1,0.144131
1,8,20,20,2,4,4,1,0.199852
1,10,4,4,64,1,10,1,0.145039
1,32,1,25,128,1,1,1,0.149588
1,160,1,4,2,5,16,1,0.144306
1,10,5,8,16,8,2,1,0.147798
1,4,2,16,4,8,25,1,0.148014
1,20,2,16,4,1,40,1,0.144063
1,4,10,8,10,8,4,1,0.145647
1,16,50,4,2,1,16,1,0.199985
1,4,80,2,80,2,1,1,0.14422
0,2,16,4,200,4,1,1,1.421536
0,64,1,2,32,25,1,1,1.411434
1,8,1,16,5,8,20,1,0.14786
1,200,1,1,16,8,4,1,0.149647
1,16,1,20,20,16,1,1,0.145255
1,2,20,16,4,4,10,1,0.144473
1,25,16,8,4,2,4,1,0.2004
0,4,5,5,32,32,1,1,1.562418
0,20,2,4,5,128,1,1,1.543104
0,10,5,4,32,1,16,1,1.568305
1,80,5,4,1,1,64,1,0.147024
1,2,25,2,8,32,4,1,0.149914
1,8,40,2,1,8,20,1,0.143978
1,2,4,16,80,1,10,1,0.146848
0,16,10,4,1,80,2,1,1.551131
1,2,10,5,16,4,16,1,0.149463
1,2,16,10,5,64,1,1,0.145352
1,1,25,4,16,2,32,1,0.149715
0,1,8,25,16,4,8,1,1.567633
1,1,40,5,8,2,32,1,0.149583
1,40,8,1,20,16,1,1,0.145297
1,20,32,5,2,16,1,1,0.199648
0,25,1,16,4,32,2,1,1.616669
1,16,8,1,4,8,25,1,0.146977
1,4,16,25,2,32,1,1,0.146458
1,8,100,2,8,2,4,1,0.147496
0,2,10,160,16,2,1,1,0.768941
1,16,5,5,2,16,8,1,0.147251
1,2,2,100,32,1,8,1,0.147325
0,1,40,10,4,32,2,1,1.59184
1,40,1,8,4,4,20,1,0.145227
1,4,8,25,1,128,1,1,0.149474
0,1,400,8,8,2,2,1,0.776772
1,1,4,200,16,8,1,1,0.147811
1,4,2,20,5,32,4,1,0.145504
1,10,16,4,4,8,5,1,0.143851
1,4,25,2,1,8,64,1,0.149357
1,8,10,2,10,32,2,1,0.145229
1,160,1,2,1,8,40,1,0.144465
1,4,1,80,16,20,1,1,0.145259
1,4,4,40,20,1,8,1,0.144364
1,80,2,1,1,64,10,1,0.419262
1,40,2,5,2,2,64,1,0.14888
0,40,4,1,20,1,32,1,1.527951
1,16,2,25,1,4,32,1,0.148608
0,20,8,1,1,320,2,1,1.514053
1,2,20,20,32,1,4,1,0.146804
1,20,1,40,8,8,2,1,0.149507
1,4,10,40,2,2,16,1,0.148068
1,10,8,2,32,10,2,1,0.145492
1,8,20,1,16,8,5,1,0.143795
1,80,1,4,64,1,5,1,0.14514
1,5,2,32,4,10,8,1,0.144091
0,5,40,8,2,8,4,1,1.256006
0,40,2,2,4,4,40,1,1.563609
1,2,5,64,80,1,2,1,0.144325
1,1,100,32,8,1,4,1,0.199749
1,1,64,2,2,100,4,1,0.14728
1,100,1,16,2,1,32,1,0.147314
0,8,2,20,5,64,1,1,1.56429
0,4,2,100,1,64,2,1,1.576697
0,160,4,1,5,4,8,1,1.561962
1,1,5,40,8,64,1,1,0.148837
1,32,2,2,10,40,2,1,0.147273
1,1,320,1,1,320,1,1,0.144953
1,128,1,5,8,10,2,1,0.144421
1,8,2,20,8,20,2,1,0.144004
1,2,800,1,4,16,1,1,0.146895
1,5,32,4,20,8,1,1,0.145097
1,16,20,1,1,10,32,1,1.143525
0,200,1,4,1,2,64,1,1.550454
1,8,5,40,2,32,1,1,0.147096
1,16,2,4,10,2,40,1,0.148006
1,1,160,2,2,16,10,1,0.145033
1,2,16,25,4,32,1,1,0.147628
1,10,20,16,2,16,1,1,0.199986
0,40,2,8,8,2,10,1,1.604239
1,10,32,10,2,8,2,1,0.199916
0,1,1,100,16,2,32,1,1.558578
1,400,4,2,1,32,1,1,0.199777
1,8,8,2,200,2,2,1,0.147389
1,16,2,10,4,16,5,1,0.145032
1,16,2,4,1,100,8,1,0.147145
1,5,2,32,8,1,40,1,0.145029
1,400,1,8,1,8,4,1,0.200197
1,16,20,1,80,4,1,1,0.144964
0,2,320,1,8,1,20,1,1.557727
0,2,16,50,4,4,4,1,1.252844
0,1,1,320,5,8,8,1,1.555207
1,5,16,8,1,32,5,1,0.143988
