Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,1,6,16,3,2,16,1,0.178573
1,1,48,1,2,48,2,1,0.176782
1,8,3,2,96,2,1,1,0.177176
1,4,2,4,72,2,2,1,0.204309
1,4,3,4,2,6,16,1,0.17645
0,2,1,24,24,8,1,1,0.3605
1,2,8,1,32,1,18,1,0.233645
0,144,1,1,2,16,2,1,0.354771
1,2,12,1,12,16,2,1,0.180958
1,4,2,9,16,8,1,1,0.195726
1,4,1,12,4,6,8,1,0.178511
1,2,2,3,192,2,2,1,0.17643
1,1,36,4,16,2,2,1,0.179396
1,1,4,3,1,384,2,1,0.176957
1,3,2,3,1,256,2,1,0.237568
1,1,12,6,64,1,2,1,0.194576
1,2,4,4,1,12,24,1,0.205169
1,24,2,6,4,1,8,1,0.222112
1,1,4,24,1,24,4,1,0.178916
1,8,2,2,144,2,1,1,0.203682
1,4,1,24,1,12,8,1,0.178395
1,6,8,2,8,1,12,1,0.180343
1,6,12,1,4,2,16,1,0.196222
1,1,4,24,96,1,1,1,0.179342
1,8,1,2,96,2,3,1,0.234206
1,1,8,2,16,2,18,1,0.23529
1,1,4,3,1,12,64,1,0.178286
0,12,8,1,1,6,16,1,0.349833
1,16,3,6,1,32,1,1,0.221855
1,4,3,3,8,8,4,1,0.181352
1,4,8,1,6,3,16,1,0.203879
1,3,1,16,2,2,48,1,0.177819
1,2,12,2,2,32,3,1,0.176911
1,9,8,2,4,8,2,1,0.177066
1,6,1,3,32,1,16,1,0.238058
1,1,1,12,8,32,3,1,0.176524
1,4,6,2,6,8,4,1,0.174902
1,1,12,8,3,1,32,1,0.177996
0,4,4,1,6,24,4,1,0.359451
1,2,8,2,2,3,48,1,0.204881
0,2,2,12,4,24,2,1,0.373929
0,4,4,3,16,12,1,1,0.368656
1,8,2,6,3,8,4,1,0.177568
1,8,3,2,12,4,4,1,0.177297
0,4,2,2,2,96,3,1,0.372783
0,2,8,6,2,1,48,1,0.364905
1,4,18,1,2,32,2,1,0.194902
1,2,8,1,48,6,2,1,0.234171
0,8,1,2,6,8,12,1,0.37419
1,18,1,4,128,1,1,1,0.195466
0,6,1,2,4,48,4,1,0.37375
0,2,3,4,8,8,6,1,0.370973
1,3,1,8,4,48,2,1,0.182207
0,2,16,1,8,6,6,1,0.36094
1,8,6,3,1,32,2,1,0.177883
1,2,9,2,4,4,16,1,0.181538
0,24,3,1,1,4,32,1,0.346579
1,2,8,6,24,2,2,1,0.17962
1,2,2,6,2,64,3,1,0.180552
1,6,1,48,1,2,16,1,0.221386
1,8,18,2,16,2,1,1,0.22154
0,4,6,2,6,8,4,1,0.373643
1,4,3,24,2,4,4,1,0.220975
1,6,6,8,16,1,2,1,0.221226
1,48,1,1,8,1,24,1,0.177841
1,3,3,2,1,128,4,1,0.238099
1,24,4,3,1,16,2,1,0.22141
1,1,4,12,6,4,8,1,0.176759
1,2,3,12,1,2,64,1,0.19507
1,1,3,4,12,4,16,1,0.177733
1,1,9,4,2,4,32,1,0.181806
0,9,2,4,1,8,16,1,0.35263
0,4,2,12,1,16,6,1,0.350806
1,12,3,2,1,64,2,1,0.194833
1,24,1,2,32,1,6,1,0.17683
1,1,6,2,8,32,3,1,0.176391
1,1,1,48,8,2,12,1,0.175331
1,1,2,24,16,2,6,1,0.176357
1,1,24,1,16,12,2,1,0.179121
1,1,16,6,3,8,4,1,0.178891
1,9,4,2,16,8,1,1,0.194723
1,1,8,2,96,3,2,1,0.235004
0,12,1,1,32,12,2,1,0.359339
1,2,8,1,3,24,8,1,0.232337
1,2,1,16,12,24,1,1,0.203742
1,2,1,8,16,12,3,1,0.234378
1,1,3,48,16,2,2,1,0.177
1,2,8,6,2,3,16,1,0.178619
1,4,1,9,4,16,4,1,0.182231
1,1,1,16,6,24,4,1,0.2333
0,3,12,2,16,4,2,1,0.374964
0,2,1,16,72,1,4,1,0.358072
1,3,32,1,3,16,2,1,0.178651
1,6,3,4,32,2,2,1,0.195697
1,1,8,2,48,12,1,1,0.233475
1,2,3,4,64,1,6,1,0.179833
1,6,1,3,4,32,4,1,0.236346
1,2,12,1,3,64,2,1,0.181147
1,6,1,16,8,12,1,1,0.179017
1,16,1,1,12,16,3,1,0.234529
1,1,4,36,1,1,64,1,0.175797
1,12,8,3,2,8,2,1,0.221039
1,1,3,32,1,2,48,1,0.179493
1,4,3,2,4,6,16,1,0.179678
1,6,16,1,3,8,4,1,0.179106
1,2,16,1,6,1,48,1,0.204557
1,18,2,8,8,2,2,1,0.220581
1,8,6,1,3,16,4,1,0.178472
0,8,2,3,8,4,6,1,0.374533
1,2,1,24,32,3,2,1,0.178172
1,2,9,8,1,1,64,1,0.179491
1,8,1,2,144,4,1,1,0.234314
1,12,1,1,16,8,6,1,0.175868
1,8,2,2,3,16,6,1,0.204982
1,16,3,1,192,1,1,1,0.178146
1,6,3,2,1,8,32,1,0.180857
1,1,1,144,2,16,2,1,0.177422
1,1,2,144,4,8,1,1,0.220886
1,3,2,6,4,64,1,1,0.181553
1,1,36,4,1,32,2,1,0.175648
0,9,2,8,2,4,8,1,0.369017
0,3,3,1,32,32,1,1,0.469459
1,9,4,4,1,1,64,1,0.177639
1,1,2,24,6,16,2,1,0.177003
1,4,1,8,1,12,24,1,0.203313
1,6,2,1,1,48,16,1,0.414325
1,3,1,8,3,32,4,1,0.180039
1,1,12,4,1,6,32,1,0.176222
1,2,16,1,4,6,12,1,0.20488
1,2,2,12,12,16,1,1,0.176381
1,24,4,3,1,2,16,1,0.221212
1,36,1,2,4,1,32,1,0.196811
1,8,1,18,1,16,4,1,0.17684
0,12,1,3,2,128,1,1,0.361071
1,24,2,1,2,24,4,1,0.176917
1,4,1,8,1,288,1,1,0.203869
1,9,4,4,1,64,1,1,0.177232
1,1,16,6,6,4,4,1,0.181092
1,6,1,4,2,192,1,1,0.179923
1,6,2,4,2,3,32,1,0.177493
1,3,1,4,12,16,4,1,0.177745
1,1,16,2,36,8,1,1,0.203622
1,6,3,8,8,4,2,1,0.17803
1,2,2,3,2,12,32,1,0.17657
0,1,2,6,64,12,1,1,0.359472
1,2,3,16,1,16,6,1,0.178767
1,3,1,16,6,32,1,1,0.176843
1,16,1,6,8,1,12,1,0.179208
1,8,1,4,16,3,6,1,0.202979
1,3,24,4,1,8,4,1,0.2231
1,12,1,12,32,2,1,1,0.17562
1,2,3,8,24,8,1,1,0.176879
1,18,4,1,2,64,1,1,0.196151
1,16,2,1,36,8,1,1,0.204499
0,4,3,4,48,1,4,1,0.36338
0,2,6,1,6,2,64,1,0.357624
1,4,8,1,3,24,4,1,0.203955
1,1,48,3,32,2,1,1,0.177192
1,1,8,2,3,3,64,1,0.234608
1,2,6,4,8,3,8,1,0.177433
1,3,8,1,6,16,4,1,0.180027
1,12,6,4,16,1,2,1,0.220718
1,6,4,2,24,4,2,1,0.176272
1,1,18,1,128,4,1,1,0.237746
0,4,1,6,1,16,24,1,0.346859
0,2,1,36,4,16,2,1,0.377864
1,1,3,32,48,1,2,1,0.178904
1,1,2,8,36,1,16,1,0.233828
1,2,24,3,1,4,16,1,0.17819
1,1,3,8,48,4,2,1,0.180586
1,8,2,1,36,16,1,1,0.233876
1,1,16,2,24,2,6,1,0.204536
1,4,12,2,12,8,1,1,0.181894
1,1,6,2,16,2,24,1,0.176022
1,6,2,3,32,2,4,1,0.181755
0,2,8,1,32,1,18,1,0.355565
1,1,24,3,16,2,4,1,0.195662
1,1,8,3,4,96,1,1,0.181571
1,1,3,8,48,8,1,1,0.1788
1,4,3,1,192,2,2,1,0.179565
1,1,4,8,9,8,4,1,0.203831
1,6,4,3,2,1,64,1,0.196109
1,8,4,1,1,6,48,1,1.120093
1,2,6,3,16,2,8,1,0.1829
1,3,24,4,4,2,4,1,0.22127
1,96,1,3,16,2,1,1,0.221237
0,12,2,1,4,48,2,1,0.355657
1,1,2,9,128,2,2,1,0.236454
1,1,1,12,2,128,3,1,0.177665
1,16,9,1,64,1,1,1,0.176538
1,4,3,6,4,8,4,1,0.194237
1,4,2,2,16,12,3,1,0.235022
1,1,8,2,12,48,1,1,0.234267
1,1,2,72,8,1,8,1,0.177491
1,12,2,1,24,16,1,1,0.17967
1,8,2,3,24,1,8,1,0.176302
0,18,2,1,32,4,2,1,0.36136
1,2,4,3,4,4,24,1,0.180483
1,1,6,8,8,2,12,1,0.177858
1,24,4,1,16,1,6,1,0.180042
1,3,2,4,96,4,1,1,0.178103
1,4,4,2,2,24,6,1,0.204822
1,1,1,24,2,32,6,1,0.179586
1,1,18,2,2,4,32,1,0.181737
1,24,1,3,128,1,1,1,0.195378
0,1,12,24,2,2,8,1,0.294083
1,2,4,4,1,144,2,1,0.203998
1,12,1,1,48,8,2,1,0.174892
1,8,2,1,96,3,2,1,0.233828
1,3,1,32,2,16,3,1,0.179325
1,6,1,8,24,4,2,1,0.177232
0,12,1,1,48,8,2,1,0.35518
1,2,12,2,32,6,1,1,0.175994
1,1,144,1,2,1,32,1,0.177334
1,1,1,16,4,3,48,1,0.233736
1,1,1,288,4,4,2,1,0.221254
1,2,2,6,16,4,6,1,0.181256
1,1,18,2,1,256,1,1,0.180641
1,12,1,2,6,1,64,1,0.179901
1,2,4,6,1,12,16,1,0.177384
1,1,4,4,6,96,1,1,0.23388
1,2,2,24,8,4,3,1,0.179657
1,2,3,2,2,128,3,1,0.176814
1,4,18,1,8,4,4,1,0.196646
1,1,18,1,4,8,16,1,0.236982
1,1,3,4,32,24,1,1,0.177146
1,6,48,1,1,8,4,1,0.613264
1,6,1,8,12,4,4,1,0.177465
1,2,4,4,6,4,12,1,0.204686
1,8,1,9,16,4,2,1,0.196096
1,16,2,1,1,48,6,1,0.390274
1,16,1,2,4,3,24,1,0.204128
1,1,2,16,3,8,12,1,0.203827
1,8,2,6,1,2,48,1,0.177409
1,12,2,4,32,3,1,1,0.177923
1,4,4,2,6,4,12,1,0.204538
1,2,4,3,48,8,1,1,0.180481
1,1,6,8,2,8,12,1,0.176988
0,2,2,4,36,16,1,1,0.365767
1,2,9,4,1,4,32,1,0.195051
1,4,1,6,4,16,6,1,0.180073
1,8,1,2,72,8,1,1,0.232869
1,6,2,4,16,2,6,1,0.175996
1,2,2,6,384,1,1,1,0.180657
1,2,24,1,12,8,2,1,0.176842
1,2,12,4,4,1,24,1,0.178363
1,1,2,9,16,32,1,1,0.236428
1,8,4,1,1,24,12,1,0.52592
1,2,3,48,8,4,1,1,0.221706
1,2,2,4,6,3,32,1,0.23357
1,24,1,1,2,64,3,1,0.179774
1,18,1,4,8,8,2,1,0.196998
1,2,2,24,4,3,8,1,0.179005
1,9,8,1,2,2,32,1,0.194293
1,1,12,8,2,2,24,1,0.179109
1,16,1,3,16,1,12,1,0.175129
1,4,3,2,48,2,4,1,0.180078
1,2,2,4,8,12,6,1,0.234592
1,9,16,1,4,1,16,1,0.178272
1,2,4,12,8,4,3,1,0.178117
1,2,8,3,24,8,1,1,0.176612
1,1,2,72,32,2,1,1,0.177969
1,6,3,8,4,2,8,1,0.177662
1,4,1,4,32,18,1,1,0.233519
1,4,1,6,2,96,2,1,0.182842
1,24,1,1,6,64,1,1,0.180033
1,2,6,2,16,24,1,1,0.18217
1,36,4,1,8,2,4,1,0.178601
0,1,6,4,2,6,32,1,0.361843
1,6,1,3,1,256,2,1,0.237946
1,24,6,2,2,1,16,1,0.222281
1,1,3,12,16,8,2,1,0.180708
1,1,6,8,1,12,16,1,0.17736
1,1,48,3,2,8,4,1,0.179355
1,9,2,16,1,2,16,1,0.221507
1,1,16,2,72,1,4,1,0.204496
1,72,1,4,4,2,4,1,0.221347
1,8,6,2,12,2,4,1,0.178626
1,2,2,18,8,8,2,1,0.194339
1,6,4,1,6,64,1,1,0.181749
1,3,3,4,4,1,64,1,0.181461
1,16,18,1,1,32,1,1,0.222537
1,2,3,16,1,96,1,1,0.180504
1,8,4,1,8,6,6,1,0.204447
1,2,8,3,4,4,12,1,0.177717
1,1,12,2,16,12,2,1,0.179854
1,3,3,1,2,32,16,1,0.221125
1,4,2,6,8,1,24,1,0.176759
1,12,1,4,4,2,24,1,0.176926
1,6,1,16,1,6,16,1,0.179288
1,4,9,2,8,4,4,1,0.196499
1,1,8,4,24,2,6,1,0.203562
1,48,1,1,48,2,2,1,0.17545
1,1,2,12,16,3,8,1,0.179707
1,9,1,8,1,8,16,1,0.195025
1,1,72,4,1,1,32,1,0.22082
1,1,8,36,2,2,8,1,0.221115
1,4,3,6,8,1,16,1,0.195675
1,9,2,1,8,64,1,1,0.237974
1,6,1,48,2,8,2,1,0.221294
1,2,6,1,6,2,64,1,0.17555
1,1,1,144,8,4,2,1,0.177454
0,4,2,2,4,18,8,1,0.374174
1,2,1,9,8,4,16,1,0.238111
1,6,4,1,6,16,4,1,0.181181
1,2,2,4,1,192,3,1,0.2347
0,2,24,1,8,4,6,1,0.359149
0,1,2,36,32,4,1,1,0.36147
1,6,1,12,8,1,16,1,0.196701
1,16,2,3,8,4,3,1,0.178143
1,3,4,1,6,64,2,1,0.176222
1,3,16,1,24,2,4,1,0.177175
1,2,4,3,12,1,32,1,0.179103
1,32,1,1,6,4,12,1,0.204752
1,4,1,18,16,4,2,1,0.194411
0,72,4,1,2,8,2,1,0.294203
1,6,2,3,8,1,32,1,0.180754
1,8,2,9,64,1,1,1,0.175677
1,8,2,6,4,1,24,1,0.178427
1,8,6,3,1,4,16,1,0.178918
1,2,1,16,24,6,2,1,0.204738
1,4,1,6,2,6,32,1,0.179362
1,1,4,24,24,4,1,1,0.177951
1,9,4,2,2,2,32,1,0.196515
1,6,3,4,2,16,4,1,0.194978
1,2,1,6,16,16,3,1,0.178412
1,8,2,1,32,2,9,1,0.234708
1,36,1,8,8,2,2,1,0.220921
1,3,1,8,8,2,24,1,0.179876
1,12,1,1,256,1,3,1,0.176357
1,2,1,12,2,96,2,1,0.179208
1,12,2,1,96,4,1,1,0.18061
0,24,1,2,1,3,64,1,0.346809
1,6,3,1,4,8,16,1,0.238192
1,2,3,24,4,1,16,1,0.176034
1,3,2,12,2,2,32,1,0.1949
1,2,24,1,6,1,32,1,0.177927
1,6,1,24,4,8,2,1,0.177477
1,2,6,2,1,32,12,1,0.180144
1,12,1,4,3,16,4,1,0.176839
1,1,16,3,16,1,12,1,0.177937
1,2,1,18,8,4,8,1,0.180566
1,2,2,3,8,2,48,1,0.175967
1,3,3,32,2,2,8,1,0.221019
1,2,2,4,1,9,64,1,0.234372
1,2,1,8,3,96,2,1,0.234202
1,8,1,12,4,2,12,1,0.177984
1,2,12,1,1,384,1,1,0.180166
1,1,4,6,4,12,8,1,0.179343
1,8,2,9,4,8,2,1,0.17798
1,2,4,2,72,8,1,1,0.233329
1,12,4,1,48,4,1,1,0.175995
1,24,4,3,4,4,2,1,0.221603
1,1,8,2,12,2,24,1,0.234523
1,12,2,6,2,4,8,1,0.177731
1,1,3,16,16,12,1,1,0.178066
1,32,3,1,8,4,3,1,0.18083
1,3,3,4,32,1,8,1,0.18124
1,4,3,2,16,1,24,1,0.180402
1,1,4,9,1,8,32,1,0.182239
1,1,2,12,1,48,8,1,0.179107
1,2,8,3,1,6,32,1,0.176648
1,1,2,8,16,4,9,1,0.233846
1,2,9,2,32,2,4,1,0.182968
1,6,1,2,1,768,1,1,0.177138
1,1,4,4,9,8,8,1,0.234063
1,1,3,8,24,2,8,1,0.179896
1,4,6,2,2,8,12,1,0.176996
1,1,16,2,2,18,8,1,0.205389
1,6,1,8,3,64,1,1,0.176208
1,36,2,2,2,16,2,1,0.177525
1,144,1,2,4,8,1,1,0.22204
1,6,4,4,1,2,48,1,0.180359
1,3,1,3,16,4,16,1,0.221084
1,1,6,2,96,2,4,1,0.176151
1,32,9,1,8,1,4,1,0.221779
1,2,6,4,3,4,16,1,0.177637
1,6,1,16,16,3,2,1,0.179177
1,1,6,24,1,2,32,1,0.177293
1,2,16,1,12,8,3,1,0.204492
1,12,1,8,6,16,1,1,0.178712
1,1,2,12,1,6,64,1,0.181388
1,3,2,4,12,16,2,1,0.178572
1,1,24,4,6,8,2,1,0.179508
1,3,16,1,1,12,16,1,0.965598
1,12,12,2,8,4,1,1,0.220841
1,1,9,2,4,16,8,1,0.237047
1,4,3,3,2,8,16,1,0.181512
1,4,3,1,3,128,2,1,0.176531
1,1,32,1,18,4,4,1,0.204597
1,3,96,1,4,8,1,1,0.220716
1,2,2,24,2,48,1,1,0.177839
1,3,8,1,2,3,64,1,0.181637
1,4,2,6,1,48,4,1,0.176877
1,3,12,1,2,128,1,1,0.181902
1,16,1,3,1,3,64,1,0.1768
1,8,1,9,32,2,2,1,0.195344
1,6,1,2,6,2,64,1,0.175752
1,4,4,2,16,18,1,1,0.202684
1,4,3,1,128,1,6,1,0.175057
1,9,8,1,4,2,16,1,0.195214
1,4,3,2,16,6,4,1,0.18066
1,1,1,16,12,1,48,1,0.234501
1,1,3,8,8,6,8,1,0.181849
1,24,1,2,6,16,2,1,0.176872
1,3,1,8,3,128,1,1,0.180704
1,1,96,1,8,2,6,1,0.17792
1,1,6,16,8,3,4,1,0.180562
1,1,24,2,2,3,32,1,0.178113
1,3,4,4,8,12,2,1,0.176283
1,8,4,1,1,288,1,1,0.204522
1,3,2,48,8,2,2,1,0.221706
1,6,12,2,64,1,1,1,0.176273
1,1,2,24,8,12,2,1,0.17749
0,12,1,1,8,3,32,1,0.35814
1,2,6,6,16,2,4,1,0.195347
1,3,1,16,2,32,3,1,0.177252
1,2,9,4,1,64,2,1,0.194711
1,4,2,6,6,2,16,1,0.176729
1,1,6,8,4,6,8,1,0.177862
1,8,1,3,4,3,32,1,0.179511
1,3,1,48,4,1,16,1,0.17819
1,18,8,2,4,4,2,1,0.2211
1,3,1,32,12,4,2,1,0.178967
1,1,8,6,2,24,4,1,0.17631
1,4,18,1,128,1,1,1,0.195444
1,1,12,1,96,1,8,1,0.176196
1,16,2,1,16,2,9,1,0.204685
1,288,1,1,1,32,1,1,0.222461
1,9,4,1,4,8,8,1,0.182168
1,1,12,4,8,24,1,1,0.176734
1,4,6,1,4,2,48,1,0.18103
1,4,1,8,32,3,3,1,0.204035
1,4,1,3,24,2,16,1,0.177916
1,8,2,1,144,4,1,1,0.233302
0,1,6,2,3,8,32,1,0.359381
1,2,3,48,4,4,2,1,0.221257
0,1,12,2,8,1,48,1,0.360213
1,4,1,6,3,128,1,1,0.179765
1,1,2,48,12,4,2,1,0.178268
1,6,2,1,24,4,8,1,0.178499
0,3,4,1,32,12,2,1,0.355283
0,12,1,8,12,8,1,1,0.359941
0,9,1,4,32,4,2,1,0.376953
1,1,16,1,8,6,12,1,0.236048
0,4,6,4,3,4,8,1,0.374435
0,32,3,1,6,16,1,1,0.36142
0,8,6,2,2,16,3,1,0.370882
0,2,24,2,4,24,1,1,0.365323
1,8,1,9,16,8,1,1,0.195297
1,1,12,2,4,32,3,1,0.181685
1,2,6,3,2,8,16,1,0.182257
1,1,8,3,64,1,6,1,0.179757
1,4,1,4,576,1,1,1,0.233704
1,12,1,3,16,16,1,1,0.181825
1,32,1,1,12,8,3,1,0.205392
1,3,8,1,1,128,3,1,0.40594
0,24,6,2,4,2,4,1,0.302668
1,1,6,4,12,4,8,1,0.182406
1,8,3,2,16,1,12,1,0.176876
1,24,4,1,2,8,6,1,0.177821
1,2,1,24,6,2,16,1,0.177362
1,18,1,4,2,4,16,1,0.195198
1,3,1,16,8,2,12,1,0.17762
1,1,2,48,6,2,8,1,0.17982
0,1,24,2,6,16,2,1,0.358919
1,9,1,32,32,1,1,1,0.221535
1,4,8,1,2,72,2,1,0.204112
1,8,2,2,4,36,2,1,0.204282
1,4,2,36,16,2,1,1,0.221898
1,6,4,1,16,24,1,1,0.179887
1,4,4,2,9,8,4,1,0.205744
1,2,3,16,3,4,8,1,0.179024
1,6,2,1,12,8,8,1,0.176113
1,2,12,2,1,12,16,1,0.175385
1,1,16,2,9,2,16,1,0.203748
1,2,1,16,6,1,48,1,0.203681
0,1,3,32,48,2,1,1,0.36055
0,2,9,2,4,8,8,1,0.374072
1,3,3,4,16,2,8,1,0.180315
1,4,2,2,192,1,3,1,0.234661
0,1,4,6,2,48,4,1,0.361857
0,1,4,24,1,12,8,1,0.360699
1,1,8,36,1,2,16,1,0.222008
1,4,8,3,16,3,2,1,0.17982
1,2,1,18,4,4,16,1,0.181274
1,4,3,6,2,4,16,1,0.196237
1,8,2,3,48,2,2,1,0.176189
1,3,2,6,32,4,2,1,0.181247
1,48,3,2,16,2,1,1,0.221463
1,12,4,1,6,2,16,1,0.176984
1,1,36,2,1,4,32,1,0.195047
1,1,24,6,8,1,8,1,0.176815
1,1,6,2,6,32,4,1,0.178827
0,3,8,4,1,24,4,1,0.352282
0,1,24,2,48,4,1,1,0.3584
1,4,24,3,2,4,4,1,0.221814
1,1,1,96,1,6,16,1,0.177831
0,2,6,4,2,24,4,1,0.374697
0,4,1,12,24,1,8,1,0.361889
1,2,4,3,128,1,3,1,0.180648
1,3,12,8,4,4,2,1,0.221638
1,4,18,4,1,8,4,1,0.221903
1,6,4,1,64,3,2,1,0.1805
1,2,72,1,4,8,2,1,0.177104
1,24,1,2,24,1,8,1,0.176131
0,2,6,12,4,1,16,1,0.367327
1,3,4,8,8,3,4,1,0.180924
1,6,1,6,2,8,16,1,0.18235
1,6,2,3,8,16,2,1,0.182072
1,1,36,4,32,1,2,1,0.177263
1,12,1,4,32,3,2,1,0.177652
1,4,3,6,2,2,32,1,0.19497
1,4,3,6,4,32,1,1,0.194798
1,16,6,1,2,16,3,1,0.178912
1,2,1,6,2,24,16,1,0.177493
0,3,4,1,64,6,2,1,0.356264
1,8,2,3,4,12,4,1,0.178386
0,4,4,2,2,18,8,1,0.373934
1,3,1,4,1,12,64,1,0.176356
1,1,1,24,8,6,8,1,0.180345
1,1,2,24,2,8,12,1,0.176011
1,16,1,1,96,2,3,1,0.234207
1,1,1,32,18,8,2,1,0.204205
1,1,8,2,6,16,6,1,0.234244
1,3,4,1,8,3,32,1,0.178009
1,4,8,1,12,6,4,1,0.204439
1,1,18,4,4,1,32,1,0.194896
1,1,2,6,96,4,2,1,0.17876
1,2,8,6,1,96,1,1,0.178721
1,1,3,4,192,2,2,1,0.1774
1,36,1,2,2,32,2,1,0.195996
0,3,2,8,1,12,16,1,0.352509
1,6,8,2,6,16,1,1,0.176574
1,3,2,8,1,32,6,1,0.177907
1,12,2,4,3,4,8,1,0.178559
1,1,32,3,4,24,1,1,0.179858
1,1,18,16,16,2,1,1,0.221859
1,1,24,1,3,64,2,1,0.180338
0,144,2,1,1,8,4,1,0.286943
1,4,8,3,1,8,12,1,0.179891
1,1,36,4,32,2,1,1,0.175375
1,8,6,3,1,2,32,1,0.175997
1,3,3,8,32,1,4,1,0.196595
1,48,2,1,8,6,2,1,0.180166
1,1,4,8,9,4,8,1,0.205118
1,12,1,3,128,1,2,1,0.182395
1,1,36,4,1,8,8,1,0.177065
1,1,1,16,16,4,9,1,0.234714
0,4,1,8,16,2,9,1,0.374815
0,1,2,36,8,8,2,1,0.361618
1,16,1,1,3,96,2,1,0.234262
1,1,4,12,12,1,16,1,0.177386
1,12,6,2,16,2,2,1,0.178444
1,16,1,1,4,3,48,1,0.234231
1,8,1,36,1,32,1,1,0.221907
1,1,1,9,4,32,8,1,0.221289
1,1,6,16,2,1,48,1,0.177383
1,6,4,2,4,24,2,1,0.176964
1,2,2,8,8,6,6,1,0.204985
0,32,1,1,1,24,12,1,0.352664
0,1,18,2,4,8,8,1,0.360427
1,12,12,1,1,4,16,1,0.963421
0,1,4,3,16,2,24,1,0.36056
1,24,3,2,1,64,1,1,0.176743
1,2,16,1,4,2,36,1,0.205324
0,6,2,6,4,2,16,1,0.374805
1,16,2,3,4,12,2,1,0.180665
1,24,1,3,16,4,2,1,0.195623
1,1,18,4,2,4,16,1,0.194397
1,12,2,1,24,2,8,1,0.178966
1,4,1,4,1,32,18,1,0.233181
1,8,3,2,24,2,4,1,0.176692
1,12,1,1,1,48,16,1,0.176832
1,96,1,1,1,6,16,1,0.177166
1,4,12,1,2,8,12,1,0.175958
0,12,1,6,1,4,32,1,0.34336
0,24,2,6,4,1,8,1,0.300448
0,24,1,3,16,1,8,1,0.356314
1,2,2,4,18,32,1,1,0.23434
1,1,4,24,8,6,2,1,0.1785
1,3,1,4,4,3,64,1,0.175652
1,3,1,48,8,1,8,1,0.177544
0,1,8,2,16,2,18,1,0.36249
1,6,6,4,32,2,1,1,0.178452
1,2,2,6,1,6,64,1,0.18072
1,6,1,6,128,1,2,1,0.181696
0,6,12,1,4,4,8,1,0.356668
1,2,4,6,6,8,4,1,0.176875
1,9,8,1,1,16,8,1,0.761931
1,2,8,18,8,1,4,1,0.222291
1,1,4,8,8,18,2,1,0.203102
1,9,8,4,2,4,4,1,0.222592
1,12,2,12,8,4,1,1,0.220743
1,6,8,6,1,1,32,1,0.220541
1,32,1,3,16,6,1,1,0.179885
1,2,2,4,4,18,8,1,0.233455
1,4,1,3,12,64,1,1,0.17651
1,2,2,24,48,1,2,1,0.179531
1,6,1,16,12,2,4,1,0.179094
1,1,8,4,32,3,3,1,0.205149
1,4,3,24,2,16,1,1,0.221365
1,1,4,12,4,48,1,1,0.176121
0,1,8,36,32,1,1,1,0.276639
1,4,12,2,6,8,2,1,0.179752
1,1,144,1,4,2,8,1,0.178213
1,1,1,12,192,4,1,1,0.176855
1,2,12,1,64,3,2,1,0.17964
1,32,1,3,12,8,1,1,0.179877
1,4,4,2,3,48,2,1,0.205419
0,6,2,8,24,1,4,1,0.369261
1,3,16,2,1,24,4,1,0.1783
0,96,1,1,3,32,1,1,0.353053
1,2,6,4,3,1,64,1,0.176505
1,8,3,12,16,2,1,1,0.220744
1,3,2,2,64,12,1,1,0.179115
1,6,3,1,128,1,4,1,0.239101
