Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,12,16,2,1,12,8,1,0.143915
1,32,3,3,1,64,2,1,0.160049
1,48,2,2,32,6,1,1,0.156336
1,16,6,1,12,4,8,1,0.15463
1,6,2,96,4,4,2,1,0.206608
0,1,16,72,32,1,1,1,0.581792
0,2,1,96,16,1,12,1,0.9988
1,1,2,24,4,48,4,1,0.145843
1,8,2,6,2,6,32,1,0.154691
1,2,4,48,6,2,8,1,0.145212
1,3,8,12,2,16,4,1,0.159906
1,1,2,64,2,18,8,1,0.156462
1,1,6,8,16,4,12,1,0.144493
1,48,2,6,64,1,1,1,0.154401
1,3,3,16,2,64,2,1,0.157755
0,1,2,32,192,1,3,1,0.973108
0,4,12,2,2,4,48,1,1.025708
1,2,32,3,12,16,1,1,0.154995
1,3,4,16,1,48,4,1,0.15503
0,48,1,8,24,1,4,1,0.948663
1,24,12,1,128,1,1,1,0.159085
1,2,32,2,3,2,48,1,0.157562
1,1,64,1,144,4,1,1,0.150866
0,1,1,36,16,2,32,1,0.993216
0,32,1,4,24,2,6,1,1.041393
1,6,4,2,2,384,1,1,0.144323
1,48,6,1,16,8,1,1,0.159869
1,32,3,2,2,16,6,1,0.155049
1,2,24,8,12,1,8,1,0.144867
1,4,24,1,1,96,4,1,0.409944
0,2,72,1,8,32,1,1,1.008
1,1,16,12,1,8,24,1,0.153798
1,8,3,3,16,4,8,1,0.157422
1,96,2,1,1,3,64,1,0.504487
1,12,3,2,256,1,2,1,0.15717
1,6,4,48,4,2,4,1,0.204697
0,2,32,1,9,4,16,1,0.980136
0,384,1,1,1,24,4,1,0.927838
1,4,1,12,48,4,4,1,0.145276
1,32,2,2,4,2,36,1,0.157915
1,4,1,16,12,6,8,1,0.147097
1,8,1,9,32,1,16,1,0.156618
1,1,32,3,16,1,24,1,0.154836
0,1,12,8,3,4,32,1,0.990793
1,4,8,3,16,12,2,1,0.155613
0,12,2,8,2,32,3,1,1.016685
1,24,2,2,16,12,2,1,0.154723
1,6,2,4,1,96,8,1,0.144555
1,2,6,16,4,2,24,1,0.156514
1,6,8,4,2,8,12,1,0.15506
1,6,12,2,32,1,8,1,0.157853
1,3,16,1,6,4,32,1,0.145583
1,32,18,1,4,8,2,1,0.154869
1,24,1,2,12,4,16,1,0.145975
1,2,24,1,1,768,1,1,0.143938
1,12,8,4,8,12,1,1,0.144823
1,1,12,4,768,1,1,1,0.145345
1,6,16,4,16,2,3,1,0.145223
1,16,3,8,1,8,12,1,0.144647
1,4,36,4,8,4,2,1,0.15527
1,1,16,8,48,2,3,1,0.157396
1,16,1,6,8,2,24,1,0.156446
1,4,3,8,6,8,8,1,0.154985
1,8,3,16,4,4,6,1,0.144747
1,8,4,4,3,16,6,1,0.156816
1,1,3,64,32,3,2,1,0.155597
1,2,48,1,12,16,2,1,0.156229
1,16,18,2,2,8,4,1,0.154909
1,2,6,8,12,4,8,1,0.156935
1,1,64,2,2,3,48,1,0.156867
1,128,1,3,8,3,4,1,0.144498
0,1,4,32,18,8,2,1,1.010657
1,1,128,1,4,18,4,1,0.157674
1,2,96,2,3,2,16,1,0.145177
1,1,3,48,2,8,16,1,0.158079
1,4,4,8,3,12,8,1,0.156912
1,1,72,16,2,1,16,1,0.205234
1,192,1,1,2,8,12,1,0.15703
1,1,2,32,4,72,2,1,0.147384
1,2,1,64,8,18,2,1,0.157982
0,8,16,1,32,3,3,1,1.010834
1,24,8,3,2,2,16,1,0.154724
1,4,96,3,2,1,16,1,0.20217
1,24,12,2,8,4,2,1,0.154545
1,3,64,2,6,16,1,1,0.144921
1,4,1,9,8,32,4,1,0.156358
1,2,24,24,2,1,16,1,0.204669
1,8,2,3,1,768,1,1,0.14503
1,1,16,8,3,48,2,1,0.157134
1,4,3,16,1,8,24,1,0.157148
1,2,4,48,4,2,12,1,0.145091
1,96,2,2,1,16,6,1,0.144983
1,1,64,1,18,8,4,1,0.147355
1,16,1,6,64,2,3,1,0.155378
1,1,4,96,3,8,4,1,0.144223
1,12,24,1,8,8,2,1,0.159578
1,6,12,1,128,1,4,1,0.155193
1,6,8,1,6,8,16,1,0.1449
1,16,36,1,2,16,2,1,0.154227
1,3,16,2,2,48,4,1,0.156328
1,32,36,1,1,4,8,1,0.80712
1,24,4,3,8,1,16,1,0.161144
1,4,9,2,64,4,2,1,0.156116
1,1,72,4,1,16,8,1,0.159988
1,2,4,9,16,8,4,1,0.156828
1,4,16,9,8,2,4,1,0.155564
1,1,288,2,32,2,1,1,0.154328
1,3,1,12,1,16,64,1,0.15712
1,4,4,12,4,8,6,1,0.154012
1,2,64,1,3,4,24,1,0.157427
0,16,4,1,3,12,16,1,0.975297
0,3,384,1,1,32,1,1,0.583454
1,48,2,1,4,24,4,1,0.155929
1,8,6,1,2,24,16,1,0.144741
0,64,1,1,12,12,4,1,0.971197
0,4,72,4,8,2,2,1,0.624782
1,8,6,4,1,6,32,1,0.155039
0,1,32,2,192,3,1,1,0.977546
1,18,1,2,128,4,2,1,0.156263
1,96,2,3,1,1,64,1,0.154717
1,3,4,16,16,2,6,1,0.153733
1,48,2,4,6,16,1,1,0.144759
1,1,2,64,2,48,3,1,0.156945
1,9,1,128,8,2,2,1,0.205562
1,2,16,4,1,32,9,1,0.157918
1,9,2,32,4,8,2,1,0.155243
1,24,1,2,1,12,64,1,0.144444
1,4,1,288,2,1,16,1,0.207242
1,4,1,16,18,1,32,1,0.146743
1,1,32,3,12,32,1,1,0.156579
1,64,3,1,6,4,8,1,0.154492
0,32,6,3,4,16,1,1,0.880054
0,64,1,3,1,24,8,1,0.971764
1,8,2,9,4,64,1,1,0.15735
1,1,6,64,2,1,48,1,0.1451
1,48,2,2,2,32,3,1,0.154402
0,32,1,4,1,24,12,1,0.974492
1,2,2,24,32,2,6,1,0.154935
1,16,6,1,4,24,4,1,0.153963
1,9,4,2,2,32,8,1,0.157248
1,24,3,16,2,16,1,1,0.20435
1,9,8,8,16,1,4,1,0.154091
0,1,3,16,256,3,1,1,0.958578
1,12,1,6,16,8,4,1,0.15662
1,8,6,6,16,2,4,1,0.158509
0,1,16,9,2,8,16,1,1.017592
0,6,4,8,2,8,12,1,1.025103
1,3,24,2,1,4,64,1,0.158231
1,2,2,12,12,64,1,1,0.143677
0,36,1,1,128,1,8,1,0.944645
0,16,6,6,8,2,4,1,0.890408
1,1,128,1,18,8,2,1,0.157114
1,4,2,48,1,3,32,1,0.14517
1,1,8,6,32,6,4,1,0.145734
0,12,8,1,16,12,2,1,1.004765
1,24,2,1,4,16,12,1,0.144015
1,2,2,32,1,12,24,1,0.158618
1,2,16,12,6,8,2,1,0.1453
1,36,1,16,2,8,4,1,0.154565
1,8,6,12,2,2,16,1,0.154498
1,6,1,64,12,4,2,1,0.144567
0,4,2,8,32,18,1,1,0.984091
0,1,1,384,4,4,6,1,0.9562
1,4,2,8,6,3,32,1,0.146883
1,3,2,8,4,48,4,1,0.145628
1,24,2,4,12,1,16,1,0.155712
0,4,12,24,4,1,8,1,0.618061
0,2,16,2,2,18,16,1,1.004829
0,1,1,192,3,1,64,1,0.978582
1,18,16,4,4,1,8,1,0.205357
1,72,2,2,2,1,64,1,0.158925
1,2,2,12,192,2,2,1,0.145219
1,1,9,16,4,4,16,1,0.158056
1,8,1,12,4,12,8,1,0.156201
1,2,24,24,2,2,8,1,0.20331
1,3,192,2,2,1,16,1,0.202042
1,16,3,2,1,16,24,1,0.15598
1,2,16,9,8,1,16,1,0.159762
1,8,24,2,1,12,8,1,0.144271
1,8,3,4,24,8,2,1,0.155235
1,3,128,3,1,4,8,1,0.203959
1,96,2,2,6,16,1,1,0.144606
0,24,1,2,64,4,3,1,0.975027
1,2,72,2,2,1,64,1,0.159827
1,1,3,128,6,2,8,1,0.144841
0,2,32,1,1,48,12,1,0.95246
1,8,1,36,4,4,8,1,0.15904
1,1,16,4,8,9,8,1,0.147129
1,2,2,16,16,36,1,1,0.146829
0,12,2,2,1,64,12,1,0.945612
0,48,1,4,32,2,3,1,1.030868
0,3,1,128,3,1,32,1,0.940113
0,1,16,8,288,1,1,1,0.965169
1,1,36,8,1,128,1,1,0.158322
1,9,16,8,8,4,1,1,0.205548
1,8,6,1,12,8,8,1,0.145823
0,1,9,32,4,16,2,1,1.00898
0,1,12,16,3,16,4,1,1.006104
1,4,8,2,3,192,1,1,0.149884
1,1,6,6,64,8,2,1,0.15568
0,3,12,4,8,8,4,1,1.042236
0,8,4,3,16,4,6,1,1.029481
1,1,2,24,192,2,2,1,0.144619
1,2,16,2,6,6,16,1,0.150256
1,24,12,1,32,1,4,1,0.158407
1,4,6,16,6,16,1,1,0.144668
1,2,8,3,16,12,4,1,0.145194
1,4,4,6,384,1,1,1,0.155536
1,3,4,16,96,2,1,1,0.158228
1,1,2,72,32,4,2,1,0.158192
1,32,3,2,8,2,12,1,0.156811
0,12,16,1,16,12,1,1,1.001395
1,24,1,4,6,16,4,1,0.156273
1,1,24,2,4,48,4,1,0.146007
1,8,12,1,2,24,8,1,0.154762
0,6,6,16,2,4,8,1,0.880153
0,2,1,576,1,4,8,1,0.593872
1,4,1,16,16,1,36,1,0.146945
0,32,1,12,1,12,8,1,0.91825
0,18,16,2,16,2,2,1,0.88873
0,12,12,8,1,16,2,1,0.605487
1,8,48,1,1,6,16,1,0.873267
0,3,24,1,128,1,4,1,1.010361
1,48,4,3,8,1,8,1,0.154691
0,1,3,12,16,1,64,1,0.988217
1,1,8,8,16,9,4,1,0.147116
0,3,32,3,2,2,32,1,1.036972
0,1,6,32,6,16,2,1,1.000009
1,12,1,32,3,1,32,1,0.14545
0,3,12,8,2,4,16,1,1.02981
1,36,16,1,2,1,32,1,0.154978
1,2,32,18,8,1,4,1,0.205561
1,8,24,1,8,8,3,1,0.157491
1,3,1,16,16,12,4,1,0.144796
1,3,3,64,16,1,4,1,0.155502
1,9,8,4,32,1,4,1,0.159338
1,288,4,1,1,8,4,1,0.807227
1,4,1,18,16,2,16,1,0.156754
1,3,16,8,1,96,1,1,0.144865
1,1,16,3,12,8,8,1,0.144077
1,4,32,3,1,8,12,1,0.145022
1,12,2,16,3,4,8,1,0.143696
1,3,48,2,8,2,8,1,0.159691
1,1,48,4,16,12,1,1,0.154997
1,4,36,1,4,64,1,1,0.158137
1,24,2,2,2,4,48,1,0.154894
1,1,32,2,4,16,9,1,0.146967
1,4,6,16,4,1,24,1,0.144765
1,1,4,18,2,4,64,1,0.156467
1,16,2,2,24,8,3,1,0.146935
1,1,2,288,2,8,4,1,0.153903
1,1,16,36,2,1,32,1,0.154128
1,32,4,1,1,48,6,1,0.409044
0,1,6,48,32,4,1,1,1.006287
1,16,3,2,2,192,1,1,0.155835
0,4,32,1,3,6,16,1,0.997139
0,96,1,2,2,4,24,1,1.030712
1,64,1,9,2,16,2,1,0.154743
1,32,2,3,16,4,3,1,0.154644
1,4,36,1,64,2,2,1,0.157117
1,192,3,1,32,2,1,1,0.154177
0,1,36,1,128,4,2,1,0.969607
1,1,8,9,4,8,16,1,0.15633
1,1,1,48,4,16,12,1,0.1441
1,64,1,6,32,1,3,1,0.144827
1,1,3,32,32,12,1,1,0.155816
1,12,2,2,8,48,2,1,0.146052
1,1,6,6,256,4,1,1,0.156918
1,9,2,4,64,4,2,1,0.155839
1,3,2,32,96,2,1,1,0.156855
1,32,1,4,1,96,3,1,0.156875
0,12,1,4,32,3,8,1,0.980522
0,96,3,2,1,32,2,1,0.843212
1,2,1,36,1,256,2,1,0.157984
1,16,9,8,8,2,2,1,0.205162
1,3,96,4,1,1,32,1,0.203473
1,8,12,6,64,1,1,1,0.155363
1,2,4,12,2,8,24,1,0.156229
1,24,8,2,4,2,12,1,0.145168
1,18,2,16,1,2,32,1,0.154639
1,4,4,4,48,3,4,1,0.147029
0,16,6,2,1,12,16,1,0.978411
1,1,48,1,8,12,8,1,0.144966
0,8,8,2,12,8,3,1,1.036982
0,1,192,1,4,8,6,1,0.951729
1,36,2,4,16,2,4,1,0.160848
1,32,2,18,8,4,1,1,0.204003
1,8,6,4,8,8,3,1,0.154852
1,12,3,4,2,32,4,1,0.157366
1,16,1,6,6,64,1,1,0.155701
0,4,12,6,2,4,16,1,1.037454
1,24,3,16,1,32,1,1,0.206279
1,3,8,2,16,2,24,1,0.144909
1,144,4,2,4,4,2,1,0.203003
0,9,4,1,2,16,32,1,0.999406
1,3,6,64,4,8,1,1,0.205138
0,2,4,6,8,24,4,1,0.976663
1,1,4,72,1,2,64,1,0.160072
1,4,4,24,3,4,8,1,0.143907
1,48,1,4,32,6,1,1,0.153883
1,16,1,18,4,16,2,1,0.159816
1,3,128,3,2,4,4,1,0.207271
0,4,3,12,8,32,1,1,1.020897
1,2,2,12,16,48,1,1,0.145372
1,3,3,16,16,16,1,1,0.158075
0,1,24,16,48,1,2,1,0.951936
0,1,12,32,1,48,2,1,0.946581
0,36,1,1,4,4,64,1,0.994479
1,64,1,1,9,8,8,1,0.14658
0,96,1,1,6,64,1,1,0.976773
1,2,6,4,4,32,6,1,0.145336
1,6,4,6,64,2,2,1,0.157431
1,1,32,6,3,1,64,1,0.154451
0,1,9,8,8,4,16,1,1.015911
1,4,4,3,1,96,8,1,0.145364
1,8,8,6,12,2,4,1,0.145077
1,1,9,32,1,32,4,1,0.160256
1,4,24,4,4,24,1,1,0.144758
1,9,1,4,8,128,1,1,0.156129
1,16,1,4,6,4,24,1,0.14774
1,4,9,8,1,8,16,1,0.159068
1,3,64,3,16,4,1,1,0.154882
1,1,32,3,6,2,32,1,0.15514
1,2,8,8,32,1,9,1,0.158014
1,2,9,16,8,1,16,1,0.159061
1,3,96,1,32,2,2,1,0.160651
1,2,1,48,12,4,8,1,0.154727
1,24,2,2,96,2,2,1,0.155904
1,8,6,12,1,1,64,1,0.154136
1,3,3,8,8,8,8,1,0.155889
1,2,48,1,24,1,16,1,0.155993
1,2,16,4,8,9,4,1,0.157614
1,8,1,16,2,6,24,1,0.158146
1,3,1,32,6,32,2,1,0.154235
1,1,16,12,64,1,3,1,0.15413
1,24,1,8,12,8,2,1,0.153732
1,16,1,3,128,1,6,1,0.145143
1,6,4,8,32,1,6,1,0.153582
1,4,24,4,32,1,3,1,0.144909
1,8,1,24,3,1,64,1,0.1554
1,24,4,1,16,8,3,1,0.154961
1,8,12,12,16,1,2,1,0.20238
1,2,6,16,1,24,8,1,0.15419
1,4,16,18,8,1,4,1,0.205268
1,48,1,1,6,4,32,1,0.144656
1,4,36,1,8,1,32,1,0.1588
1,6,16,1,4,8,12,1,0.156644
0,16,6,1,64,3,2,1,0.995334
1,16,3,1,2,12,32,1,0.144669
1,16,1,9,1,8,32,1,0.156772
1,3,2,32,2,24,4,1,0.153617
1,16,2,2,12,24,2,1,0.146819
1,2,2,16,3,4,48,1,0.146944
1,2,32,1,4,8,18,1,0.146713
1,576,1,2,1,4,8,1,0.206359
1,1,2,64,4,18,4,1,0.15801
1,2,1,36,2,128,2,1,0.157241
1,6,4,3,1,512,1,1,0.155511
1,4,6,16,1,96,1,1,0.145543
1,64,2,1,24,3,4,1,0.156437
1,1,96,2,2,32,3,1,0.156257
1,8,12,4,4,1,24,1,0.144939
1,2,2,96,1,24,4,1,0.144881
1,4,1,96,4,12,2,1,0.144853
1,1,4,12,3,64,4,1,0.145492
1,72,1,1,256,1,2,1,0.156251
1,3,8,24,2,16,2,1,0.154539
1,4,3,8,4,96,1,1,0.155479
1,6,2,4,4,24,8,1,0.145313
1,12,1,8,4,4,24,1,0.154566
1,12,8,4,1,16,6,1,0.144882
0,8,2,6,48,2,4,1,1.027702
1,2,72,2,16,2,4,1,0.159647
1,1,2,24,192,4,1,1,0.145524
1,9,4,2,128,4,1,1,0.157408
1,1,4,16,2,288,1,1,0.147626
1,4,12,12,2,32,1,1,0.154322
1,16,1,4,9,8,8,1,0.14694
1,16,4,6,8,1,12,1,0.1455
1,24,2,4,1,3,64,1,0.15602
1,2,18,4,4,32,2,1,0.157376
1,6,1,32,2,12,8,1,0.156128
0,1,32,6,4,6,8,1,1.008143
0,6,1,32,3,1,64,1,0.994941
0,2,4,36,2,32,2,1,1.027673
1,3,6,16,16,1,8,1,0.159329
1,1,72,8,4,4,4,1,0.154266
1,1,96,4,6,16,1,1,0.14457
1,9,1,16,4,8,8,1,0.157829
1,18,16,4,4,4,2,1,0.205878
1,192,6,1,1,8,4,1,0.807272
1,4,24,4,6,8,2,1,0.144331
1,1,12,16,12,1,16,1,0.154578
1,1,2,32,48,3,4,1,0.147193
1,2,16,6,4,3,16,1,0.153263
0,384,1,1,4,24,1,1,0.919278
1,36,2,1,256,2,1,1,0.155788
0,3,96,2,16,2,2,1,0.886635
0,6,1,48,1,8,16,1,0.972404
0,36,4,4,16,4,1,1,0.88022
1,1,16,4,9,32,2,1,0.146755
1,2,3,64,4,2,12,1,0.145278
1,12,1,32,1,3,32,1,0.144251
1,144,4,1,2,1,32,1,0.154743
1,8,1,8,16,6,6,1,0.146833
1,12,8,1,3,32,4,1,0.156141
1,32,6,6,1,2,16,1,0.204354
0,24,1,4,64,6,1,1,0.99071
1,4,48,1,2,2,48,1,0.154569
1,96,2,1,4,6,8,1,0.153588
0,8,16,9,2,8,2,1,0.621868
0,2,64,1,4,8,9,1,1.004691
1,32,9,2,2,2,16,1,0.155008
1,16,2,2,48,3,4,1,0.146836
1,36,1,2,64,2,4,1,0.155414
1,4,2,48,3,2,16,1,0.145341
1,6,4,16,2,3,16,1,0.144303
1,8,18,2,4,8,4,1,0.15987
1,16,6,1,4,3,32,1,0.156634
1,12,4,2,12,4,8,1,0.156073
1,4,16,1,9,4,16,1,0.147282
1,4,8,2,2,72,4,1,0.146602
0,64,1,1,3,48,4,1,0.975372
1,48,1,24,1,1,32,1,0.205427
1,16,8,3,3,16,2,1,0.144751
1,6,64,1,16,1,6,1,0.144864
1,96,3,2,8,4,2,1,0.154244
1,3,4,16,2,48,2,1,0.152706
1,4,1,24,16,12,2,1,0.156773
0,1,48,2,3,32,4,1,1.005033
1,1,18,32,8,4,2,1,0.155267
1,3,8,8,24,8,1,1,0.155634
0,8,4,4,4,36,2,1,1.040759
1,2,48,2,3,8,8,1,0.155035
1,12,8,1,2,64,3,1,0.155098
1,16,6,2,8,2,12,1,0.155423
1,2,16,2,1,96,6,1,0.147253
0,4,2,8,16,3,12,1,1.008385
1,8,2,8,16,1,18,1,0.156559
1,96,4,1,2,24,2,1,0.144781
1,12,3,2,1,128,4,1,0.157869
1,1,96,4,4,3,8,1,0.145718
0,2,1,32,144,1,4,1,0.974511
1,16,2,2,1,18,32,1,0.148216
0,12,12,8,2,4,4,1,0.624234
0,1,8,6,128,6,1,1,0.952455
0,4,6,2,64,6,2,1,0.97204
1,24,1,4,12,4,8,1,0.154662
1,16,3,4,8,8,3,1,0.154132
0,16,4,2,3,24,4,1,1.036138
1,1,4,24,16,8,3,1,0.155938
1,12,8,2,4,16,3,1,0.153788
1,1,12,16,16,2,6,1,0.153209
1,16,2,18,2,4,8,1,0.155429
1,2,8,36,8,1,8,1,0.154948
1,9,8,8,2,2,16,1,0.156578
1,4,6,4,48,4,2,1,0.154748
1,32,1,6,1,48,4,1,0.153219
1,3,16,3,2,4,32,1,0.15784
0,6,4,3,64,8,1,1,1.030679
1,576,2,1,8,2,2,1,0.204052
1,24,8,1,2,4,24,1,0.155012
0,4,4,4,9,64,1,1,0.994043
0,4,1,16,1,9,64,1,0.956776
1,8,4,2,2,6,48,1,0.146974
1,64,1,1,1,96,6,1,0.150449
1,4,8,2,9,16,4,1,0.147139
0,96,1,1,32,2,6,1,0.991713
0,24,8,1,16,6,2,1,0.997639
0,16,2,4,8,36,1,1,1.020518
1,12,1,16,16,2,6,1,0.153757
1,4,32,3,8,1,12,1,0.143987
1,4,8,9,2,8,8,1,0.159196
1,1,48,1,48,2,8,1,0.145575
1,6,8,2,192,2,1,1,0.156382
0,8,8,9,8,4,2,1,0.88094
1,8,72,2,8,1,4,1,0.202995
1,2,8,3,1,16,48,1,0.144329
1,24,3,4,2,64,1,1,0.159666
1,6,24,4,16,4,1,1,0.154669
1,16,12,1,4,48,1,1,0.156131
1,18,64,1,1,32,1,1,0.202609
1,8,4,12,6,8,2,1,0.145274
0,6,8,4,16,6,2,1,1.019659
1,1,12,8,3,4,32,1,0.156201
1,2,12,16,96,1,1,1,0.1443
1,1,64,1,4,4,36,1,0.146793
0,2,4,12,2,4,48,1,1.031859
1,32,1,3,2,96,2,1,0.154967
1,64,1,2,4,6,12,1,0.157432
1,1,36,2,64,2,4,1,0.15564
1,2,3,8,128,6,1,1,0.143144
1,12,6,2,2,2,64,1,0.157757
1,1,4,96,1,3,32,1,0.144221
0,4,4,3,4,12,16,1,0.974368
1,16,4,6,6,16,1,1,0.144084
1,12,8,12,4,1,8,1,0.206092
1,3,4,24,4,32,1,1,0.159403
0,6,8,8,2,3,16,1,0.973562
0,4,48,1,16,2,6,1,0.996494
0,3,16,3,4,32,2,1,1.037425
1,1,1,1152,2,2,8,1,0.205161
1,4,4,4,1,144,4,1,0.146869
1,1,6,8,128,2,3,1,0.145324
1,3,1,16,4,192,1,1,0.145666
0,4,24,4,2,6,8,1,0.966878
1,2,192,1,8,6,2,1,0.144761
1,8,6,1,1,24,32,1,0.568076
1,24,2,2,16,2,12,1,0.156995
1,2,8,18,128,1,1,1,0.160155
1,16,3,8,8,3,4,1,0.144585
1,9,2,2,8,4,32,1,0.157512
1,2,3,64,1,96,1,1,0.144689
1,8,4,6,2,24,4,1,0.157213
0,1,16,72,8,1,4,1,0.607137
1,24,2,12,1,64,1,1,0.155218
1,2,8,9,2,32,4,1,0.157498
1,2,1,48,2,6,32,1,0.156254
1,6,2,48,8,8,1,1,0.154156
1,3,16,4,32,6,1,1,0.155269
0,6,1,16,2,16,12,1,1.034864
1,9,64,2,8,4,1,1,0.203901
1,48,1,12,1,16,4,1,0.155029
1,48,1,4,64,1,3,1,0.154729
1,16,1,24,16,3,2,1,0.145086
1,24,6,4,4,8,2,1,0.155998
1,3,8,6,4,16,4,1,0.156562
1,12,2,8,2,4,24,1,0.154645
1,1,64,1,12,1,48,1,0.150054
1,2,12,2,32,2,12,1,0.146261
1,64,1,3,1,24,8,1,0.155365
1,64,9,1,1,2,32,1,0.360013
1,36,8,1,8,2,8,1,0.159841
1,1,32,2,3,32,6,1,0.147757
1,1,2,36,1,128,4,1,0.155691
1,8,4,4,4,8,9,1,0.156636
1,4,3,32,4,1,24,1,0.144864
0,64,1,2,8,4,9,1,1.041631
1,4,3,4,24,1,32,1,0.145636
1,6,1,16,2,16,12,1,0.156805
1,2,3,24,16,1,16,1,0.159156
1,4,144,2,8,2,2,1,0.205767
1,1,1,96,8,3,16,1,0.157032
1,16,8,1,9,8,4,1,0.156241
1,6,6,2,1,8,64,1,0.156348
1,3,8,2,4,12,16,1,0.144703
0,3,4,8,32,4,3,1,1.034502
1,1,3,32,12,32,1,1,0.154969
1,96,2,1,8,2,12,1,0.153983
1,2,18,16,2,32,1,1,0.154455
1,1,8,16,1,144,2,1,0.156633
1,1,96,3,2,4,16,1,0.159764
1,48,12,1,32,2,1,1,0.154804
1,4,1,288,8,2,2,1,0.204874
0,192,2,1,4,1,24,1,0.945327
0,1,12,4,32,24,1,1,0.959438
1,1,1,192,4,4,12,1,0.156883
1,48,4,3,2,4,8,1,0.15536
1,24,1,48,8,4,1,1,0.204136
1,1,1152,1,1,16,2,1,0.204461
1,48,1,4,2,8,12,1,0.153835
1,36,1,1,128,1,8,1,0.155269
1,16,6,6,8,2,4,1,0.154143
1,4,2,144,8,2,2,1,0.203365
1,9,4,8,16,4,2,1,0.15954
1,4,32,1,12,8,3,1,0.157095
0,3,1,48,2,4,32,1,1.049794
0,4,3,16,24,4,2,1,1.018568
1,6,6,32,8,2,2,1,0.202426
0,32,4,3,6,1,16,1,0.953608
0,2,2,12,12,64,1,1,0.965598
1,96,2,3,2,4,8,1,0.153653
1,16,2,6,12,16,1,1,0.153565
1,8,4,4,2,6,24,1,0.156831
1,16,4,1,12,8,6,1,0.146879
1,2,2,24,32,6,2,1,0.156506
0,36,1,4,8,8,4,1,1.043956
1,16,18,1,1,32,4,1,0.286095
1,1,3,16,2,128,3,1,0.145597
1,1,8,144,1,2,16,1,0.205592
1,1,32,4,288,1,1,1,0.157559
1,24,1,4,16,3,8,1,0.1558
0,8,12,4,4,12,2,1,0.974324
1,12,3,4,16,1,16,1,0.159138
0,1,64,2,72,4,1,1,1.00593
1,8,16,1,1,32,9,1,0.412152
1,9,2,2,2,256,2,1,0.155825
1,16,1,9,8,4,8,1,0.159474
1,12,12,1,1,64,4,1,0.411911
0,8,3,4,12,1,32,1,1.012121
0,2,4,48,16,2,3,1,0.97455
1,3,1,32,1,24,16,1,0.154482
0,16,3,8,48,2,1,1,0.971359
1,2,72,2,1,32,4,1,0.159632
1,1,64,9,2,2,16,1,0.154429
1,6,32,1,12,4,4,1,0.156948
1,36,32,1,8,4,1,1,0.205986
1,1,16,8,288,1,1,1,0.158996
0,3,96,2,8,8,1,1,0.879303
0,18,4,16,2,2,8,1,0.623728
1,8,36,2,2,1,32,1,0.154672
1,72,2,1,8,8,4,1,0.158578
1,1,16,6,64,6,1,1,0.156377
1,16,3,4,4,8,6,1,0.15516
1,1,24,24,8,8,1,1,0.154817
1,9,1,128,1,4,8,1,0.204677
1,32,3,2,3,1,64,1,0.154466
1,24,2,2,32,2,6,1,0.155876
1,2,16,36,1,16,2,1,0.205881
1,4,6,8,4,16,3,1,0.154989
1,8,144,1,1,8,4,1,0.807779
1,12,8,2,32,6,1,1,0.153583
1,16,3,3,32,2,4,1,0.157967
1,8,6,8,2,48,1,1,0.144988
1,6,32,1,16,3,4,1,0.1568
1,6,2,32,4,1,24,1,0.144533
0,4,4,8,16,2,9,1,1.035236
1,1,64,1,288,1,2,1,0.151199
1,1,2,64,6,2,24,1,0.156789
1,2,18,4,4,8,8,1,0.157761
1,1,16,4,3,96,2,1,0.146719
1,9,64,1,1,32,2,1,0.273694
1,6,4,4,24,8,2,1,0.154748
1,1,1,72,32,1,16,1,0.156758
1,48,2,4,8,12,1,1,0.144246
1,1,32,2,8,24,3,1,0.147371
0,2,24,1,8,24,4,1,0.955858
1,4,3,3,64,8,2,1,0.156433
1,12,8,6,1,32,2,1,0.154748
1,24,1,6,16,2,8,1,0.159571
1,8,2,12,1,6,32,1,0.153381
1,4,6,2,3,16,16,1,0.144406
1,24,1,2,1,96,8,1,0.145522
1,1,9,64,1,32,2,1,0.155237
1,3,12,4,1,128,2,1,0.157241
1,64,3,6,2,8,2,1,0.205288
1,3,1,16,1,768,1,1,0.145346
1,16,4,9,1,64,1,1,0.155208
1,32,3,1,8,6,8,1,0.154989
1,16,4,2,72,4,1,1,0.158363
1,72,2,4,16,1,4,1,0.155221
1,2,9,16,8,4,4,1,0.159318
1,2,2,12,4,48,4,1,0.143556
1,4,4,6,3,128,1,1,0.156777
1,12,12,1,4,64,1,1,0.1576
1,1,6,8,48,1,16,1,0.145927
1,8,48,1,1,4,24,1,0.651092
1,4,16,9,2,16,2,1,0.15491
1,64,1,18,16,1,2,1,0.205617
1,18,1,4,1,256,2,1,0.156872
1,96,12,1,8,2,2,1,0.204646
1,1,48,3,4,32,2,1,0.158245
1,12,1,32,4,24,1,1,0.144304
1,1,48,4,1,8,24,1,0.154153
1,4,12,2,16,4,6,1,0.156334
1,2,4,6,16,48,1,1,0.145633
1,144,2,2,16,1,4,1,0.154044
1,1,48,8,8,4,3,1,0.14581
1,6,3,32,8,2,4,1,0.1536
1,1,24,2,4,4,48,1,0.143615
0,48,1,1,384,2,1,1,0.941263
1,8,3,8,1,6,32,1,0.154509
1,4,4,3,2,64,6,1,0.145153
1,2,12,8,24,2,4,1,0.155215
1,6,3,4,1,128,4,1,0.156162
