Kernel,gx,gy,gz,bx,by,gpuId,ipc
0,4,40,1,5,32,1,1,0.755281
1,2,5,10,1,16,16,1,0.155578
0,1,5,40,2,64,1,1,0.826869
1,8,5,2,16,1,20,1,0.160967
1,5,16,5,1,32,2,1,0.161111
1,100,1,1,8,4,8,1,0.155838
1,2,4,10,20,2,8,1,0.160857
1,2,1,50,2,2,64,1,0.15642
1,1,10,20,16,4,2,1,0.155857
1,2,10,10,64,1,2,1,0.155767
0,1,16,5,4,20,4,1,0.80976
1,1,10,4,1,10,64,1,0.16164
0,25,1,1,4,256,1,1,0.860329
1,2,16,1,40,10,2,1,0.178043
1,5,4,8,8,4,5,1,0.161345
1,5,1,40,8,4,4,1,0.155761
1,8,2,2,20,2,20,1,0.178323
1,4,1,20,20,2,8,1,0.16047
1,1,10,8,10,32,1,1,0.16078
1,4,10,1,1,20,32,1,0.679949
0,16,25,2,1,2,16,1,0.49562
1,4,1,8,100,1,8,1,0.177923
1,2,1,16,2,16,25,1,0.177806
1,20,2,2,10,16,2,1,0.160805
1,25,1,1,1,512,2,1,0.155502
1,1,2,16,4,20,10,1,0.178324
1,5,4,2,5,16,8,1,0.161725
1,20,20,1,4,1,16,1,0.160808
1,1,50,4,16,2,4,1,0.155968
1,5,2,8,80,1,4,1,0.160676
1,2,16,5,10,2,8,1,0.160562
0,1,50,16,1,32,1,1,0.493007
0,2,5,5,2,16,16,1,0.911413
1,160,1,1,4,1,40,1,0.161448
1,10,2,2,5,2,64,1,0.162298
1,40,1,4,5,2,16,1,0.161188
1,40,4,1,1,20,8,1,0.658348
1,8,10,1,64,1,5,1,0.161919
1,8,25,2,8,2,4,1,0.161768
1,10,4,2,2,10,16,1,0.160638
1,2,10,4,1,80,4,1,0.1606
1,1,40,5,2,16,4,1,0.155549
1,50,8,1,16,2,2,1,0.160782
1,4,2,4,1,160,5,1,0.17844
1,2,2,10,32,20,1,1,0.162047
1,8,10,10,16,1,2,1,0.212692
0,4,2,10,2,40,4,1,0.815845
0,5,10,4,2,16,4,1,0.85423
1,20,4,5,4,4,4,1,0.161736
0,5,2,8,320,1,1,1,0.800352
1,2,10,5,8,4,8,1,0.156202
1,8,1,4,160,1,5,1,0.177864
1,2,200,1,8,2,4,1,0.161553
0,4,20,1,16,4,5,1,0.790423
1,16,25,1,4,8,2,1,0.162289
1,5,1,16,80,4,1,1,0.161143
1,50,8,1,4,1,16,1,0.161904
0,8,5,1,80,4,2,1,0.852228
1,40,20,1,4,2,4,1,0.213016
1,4,5,2,2,5,64,1,0.161677
1,4,1,8,40,20,1,1,0.177581
1,4,1,10,4,32,5,1,0.16228
1,2,20,1,5,4,32,1,0.162011
1,2,10,10,4,16,2,1,0.155963
1,4,5,8,40,4,1,1,0.160742
1,4,20,2,4,8,5,1,0.160611
1,20,1,8,1,8,20,1,0.160139
1,2,1,20,20,4,8,1,0.162092
1,2,5,16,2,16,5,1,0.160385
1,1,16,10,8,2,10,1,0.160317
1,5,4,8,5,2,16,1,0.161256
1,80,1,2,10,4,4,1,0.160884
1,2,5,40,2,16,2,1,0.161548
1,25,1,16,2,32,1,1,0.161835
1,4,1,8,4,5,40,1,0.177879
1,5,2,4,16,20,2,1,0.162199
1,2,2,50,2,4,16,1,0.155886
1,2,40,1,5,16,4,1,0.161695
1,2,5,40,1,1,64,1,0.160888
1,1,160,1,20,2,4,1,0.160513
1,1,32,1,5,16,10,1,0.177923
1,10,8,2,1,80,2,1,0.160909
1,20,2,2,80,1,4,1,0.160973
1,2,200,1,4,8,2,1,0.162341
1,8,5,1,16,2,20,1,0.161751
1,1,32,1,1,20,40,1,0.177984
1,2,16,25,8,4,1,1,0.213578
1,2,5,5,32,8,2,1,0.156053
1,5,10,4,4,4,8,1,0.155706
1,20,1,4,4,16,5,1,0.161988
1,16,1,10,1,20,8,1,0.160313
0,100,2,1,4,8,4,1,0.836332
1,50,1,2,256,1,1,1,0.156334
1,1,8,10,16,5,4,1,0.161168
1,5,1,40,16,1,8,1,0.155456
1,1,16,25,4,2,8,1,0.160875
0,5,1,40,16,1,8,1,0.823865
1,4,40,1,8,2,10,1,0.160761
1,10,4,4,10,4,4,1,0.160497
1,2,2,20,16,10,2,1,0.161096
1,16,5,2,1,4,40,1,0.160363
1,8,5,2,10,8,4,1,0.161215
1,5,8,2,20,2,8,1,0.161876
1,1,8,5,16,2,20,1,0.161886
1,32,1,1,200,2,2,1,0.177828
1,10,1,20,64,1,2,1,0.155596
1,1,16,50,16,1,2,1,0.211634
1,100,1,2,8,16,1,1,0.156027
1,2,4,5,16,20,2,1,0.162224
1,50,1,1,2,256,1,1,0.156282
1,20,1,2,10,1,64,1,0.161924
1,1,4,40,2,10,8,1,0.160302
1,5,1,16,4,2,40,1,0.161424
1,2,10,8,2,16,5,1,0.160727
1,4,20,2,4,20,2,1,0.161522
1,50,4,1,32,1,4,1,0.155907
1,5,20,8,2,2,8,1,0.215238
1,1,25,4,128,1,2,1,0.156547
1,10,2,4,64,5,1,1,0.160684
1,5,8,1,8,16,5,1,0.16182
1,1,5,32,32,5,1,1,0.161088
1,1,8,4,1,32,25,1,0.178122
1,1,2,20,1,80,8,1,0.161888
1,50,1,1,2,16,16,1,0.156526
1,1,4,8,2,25,16,1,0.177953
0,5,4,40,1,1,32,1,0.496007
1,80,1,2,32,5,1,1,0.161135
1,1,1,100,2,2,64,1,0.155992
0,80,5,2,4,4,2,1,0.515135
0,8,4,25,2,1,16,1,0.505438
1,5,2,4,4,8,20,1,0.16213
1,2,20,2,1,32,10,1,0.161171
1,16,1,10,8,5,4,1,0.161126
1,1,5,32,4,5,8,1,0.160812
1,16,10,1,2,40,2,1,0.160379
1,4,1,200,4,1,8,1,0.212745
1,5,10,1,4,128,1,1,0.156264
1,1,1,160,20,2,4,1,0.1609
1,2,16,5,4,8,5,1,0.160312
0,2,40,10,2,8,2,1,0.51153
0,2,16,5,2,5,16,1,0.792633
0,10,8,2,4,5,8,1,0.805435
1,1,2,16,4,100,2,1,0.178139
1,20,4,1,10,1,32,1,0.161319
1,8,1,4,200,2,2,1,0.177784
1,1,1,40,32,2,10,1,0.162217
1,1,5,40,4,1,32,1,0.156057
1,1,4,8,1,200,4,1,0.177976
1,8,2,10,1,5,32,1,0.161152
1,20,10,4,1,4,8,1,0.212525
1,50,4,2,8,1,8,1,0.160371
1,5,20,4,2,2,16,1,0.161776
1,1,40,4,1,160,1,1,0.160342
1,5,5,1,1,16,64,1,0.790286
0,8,1,4,1,800,1,1,0.770238
1,5,1,5,128,1,8,1,0.155542
1,5,2,5,1,8,64,1,0.156185
1,4,1,10,20,8,4,1,0.161616
1,8,2,2,4,40,5,1,0.177604
1,10,4,2,4,40,2,1,0.160817
1,10,4,1,2,5,64,1,0.161618
1,32,1,25,4,4,2,1,0.214277
0,5,8,2,2,16,10,1,0.814175
0,4,2,10,2,5,32,1,0.824751
0,1,25,4,4,2,32,1,0.858059
1,40,5,4,4,1,8,1,0.212298
1,5,4,2,128,5,1,1,0.161812
1,4,5,2,1,640,1,1,0.161805
1,1,16,10,20,8,1,1,0.160721
1,5,2,4,1,80,8,1,0.161423
1,5,5,8,1,4,32,1,0.156157
1,2,25,8,1,64,1,1,0.160876
1,2,80,1,8,2,10,1,0.160991
1,40,1,4,80,2,1,1,0.161062
1,100,1,1,4,32,2,1,0.156741
1,32,1,1,5,16,10,1,0.178364
1,8,1,4,10,20,4,1,0.178177
1,8,1,50,2,2,16,1,0.16096
1,25,1,2,8,32,2,1,0.15632
1,1,4,8,40,1,20,1,0.177894
1,10,1,4,8,5,16,1,0.162128
1,4,2,10,20,16,1,1,0.161509
1,1,20,4,8,2,20,1,0.16082
1,200,2,1,4,2,8,1,0.160678
1,40,2,5,2,2,16,1,0.161601
0,5,8,2,160,2,1,1,0.818365
1,2,2,40,4,10,4,1,0.160698
1,4,8,5,5,32,1,1,0.161382
1,2,10,4,8,2,20,1,0.160594
1,40,4,5,4,2,4,1,0.213281
1,1,160,5,4,1,8,1,0.211652
1,10,4,5,16,1,8,1,0.156152
1,1,80,1,32,5,2,1,0.161959
1,8,4,25,4,4,2,1,0.213675
1,10,40,2,1,16,2,1,0.213218
1,8,10,5,32,2,1,1,0.161174
1,16,1,2,40,2,10,1,0.177888
0,5,1,16,4,80,1,1,0.795794
0,50,1,4,4,32,1,1,0.808889
1,8,25,2,16,1,4,1,0.161309
1,1,4,10,5,32,4,1,0.161815
1,1,40,2,1,320,1,1,0.160733
1,1,10,4,16,40,1,1,0.161941
1,8,2,2,40,1,20,1,0.177818
1,20,4,10,2,4,4,1,0.214237
1,2,10,10,8,2,8,1,0.155711
1,1,2,16,40,1,20,1,0.177893
1,1,5,10,32,8,2,1,0.156123
1,5,4,10,1,8,16,1,0.155656
1,8,1,50,8,1,8,1,0.160566
0,5,2,16,8,5,4,1,0.806974
1,20,8,5,1,32,1,1,0.211585
1,1,160,1,10,2,8,1,0.161279
1,40,10,2,1,8,4,1,0.21261
1,5,5,8,4,16,2,1,0.15593
1,25,4,1,16,4,4,1,0.156118
1,1,4,40,40,2,2,1,0.161114
1,4,2,4,10,2,40,1,0.178055
1,8,10,2,40,4,1,1,0.161196
1,2,2,200,4,2,4,1,0.212271
1,1,1,400,2,1,32,1,0.161385
0,1,40,1,10,4,16,1,0.814108
0,1,25,32,8,2,2,1,0.506798
0,1,8,25,64,2,1,1,0.833429
1,100,2,2,8,1,8,1,0.160524
1,16,1,2,4,200,1,1,0.1782
1,1,50,2,2,16,8,1,0.156482
1,8,4,5,2,4,20,1,0.161352
1,10,2,4,16,20,1,1,0.16106
0,1,100,2,64,1,2,1,0.816894
1,10,5,16,8,2,2,1,0.213464
1,80,1,5,2,1,32,1,0.161171
1,5,4,4,2,4,40,1,0.16087
1,80,1,1,2,40,4,1,0.161347
1,1,20,10,1,16,8,1,0.155836
1,10,10,1,1,32,8,1,0.408086
1,4,10,1,1,32,20,1,0.418587
1,1,32,1,10,10,8,1,0.178067
1,5,10,2,32,4,2,1,0.156219
1,50,1,16,4,4,2,1,0.214115
0,1,2,80,20,8,1,1,0.767827
0,25,2,1,1,64,8,1,0.839167
1,4,1,20,20,8,2,1,0.161156
1,5,1,8,20,8,4,1,0.162433
1,20,2,4,1,80,2,1,0.160934
1,25,8,2,32,2,1,1,0.160744
1,4,25,4,4,16,1,1,0.161054
1,1,20,4,10,16,2,1,0.160888
1,5,4,4,16,20,1,1,0.161215
1,1,400,2,2,16,1,1,0.213658
0,40,2,1,1,16,20,1,0.776396
0,16,1,2,8,10,10,1,0.811515
0,16,2,1,40,1,20,1,0.785651
1,2,5,8,10,16,2,1,0.161299
1,40,2,2,8,5,4,1,0.160256
1,50,1,8,2,8,4,1,0.161454
1,1,80,10,4,8,1,1,0.212562
1,2,5,5,2,256,1,1,0.156452
1,5,5,1,512,2,1,1,0.15595
1,4,1,25,64,2,2,1,0.156407
1,5,1,16,4,4,20,1,0.16072
0,10,8,1,16,1,20,1,0.798578
1,4,10,10,32,1,2,1,0.161765
1,5,5,8,8,2,8,1,0.155908
1,8,20,1,2,4,20,1,0.160437
1,5,20,1,16,2,8,1,0.156757
1,4,100,2,8,4,1,1,0.212385
1,25,2,1,8,32,2,1,0.1565
0,2,50,8,4,8,1,1,0.504653
1,2,25,1,2,8,32,1,0.156523
1,2,2,200,4,8,1,1,0.211829
1,160,1,5,2,2,8,1,0.2121
0,2,5,16,16,2,5,1,0.811714
1,8,10,2,20,4,2,1,0.161136
1,4,5,2,16,8,5,1,0.16156
1,2,80,1,160,1,1,1,0.161834
1,1,4,100,4,8,2,1,0.161253
1,8,5,20,8,4,1,1,0.216396
1,1,4,100,8,1,8,1,0.159921
1,8,1,10,32,1,10,1,0.160925
1,2,20,5,4,4,8,1,0.155958
0,1,5,32,5,32,1,1,0.773785
1,5,5,1,16,32,2,1,0.156088
1,2,8,25,1,2,32,1,0.161928
0,4,1,10,2,320,1,1,0.831819
1,2,8,5,5,16,4,1,0.161565
1,2,1,16,2,80,5,1,0.177992
1,1,16,25,1,8,8,1,0.160376
1,1,25,8,1,128,1,1,0.156072
1,1,1,100,8,1,32,1,0.156128
1,1,10,80,2,8,2,1,0.215105
1,2,1,16,16,10,5,1,0.178052
0,1,20,20,16,4,1,1,0.651273
1,1,40,1,10,2,32,1,0.161592
0,4,1,20,10,4,8,1,0.836489
1,2,2,10,1,64,10,1,0.161569
1,1,80,5,4,4,4,1,0.160962
1,2,8,5,32,10,1,1,0.162242
1,1,1,32,5,16,10,1,0.17734
1,1,20,2,128,1,5,1,0.162061
1,1,40,2,4,8,10,1,0.161776
1,5,2,8,5,2,32,1,0.160659
1,5,2,5,32,4,4,1,0.156041
0,80,1,2,2,20,4,1,0.801155
1,4,1,10,4,40,4,1,0.161942
1,5,4,2,4,5,32,1,0.162165
1,2,10,8,1,32,5,1,0.160681
1,10,16,5,2,2,8,1,0.212975
1,1,8,50,1,16,4,1,0.160842
1,2,50,1,1,32,8,1,0.407846
1,4,4,10,1,16,10,1,0.160885
1,1,8,4,20,4,10,1,0.17777
0,1,1,400,16,2,2,1,0.653389
1,1,2,16,8,100,1,1,0.178047
1,5,2,4,5,8,16,1,0.162089
0,5,1,16,4,4,20,1,0.825387
1,100,2,4,4,8,1,1,0.212631
0,80,1,1,20,16,1,1,0.783339
1,16,1,2,4,50,4,1,0.1781
0,5,8,2,2,32,5,1,0.820238
1,100,1,1,1,128,2,1,0.156639
0,16,2,1,10,8,10,1,0.777907
1,1,4,40,4,8,5,1,0.159794
1,1,1,100,2,16,8,1,0.156268
1,16,2,1,25,2,16,1,0.178155
1,2,1,80,32,1,5,1,0.160285
0,4,1,200,1,4,8,1,0.491689
0,1,10,10,128,1,2,1,0.857136
0,160,1,1,2,40,2,1,0.780153
1,1,50,1,1,512,1,1,0.156339
0,40,10,1,1,32,2,1,0.633146
0,8,4,1,10,20,4,1,0.780512
1,1,2,50,8,16,2,1,0.156337
1,40,2,5,8,2,4,1,0.162545
1,5,4,10,2,1,64,1,0.155722
1,4,20,1,1,5,64,1,0.983877
1,40,1,4,4,5,8,1,0.160721
0,1,5,8,10,8,8,1,0.856348
0,4,2,5,1,32,20,1,0.836265
0,50,4,1,4,8,4,1,0.83181
1,100,1,4,2,4,8,1,0.161287
0,1,10,20,2,2,32,1,0.828058
1,1,8,20,2,4,20,1,0.161146
1,5,8,4,8,5,4,1,0.161899
1,2,4,4,20,2,20,1,0.178195
1,20,4,1,5,1,64,1,0.160767
1,1,40,1,2,20,16,1,0.161845
1,1,5,160,4,8,1,1,0.213334
1,10,20,2,32,2,1,1,0.160222
1,2,20,4,8,4,5,1,0.161535
1,1,4,10,1,320,2,1,0.161906
1,5,80,1,4,1,16,1,0.161297
1,5,10,2,2,8,16,1,0.156555
1,4,5,5,4,8,8,1,0.156387
1,4,2,4,20,4,10,1,0.177839
1,10,8,10,2,8,2,1,0.213827
1,20,4,1,1,320,1,1,0.160903
1,10,1,8,40,2,4,1,0.16079
0,2,40,1,20,16,1,1,0.790969
1,20,2,1,1,64,10,1,0.418369
0,8,4,5,8,20,1,1,0.806609
0,2,20,1,20,32,1,1,0.846207
1,16,1,5,4,10,8,1,0.160819
1,16,1,50,2,1,16,1,0.212592
0,4,40,5,4,4,2,1,0.512817
1,1,25,2,16,16,2,1,0.156246
0,40,1,5,4,4,8,1,0.847751
1,25,4,2,2,4,16,1,0.155692
1,5,160,1,8,2,2,1,0.212839
0,1,80,1,10,2,16,1,0.765172
1,4,25,2,64,2,1,1,0.15565
1,40,1,1,10,1,64,1,0.161799
1,4,1,100,2,16,2,1,0.1613
1,4,2,4,20,5,8,1,0.178067
1,4,8,1,40,5,4,1,0.177968
1,4,4,10,8,5,4,1,0.161108
1,100,1,2,1,128,1,1,0.155768
1,4,20,2,1,160,1,1,0.160873
1,1,16,2,2,80,5,1,0.177944
1,1,80,1,1,80,4,1,0.161451
1,40,2,1,2,32,5,1,0.160804
1,10,2,4,2,160,1,1,0.161122
1,1,20,4,2,5,32,1,0.160966
0,4,2,5,320,1,2,1,0.844073
1,5,1,32,20,2,4,1,0.160744
1,4,20,5,2,4,8,1,0.160646
1,5,16,2,16,5,2,1,0.160857
1,4,4,10,5,2,16,1,0.160188
0,25,2,2,1,256,1,1,0.85753
1,8,5,4,2,20,4,1,0.161328
0,10,8,1,2,10,16,1,0.798303
1,32,1,5,80,2,1,1,0.161186
1,16,2,25,2,4,4,1,0.211984
1,200,1,4,8,4,1,1,0.212581
1,16,10,1,40,2,2,1,0.160135
1,4,1,40,1,80,2,1,0.160198
1,1,2,16,2,16,25,1,0.178236
1,4,1,50,2,8,8,1,0.155871
1,1,40,20,2,4,4,1,0.213541
1,2,100,1,1,4,32,1,0.626622
1,4,4,10,20,1,8,1,0.160915
1,2,4,4,4,40,5,1,0.177693
1,100,1,1,4,8,8,1,0.156581
1,4,4,2,32,5,5,1,0.178133
1,5,8,4,1,8,20,1,0.161051
1,4,4,25,16,4,1,1,0.161258
1,2,16,1,32,5,5,1,0.178071
1,16,5,1,8,10,4,1,0.161701
1,4,8,1,4,5,40,1,0.177961
1,2,50,8,16,2,1,1,0.212234
1,10,5,4,4,8,4,1,0.155626
1,1,2,80,8,4,5,1,0.161012
1,10,40,1,1,2,32,1,0.417687
1,16,1,25,32,1,2,1,0.161177
1,8,20,1,160,1,1,1,0.159938
1,25,1,16,1,16,4,1,0.160434
0,80,1,2,5,32,1,1,0.753374
0,2,20,4,4,1,40,1,0.780979
1,4,1,20,4,80,1,1,0.16095
1,2,8,2,2,40,10,1,0.177961
1,2,10,4,8,5,8,1,0.161077
1,2,10,5,32,2,4,1,0.155939
1,8,1,5,2,40,8,1,0.162024
0,1,5,32,8,10,2,1,0.760928
1,1,160,5,2,1,16,1,0.212394
1,1,4,10,64,2,5,1,0.161996
1,80,1,2,20,8,1,1,0.161038
1,8,25,1,2,16,4,1,0.155881
1,4,20,2,1,20,8,1,0.160761
1,50,1,2,2,16,8,1,0.155736
1,20,1,10,2,2,32,1,0.155689
1,25,4,2,16,4,2,1,0.155934
1,2,25,4,1,64,2,1,0.156043
1,2,25,4,32,4,1,1,0.155909
1,16,2,1,8,5,20,1,0.177856
1,2,80,1,2,80,1,1,0.160636
1,1,16,2,4,200,1,1,0.177799
0,4,5,4,1,320,1,1,0.793331
1,2,2,50,2,8,8,1,0.155579
1,2,200,1,2,8,4,1,0.161675
1,10,1,40,4,16,1,1,0.160943
1,5,4,2,16,5,8,1,0.161935
1,20,5,8,1,1,32,1,0.212873
1,1,8,5,80,2,4,1,0.162401
1,2,20,5,4,16,2,1,0.15578
1,20,4,5,32,2,1,1,0.160938
1,4,10,2,40,1,8,1,0.161001
1,2,20,4,1,160,1,1,0.160944
1,1,100,4,1,4,16,1,0.161789
1,4,2,50,4,16,1,1,0.160756
1,2,50,8,2,16,1,1,0.211964
1,1,1,32,20,8,5,1,0.177703
1,16,1,50,1,16,2,1,0.211805
1,10,10,8,8,2,2,1,0.213456
1,1,10,8,10,2,16,1,0.161057
1,10,1,40,2,16,2,1,0.160973
1,4,4,5,16,2,10,1,0.161405
1,10,5,4,32,1,4,1,0.155549
1,1,160,1,20,8,1,1,0.160994
1,4,5,4,160,1,2,1,0.160254
1,10,1,8,4,10,8,1,0.161223
1,4,8,1,2,16,25,1,0.178452
0,200,2,2,4,2,4,1,0.515223
1,160,1,5,8,4,1,1,0.214699
1,1,16,5,8,2,20,1,0.161961
1,2,1,200,16,1,4,1,0.160964
1,2,50,1,16,4,4,1,0.156649
1,80,1,1,32,1,10,1,0.160693
1,5,10,4,4,1,32,1,0.155722
1,20,1,40,1,2,16,1,0.213618
1,2,40,1,16,10,2,1,0.160905
1,4,20,1,1,16,20,1,0.744041
1,1,8,50,4,1,16,1,0.161144
1,4,50,2,4,4,4,1,0.161492
1,1,8,20,2,10,8,1,0.161887
1,8,5,5,2,1,64,1,0.155655
1,1,8,5,10,8,8,1,0.161529
1,1,40,4,4,8,5,1,0.160589
1,1,40,1,1,320,2,1,0.161575
1,8,1,4,1,50,16,1,0.177973
1,4,8,1,100,2,4,1,0.177863
1,4,2,25,1,64,2,1,0.155753
0,10,20,2,16,1,4,1,0.671432
0,10,1,10,1,128,2,1,0.828761
0,50,4,4,32,1,1,1,0.503176
1,2,20,1,2,16,20,1,0.161477
1,2,25,1,1,64,8,1,0.417469
1,2,40,5,16,4,1,1,0.161534
1,2,10,8,5,8,4,1,0.161084
1,1,200,1,2,8,8,1,0.155829
1,800,1,1,2,16,1,1,0.212929
1,1,8,20,5,8,4,1,0.160718
1,4,2,4,25,1,32,1,0.178046
1,40,2,5,4,4,4,1,0.161291
1,2,2,40,80,1,2,1,0.161353
1,4,10,4,5,2,16,1,0.160447
1,10,8,1,1,32,10,1,0.415731
1,1,1,400,1,2,32,1,0.161627
1,200,1,1,4,2,16,1,0.155926
1,50,2,2,1,32,4,1,0.155709
1,1,16,10,32,5,1,1,0.161386
1,2,10,5,32,1,8,1,0.156405
1,25,1,4,8,2,16,1,0.155746
0,2,2,8,40,5,4,1,0.796387
1,5,40,1,1,128,1,1,0.155848
1,8,10,1,10,8,4,1,0.160745
1,20,2,2,5,2,32,1,0.160834
0,20,2,1,20,1,32,1,0.842651
1,1,1,80,5,32,2,1,0.161803
1,1,40,1,64,2,5,1,0.162042
1,2,2,8,1,80,10,1,0.178086
1,4,1,20,16,2,10,1,0.161225
1,4,2,10,16,10,2,1,0.160586
1,200,4,1,4,1,8,1,0.211396
1,100,2,4,8,2,2,1,0.211857
1,20,10,1,8,16,1,1,0.155849
1,5,16,1,16,2,10,1,0.160911
1,4,2,100,2,2,8,1,0.21247
1,2,20,2,32,10,1,1,0.160905
1,40,2,1,1,320,1,1,0.160271
1,4,5,2,160,4,1,1,0.161352
1,5,16,2,10,8,2,1,0.159944
1,2,1,16,8,2,50,1,0.178156
1,25,1,16,4,8,2,1,0.162409
0,4,2,10,32,2,5,1,0.820805
1,20,4,2,4,4,10,1,0.160362
1,4,1,25,8,8,4,1,0.156363
1,5,10,8,16,2,2,1,0.161812
1,16,5,1,2,4,40,1,0.160737
1,32,25,1,1,32,1,1,0.212572
0,10,2,2,4,8,20,1,0.867154
1,1,32,5,40,4,1,1,0.160906
1,2,50,1,8,16,2,1,0.15635
1,25,2,8,1,64,1,1,0.161068
0,4,10,1,2,20,16,1,0.85156
1,2,2,20,4,8,10,1,0.161072
1,4,2,5,40,4,4,1,0.161438
1,5,8,1,10,8,8,1,0.162266
1,1,10,10,2,16,8,1,0.156277
1,16,1,5,5,32,2,1,0.161016
1,5,2,10,1,128,2,1,0.156609
1,4,4,10,8,1,20,1,0.160709
1,4,2,5,10,1,64,1,0.16149
1,1,200,2,1,32,2,1,0.161574
1,40,1,4,10,8,2,1,0.160363
1,2,1,25,2,16,16,1,0.156684
1,10,4,20,8,4,1,1,0.213682
1,25,4,1,1,8,32,1,1.153305
1,4,2,20,1,80,2,1,0.160914
1,4,1,10,16,1,40,1,0.162052
1,10,2,10,1,4,32,1,0.156009
0,10,2,5,64,1,4,1,0.872267
0,5,8,2,32,10,1,1,0.813221
0,10,8,1,40,4,2,1,0.80256
1,4,1,8,2,8,50,1,0.178112
1,4,10,2,1,40,8,1,0.16195
1,10,2,4,20,1,16,1,0.160906
1,2,10,2,2,16,20,1,0.161648
1,5,40,4,2,2,8,1,0.21372
1,2,5,20,16,1,8,1,0.155464
1,16,1,50,1,2,16,1,0.21318
1,1,16,10,8,20,1,1,0.160795
1,5,1,16,1,64,5,1,0.160908
