Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,2,27,6,2,16,8,1,1.389447
1,1,2,72,18,4,8,1,0.05721
1,24,3,2,6,2,48,1,0.057198
1,3,3,16,12,24,2,1,0.057181
0,2,9,8,1,12,48,1,1.246148
0,144,9,1,1,8,8,1,1.518121
1,6,1,54,32,1,8,1,0.057106
1,3,12,24,24,4,1,1,0.053215
1,2,108,1,6,1,64,1,0.052293
1,108,1,8,8,6,2,1,0.053332
1,1,24,6,8,12,6,1,0.054534
1,2,6,18,12,4,8,1,0.050538
1,4,6,4,6,16,9,1,0.047868
0,2,108,1,6,1,64,1,1.190259
1,1,216,6,64,1,1,1,0.045653
1,3,2,144,2,3,16,1,0.046182
1,4,3,36,4,12,4,1,0.045328
1,2,9,36,32,1,4,1,0.04552
1,2,144,3,24,1,4,1,0.045569
0,4,3,36,4,12,4,1,1.243641
0,1,16,18,288,1,1,1,1.127815
1,1,1,324,1,32,8,1,0.046277
1,1,1,162,8,16,4,1,0.047401
1,27,96,1,1,4,8,1,0.371347
0,9,4,8,4,72,1,1,1.216633
1,2,3,16,2,18,24,1,0.047124
1,4,36,3,6,16,2,1,0.045311
1,18,12,6,4,2,8,1,0.045775
1,9,6,6,4,16,4,1,0.046195
1,12,12,1,4,18,8,1,0.057161
1,2,24,2,3,32,9,1,0.054558
0,4,36,3,6,16,2,1,1.31435
1,2,2,36,12,12,4,1,0.051759
1,1,36,72,1,16,2,1,0.049787
1,1,48,3,64,3,3,1,0.0479
1,3,9,16,1,16,12,1,0.045453
1,1,9,24,384,1,1,1,0.045122
1,36,18,2,4,8,2,1,0.04576
0,1,9,24,384,1,1,1,1.124385
1,3,8,12,8,2,18,1,0.045947
1,1,27,3,16,4,16,1,0.047824
1,1,72,2,18,32,1,1,0.047093
1,6,1,144,8,1,12,1,0.045571
1,18,2,24,1,96,1,1,0.04654
1,3,2,24,12,16,3,1,0.04711
1,2,2,36,16,36,1,1,0.047145
1,9,8,2,8,12,6,1,0.047168
1,12,8,1,32,1,27,1,0.047102
1,4,24,1,1,864,1,1,0.047094
1,24,1,4,144,2,3,1,0.047144
1,9,3,24,4,16,2,1,0.046328
1,1,162,16,2,8,2,1,0.047582
1,4,18,2,4,144,1,1,0.047303
1,1,8,12,2,54,8,1,0.047348
0,1,81,1,1,512,2,1,1.148947
1,108,1,1,3,8,32,1,0.048484
1,2,4,12,12,18,4,1,0.057207
1,72,2,2,16,18,1,1,0.056078
1,9,9,2,8,1,64,1,0.054236
1,1,18,8,36,16,1,1,0.050553
1,3,1,96,32,3,3,1,0.049373
1,27,48,2,16,1,2,1,0.051166
1,9,16,2,4,8,9,1,0.050151
1,9,48,6,1,2,16,1,0.04845
1,4,27,6,4,1,32,1,0.045875
1,6,48,1,36,4,2,1,0.047464
1,1,1,432,1,64,3,1,0.046236
1,2,2,24,1,432,2,1,0.047309
1,2,9,8,2,96,3,1,0.04733
1,162,2,1,4,64,1,1,0.046127
0,3,18,3,1,256,2,1,1.181996
1,2,18,4,48,3,4,1,0.047349
1,1,48,9,32,6,1,1,0.045897
0,16,3,2,12,9,8,1,1.214938
