Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
1,2,4,14,8,14,4,1,0.057818
1,2,8,14,2,2,56,1,0.058534
1,1,4,49,32,1,8,1,0.062168
1,28,2,4,7,32,1,1,0.05831
1,1,1,56,7,8,16,1,0.058324
1,2,56,14,4,2,4,1,0.058402
1,1,16,98,16,2,1,1,0.058286
0,14,2,2,2,28,16,1,1.131478
0,1,49,16,32,2,1,1,0.984236
0,1,16,7,2,32,7,1,1.046729
1,1,1,196,4,16,4,1,0.061226
1,56,1,4,56,2,2,1,0.05939
1,56,1,1,32,2,14,1,0.057881
1,49,16,1,4,16,1,1,0.058045
1,196,1,1,2,128,1,1,0.059668
1,14,7,8,1,4,16,1,0.056259
1,14,7,8,4,2,8,1,0.058697
1,1,1,784,1,2,32,1,0.057341
1,1,224,1,112,1,2,1,0.057961
0,14,7,8,1,4,16,1,1.030969
1,1568,1,1,8,4,1,1,0.058327
1,98,2,4,2,2,16,1,0.057552
1,112,1,2,14,4,4,1,0.05885
1,1,32,7,1,112,2,1,0.058716
1,4,14,7,4,8,4,1,0.059154
1,7,7,2,2,8,32,1,0.060223
1,2,1,28,32,7,4,1,0.058273
1,98,2,1,64,1,4,1,0.060555
1,56,4,1,8,2,14,1,0.05686
1,196,1,1,1,64,4,1,0.059628
1,2,98,1,8,4,8,1,0.05952
1,1,28,2,1,128,7,1,0.057939
1,1,1,56,56,4,4,1,0.058224
1,28,7,1,4,4,16,1,0.061929
1,4,14,1,32,14,2,1,0.058375
1,1,784,1,64,1,1,1,0.057897
1,14,2,7,2,32,4,1,0.060701
1,1,2,28,32,4,7,1,0.058251
1,4,7,14,8,1,16,1,0.059714
1,2,7,7,16,2,16,1,0.06015
1,49,1,2,16,4,8,1,0.061772
1,196,8,1,2,1,16,1,0.058428
1,1,7,7,16,8,8,1,0.06263
1,1,56,7,8,8,2,1,0.05839
1,2,1,196,2,4,16,1,0.060952
1,14,1,112,32,1,1,1,0.058425
1,1,14,8,1,28,16,1,0.05754
1,1,49,8,4,4,8,1,0.058596
1,49,4,4,2,32,1,1,0.057267
1,2,1,112,4,56,1,1,0.057867
1,28,14,1,16,2,4,1,0.05891
1,4,7,56,4,8,1,1,0.058398
1,7,2,4,224,4,1,1,0.058292
1,56,1,1,2,16,28,1,0.057976
1,2,4,14,2,32,7,1,0.058201
1,49,4,2,4,1,32,1,0.061251
1,1,28,7,16,8,2,1,0.060306
1,1,224,7,16,2,1,1,0.058375
1,2,2,28,7,2,32,1,0.05734
1,1,2,112,2,2,56,1,0.057896
1,1,2,392,1,4,16,1,0.059779
1,56,1,4,32,7,1,1,0.058114
1,14,7,1,256,2,1,1,0.059652
1,7,4,28,2,32,1,1,0.057952
1,1,28,14,1,128,1,1,0.061385
1,1,49,1,128,2,4,1,0.064536
1,14,7,16,1,1,32,1,0.058384
1,28,1,8,1,32,7,1,0.05888
0,2,98,1,32,8,1,1,1.077548
0,1,4,49,1,8,32,1,1.031169
1,2,8,49,32,2,1,1,0.05978
1,7,2,8,8,28,2,1,0.058126
1,14,1,7,16,8,4,1,0.061152
1,1,14,28,2,8,8,1,0.059346
1,49,2,1,2,16,16,1,0.059313
1,56,7,2,2,4,8,1,0.057866
1,32,7,7,2,1,16,1,0.058322
1,1,1,392,8,8,2,1,0.057733
1,1,16,14,14,8,2,1,0.056739
1,2,49,2,8,2,16,1,0.058391
1,56,14,2,1,16,2,1,0.058317
1,7,4,8,4,28,2,1,0.0586
1,2,2,392,1,8,4,1,0.058488
1,2,28,1,1,896,1,1,0.057785
1,32,7,1,4,8,7,1,0.058269
1,8,7,2,16,28,1,1,0.057522
1,1,784,1,32,2,1,1,0.057022
0,8,7,28,16,2,1,1,0.820865
0,1,2,28,8,2,56,1,1.050844
1,14,56,2,8,4,1,1,0.058405
1,1,1,196,16,1,16,1,0.060381
1,7,1,28,8,32,1,1,0.061972
1,4,2,14,16,14,2,1,0.057245
1,14,2,14,1,16,8,1,0.059202
1,196,1,1,1,32,8,1,0.0577
1,7,56,2,4,8,2,1,0.056895
1,1,1,224,4,4,14,1,0.058629
1,14,7,8,8,4,2,1,0.056304
1,4,28,1,2,112,2,1,0.058028
0,1,7,56,1,8,16,1,0.997727
1,1,7,32,4,7,8,1,0.058725
1,1,196,8,16,2,1,1,0.05835
1,2,1,28,14,16,4,1,0.057882
1,98,2,8,1,4,8,1,0.058302
1,98,4,2,4,1,16,1,0.055806
0,4,1,49,16,4,4,1,1.085721
1,14,2,4,8,4,14,1,0.058028
0,1,2,196,8,8,2,1,1.072941
1,1,2,56,112,2,2,1,0.057225
1,2,2,14,16,1,56,1,0.058298
1,7,2,7,16,2,16,1,0.060356
1,1,2,112,14,16,1,1,0.059016
1,1,28,2,56,1,16,1,0.058083
1,14,28,1,4,8,4,1,0.060832
1,196,1,4,32,2,1,1,0.058725
1,2,1,28,4,8,28,1,0.058307
1,4,7,4,28,8,2,1,0.058318
1,2,1,392,2,4,8,1,0.058184
1,28,14,2,1,32,2,1,0.056456
1,4,4,7,2,7,32,1,0.058303
1,4,4,7,7,64,1,1,0.057833
1,4,1,14,1,448,2,1,0.057748
1,2,2,14,32,4,7,1,0.057931
1,56,1,4,32,1,7,1,0.057918
1,2,7,7,8,32,2,1,0.062161
1,7,112,1,8,2,4,1,0.057497
0,98,4,2,4,1,16,1,0.966213
1,1,112,2,8,2,14,1,0.059812
1,28,8,7,1,1,32,1,0.058429
1,28,1,7,1,64,4,1,0.062989
1,112,1,1,112,2,2,1,0.057634
1,7,7,16,4,2,8,1,0.058456
0,2,14,2,2,16,28,1,1.070202
0,7,1,224,4,2,4,1,0.932912
1,2,1,112,56,4,1,1,0.058375
1,14,4,1,2,224,2,1,0.057922
1,7,112,2,8,2,2,1,0.0583
1,2,49,16,2,4,4,1,0.058372
1,14,4,4,28,2,4,1,0.059781
1,4,2,7,1,32,28,1,0.05784
1,14,4,1,1,896,1,1,0.058195
0,2,2,56,1,16,14,1,1.081999
0,32,1,7,32,7,1,1,1.029399
1,14,2,4,7,8,8,1,0.058144
1,7,8,4,7,8,4,1,0.058348
1,7,1,7,8,64,2,1,0.063478
1,16,98,1,2,8,2,1,0.058246
1,16,7,1,8,4,14,1,0.057064
1,1,49,16,2,32,1,1,0.058152
1,14,16,1,1,8,28,1,1.008402
1,4,14,4,7,8,4,1,0.05683
0,1,14,14,32,2,4,1,1.085526
1,2,14,8,4,1,56,1,0.058319
0,2,1,392,8,2,4,1,1.053648
1,1,14,16,56,4,1,1,0.057622
1,4,49,1,1,128,2,1,0.084878
1,4,7,2,4,14,16,1,0.058368
1,4,28,1,7,16,4,1,0.058007
1,1,49,2,8,1,64,1,0.060217
0,7,14,4,2,2,32,1,1.14799
1,8,98,2,1,8,4,1,0.058391
1,7,1,112,2,32,1,1,0.058383
1,7,8,28,8,1,4,1,0.058471
1,1,8,98,8,4,2,1,0.058007
1,16,7,7,32,1,2,1,0.059401
1,2,8,7,32,7,2,1,0.057086
1,4,2,7,28,16,2,1,0.057794
1,2,2,56,28,2,4,1,0.059431
1,2,7,4,56,8,2,1,0.058198
1,14,4,1,32,4,7,1,0.057911
1,2,14,4,1,14,32,1,0.057753
1,2,14,2,8,112,1,1,0.057896
1,14,2,28,8,4,2,1,0.057788
1,1,1,98,8,2,32,1,0.061632
1,1,28,2,4,8,28,1,0.058242
1,14,2,2,14,16,4,1,0.05804
1,8,7,2,16,4,7,1,0.057314
1,1,4,196,4,1,16,1,0.059179
1,2,49,2,1,32,8,1,0.062414
1,1,56,14,4,8,2,1,0.057951
1,7,7,32,8,4,1,1,0.058423
1,224,1,7,1,1,32,1,0.05835
1,8,2,49,4,8,2,1,0.058019
1,1,112,1,32,2,7,1,0.057989
1,1,14,16,1,32,7,1,0.05791
1,2,7,4,4,28,8,1,0.058057
0,2,784,1,2,16,1,1,0.843049
1,16,7,2,1,28,8,1,0.058998
1,2,4,14,7,32,2,1,0.057979
1,1,392,4,2,1,16,1,0.05844
1,2,28,1,1,56,16,1,0.595572
1,4,14,2,4,112,1,1,0.056628
1,28,7,2,16,8,1,1,0.059599
1,4,8,7,1,7,32,1,0.057802
1,7,16,2,1,16,14,1,0.058037
1,2,56,1,2,8,28,1,0.057285
1,2,14,2,4,14,16,1,0.058294
1,7,7,1,4,8,32,1,0.06365
1,14,8,2,4,2,28,1,0.058895
1,1,14,4,128,7,1,1,0.057813
1,28,7,4,8,2,4,1,0.058832
1,1,98,2,8,1,32,1,0.058011
1,14,28,1,8,8,2,1,0.061753
1,4,2,98,4,4,4,1,0.057863
1,7,16,2,7,4,8,1,0.057686
1,2,28,7,2,2,32,1,0.060289
1,7,8,14,8,4,2,1,0.059054
1,14,28,4,2,8,2,1,0.058368
0,2,28,4,1,28,8,1,1.104972
0,4,1,14,8,16,7,1,1.091425
1,2,14,4,4,8,14,1,0.056111
1,56,4,1,4,8,7,1,0.058666
1,1,49,32,1,2,16,1,0.058405
1,2,28,1,32,4,7,1,0.058228
1,7,16,7,4,2,8,1,0.056731
1,4,2,196,32,1,1,1,0.05828
1,4,1,28,1,224,2,1,0.057595
0,7,1,224,4,1,8,1,0.843356
1,2,98,4,64,1,1,1,0.057216
1,7,16,1,7,1,64,1,0.057856
1,28,2,1,8,112,1,1,0.057924
1,8,7,7,8,8,2,1,0.058426
1,1,98,8,16,2,2,1,0.057799
1,28,1,7,4,16,4,1,0.062952
1,1,14,7,2,16,16,1,0.058884
1,14,56,1,16,2,2,1,0.059994
1,28,14,2,8,8,1,1,0.056929
1,14,4,28,2,16,1,1,0.058382
1,392,2,1,16,4,1,1,0.058388
1,7,4,7,8,4,8,1,0.060626
0,8,1,28,8,7,4,1,1.053137
1,7,1,16,1,224,2,1,0.057495
1,7,1,112,8,2,4,1,0.055558
1,32,7,1,16,2,7,1,0.059041
1,56,7,4,8,2,2,1,0.05831
1,1,7,7,1024,1,1,1,0.062296
1,1,4,28,2,7,32,1,0.057159
1,4,49,2,16,2,4,1,0.060449
1,14,8,7,8,8,1,1,0.058033
1,14,14,8,32,1,1,1,0.058499
1,1,16,49,32,1,2,1,0.059682
1,28,2,1,4,7,32,1,0.057881
1,1,16,14,7,8,4,1,0.056653
0,7,1,112,8,2,4,1,1.078733
1,4,196,2,4,2,4,1,0.058467
1,28,1,2,2,16,28,1,0.057851
0,4,14,28,16,1,2,1,0.863236
1,1,2,28,7,8,16,1,0.058122
1,1,56,2,56,1,8,1,0.057923
1,2,28,1,56,1,16,1,0.057915
1,28,1,2,112,4,2,1,0.058346
1,49,2,1,4,16,8,1,0.060826
1,2,7,14,4,4,16,1,0.060467
1,4,2,7,4,16,14,1,0.058338
1,4,1,56,4,14,4,1,0.058765
1,1,56,2,16,7,4,1,0.058191
1,7,4,4,7,2,32,1,0.057725
1,28,2,7,8,8,2,1,0.059206
1,14,2,2,2,56,8,1,0.057741
0,14,14,8,4,2,4,1,0.899355
1,7,32,7,4,1,8,1,0.058461
1,392,1,2,16,1,4,1,0.056785
1,1,49,16,32,2,1,1,0.057692
1,1,7,8,112,1,8,1,0.058033
1,1,28,2,4,4,56,1,0.058274
1,4,8,7,56,1,4,1,0.057453
1,32,1,7,4,56,1,1,0.057481
1,4,1,392,2,16,1,1,0.058301
1,112,1,1,16,7,4,1,0.057858
1,4,392,1,1,8,4,1,0.464255
1,16,14,1,14,4,4,1,0.058743
1,7,8,2,2,7,32,1,0.057667
1,2,56,2,16,7,2,1,0.058425
1,1,49,1,2,128,4,1,0.064456
1,2,28,28,2,4,4,1,0.058616
1,8,4,7,2,16,7,1,0.05742
1,1,98,2,32,4,2,1,0.061502
1,7,28,2,2,2,32,1,0.058788
1,1,32,7,1,8,28,1,0.058051
1,14,8,7,8,4,2,1,0.057441
1,49,1,1,32,16,2,1,0.063027
1,1,7,8,28,32,1,1,0.05832
1,4,1,56,32,1,7,1,0.058473
1,49,1,32,1,32,1,1,0.058321
1,28,1,2,4,16,14,1,0.058054
1,1,2,49,2,64,4,1,0.061025
1,1,7,16,28,16,1,1,0.057444
1,7,4,2,2,14,32,1,0.05748
1,2,2,14,28,16,2,1,0.058193
1,28,4,1,4,7,16,1,0.057232
1,196,1,2,64,1,2,1,0.061287
1,49,4,4,2,16,2,1,0.058946
1,1,1,56,64,2,7,1,0.05828
1,28,14,2,1,8,8,1,0.058678
1,14,1,4,32,14,2,1,0.05832
1,1,56,1,28,8,4,1,0.058339
1,4,14,1,448,1,2,1,0.058292
1,14,2,2,112,1,8,1,0.058062
1,2,2,28,14,16,2,1,0.057088
1,2,98,4,32,1,2,1,0.055971
1,14,28,4,4,1,8,1,0.058468
0,7,1,7,1,256,4,1,1.051577
1,2,49,8,4,8,2,1,0.055867
0,1,1,224,1,32,7,1,1.041154
1,28,1,8,1,28,8,1,0.057228
1,16,2,7,7,2,16,1,0.056972
0,4,49,4,8,8,1,1,0.985575
0,8,49,2,16,2,2,1,1.05148
1,2,14,7,16,2,8,1,0.061705
1,14,112,1,2,8,2,1,0.058361
1,28,4,2,4,2,28,1,0.058944
1,16,2,7,1,224,1,1,0.057576
1,2,4,7,14,2,32,1,0.058258
1,28,1,2,1,32,28,1,0.057308
1,1,1,112,28,8,2,1,0.057762
1,4,2,14,1,7,64,1,0.057873
1,8,1,49,8,16,1,1,0.059273
1,7,1,56,1,64,2,1,0.056777
0,28,4,2,1,14,16,1,1.095446
1,56,1,4,2,56,2,1,0.057823
1,1,1,56,7,32,4,1,0.057885
1,7,28,1,128,2,1,1,0.062357
1,16,7,2,1,112,2,1,0.059175
1,1,2,98,16,8,2,1,0.062115
1,14,7,1,16,16,2,1,0.059797
0,28,4,2,2,56,2,1,1.105363
1,1,196,1,4,4,16,1,0.061243
1,8,14,14,2,16,1,1,0.058325
1,4,7,28,1,2,32,1,0.059018
1,1,14,7,4,128,1,1,0.060791
0,49,2,1,2,4,64,1,1.083686
1,98,16,1,1,4,8,1,0.466706
1,1,7,56,2,32,2,1,0.05687
0,7,8,4,2,16,7,1,1.08878
1,7,2,8,14,1,32,1,0.05834
1,4,1,98,8,4,4,1,0.0612
1,7,4,2,112,1,8,1,0.058364
1,14,4,1,32,7,4,1,0.058013
1,8,2,7,32,14,1,1,0.057259
1,7,2,8,14,32,1,1,0.057967
1,14,56,2,1,32,1,1,0.058436
1,8,7,14,64,1,1,1,0.058335
0,16,1,7,7,4,16,1,1.131572
1,7,4,4,2,28,8,1,0.0583
1,1,56,1,8,8,14,1,0.057906
0,2,1,112,1,32,7,1,1.016182
0,14,7,4,8,8,2,1,1.108768
0,8,1,28,2,4,28,1,1.132122
1,4,2,28,28,4,2,1,0.058751
1,2,2,56,1,8,28,1,0.05785
1,2,7,8,32,7,2,1,0.05681
1,49,1,8,32,4,1,1,0.059972
1,112,2,1,1,224,1,1,0.057584
1,1,28,28,4,16,1,1,0.058269
1,8,49,2,1,16,4,1,0.058476
1,7,4,7,1,128,2,1,0.05991
1,1,2,56,2,56,4,1,0.056877
1,2,7,16,7,1,32,1,0.057641
1,2,2,14,28,4,8,1,0.05834
1,56,2,1,14,8,4,1,0.057911
0,2,7,56,32,1,2,1,1.030758
0,7,4,28,2,1,32,1,1.008756
1,2,14,8,2,7,16,1,0.059297
1,14,1,8,4,2,56,1,0.058316
1,16,7,14,2,2,8,1,0.058439
1,49,1,4,32,4,2,1,0.062576
1,49,1,4,16,4,4,1,0.061379
1,1,14,7,8,2,32,1,0.061918
0,1,112,1,14,1,32,1,0.971846
1,7,32,1,8,2,14,1,0.059024
1,7,1,7,64,4,4,1,0.063756
1,1,14,4,112,1,8,1,0.058282
1,1,4,14,1,112,8,1,0.058244
1,14,28,1,1,64,2,1,0.081813
0,112,1,1,4,16,7,1,1.028197
0,28,1,8,8,2,14,1,1.085273
1,1,7,32,1,32,7,1,0.057299
1,4,1,56,4,28,2,1,0.056683
1,1,14,16,2,112,1,1,0.058344
1,7,4,56,16,1,2,1,0.058461
1,7,28,2,2,16,4,1,0.055978
0,7,8,28,1,16,2,1,0.852035
1,28,28,1,16,2,2,1,0.058146
1,8,98,1,8,8,1,1,0.057494
1,2,56,7,8,2,4,1,0.057388
1,7,7,1,64,2,8,1,0.064401
1,49,2,1,1,128,4,1,0.186785
1,28,2,7,32,2,2,1,0.057339
1,49,8,1,2,32,2,1,0.059206
1,14,2,2,56,1,16,1,0.058259
1,7,1,7,512,1,2,1,0.063595
1,14,16,1,1,4,56,1,0.315242
1,7,2,4,64,7,2,1,0.0583
1,1,7,56,16,2,4,1,0.059065
0,14,4,2,1,28,16,1,1.054983
1,1,392,2,8,2,4,1,0.059024
1,4,2,98,1,1,64,1,0.058445
1,28,1,8,7,32,1,1,0.059549
1,1,7,56,1,2,64,1,0.061305
0,392,1,2,1,4,16,1,1.008009
1,2,4,98,2,8,4,1,0.057922
1,1,14,7,4,4,32,1,0.059478
1,1,7,32,28,4,2,1,0.057665
1,8,1,49,4,16,2,1,0.060426
1,7,16,14,8,4,1,1,0.058538
1,1,1,98,16,4,8,1,0.059154
1,196,1,4,1,16,4,1,0.058814
1,2,2,56,7,2,16,1,0.057242
1,2,2,14,2,16,28,1,0.058282
1,2,98,2,32,2,2,1,0.059717
1,7,1,8,4,8,28,1,0.058235
1,1,14,28,2,1,64,1,0.061749
1,196,8,1,16,1,2,1,0.058358
1,2,1,112,112,2,1,1,0.057827
1,1,7,8,448,1,2,1,0.058261
1,16,7,2,1,56,4,1,0.056555
1,14,4,1,64,7,2,1,0.057958
1,4,2,14,16,28,1,1,0.057687
1,7,1,14,512,1,1,1,0.060791
1,8,7,1,1,112,8,1,0.576721
1,4,14,1,28,32,1,1,0.05829
1,2,1,49,8,4,16,1,0.061196
1,392,2,1,4,1,16,1,0.057699
1,4,14,7,1,128,1,1,0.056332
1,2,28,4,2,112,1,1,0.057669
1,7,7,4,4,64,1,1,0.059953
1,49,1,2,256,1,2,1,0.058044
1,14,1,8,8,1,56,1,0.056974
1,4,14,7,16,4,2,1,0.060959
1,1,196,2,4,16,2,1,0.057749
1,8,2,49,64,1,1,1,0.0607
1,8,28,7,4,4,2,1,0.058403
1,4,28,1,28,8,2,1,0.05759
1,8,14,2,2,4,28,1,0.05925
1,7,2,4,2,32,14,1,0.057875
1,16,2,7,56,1,4,1,0.058291
1,7,4,8,2,56,2,1,0.05869
1,28,1,4,8,14,4,1,0.056812
1,4,2,28,8,7,4,1,0.057397
1,8,4,49,1,16,2,1,0.058255
1,14,14,4,16,2,2,1,0.056257
1,2,14,7,4,32,2,1,0.062421
1,56,28,1,2,4,4,1,0.058471
1,4,4,98,1,1,32,1,0.058387
1,2,14,2,224,2,2,1,0.057961
1,1,7,8,8,56,2,1,0.058193
1,28,28,2,32,1,1,1,0.058328
1,196,1,1,16,4,4,1,0.06078
1,98,1,16,4,2,4,1,0.058419
1,49,1,16,8,2,4,1,0.05591
0,4,4,7,32,2,7,1,1.129894
1,112,7,1,2,2,16,1,0.060103
1,1,7,28,32,1,8,1,0.060562
1,14,14,1,64,2,2,1,0.061247
1,1,7,14,16,2,16,1,0.058542
1,2,2,28,64,1,7,1,0.058297
1,49,4,4,2,8,4,1,0.057616
1,1,196,4,8,8,1,1,0.058113
1,2,49,4,8,1,16,1,0.057246
0,1,2,49,64,4,2,1,1.058091
1,1,1,56,4,112,2,1,0.057813
1,8,7,1,1,896,1,1,0.058284
1,8,4,49,1,32,1,1,0.058322
0,98,4,2,1,4,16,1,1.052441
1,2,28,1,224,4,1,1,0.058175
1,2,2,49,4,32,2,1,0.058929
1,2,4,28,2,16,7,1,0.05821
1,4,4,49,32,1,2,1,0.057115
1,14,4,1,4,112,2,1,0.057941
0,4,14,4,56,4,1,1,1.023739
0,1,7,14,8,16,4,1,1.086784
1,16,14,1,2,28,4,1,0.056084
0,2,28,2,14,32,1,1,1.084911
1,7,2,8,16,7,4,1,0.057727
1,49,8,2,1,32,2,1,0.057918
1,28,8,1,14,8,2,1,0.056752
1,1,4,56,2,28,4,1,0.059293
1,2,2,56,8,28,1,1,0.05827
1,98,2,8,1,2,16,1,0.058472
1,196,2,1,32,2,2,1,0.058086
1,1,8,14,1,28,16,1,0.057199
0,16,14,1,1,28,8,1,1.221847
0,4,56,7,4,8,1,1,0.83278
1,1,1,112,2,7,32,1,0.057861
1,1,1,224,16,7,2,1,0.057872
1,14,7,1,2,32,8,1,0.061309
0,8,4,7,14,2,8,1,1.104914
0,16,7,7,1,8,8,1,1.039051
0,7,32,1,4,1,56,1,1.037416
1,2,28,28,4,2,4,1,0.058372
1,1,28,28,16,2,2,1,0.058392
1,28,8,1,1,8,28,1,1.014259
1,2,112,1,2,2,56,1,0.056845
1,28,7,1,8,1,32,1,0.060566
1,56,4,1,8,1,28,1,0.056727
1,2,392,1,1,8,8,1,0.413835
1,2,196,2,2,16,2,1,0.058642
1,14,8,2,2,28,4,1,0.05768
1,196,1,8,16,1,2,1,0.058306
1,112,7,1,16,2,2,1,0.059134
1,1,14,8,4,28,4,1,0.058345
1,8,4,7,1,32,7,1,0.05931
1,56,1,4,1,7,32,1,0.059683
1,32,1,49,1,16,2,1,0.058395
0,98,2,4,1,4,16,1,1.008217
1,4,56,1,2,4,28,1,0.058393
1,4,1,14,4,56,4,1,0.057973
1,1,2,98,16,2,8,1,0.060207
1,2,1,56,64,1,7,1,0.057421
1,14,4,14,2,32,1,1,0.058688
1,28,1,7,1,128,2,1,0.060142
1,2,16,49,1,32,1,1,0.058517
0,14,4,1,32,14,2,1,1.070715
1,2,98,1,32,8,1,1,0.059961
0,49,2,2,1,64,4,1,1.077515
1,2,1,56,28,1,16,1,0.057878
1,7,1,7,1024,1,1,1,0.062566
1,1,56,14,1,4,16,1,0.058086
1,7,1,112,1,32,2,1,0.055753
1,1,16,49,1,2,32,1,0.058865
1,1,7,32,32,7,1,1,0.058023
1,4,1,14,28,16,2,1,0.058315
1,4,196,1,1,16,4,1,0.213841
1,112,1,7,16,4,1,1,0.058509
1,28,2,1,1,56,16,1,0.595616
1,49,1,4,1,128,2,1,0.062357
1,28,1,2,112,1,8,1,0.058219
1,2,4,28,7,4,8,1,0.05831
1,2,1,28,32,28,1,1,0.057931
1,49,4,4,2,2,16,1,0.058012
1,2,7,14,2,8,16,1,0.061414
1,7,1,7,4,4,64,1,0.063975
1,16,14,1,16,14,1,1,0.056411
0,8,7,2,8,7,8,1,1.12998
1,1,2,98,4,64,1,1,0.060775
1,7,16,7,1,1,64,1,0.056995
1,1,1,392,1,16,8,1,0.059434
1,2,28,14,4,16,1,1,0.056977
1,1,8,49,2,16,4,1,0.05768
1,1,28,14,16,4,2,1,0.057482
1,4,1,98,4,16,2,1,0.059437
1,7,1,32,2,2,56,1,0.057412
1,2,2,56,112,2,1,1,0.05752
1,1,8,14,4,7,16,1,0.057342
1,28,2,2,8,2,28,1,0.057227
1,4,1,49,2,64,2,1,0.060204
0,4,1,98,1,4,32,1,1.063314
1,98,2,2,8,1,16,1,0.058385
1,2,2,14,1,16,56,1,0.058197
1,14,1,16,14,8,2,1,0.057324
0,2,1,56,8,14,4,1,1.11532
1,392,4,1,1,8,4,1,0.462911
1,2,2,98,16,4,2,1,0.060346
1,2,14,2,8,56,2,1,0.05834
