Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,4,5,16,5,32,2,0,0.846735
1,1,50,16,4,16,2,0,0.929663
1,1,80,40,1,2,16,0,0.486544
1,10,10,1,32,1,32,0,0.963841
0,4,50,16,16,1,2,0,0.394103
1,10,40,8,4,4,2,0,0.487741
0,4,20,2,160,2,2,0,0.857881
0,8,8,10,1,40,4,0,0.81859
0,2,20,16,40,4,1,0,0.818841
0,50,8,4,16,4,1,0,0.776109
0,100,2,1,1,64,8,0,0.893066
0,2,4,16,16,25,2,0,0.711048
1,40,5,1,64,1,8,0,0.955092
0,1,10,80,1,64,2,0,0.832198
0,4,8,100,1,2,16,0,0.393011
0,5,5,4,8,2,64,0,0.888557
1,4,8,100,1,2,16,0,0.490676
0,1,1,320,16,4,5,0,0.83496
0,100,4,2,8,8,2,0,0.842332
1,2,25,8,256,1,1,0,0.933048
1,1,5,20,512,1,2,0,0.955008
0,10,1,64,16,5,2,0,0.819332
1,10,16,1,1,40,16,0,0.92718
0,100,2,2,1,16,16,0,0.861098
0,2,4,16,40,1,20,0,0.704634
0,4,32,25,1,16,2,0,0.386366
0,2,25,2,2,8,64,0,0.879386
1,4,32,25,1,16,2,0,0.490122
0,8,5,4,10,64,1,0,0.849401
0,20,4,8,1,40,4,0,0.817091
0,1,25,16,8,4,8,0,0.868925
0,16,50,1,4,8,4,0,0.825576
0,25,64,1,4,16,1,0,0.755515
0,20,2,4,4,160,1,0,0.847266
0,4,2,50,1,8,32,0,0.869374
1,10,20,4,1,8,16,0,0.919935
1,32,10,1,20,2,8,0,0.895026
0,8,100,1,2,64,1,0,0.828662
0,2,2,25,1024,1,1,0,0.885385
1,80,8,1,10,8,2,0,0.894734
1,40,4,1,2,32,10,0,0.904107
1,1,5,128,16,1,10,0,0.899028
1,4,20,20,2,8,4,0,0.92745
1,2,40,20,32,1,2,0,0.917999
0,8,1,20,40,2,8,0,0.853934
1,16,2,5,10,64,1,0,0.913313
1,5,10,32,1,1,64,0,0.929982
1,2,2,80,1,160,2,0,0.909505
0,1,25,32,2,1,64,0,0.83514
0,8,2,40,4,40,1,0,0.811844
0,25,2,16,8,1,16,0,0.831396
0,40,1,8,5,64,1,0,0.830277
0,5,16,20,4,1,16,0,0.764215
0,80,1,10,128,1,1,0,0.834737
1,50,4,1,4,2,64,0,0.92706
1,4,50,1,2,32,8,0,0.920902
0,50,4,2,16,1,16,0,0.863057
1,160,1,10,1,1,64,0,0.916836
0,2,1,80,2,20,16,0,0.852078
0,5,20,4,256,1,1,0,0.866211
1,10,8,4,2,40,4,0,0.900543
0,50,32,1,2,4,8,0,0.761036
0,8,2,10,16,8,5,0,0.854873
0,2,40,4,16,4,5,0,0.841959
1,4,40,2,32,5,2,0,0.897089
0,2,25,4,1,32,16,0,0.8847
0,2,5,64,5,2,16,0,0.821871
1,16,2,25,128,1,1,0,0.924351
0,2,80,2,64,1,5,0,0.837859
0,2,20,20,8,8,2,0,0.838345
1,1,16,10,10,16,4,0,0.917045
1,2,1,160,1,5,64,0,0.901324
1,10,32,2,10,2,8,0,0.897528
0,160,1,2,10,32,1,0,0.840247
0,2,2,100,64,1,4,0,0.86812
0,32,1,25,32,1,4,0,0.828189
0,2,2,40,64,1,10,0,0.853773
0,1,200,16,2,16,1,0,0.381615
0,5,1,40,16,16,2,0,0.868102
0,4,4,10,32,4,5,0,0.850454
0,8,80,5,2,16,1,0,0.38699
0,2,25,8,16,1,16,0,0.863499
0,40,5,1,2,128,2,0,0.873774
0,50,1,16,64,2,1,0,0.840092
0,40,40,2,2,8,2,0,0.38406
0,8,8,10,5,4,8,0,0.814278
0,32,4,1,2,40,10,0,0.701319
0,4,40,2,4,2,40,0,0.843169
1,1,200,16,2,16,1,0,0.487837
0,20,4,2,40,4,4,0,0.850582
0,1,10,10,64,1,16,0,0.897699
0,5,20,8,64,2,1,0,0.838583
0,32,2,5,1,20,16,0,0.84277
0,2,2,80,64,1,5,0,0.838897
0,1,20,32,8,2,10,0,0.816477
0,10,4,4,64,2,5,0,0.850787
1,8,400,1,1,16,2,0,0.490812
0,32,2,2,1,20,40,0,0.706093
0,5,1,80,2,128,1,0,0.870822
0,2,4,40,4,5,16,0,0.842842
0,16,20,5,4,1,16,0,0.762489
1,20,2,8,16,20,1,0,0.892382
1,2,2,50,1,64,8,0,0.955477
0,40,10,1,2,64,2,0,0.862015
0,40,8,1,2,160,1,0,0.836307
0,40,1,8,64,1,5,0,0.836522
0,10,2,8,1,160,4,0,0.848717
0,40,1,8,8,8,5,0,0.839316
1,4,16,25,1,8,8,0,0.917131
0,50,1,16,32,2,2,0,0.835146
0,2,10,8,10,64,1,0,0.849644
1,10,1,10,64,16,1,0,0.952843
1,8,8,2,50,1,16,0,0.763013
1,20,2,16,4,1,40,0,0.895046
0,2,32,10,16,1,10,0,0.821484
1,160,1,20,4,8,1,0,0.489505
1,20,2,8,5,1,64,0,0.911155
1,25,1,32,16,8,1,0,0.918872
0,4,1,160,40,1,4,0,0.821793
0,2,320,5,16,1,2,0,0.40003
0,2,16,5,1,80,8,0,0.850629
0,2,64,1,32,1,25,0,0.709875
0,1,16,8,40,10,2,0,0.710321
0,10,1,320,8,1,4,0,0.397524
0,2,2,32,32,25,1,0,0.704158
0,1,2,160,320,1,1,0,0.835033
0,2,8,10,64,5,2,0,0.854934
0,10,4,8,40,8,1,0,0.835871
1,1,2,80,40,4,4,0,0.912374
1,100,4,2,32,1,4,0,0.918898
0,1,4,25,128,8,1,0,0.89156
0,1,400,1,4,32,2,0,0.864666
0,2,80,4,20,1,8,0,0.817009
1,5,10,64,8,4,1,0,0.488173
0,8,4,10,20,2,8,0,0.838614
0,1,4,40,128,5,1,0,0.853822
0,160,1,5,2,1,64,0,0.829013
1,1,16,10,80,1,8,0,0.918524
0,8,80,1,1,16,10,0,0.80988
0,4,2,40,10,1,32,0,0.839696
0,80,2,1,40,4,4,0,0.849045
1,200,2,1,1,8,32,0,0.988091
0,32,25,2,1,64,1,0,0.78043
1,1,640,1,16,1,10,0,0.892078
1,1,10,160,16,2,2,0,0.924337
1,2,10,8,1,40,16,0,0.913399
0,16,4,2,2,200,2,0,0.710124
1,4,2,40,2,160,1,0,0.898239
0,1,2,80,2,40,8,0,0.855608
0,1,160,20,1,16,2,0,0.390147
0,1,16,8,4,25,8,0,0.702367
0,25,1,8,4,2,64,0,0.865663
0,2,4,100,8,4,4,0,0.828292
0,128,1,5,8,10,2,0,0.813834
0,2,10,16,4,2,40,0,0.837883
0,10,4,5,64,2,4,0,0.87909
0,2,1,160,10,2,16,0,0.838683
1,2,80,4,20,8,1,0,0.89604
1,40,2,10,32,2,2,0,0.918864
0,8,2,40,4,8,5,0,0.822032
0,1,32,4,800,1,1,0,0.707244
1,2,80,10,4,1,16,0,0.928813
