Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,1,128,1,4,4,2,0,0.070679
1,4,2,1,2,64,4,0,0.248272
0,1,4,16,4,8,2,0,0.071293
1,1,16,1,128,1,2,0,0.123596
0,2,4,2,8,4,8,0,0.124566
1,4,1,2,2,4,64,0,0.248406
0,2,2,16,2,4,8,0,0.071338
1,1,8,8,4,1,16,0,0.070806
1,1,4,8,2,4,16,0,0.071477
1,1,1,32,64,1,2,0,0.071746
1,4,2,4,2,64,1,0,0.071526
1,1,4,4,16,4,4,0,0.123859
1,4,2,2,4,16,4,0,0.123731
1,2,1,2,8,128,1,0,0.496005
1,2,2,1,8,32,4,0,0.496026
1,2,1,2,4,8,32,0,0.495813
0,2,4,2,4,2,32,0,0.124582
0,2,4,4,8,8,2,0,0.071411
0,4,4,1,2,64,2,0,0.124545
1,4,1,16,1,2,32,0,0.071039
