Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,1,1,32,2,256,1,0,0.288236
1,4,4,1,2,512,1,0,0.496425
1,4,1,4,16,2,32,0,0.497821
1,4,16,4,1,4,16,0,0.277401
1,4,4,1,8,128,1,0,0.49728
1,4,32,4,8,2,2,0,0.277852
1,64,2,4,32,1,1,0,0.277631
0,2,2,128,2,16,1,0,0.265452
0,16,16,2,4,1,8,0,0.26633
0,1,128,4,32,1,1,0,0.264134
0,64,2,4,2,2,8,0,0.265054
0,4,1,8,8,32,2,0,0.284116
0,2,1,128,4,2,8,0,0.279412
0,4,8,4,1,4,32,0,0.283909
1,1,128,4,32,1,1,0,0.277597
0,32,16,1,4,2,4,0,0.264588
1,1,16,32,8,2,2,0,0.277613
1,4,2,2,4,32,8,0,0.497523
0,1,4,128,16,1,2,0,0.264408
1,2,2,128,4,4,2,0,0.277421
0,2,16,8,8,1,8,0,0.279254
0,64,2,4,4,4,2,0,0.265116
0,8,2,16,1,8,8,0,0.279249
0,64,4,2,1,16,2,0,0.266287
1,8,1,16,1,16,8,0,0.285235
0,1,128,2,1,64,1,0,0.27909
0,2,128,1,16,1,4,0,0.279292
0,64,2,1,16,8,1,0,0.284001
0,8,8,2,1,4,32,0,0.283978
1,2,1,8,1,16,64,0,0.497986
1,16,1,8,64,1,2,0,0.285312
0,2,1,64,16,4,2,0,0.28392
0,2,2,16,4,16,4,0,0.284015
0,4,32,1,4,8,4,0,0.283885
0,64,2,1,16,4,2,0,0.283839
0,8,8,2,2,8,8,0,0.283942
0,16,1,4,2,2,64,0,0.284002
0,8,2,2,8,8,8,0,0.28416
0,8,2,8,4,1,32,0,0.283911
0,1,4,4,1,128,8,0,0.494483
0,2,16,2,16,2,8,0,0.284165
0,8,1,64,1,32,1,0,0.264221
1,16,2,2,64,1,4,0,0.286609
0,32,4,2,16,4,1,0,0.279356
0,2,4,16,2,64,1,0,0.28398
0,1,32,1,4,4,32,0,0.284116
0,1,2,16,32,16,1,0,0.284195
1,1,16,8,16,8,1,0,0.28512
1,4,2,8,64,4,1,0,0.285868
1,4,2,4,64,1,8,0,0.28831
0,2,1,8,1024,1,1,0,0.494355
0,1,1,64,16,8,2,0,0.284034
0,8,2,32,4,2,4,0,0.265674
0,2,4,8,4,8,8,0,0.284036
0,16,1,4,1,256,1,0,0.283968
0,4,1,4,8,64,2,0,0.494168
1,16,1,1,16,8,8,0,0.497147
1,1,32,1,1,16,32,0,0.287752
1,32,4,2,2,32,1,0,0.278325
0,16,1,1,8,8,16,0,0.494104
0,4,32,2,1,8,8,0,0.279393
0,4,1,32,1,2,64,0,0.283967
0,16,2,2,32,4,2,0,0.284092
0,16,16,2,8,4,1,0,0.266021
0,1,1,512,1,2,16,0,0.264428
