Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,1,4,8,2,32,2,0,0.928664
1,2,2,16,4,4,4,0,0.929002
1,4,1,2,256,2,1,0,0.751461
1,1,4,1,32,32,1,0,0.503738
0,1,4,1,32,32,1,0,0.508204
1,2,2,4,8,32,1,0,0.875953
0,2,1,16,64,2,1,0,0.928624
0,4,1,1,16,4,16,0,0.508191
1,64,1,1,2,16,2,0,0.928928
0,16,2,1,2,1,64,0,0.928614
0,4,1,1,16,1,64,0,0.508181
1,1,2,16,16,4,2,0,0.928235
1,1,8,8,1,2,32,0,0.929023
1,1,4,4,16,2,8,0,0.876015
0,4,2,8,8,1,8,0,0.928685
1,32,1,4,2,4,4,0,0.929289
1,2,32,1,4,8,2,0,0.929027
1,4,2,1,2,8,32,0,0.751678
1,2,1,4,2,4,64,0,0.751848
1,2,32,1,4,16,1,0,0.929205
0,1,4,4,2,64,2,0,0.875455
1,2,1,64,8,2,2,0,0.929257
1,2,8,2,16,2,4,0,0.928398
1,1,64,1,16,1,4,0,0.928919
1,2,8,8,8,4,1,0,0.929163
1,4,2,1,16,32,1,0,0.752213
1,1,1,32,8,8,2,0,0.928346
1,2,4,1,128,1,4,0,0.752292
1,2,2,1,8,8,16,0,0.503649
1,1,1,8,1,128,4,0,0.752017
1,1,1,8,32,2,8,0,0.751866
1,2,4,16,16,1,2,0,0.929217
0,1,1,16,4,8,8,0,0.875454
0,8,1,2,256,1,1,0,0.875454
1,8,1,1,2,64,4,0,0.752088
0,2,2,1,8,8,16,0,0.50795
1,2,4,4,4,1,32,0,0.92836
1,4,1,4,32,8,1,0,0.876126
1,4,1,2,2,64,4,0,0.752277
1,2,1,64,1,1,32,0,0.929389
1,16,4,2,8,2,2,0,0.929299
1,4,1,32,4,2,4,0,0.929141
1,32,1,2,8,2,4,0,0.929067
1,2,1,32,1,32,2,0,0.92898
1,2,8,4,4,8,2,0,0.929141
1,32,4,1,8,4,1,0,0.929326
1,4,1,1,32,8,4,0,0.503593
1,2,4,4,16,4,2,0,0.928353
1,1,2,16,4,2,16,0,0.928341
1,4,2,8,16,1,4,0,0.928928
1,2,4,2,2,128,1,0,0.875909
1,2,64,1,1,32,1,0,0.929178
1,1,1,8,2,32,8,0,0.751987
1,2,2,8,128,1,1,0,0.928211
0,4,1,2,2,256,1,0,0.751927
1,16,1,2,2,32,2,0,0.928234
1,1,64,2,2,16,1,0,0.9293
0,4,1,1,32,8,4,0,0.508155
1,1,32,1,8,8,2,0,0.928168
1,1,2,64,4,8,1,0,0.929174
1,32,1,1,1,4,32,0,0.928481
1,2,4,4,64,2,1,0,0.928248
1,1,16,4,1,64,1,0,0.92914
1,1,1,8,2,16,16,0,0.751772
1,1,8,1,8,8,8,0,0.751699
1,2,16,2,1,64,1,0,0.929036
1,4,2,4,64,1,2,0,0.928431
1,1,4,16,1,32,2,0,0.929256
0,8,8,1,1,8,8,0,0.928671
0,1,8,1,1,128,4,0,0.75196
1,2,1,2,32,4,8,0,0.503656
1,1,4,1,8,32,4,0,0.504316
1,2,4,1,1,128,4,0,0.750744
1,2,8,4,2,8,4,0,0.928979
1,1,32,2,4,1,16,0,0.929146
1,1,16,2,4,1,32,0,0.928326
1,4,2,2,4,2,32,0,0.87613
0,8,2,4,2,8,4,0,0.928671
0,16,4,1,1,2,32,0,0.928683
0,4,1,1,1,256,4,0,0.508246
1,1,1,32,1,64,2,0,0.928249
1,1,64,1,16,4,1,0,0.928942
1,128,1,1,16,2,1,0,0.929247
1,2,1,8,8,1,32,0,0.875979
1,1,2,8,4,1,64,0,0.875895
1,1,2,2,16,1,64,0,0.50389
1,8,1,8,1,2,32,0,0.929021
1,4,2,2,8,16,2,0,0.876178
1,1,16,1,8,2,16,0,0.875891
1,8,16,1,32,1,1,0,0.92934
1,1,1,128,1,4,8,0,0.929194
1,2,64,1,2,1,16,0,0.929168
1,4,8,4,8,4,1,0,0.929204
0,4,2,16,1,8,4,0,0.928762
0,8,1,8,2,2,16,0,0.928678
1,1,1,16,2,8,16,0,0.876233
1,1,8,16,1,16,2,0,0.929273
1,8,1,8,8,8,1,0,0.928996
1,8,1,16,2,16,1,0,0.929105
1,8,4,2,8,2,4,0,0.929089
1,2,8,1,2,2,64,0,0.876133
1,16,1,8,2,4,4,0,0.929389
1,4,4,4,1,2,32,0,0.928992
1,4,16,1,32,2,1,0,0.928899
1,4,1,2,16,1,32,0,0.752299
1,2,4,1,8,64,1,0,0.752192
0,2,2,1,32,32,1,0,0.508249
0,4,1,1,16,16,4,0,0.508123
1,1,4,8,4,2,16,0,0.928302
1,4,4,4,4,8,2,0,0.929312
1,4,4,1,1,8,32,0,0.875491
1,1,2,4,64,4,2,0,0.7515
1,1,1,8,32,1,16,0,0.75147
1,1,1,4,1,512,2,0,0.503181
1,2,1,16,4,8,4,0,0.928408
1,8,16,1,2,2,8,0,0.929197
1,4,2,1,4,128,1,0,0.752262
1,4,8,4,2,1,16,0,0.929233
1,1,4,4,4,32,2,0,0.876031
1,1,2,4,8,32,2,0,0.752987
1,4,4,1,8,8,4,0,0.875861
1,8,4,4,8,1,4,0,0.929265
1,4,2,16,1,4,8,0,0.929282
1,32,1,1,1,8,16,0,0.9283
1,2,16,2,4,16,1,0,0.928975
1,4,8,2,1,2,32,0,0.928923
1,1,4,2,64,2,4,0,0.751836
1,1,16,2,1,128,1,0,0.928431
1,2,1,64,1,4,8,0,0.929257
1,16,8,1,2,4,4,0,0.929313
1,1,8,16,4,4,2,0,0.929242
1,32,2,1,4,1,16,0,0.929186
1,1,2,4,16,8,4,0,0.752719
1,1,2,2,16,2,32,0,0.503805
1,8,1,2,8,4,8,0,0.876225
1,1,1,8,4,16,8,0,0.752034
1,2,1,16,64,1,2,0,0.928191
1,1,8,1,4,8,16,0,0.751624
1,1,2,16,8,4,4,0,0.92828
1,1,4,16,1,4,16,0,0.92915
1,1,16,1,8,4,8,0,0.876241
1,2,1,8,8,16,2,0,0.875935
1,16,2,4,4,8,1,0,0.929278
1,8,8,2,32,1,1,0,0.929177
1,4,1,32,2,8,2,0,0.929145
1,16,1,4,1,2,32,0,0.928958
1,32,1,1,128,1,1,0,0.928512
1,4,2,16,4,2,4,0,0.92929
1,2,1,2,16,16,4,0,0.503561
1,1,1,4,4,128,2,0,0.503383
1,4,16,1,4,1,16,0,0.9291
1,2,2,8,4,2,16,0,0.928336
1,2,1,4,32,8,2,0,0.75172
1,2,4,16,2,16,1,0,0.929201
1,16,4,2,1,1,32,0,0.929193
1,2,2,8,64,2,1,0,0.928463
1,8,4,2,4,4,4,0,0.929114
1,4,2,1,16,2,16,0,0.752016
1,16,1,2,4,4,8,0,0.928382
1,1,16,1,16,1,16,0,0.876115
1,2,4,4,2,4,16,0,0.928201
1,4,8,2,2,1,32,0,0.929091
1,4,8,2,16,4,1,0,0.928984
0,1,1,4,1,512,2,0,0.508345
1,2,16,1,1,32,4,0,0.927889
1,16,2,4,4,1,8,0,0.929175
1,1,1,64,16,4,1,0,0.928877
1,2,16,2,2,2,16,0,0.92907
0,1,4,2,64,1,8,0,0.752013
1,16,4,1,4,2,8,0,0.929076
0,4,2,1,16,4,8,0,0.751949
1,32,4,1,1,2,16,0,0.929305
1,8,1,1,64,2,4,0,0.75192
1,16,2,1,16,2,4,0,0.928318
0,4,4,2,8,2,8,0,0.928612
1,1,1,64,2,8,4,0,0.929073
1,2,4,4,16,2,4,0,0.928242
1,4,16,1,8,4,2,0,0.929033
0,1,4,2,2,16,16,0,0.751965
1,2,16,4,8,1,4,0,0.929226
0,16,4,1,16,2,2,0,0.928677
1,2,1,2,4,4,64,0,0.503775
1,4,1,4,32,2,4,0,0.87626
1,1,8,1,8,4,16,0,0.75238
1,16,2,4,4,4,2,0,0.92918
1,4,1,1,16,4,16,0,0.503913
1,2,1,32,2,1,32,0,0.929001
1,2,4,8,2,4,8,0,0.929071
1,8,8,2,2,4,4,0,0.929313
1,2,1,64,1,8,4,0,0.929237
1,1,1,32,8,2,8,0,0.928235
1,128,1,1,8,2,2,0,0.92936
1,32,1,1,16,8,1,0,0.928181
1,4,1,4,16,8,2,0,0.875933
