Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
0,4,4,1,8,128,1,0,0.505792
0,8,8,1,128,2,1,0,0.716064
1,1,16,4,4,8,8,0,0.713263
1,4,128,1,4,4,2,0,0.719624
0,2,32,2,2,1,64,0,0.716125
1,2,16,4,4,4,8,0,0.714763
1,4,4,1,8,128,1,0,0.50128
0,32,1,4,128,1,1,0,0.716188
1,2,2,8,4,128,1,0,0.710999
1,1,1,64,256,1,1,0,0.713622
0,64,1,2,2,32,2,0,0.716197
1,32,1,2,4,2,32,0,0.713454
1,16,16,1,8,2,4,0,0.720359
1,4,8,2,1,128,2,0,0.713287
1,2,16,16,4,1,8,0,0.720098
1,8,16,2,4,2,8,0,0.720306
1,2,8,1,8,128,1,0,0.501282
1,128,1,1,1,32,4,0,0.71472
1,2,2,128,8,2,2,0,0.720395
1,64,1,4,4,16,1,0,0.720523
1,32,16,1,2,2,8,0,0.72041
0,4,1,64,8,4,2,0,0.720799
1,256,2,1,16,1,2,0,0.719815
1,1,1,16,4,4,64,0,0.501368
1,2,1,128,1,16,4,0,0.720615
1,2,16,4,1,4,32,0,0.714339
0,4,32,4,4,2,4,0,0.733865
1,4,8,4,2,16,4,0,0.714357
1,8,2,2,64,2,4,0,0.711241
1,8,1,4,1,512,1,0,0.711346
0,2,1,128,2,16,2,0,0.720867
1,512,1,1,1,1,32,0,0.720705
1,4,2,4,1,8,64,0,0.711232
1,4,32,4,2,4,4,0,0.719713
1,1,64,1,1,128,2,0,0.713445
1,4,8,4,4,1,32,0,0.714248
1,4,1,8,64,2,4,0,0.711475
1,1,32,2,8,2,16,0,0.713465
1,2,16,1,4,32,4,0,0.711269
1,4,2,2,32,8,4,0,0.501541
1,2,8,8,64,2,1,0,0.714261
1,2,8,4,64,1,4,0,0.713555
1,4,1,128,1,32,1,0,0.719924
1,4,1,32,16,4,2,0,0.714354
1,4,32,4,16,2,1,0,0.720132
1,2,2,8,8,64,1,0,0.711325
1,2,32,4,8,2,4,0,0.72053
0,16,2,8,1,64,1,0,0.720871
1,1,8,8,1,256,1,0,0.713572
0,8,2,16,16,1,4,0,0.720476
1,1,16,1,1024,1,1,0,0.501524
1,1,64,1,1,256,1,0,0.713628
1,1,16,1,64,1,16,0,0.501065
1,2,32,4,1,16,4,0,0.720141
0,1,16,1,64,1,16,0,0.505532
1,16,8,1,1,128,1,0,0.714344
0,1,32,2,2,8,16,0,0.716008
1,16,8,1,8,16,1,0,0.714378
1,16,16,2,2,4,4,0,0.72049
1,4,1,64,4,2,8,0,0.720101
0,16,2,4,32,1,4,0,0.716041
1,2,32,1,8,1,32,0,0.713237
1,2,1,32,64,1,4,0,0.713821
1,16,1,8,16,8,1,0,0.71453
1,4,16,1,1,256,1,0,0.713685
1,128,2,1,4,8,2,0,0.720335
1,16,1,16,2,16,2,0,0.720452
1,4,2,4,1,64,8,0,0.711174
1,8,1,16,2,2,32,0,0.714525
1,4,2,2,2,16,32,0,0.501924
1,2,1,256,1,16,2,0,0.720413
0,1,8,8,4,1,64,0,0.71606
1,2,8,4,1,16,16,0,0.713451
1,8,4,4,1,16,8,0,0.714274
1,2,1,8,128,2,4,0,0.501328
1,1,32,1,16,4,8,0,0.711357
1,16,4,8,8,4,1,0,0.719981
