Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,2,8,1,2,12,24,0,0.271596
1,4,6,12,16,2,1,0,0.158575
0,36,4,1,4,1,16,0,0.160031
0,16,1,1,72,2,4,0,0.278879
1,1,16,9,2,4,8,0,0.158491
1,8,1,6,4,16,3,0,0.160199
1,8,3,3,1,2,64,0,0.160051
1,2,12,2,64,3,1,0,0.160269
1,1,36,1,8,4,8,0,0.162463
1,2,4,3,6,32,2,0,0.186255
1,1,12,12,2,2,16,0,0.158426
0,2,18,2,128,1,1,0,0.160279
0,6,4,6,32,2,1,0,0.160011
0,96,1,1,8,1,12,0,0.160131
0,4,4,3,12,2,8,0,0.160235
1,1,2,18,2,64,2,0,0.162227
0,3,4,1,1,192,4,0,0.371677
1,8,1,6,8,4,6,0,0.160127
1,16,2,3,1,16,6,0,0.159319
1,4,6,6,1,64,1,0,0.158289
1,1,4,6,4,4,24,0,0.186303
1,2,8,2,6,16,3,0,0.161167
1,2,3,12,1,4,32,0,0.16011
1,1,8,12,6,16,1,0,0.159502
1,8,2,1,16,18,2,0,0.272192
1,4,24,3,2,16,1,0,0.158397
1,48,3,2,1,1,32,0,0.15851
1,1,12,1,1,48,16,0,0.373009
1,3,8,1,3,32,4,0,0.186309
1,1,1,32,8,4,9,0,0.161055
1,4,18,2,2,2,16,0,0.158579
1,2,6,2,8,6,8,0,0.186255
1,4,1,4,1,96,6,0,0.271346
1,3,4,4,32,2,3,0,0.160359
1,1,2,12,1,16,24,0,0.18599
1,4,4,1,8,12,6,0,0.271447
1,6,1,12,4,32,1,0,0.160079
0,3,8,1,12,16,2,0,0.186709
0,4,6,6,1,64,1,0,0.160025
1,16,1,1,36,4,4,0,0.271508
0,8,12,3,32,1,1,0,0.157407
1,8,9,1,32,2,2,0,0.159867
1,6,2,12,2,2,16,0,0.158559
1,3,2,8,1,48,4,0,0.160415
0,3,8,2,48,4,1,0,0.160244
0,1,1,18,16,32,1,0,0.248525
0,18,2,4,2,2,16,0,0.159992
1,4,9,1,4,2,32,0,0.162328
0,1,6,16,4,4,6,0,0.160195
1,18,16,1,1,4,8,0,0.157737
0,2,6,1,32,24,1,0,0.371698
1,3,16,2,12,1,8,0,0.159657
0,2,8,6,24,4,1,0,0.160196
0,3,4,12,2,4,8,0,0.16002
0,12,4,2,3,2,16,0,0.160221
1,12,3,8,1,8,4,0,0.158645
0,1,1,144,4,2,8,0,0.160016
1,6,4,1,24,8,2,0,0.186212
0,8,3,2,16,2,6,0,0.160241
0,2,6,1,3,256,1,0,0.371659
0,3,2,2,4,6,32,0,0.371933
0,6,3,2,1,64,4,0,0.160369
0,4,6,2,4,24,2,0,0.160231
0,6,2,8,2,48,1,0,0.160211
0,4,4,3,4,24,2,0,0.160221
0,2,2,12,32,1,6,0,0.160223
0,1,1,9,1,512,2,0,0.494087
0,9,1,1,512,1,2,0,0.493987
0,12,2,1,3,32,4,0,0.186718
0,4,2,4,3,2,48,0,0.160252
0,2,6,1,384,2,1,0,0.371669
0,6,2,4,6,1,32,0,0.160242
1,4,2,6,16,6,2,0,0.160272
0,1,24,1,16,6,4,0,0.186735
1,24,1,4,2,2,24,0,0.159634
0,6,4,4,1,8,12,0,0.160196
0,3,4,1,24,2,16,0,0.371675
1,8,12,3,32,1,1,0,0.158553
0,4,2,4,144,1,2,0,0.1602
1,1,2,18,4,8,8,0,0.162194
1,1,8,2,48,6,2,0,0.271465
0,2,1,144,4,4,2,0,0.157262
0,2,8,2,24,2,6,0,0.16026
0,1,1,18,256,1,2,0,0.248612
0,6,4,4,2,2,24,0,0.160204
1,2,1,144,4,4,2,0,0.158792
0,3,2,2,96,8,1,0,0.371897
0,1,12,12,8,4,2,0,0.160005
0,4,3,24,16,2,1,0,0.157273
0,9,8,4,2,4,4,0,0.157164
0,32,1,3,16,1,6,0,0.160181
0,4,1,72,2,8,2,0,0.157232
0,2,6,4,4,12,4,0,0.160227
0,1,12,8,4,24,1,0,0.160193
0,3,8,4,12,4,2,0,0.160199
0,3,32,1,2,48,1,0,0.16019
0,1,12,8,48,1,2,0,0.160159
