Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,4,2,7,8,28,4,0,0.849277
0,1,14,28,4,2,16,0,0.830642
1,56,1,2,1,28,16,0,0.871279
0,2,28,2,7,8,8,0,0.848897
0,49,8,1,32,2,2,0,0.829674
0,14,1,14,2,128,1,0,0.847946
1,14,1,7,32,1,16,0,0.88004
0,1,14,4,4,112,2,0,0.852171
0,49,16,1,4,2,8,0,0.743193
0,98,1,4,4,32,1,0,0.826917
0,1,4,28,1,7,64,0,0.849638
0,1,4,98,16,4,2,0,0.832405
1,49,16,1,4,2,8,0,0.871934
0,14,8,1,8,7,8,0,0.851706
0,14,2,7,2,8,16,0,0.850147
0,2,2,49,32,1,8,0,0.851768
0,7,8,4,16,2,7,0,0.84913
0,2,4,7,14,32,2,0,0.850039
0,8,7,14,2,16,2,0,0.755643
0,4,28,1,8,2,28,0,0.847616
0,1,7,8,1,224,4,0,0.849141
0,196,2,4,4,4,2,0,0.376717
0,16,7,1,1,8,56,0,0.857174
0,4,1,28,16,4,7,0,0.848612
0,2,7,56,1,4,16,0,0.752541
0,28,4,14,1,1,32,0,0.379506
0,28,8,1,14,8,2,0,0.845864
0,49,4,1,1,32,8,0,0.835311
0,1,49,1,4,8,32,0,0.854275
0,7,32,1,4,4,14,0,0.844342
0,16,49,1,4,2,8,0,0.737194
0,8,14,14,2,2,8,0,0.378345
0,1,56,4,16,1,14,0,0.844361
0,8,4,7,7,32,1,0,0.848113
0,49,1,8,8,2,8,0,0.826226
0,2,14,7,8,1,32,0,0.851457
0,7,7,4,8,16,2,0,0.850562
1,8,1,7,112,1,8,0,0.871611
0,8,1,14,8,4,14,0,0.848482
0,1,7,8,14,4,16,0,0.851166
0,49,32,1,4,2,4,0,0.369246
0,8,2,14,7,16,2,0,0.849213
0,2,16,7,14,16,1,0,0.849757
0,2,7,4,1,64,14,0,0.850547
0,196,4,2,1,2,16,0,0.373689
0,2,8,7,2,28,8,0,0.851481
0,28,4,1,8,28,2,0,0.847248
0,8,7,1,7,4,32,0,0.846218
0,56,2,1,224,1,2,0,0.849431
0,16,14,7,2,2,8,0,0.378498
0,4,28,1,14,16,2,0,0.847946
0,4,2,7,8,16,7,0,0.851971
0,4,14,14,16,1,4,0,0.765299
0,2,14,14,32,1,4,0,0.832527
0,112,1,7,2,1,32,0,0.739493
1,7,8,4,8,2,14,0,0.871015
1,49,32,1,4,2,4,0,0.463608
0,2,7,4,16,4,14,0,0.848342
0,16,2,49,2,4,4,0,0.381104
0,4,1,14,56,4,4,0,0.847725
1,196,2,4,8,2,2,0,0.476354
1,14,1,56,2,4,8,0,0.871964
0,2,4,196,2,4,4,0,0.376617
