Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
0,1,3,96,6,12,4,0,0.172902
1,12,1,12,6,96,1,0,0.17343
0,1,108,24,1,32,1,0,0.61549
0,9,1,32,4,9,8,0,0.184051
0,1,1,144,18,32,1,0,0.26157
0,2,3,54,4,64,1,0,0.161871
0,8,1,18,96,2,3,0,0.263181
1,18,16,3,1,24,4,0,0.080202
0,1,18,48,8,3,4,0,0.220648
1,3,3,36,16,8,2,0,0.024743
0,3,6,72,8,4,2,0,0.233797
1,4,6,18,3,4,16,0,0.078484
1,6,18,2,4,32,3,0,0.081953
1,9,2,9,4,2,64,0,0.021099
1,3,16,54,1,16,2,0,0.511309
1,2,1,48,18,12,4,0,0.17352
1,1,144,2,1,48,6,0,0.057321
0,36,4,3,3,4,16,0,0.215013
0,1,27,24,16,1,8,0,0.197826
1,1,18,24,1,192,1,0,0.088609
1,24,1,9,8,48,1,0,0.089142
1,8,18,1,1,64,9,0,0.179251
1,4,4,9,32,9,2,0,0.179522
1,27,12,8,2,8,2,0,0.5115
0,16,9,2,16,9,2,0,0.1734
0,6,2,9,64,1,12,0,0.313572
0,12,12,2,16,6,3,0,0.164386
0,48,3,2,2,72,2,0,0.179278
1,8,3,36,2,24,2,0,0.084535
1,8,2,6,216,2,2,0,0.173715
1,8,2,18,48,3,2,0,0.047553
0,27,2,16,24,2,2,0,0.21846
1,9,4,12,12,8,2,0,0.09507
1,3,1,216,1,64,2,0,0.034721
0,12,1,8,72,12,1,0,0.256607
1,8,3,54,8,4,2,0,0.049405
1,2,8,6,1,864,1,0,0.173437
1,3,27,1,8,4,32,0,0.014089
1,2,12,36,8,1,12,0,0.088469
1,12,72,3,1,32,1,0,0.511196
1,3,4,72,24,4,1,0,0.092509
1,12,12,1,3,48,4,0,0.1784
1,108,1,2,3,128,1,0,0.082532
1,48,1,9,24,2,4,0,0.095014
1,8,9,3,32,4,3,0,0.083406
1,6,9,2,64,3,4,0,0.252251
1,2,4,18,2,8,36,0,0.181951
1,1,12,12,32,9,2,0,0.178808
1,2,9,18,128,2,1,0,0.025742
1,1,2,432,6,1,16,0,0.089205
1,2,16,3,108,8,1,0,0.179608
1,18,3,2,8,24,4,0,0.252335
0,3,27,1,8,4,32,0,0.145058
0,9,1,288,8,4,1,0,0.618479
0,1,18,16,18,4,4,0,0.181499
1,2,6,9,3,256,1,0,0.252348
1,2,16,3,1,288,3,0,0.173445
1,144,3,3,2,2,16,0,0.05523
1,27,96,1,4,8,1,0,0.509921
1,18,72,2,4,2,4,0,0.512181
0,2,108,3,2,16,4,0,0.190496
1,24,6,18,2,2,8,0,0.513045
0,1,72,2,24,1,24,0,0.266264
1,2,12,4,24,12,3,0,0.173442
1,2,6,72,1,48,2,0,0.081652
1,2,4,108,48,2,1,0,0.068704
0,36,2,3,96,4,1,0,0.200344
1,36,1,8,48,2,3,0,0.059752
1,6,16,1,12,6,12,0,0.173354
1,24,6,3,64,1,3,0,0.10572
1,1,12,12,6,4,24,0,0.173656
1,3,3,12,8,4,24,0,0.252571
0,3,16,18,3,32,1,0,0.220033
1,2,24,3,16,3,12,0,0.173718
1,6,2,18,1,128,3,0,0.082671
1,9,2,8,8,9,8,0,0.180889
1,1,81,4,2,8,16,0,0.025224
1,12,36,1,96,2,1,0,0.09081
1,2,2,24,2,8,54,0,0.173619
1,1,48,2,3,8,36,0,0.173524
1,9,16,1,24,1,24,0,0.180904
0,4,2,18,1,32,18,0,0.255347
0,8,6,2,8,2,54,0,0.255551
1,96,1,27,4,8,1,0,0.512738
1,12,1,18,6,32,2,0,0.078083
1,1,54,8,1,192,1,0,0.093479
1,2,16,9,24,6,2,0,0.043261
1,2,18,8,9,4,8,0,0.050537
0,3,3,12,2,12,32,0,0.308772
1,324,2,1,128,1,1,0,0.030674
1,1,2,144,3,48,2,0,0.056565
1,3,8,12,8,36,1,0,0.050501
1,8,9,6,4,4,12,0,0.087543
0,6,12,2,6,96,1,0,0.256358
1,3,1,54,1,32,16,0,0.021283
1,12,1,24,144,1,2,0,0.050781
1,2,4,36,4,12,6,0,0.053233
1,54,1,4,64,3,2,0,0.089853
1,1,18,9,32,16,1,0,0.021102
0,24,6,3,3,16,4,0,0.215756
0,6,2,18,192,2,1,0,0.19528
0,2,48,3,8,4,9,0,0.175823
1,1,18,12,8,12,4,0,0.082262
1,24,1,27,64,2,1,0,0.038315
1,9,12,3,4,64,1,0,0.028145
1,1,54,3,8,16,4,0,0.025075
1,72,2,6,1,2,48,0,0.090707
1,16,2,81,1,8,4,0,0.509858
1,6,9,2,96,4,2,0,0.25237
1,36,2,4,2,16,9,0,0.051914
1,1,6,36,3,16,8,0,0.083554
1,1,1,108,24,16,2,0,0.252258
1,1,3,48,16,6,6,0,0.178234
1,16,2,27,3,1,32,0,0.086192
1,1,81,16,8,2,4,0,0.050221
1,8,27,2,1,8,24,0,0.090956
1,27,3,2,1,8,64,0,0.018685
1,4,27,2,32,3,4,0,0.072567
1,324,2,1,2,32,2,0,0.029291
0,72,2,3,1,12,16,0,0.212897
1,8,3,4,9,16,6,0,0.173741
0,3,6,8,1,24,24,0,0.258596
1,48,1,6,2,6,24,0,0.055671
1,3,16,9,1,6,32,0,0.091503
0,2,48,1,3,48,6,0,0.251427
1,9,1,32,16,18,1,0,0.048897
1,3,48,3,2,32,3,0,0.084728
1,3,4,27,2,8,16,0,0.02834
1,9,16,9,2,1,32,0,0.048787
1,18,2,4,16,3,12,0,0.183804
1,4,6,12,3,32,3,0,0.057236
0,36,18,4,16,2,1,0,0.61907
1,4,24,1,27,32,1,0,0.173249
1,1,4,36,1,18,32,0,0.17355
1,6,6,3,768,1,1,0,0.252285
1,3,2,16,9,32,3,0,0.173408
1,36,2,12,1,4,24,0,0.097185
1,72,4,1,1,36,8,0,0.031959
0,1,6,72,6,32,1,0,0.212845
0,3,9,8,16,8,3,0,0.198515
1,9,2,9,32,4,4,0,0.022982
1,1,48,3,8,2,36,0,0.18095
0,9,12,4,1,3,64,0,0.208545
1,16,1,27,2,2,48,0,0.087696
0,1,2,72,12,12,4,0,0.262496
1,18,8,9,4,4,4,0,0.027436
1,4,36,2,1,48,6,0,0.054058
1,2,9,16,8,12,3,0,0.05274
1,108,1,2,4,24,4,0,0.080584
0,12,6,9,2,64,1,0,0.197598
1,8,6,3,4,6,24,0,0.17881
1,18,4,4,2,24,6,0,0.051635
1,2,18,3,192,4,1,0,0.252362
1,288,1,9,1,32,1,0,0.510037
1,4,72,1,1,32,9,0,0.037194
1,9,16,6,1,6,16,0,0.083401
0,32,1,9,1,32,9,0,0.185
0,4,9,8,288,1,1,0,0.17448
0,81,4,1,1,16,16,0,0.17095
1,3,2,48,3,32,3,0,0.05756
1,2,18,3,12,2,32,0,0.252351
1,4,2,18,2,6,48,0,0.173695
1,72,18,1,4,2,8,0,0.054387
0,1,96,1,9,6,16,0,0.25031
0,27,4,2,32,1,12,0,0.198976
1,2,216,1,4,4,12,0,0.103624
1,18,8,2,72,2,2,0,0.057954
1,6,6,12,6,16,2,0,0.084735
1,27,1,4,8,3,32,0,0.252154
1,8,2,27,6,16,2,0,0.097448
1,8,3,36,4,24,1,0,0.099034
0,72,1,36,1,16,2,0,0.619993
1,9,18,8,1,2,32,0,0.030602
1,18,6,8,4,12,2,0,0.090978
0,1,2,48,8,12,9,0,0.253511
1,24,12,1,8,12,3,0,0.054232
1,1,12,24,1,36,8,0,0.05816
1,2,18,6,4,32,3,0,0.083243
1,2,12,9,1,12,32,0,0.09045
0,16,18,3,8,1,12,0,0.220913
1,6,4,9,4,6,16,0,0.072257
1,3,4,72,8,1,12,0,0.085345
1,6,1,48,8,6,6,0,0.049408
0,2,18,18,1,16,8,0,0.194651
1,1,96,3,12,8,3,0,0.056877
0,12,6,9,32,1,4,0,0.195898
1,1,6,48,1,48,6,0,0.053548
1,1,162,2,8,32,1,0,0.030622
1,1,96,3,4,2,36,0,0.058044
1,18,2,6,3,64,2,0,0.083329
1,1,4,36,6,6,16,0,0.173938
0,6,16,3,48,6,1,0,0.176727
1,3,1,36,4,12,16,0,0.252454
1,6,108,4,1,1,32,0,0.51341
1,3,6,24,1,96,2,0,0.095313
1,24,2,18,2,1,48,0,0.086625
1,1,108,2,1,128,3,0,0.085483
0,72,4,1,2,3,48,0,0.181242
1,6,12,18,1,1,64,0,0.044925
