Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,4,64,2,8,8,2,0,0.20524
0,1,32,8,4,4,16,0,0.169732
1,2,4,128,2,8,4,0,0.023688
1,16,1,16,1,256,1,0,0.009769
0,1,128,8,2,32,1,0,0.276105
1,2,16,4,64,1,8,0,0.013619
1,32,8,8,2,4,4,0,0.500486
0,128,1,4,1,2,64,0,0.221594
0,2,1,1024,16,2,1,0,0.62269
0,1024,1,2,2,16,1,0,0.623358
0,16,1,16,1,256,1,0,0.158271
1,4,4,16,32,8,1,0,0.017525
1,1,2,512,1,16,4,0,0.021856
1,8,2,8,2,4,64,0,0.012988
0,8,64,2,2,16,2,0,0.272182
1,512,4,1,4,2,4,0,0.500562
0,32,4,16,4,4,2,0,0.612681
1,2,32,2,4,32,4,0,0.013744
1,1,1,128,16,16,2,0,0.013963
0,64,1,16,8,1,8,0,0.270974
0,8,1,32,128,2,1,0,0.164274
0,32,1,16,32,1,4,0,0.204504
1,8,2,4,16,32,2,0,0.009035
1,64,2,4,4,4,8,0,0.023095
1,4,16,2,1,16,32,0,0.014429
1,16,1,32,2,16,4,0,0.021762
1,1024,1,2,2,2,8,0,0.500622
1,32,2,4,32,4,2,0,0.013541
1,1,256,2,2,64,1,0,0.021948
1,1,32,2,128,1,8,0,0.014542
1,32,4,8,16,1,4,0,0.023141
1,16,4,1,8,8,16,0,0.008482
0,8,2,4,16,32,2,0,0.061315
1,1,16,8,2,128,2,0,0.01555
1,1,64,2,4,16,8,0,0.015161
1,4,1,16,64,8,2,0,0.013666
1,2,8,32,1,2,64,0,0.022239
1,32,1,4,1,512,1,0,0.013752
1,2,512,2,1,8,4,0,0.500635
1,32,2,1,64,2,8,0,0.008982
1,1024,1,1,1,64,1,0,0.022755
1,1,32,8,16,1,16,0,0.014427
1,16,16,8,2,4,4,0,0.500596
0,64,2,2,2,64,2,0,0.174236
1,4,1,32,2,32,8,0,0.014077
1,16,2,8,1,16,16,0,0.013421
1,8,4,2,64,4,4,0,0.008803
1,8,256,1,2,8,2,0,0.500553
0,16,4,1,8,8,16,0,0.061988
1,1,8,128,4,2,8,0,0.022657
1,1,16,4,32,16,2,0,0.013998
1,1,512,2,8,2,4,0,0.022839
1,64,2,1,4,32,4,0,0.014196
1,128,4,1,8,8,2,0,0.022858
1,4,8,8,4,2,32,0,0.015086
1,16,8,2,128,1,2,0,0.014133
0,2,4,256,2,16,1,0,0.627745
0,1,64,4,2,64,2,0,0.169502
1,2,128,1,8,32,1,0,0.013394
1,1,4,32,8,2,32,0,0.014709
1,1,16,32,2,8,8,0,0.022934
1,8,16,8,32,1,2,0,0.023066
1,1,1,2048,4,4,2,0,0.50066
1,16,4,32,1,2,16,0,0.500712
1,1,2,64,4,64,2,0,0.014285
1,2,1,64,1,64,8,0,0.014297
1,8,4,8,8,32,1,0,0.013447
1,1,64,2,32,1,16,0,0.014268
1,1,32,16,8,4,4,0,0.023068
1,2,512,2,2,1,16,0,0.500542
0,256,2,4,2,2,8,0,0.623211
0,1,32,16,32,1,4,0,0.211728
1,4,32,16,8,4,1,0,0.50064
1,1,8,16,1,16,32,0,0.014255
1,8,16,8,1,8,8,0,0.023413
1,2,256,2,1,1,64,0,0.022114
1,1,2,512,16,4,1,0,0.022442
1,1,4,128,8,4,4,0,0.021277
1,1,1,256,8,1,32,0,0.014825
1,8,16,4,4,8,4,0,0.021662
1,2,32,1,1,16,64,0,0.005486
1,4,128,2,8,8,1,0,0.022701
1,2,256,4,2,16,1,0,0.500596
1,32,64,1,1,2,16,0,0.500864
1,1,16,16,256,1,1,0,0.013533
0,2,32,1,1,16,64,0,0.071192
1,1,4,32,1,8,64,0,0.009915
1,32,8,8,1,16,2,0,0.500632
1,4,32,8,1,32,2,0,0.022266
1,32,8,2,1,128,1,0,0.022433
1,2,2,16,1,64,16,0,0.014372
1,64,16,1,16,4,1,0,0.022754
1,1,8,8,4,8,32,0,0.008691
1,32,2,32,4,1,8,0,0.500543
1,64,2,2,4,64,1,0,0.018469
1,4,1,16,256,4,1,0,0.013257
1,16,1,16,2,2,64,0,0.013612
0,2,512,1,4,8,2,0,0.277447
1,8,1,32,16,2,8,0,0.014507
1,1,256,1,64,2,2,0,0.01793
1,16,4,2,512,1,1,0,0.009802
