Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,3,4,6,8,8,2,0,0.893165
0,12,3,1,4,64,1,0,0.907971
0,2,4,6,16,3,4,0,0.892673
0,16,3,6,32,1,1,0,0.964503
0,1,36,8,4,8,1,0,0.96447
0,2,2,6,4,96,1,0,0.89938
0,8,2,2,8,3,12,0,0.892831
0,3,4,4,64,1,3,0,0.900238
0,2,24,2,1,6,16,0,0.899134
0,3,4,2,6,8,8,0,0.892641
0,1,6,4,8,3,16,0,0.89169
0,4,1,8,4,2,36,0,0.891409
0,2,3,2,1,12,64,0,0.89932
0,2,144,1,2,4,4,0,0.958265
0,3,4,4,2,3,32,0,0.892668
0,1,6,4,4,3,32,0,0.89103
0,8,1,3,16,2,12,0,0.891835
0,1,16,3,2,32,3,0,0.890968
0,72,1,2,16,2,2,0,0.939078
0,72,2,2,4,2,4,0,0.958551
0,1,1,12,6,32,4,0,0.907532
0,4,9,1,2,8,16,0,0.891078
0,1,16,6,2,6,8,0,0.891019
0,3,8,1,2,16,12,0,0.891484
0,6,48,1,4,4,2,0,0.958273
0,16,1,2,1,36,8,0,0.906936
0,4,6,1,4,6,16,0,0.891327
0,6,2,4,4,4,12,0,0.892709
0,2,1,36,2,4,16,0,0.8917
0,9,1,16,1,64,1,0,0.952823
0,24,1,2,8,12,2,0,0.891671
0,1,4,8,4,24,3,0,0.890972
0,1,24,1,32,3,4,0,0.907494
0,1,16,18,1,4,8,0,0.964508
0,1,6,4,6,32,2,0,0.891222
0,24,2,1,4,4,12,0,0.89105
0,48,3,1,1,2,32,0,0.910347
0,3,12,2,64,1,2,0,0.900509
0,6,6,2,16,4,2,0,0.892876
0,6,1,6,2,32,4,0,0.891701
0,3,4,8,1,24,4,0,0.898979
0,8,6,1,8,1,24,0,0.907179
0,16,9,2,8,1,4,0,0.961616
0,3,4,1,192,1,4,0,0.907695
0,2,24,3,1,32,2,0,0.943512
0,1,2,36,32,2,2,0,0.890899
0,9,2,8,4,4,4,0,0.939538
0,1,8,2,8,3,24,0,0.891294
