Kernel,gx,gy,gz,bx,by,bz,gpuId,ipc
0,5,1,32,5,2,16,0,0.819341
0,32,1,5,16,5,2,0,0.818244
0,2,10,8,10,4,4,0,0.819692
0,8,2,2,50,2,8,0,0.820043
0,5,16,1,1,5,64,0,0.629715
0,160,1,1,4,40,1,0,0.858722
0,1,2,40,2,80,2,0,0.818737
0,8,1,10,4,10,8,0,0.818398
0,4,1,100,4,8,2,0,0.928554
0,1,50,4,16,8,1,0,0.911312
0,40,1,2,4,20,4,0,0.818594
0,1,8,5,80,4,2,0,0.817995
0,200,1,4,8,2,2,0,0.956138
0,200,4,1,16,1,2,0,0.962673
0,1,25,8,2,16,4,0,0.896379
0,5,2,40,2,1,32,0,0.934058
0,10,8,5,2,4,8,0,0.928759
0,1,5,8,1,64,10,0,0.84469
0,1,25,1,4,128,2,0,0.846825
0,40,1,4,4,1,40,0,0.845343
0,100,8,1,2,1,16,0,0.962671
0,20,1,4,1,64,5,0,0.844988
0,20,1,40,8,4,1,0,0.962692
0,1,10,10,8,2,16,0,0.819048
0,1,2,80,10,2,8,0,0.827527
0,2,8,5,64,1,5,0,0.831745
0,5,4,2,64,10,1,0,0.831446
0,1,16,5,64,5,1,0,0.845038
0,5,10,16,32,1,1,0,0.9627
0,8,1,10,32,5,2,0,0.818456
0,5,8,1,1,32,20,0,0.825294
0,10,16,1,80,2,1,0,0.845822
0,80,1,2,1,160,1,0,0.860054
0,1,8,25,2,16,4,0,0.896297
0,20,1,10,8,4,4,0,0.896037
0,20,1,5,2,2,64,0,0.818544
0,1,50,2,128,1,2,0,0.844897
0,2,10,2,4,80,2,0,0.819477
0,25,1,1,4,64,4,0,0.847512
0,40,5,2,8,4,2,0,0.928738
0,1,50,1,8,16,4,0,0.846269
0,5,4,4,2,4,40,0,0.819358
0,4,5,4,4,2,40,0,0.819383
0,20,10,2,64,1,1,0,0.939169
0,5,2,20,8,2,8,0,0.896269
0,2,4,4,50,1,16,0,0.832969
0,4,8,5,40,1,4,0,0.831822
0,8,4,1,1,200,4,0,0.823796
0,1,1,50,1,16,32,0,0.85879
0,1,2,50,2,32,4,0,0.818969
0,2,8,5,5,32,2,0,0.827699
0,1,10,8,2,4,40,0,0.818384
0,8,5,1,1,160,4,0,0.823211
0,2,16,5,16,2,5,0,0.819731
0,20,2,2,2,160,1,0,0.831364
0,1,10,40,4,8,2,0,0.928458
